% function evaluation | noise-free fitness - Fopt (1.491500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.847932763e+005 +2.847932763e+005 +2.849424263e+005 +2.849424263e+005 -2.9605e+000 -3.2289e+000 +3.3052e+000 +2.0316e+000 +1.7046e+000 -2.7237e+000 -2.1770e+000 -5.0155e-001 -3.5477e+000 -4.9825e+000 -4.5782e+000 -1.5193e+000 +3.5241e+000 +3.8744e+000 +2.1942e+000 +2.0950e+000 +1.0089e+000 +1.5773e+000 -1.1626e+000 +6.3807e-002
3 +1.797640688e+005 +1.797640688e+005 +1.799132188e+005 +1.799132188e+005 -5.2858e-001 +5.0674e-001 +1.0122e+000 -2.7006e+000 -2.8790e+000 -1.0884e-001 -4.1299e+000 -4.8858e+000 -2.4323e+000 -4.5329e+000 -2.3654e+000 -3.8422e+000 -1.3726e+000 +2.8799e-001 -2.6577e+000 -1.5510e+000 +1.1969e+000 +1.8685e+000 +2.7389e+000 -1.4828e-001
63 +1.486152541e+005 +1.486152541e+005 +1.487644041e+005 +1.487644041e+005 +3.0604e+000 -2.4157e+000 +1.4988e+000 +1.0166e+000 -5.4980e-001 -3.5688e+000 -9.2647e-001 -1.4440e+000 -2.5799e+000 -5.5175e+000 +1.3098e+000 -2.2676e+000 +1.3543e+000 -2.5020e-001 -5.2799e-001 +1.6650e+000 -1.2085e+000 +4.7324e-001 -4.6024e+000 +1.2815e+000
182 +7.995547345e+004 +7.995547345e+004 +8.010462345e+004 +8.010462345e+004 -1.3826e+000 -8.0816e-003 +4.4209e-001 +1.2947e+000 -3.8129e+000 -2.4593e+000 -2.7179e+000 -3.2280e+000 -1.9724e-001 +3.1494e-001 -2.8843e+000 -4.9516e+000 +1.6879e+000 -2.4232e+000 +1.4363e+000 +5.9788e-001 -3.0195e+000 +3.1772e+000 +4.3548e-001 -1.5526e+000
198 +3.786329503e+004 +3.786329503e+004 +3.801244503e+004 +3.801244503e+004 +2.8243e-001 -5.5312e-001 +1.2079e+000 -8.1230e-001 -2.9404e+000 +1.7749e+000 +8.3350e-001 -2.2449e+000 -2.3281e+000 -5.5588e-001 -4.0581e+000 -5.4649e-002 +7.6887e-001 -6.3250e-001 -1.1947e+000 -2.4418e+000 -3.3580e+000 -1.7060e+000 +5.7701e-001 +4.3611e+000
450 +2.173136801e+004 +2.173136801e+004 +2.188051801e+004 +2.188051801e+004 -5.8327e-003 -2.9862e+000 -2.1698e+000 +2.5475e+000 -2.2412e+000 -1.3946e+000 -3.4890e+000 -1.6831e+000 -2.4817e+000 -1.4626e+000 -2.4860e+000 -2.3669e+000 +2.0916e+000 +5.2648e-001 +1.3741e+000 -1.3369e+000 -2.1554e+000 +6.2519e-001 -2.6549e+000 +3.0321e+000
550 +1.127810663e+004 +1.127810663e+004 +1.142725663e+004 +1.142725663e+004 +2.0538e-001 -2.0829e+000 -7.1082e-001 +1.9905e+000 -1.7050e+000 -8.1807e-001 -2.5455e+000 -3.1098e+000 +9.3481e-001 -3.6966e-001 -3.9823e+000 +4.7804e-002 +4.9537e-001 -5.2330e-001 +1.1578e+000 -9.2363e-001 -1.9871e-001 -1.4455e+000 +5.3731e-001 +5.3905e+000
679 +9.201427373e+003 +9.201427373e+003 +9.350577373e+003 +9.350577373e+003 -2.4924e-001 -1.1142e+000 +1.6525e-001 +2.6152e+000 -1.4657e+000 +1.8080e-001 +1.2781e-001 -2.5798e+000 -9.6247e-001 +4.0526e-001 -2.5473e+000 -7.6835e-001 +2.2762e+000 -2.6929e+000 -3.2334e+000 +2.4572e-001 -2.5222e+000 -1.2613e+000 -3.2650e+000 -2.4287e+000
694 +3.757184749e+003 +3.757184749e+003 +3.906334749e+003 +3.906334749e+003 +4.5924e-001 -9.6033e-001 -9.0382e-002 +2.9602e+000 -2.4094e+000 -6.6606e-001 -2.0624e-001 -1.5469e+000 +8.1893e-002 -3.5610e-001 -1.9481e+000 +7.9110e-001 +1.3208e+000 -2.6549e-001 -7.9002e-001 -2.7580e+000 +8.5058e-002 +3.5433e-002 -2.1807e-001 +2.3723e+000
1107 +2.206814272e+003 +2.206814272e+003 +2.355964272e+003 +2.355964272e+003 -1.4011e+000 -1.1142e+000 -8.3678e-002 +2.6152e+000 -2.7625e+000 -1.8042e+000 -1.5803e+000 -1.6876e+000 -9.6247e-001 -3.2661e-001 -2.5473e+000 -7.6835e-001 +2.2762e+000 -2.6929e+000 -9.5327e-001 -1.1257e-001 -7.8574e-001 -2.0655e+000 +2.3815e-001 +3.0203e+000
1399 +1.582996572e+003 +1.582996572e+003 +1.732146572e+003 +1.732146572e+003 -1.3184e+000 -1.6733e+000 -2.8243e-002 +2.2220e+000 -3.1564e+000 -1.0519e+000 -1.0895e+000 -9.6319e-001 -1.3056e+000 -8.2643e-001 -1.9610e+000 -4.3330e-001 +2.2556e+000 -2.6012e+000 -1.3256e+000 -8.2358e-001 -1.0384e+000 +3.5673e-001 -1.0324e+000 +9.3151e-001
1671 +9.878990887e+002 +9.878990887e+002 +1.137049089e+003 +1.137049089e+003 -8.8023e-001 -8.6507e-001 +1.5649e-001 +1.9871e+000 -2.6090e+000 -1.7013e+000 -1.7880e+000 -2.0017e+000 -8.4108e-001 -8.5104e-002 -2.2335e+000 -6.2089e-001 +2.0741e+000 -1.7497e+000 -1.0498e+000 -1.8159e+000 +1.4439e-002 -1.0984e+000 -5.5953e-001 +3.6945e-001
1956 +5.827213905e+002 +5.827213905e+002 +7.318713905e+002 +7.318713905e+002 -1.7513e+000 -5.7366e-001 +1.6912e-001 +1.8140e+000 -2.9148e+000 -1.6531e+000 -1.4967e+000 -1.2601e+000 -7.0976e-001 -9.1792e-001 -2.3792e+000 -1.2071e+000 +2.1384e+000 -2.1182e+000 -1.1275e+000 -1.8963e+000 -2.8754e-001 +8.2636e-001 -1.3452e+000 -2.5544e+000
2476 +3.709520012e+002 +3.709520012e+002 +5.201020012e+002 +5.201020012e+002 -2.0663e+000 -6.2542e-001 -1.1031e-001 +1.8681e+000 -3.0939e+000 -1.9723e+000 -2.4223e+000 -1.9225e+000 -8.2330e-001 -1.0068e+000 -2.7574e+000 -8.6260e-001 +2.4812e+000 -1.0459e+000 -2.1649e+000 -1.6814e+000 -6.2424e-001 +4.8257e-001 -1.5768e+000 -2.4205e+000
