% function evaluation | noise-free fitness - Fopt (-9.210000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.888748879e+002 +4.888748879e+002 +4.796648879e+002 +4.796648879e+002 +2.2058e+000 +3.5391e-001 -4.0518e+000 +1.6560e+000 -4.0715e+000 -2.7237e+000 -4.3100e+000 -3.4482e+000 +2.6486e-001 +1.4753e+000 -2.9547e+000 +4.2509e+000 -4.1050e+000 +2.2291e+000 -8.6154e-001 +3.5764e-001 -4.0516e+000 -4.9779e+000 -3.1936e+000 -2.0938e+000
7 +2.890283754e+002 +2.890283754e+002 +2.798183754e+002 +2.798183754e+002 +3.0047e+000 +1.5112e+000 +4.0792e+000 +3.0382e-001 +1.2961e+000 +2.6647e+000 +4.4992e+000 +1.8815e+000 +3.6229e+000 -2.9341e+000 -2.6127e+000 +1.1433e+000 -3.7050e+000 +2.7857e+000 +3.4372e+000 -4.0740e+000 +7.9036e-003 +3.4346e+000 +2.0248e+000 +4.7682e+000
61 +2.282570818e+002 +2.282570818e+002 +2.190470818e+002 +2.190470818e+002 +2.2151e+000 +4.2275e+000 +1.1667e-002 -3.3579e+000 +1.6165e+000 +6.2964e+000 -3.2020e+000 -1.0429e+000 -2.2189e+000 -6.0310e-001 -3.2036e+000 +4.1255e-001 -1.9481e+000 +2.2048e+000 -3.9764e+000 -5.9421e+000 +3.7473e+000 +5.5123e+000 -1.8689e+000 +2.9579e+000
168 +1.451771271e+002 +1.451771271e+002 +1.359671271e+002 +1.359671271e+002 +1.6507e+000 -1.0761e+000 +3.4547e+000 -3.2110e-001 -4.9040e+000 +1.1751e+001 +3.6725e+000 +4.0149e+000 +8.2459e-001 -1.0020e+000 -4.7269e+000 -1.9363e+000 -7.7137e-001 -5.6964e-001 -6.1049e+000 -6.6061e+000 +1.2733e+001 +4.4691e+000 -4.0530e+000 +2.9486e+000
282 +8.211547634e+001 +8.211547634e+001 +7.290547634e+001 +7.290547634e+001 -6.1026e+000 +7.4573e+000 +7.8685e+000 +3.1623e+000 +2.6702e+000 +4.3746e+000 +1.4675e+000 -6.3637e-001 +6.4775e+000 -3.8152e+000 -9.1144e+000 -3.4317e+000 +8.0854e+000 +1.2462e+001 -4.5066e-001 -5.0893e+000 +5.7546e+000 +1.2319e+001 -1.2083e+001 +1.1394e+001
326 +5.056949572e+001 +5.056949572e+001 +4.135949572e+001 +4.135949572e+001 -1.2839e+001 +6.7358e-002 +1.7449e+001 +4.7624e+000 -1.3976e+000 +1.4608e+001 +7.5563e+000 -7.4038e-001 +1.1279e+001 -5.2471e+000 -4.4828e+000 -3.4640e+000 +1.0766e+001 +9.9906e+000 -5.2065e+000 -1.6738e+001 +2.1426e+001 +1.7976e+001 -1.8094e+001 +1.1884e+001
339 +3.524540738e+001 +3.524540738e+001 +2.603540738e+001 +2.603540738e+001 -1.0398e+001 +1.3026e+001 +1.6889e+001 -7.6602e-001 -3.2383e+000 +1.8403e+001 +9.4200e+000 +4.0420e+000 +1.0598e+001 -1.0309e+001 -7.3116e+000 -3.2981e+000 +1.0826e+001 +9.4475e+000 -6.7301e+000 -1.5663e+001 +1.6579e+001 +9.9032e+000 -2.2977e+001 +1.3043e+001
359 +1.749672340e+001 +1.749672340e+001 +8.286723403e+000 +8.286723403e+000 -1.2033e+001 +1.9604e+001 +2.0679e+001 +4.6931e+000 -5.1039e+000 +1.2861e+001 +8.2140e+000 +8.0253e+000 +1.7661e+001 -1.5527e+001 -5.9418e+000 -4.9942e+000 +8.1891e+000 +1.3690e+001 -6.1967e+000 -7.5961e+000 +2.1126e+001 +1.1457e+001 -2.7394e+001 +1.5901e+001
570 +1.546618941e+001 +1.546618941e+001 +6.256189411e+000 +6.256189411e+000 -1.0466e+001 +2.5733e+001 +2.0700e+001 +6.6891e+000 -7.6344e+000 +1.1834e+001 +8.3165e+000 +1.7574e+001 +1.9222e+001 -2.2682e+001 -6.2274e+000 -7.5395e+000 +6.6909e+000 +1.5661e+001 -5.8496e+000 -5.6063e+000 +2.0683e+001 +8.4942e+000 -3.7164e+001 +1.7444e+001
700 +8.294019046e+000 +8.294019046e+000 -9.159809536e-001 -9.159809536e-001 -1.8408e+000 +2.6376e+001 +2.3733e+001 +7.2908e+000 -2.3835e+001 +1.9603e+001 +6.8022e+000 +1.3675e+001 +2.1003e+001 -1.2085e+001 -1.0466e+001 -4.6168e+000 +7.9504e+000 +9.6214e+000 -7.6027e+000 -1.6130e+001 +2.9514e+001 +1.1318e+001 -3.8727e+001 +2.1563e+001
