% function evaluation | noise-free fitness - Fopt (1.026100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.999464939e+002 +5.999464939e+002 +7.025564939e+002 +7.025564939e+002 +4.5700e+000 -2.1313e+000 +6.1658e-001 +1.0048e+000 +1.1266e+000 +1.8667e+000 -1.3158e+000 -3.0507e+000 -3.9752e+000 +2.9230e+000 -1.7408e+000 +1.0144e+000 -2.9600e+000 +1.5078e+000 +4.3997e+000 +3.1442e+000 -1.8379e+000 -6.0307e-002 +1.6780e+000 +3.1496e+000
182 +3.607595823e+002 +3.607595823e+002 +4.633695823e+002 +4.633695823e+002 +1.7737e+000 +6.3063e-001 -2.3989e+000 -1.6600e+000 -2.4800e+000 -7.3293e-001 -1.0033e+000 -8.9180e-003 +1.6515e+000 +1.9844e+000 -9.5398e-001 +1.1224e+000 -6.7044e-001 +2.7881e+000 -1.8265e+000 +1.2241e+000 -1.9835e+000 -1.1283e+000 -3.3606e-001 -1.2528e+000
1292 +2.507967823e+002 +2.507967823e+002 +3.534067823e+002 +3.534067823e+002 +1.3359e+000 -8.4323e-001 -3.8365e-001 +1.6063e+000 -3.4002e+000 -1.1543e+000 -5.4431e-001 -2.0032e-001 -2.0609e-001 +1.8203e+000 -1.9837e+000 -3.9477e-001 +3.1830e-001 +3.4732e+000 -1.8006e+000 -1.6524e+000 +4.5766e-001 -3.0575e+000 -1.6521e+000 -2.4214e-001
% function evaluation | noise-free fitness - Fopt (9.330000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.911223247e+002 +6.911223247e+002 +7.844223247e+002 +7.844223247e+002 +2.0876e+000 -1.4909e+000 -4.7442e+000 +1.9501e+000 +8.3697e-001 -4.4007e+000 +2.4989e+000 -4.2299e+000 +3.4553e+000 +4.4313e+000 -4.9651e+000 -9.4155e-001 +2.3275e-001 +1.9608e+000 -1.6151e+000 +5.7765e-001 +5.2628e-001 +4.4973e-001 +1.6550e-001 +2.4656e+000
17 +6.273873816e+002 +6.273873816e+002 +7.206873816e+002 +7.206873816e+002 -1.3570e+000 +5.1151e-001 +1.2405e+000 +3.4105e+000 +2.8554e+000 -1.1285e+000 +1.7099e+000 +2.7839e+000 -7.6493e-001 +3.2721e+000 +3.3742e+000 +2.7426e+000 +1.5284e+000 -6.1029e-001 -2.5708e+000 +1.1689e+000 +1.5332e+000 -2.1217e+000 -2.5021e+000 -1.3596e+000
243 +3.758665405e+002 +3.758665405e+002 +4.691665405e+002 +4.691665405e+002 -8.1248e-001 -1.8090e-001 -2.8053e+000 -1.8873e+000 -2.0200e+000 +1.6783e+000 -1.6034e+000 +1.6978e-001 -3.4231e+000 -3.6944e-001 -9.8265e-001 +1.7393e+000 +3.2477e+000 -1.4352e+000 -9.2877e-001 +7.8679e-001 -2.6551e+000 -9.0234e-001 -9.5587e-001 +1.2354e+000
1360 +2.379070471e+002 +2.379070471e+002 +3.312070471e+002 +3.312070471e+002 +1.5685e+000 -8.8831e-001 -2.1226e+000 +3.4072e-001 -1.7141e+000 +9.0983e-001 -1.7132e+000 -7.8497e-001 -3.1066e+000 -8.6903e-001 -8.5652e-001 +1.9815e+000 +9.6468e-001 -1.3982e-002 -1.9002e+000 -1.0776e+000 -2.3386e+000 -2.7612e-001 +8.3485e-001 +5.4335e-001
7549 +1.583251902e+002 +1.583251902e+002 +2.516251902e+002 +2.516251902e+002 +7.6297e-001 -7.6642e-001 -2.9595e+000 -8.6169e-001 -1.3400e+000 +1.8499e+000 -2.1819e+000 -5.5145e-001 -2.2663e+000 -1.3190e+000 -3.9213e-001 +1.5109e+000 +5.4157e-001 +7.0317e-001 -2.0686e+000 -9.6920e-001 -2.2657e+000 +3.8390e-001 +4.0536e-001 -8.3289e-001
% function evaluation | noise-free fitness - Fopt (1.364000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
