% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.461007315e+007 +3.461007315e+007 +3.460986327e+007 +3.460986327e+007 +2.1840e+000 -2.9987e+000 -4.3662e+000 +3.4545e+000 -1.0787e-001 +3.0451e-001 +9.8248e-001 -1.7250e+000 -2.3842e+000 -4.4541e+000 -6.6374e-001 -3.7290e+000 -3.2036e+000 -7.7858e-001 -2.2816e+000 -4.9573e+000 +1.9410e+000 +8.9522e-001 +4.6728e+000 -5.0219e-002
3 +1.070003625e+006 +1.070003625e+006 +1.069793745e+006 +1.069793745e+006 +8.4702e-001 +1.9629e+000 -5.2402e-001 +4.8369e+000 +3.8634e+000 -3.6353e+000 -2.7974e+000 -7.8736e-001 -1.2570e+000 +3.5234e-001 +6.7390e-001 +1.6250e+000 +1.9843e+000 -2.8949e-001 +1.6998e+000 -1.4394e+000 -1.5262e+000 +3.1988e+000 -3.0381e+000 +1.8337e+000
484 +9.647735991e+005 +9.647735991e+005 +9.645637191e+005 +9.645637191e+005 -7.0359e+000 +8.6479e-001 -2.6507e+000 +3.4953e+000 +1.6017e+001 -1.0785e+001 -6.1165e+000 -3.1843e+000 +3.3473e+000 +1.4368e-001 +1.0538e+000 +1.7799e+000 -1.1376e-001 +1.8185e+000 -2.9811e+000 -1.3321e+000 -2.0348e+000 +2.6099e+000 -2.4150e+000 +1.6086e+000
883 +5.828024270e+005 +5.828024270e+005 +5.825925470e+005 +5.825925470e+005 -3.4750e-001 +5.5508e+000 -5.7172e-001 +1.0017e+001 +3.7435e+000 -5.4190e+000 +1.0170e+001 +7.9618e+000 +3.1333e+000 +2.2949e+000 -5.9702e-001 -1.1718e+000 +1.0317e+001 -7.8314e-002 +2.1909e-001 -4.7923e+000 -2.2528e+000 +3.3639e+000 -2.6398e+000 +1.9738e+000
946 +2.860186077e+005 +2.860186077e+005 +2.858087277e+005 +2.858087277e+005 -2.6513e+000 -1.0678e+000 -1.4039e+001 +1.2696e+001 -6.4500e+000 -4.5333e+000 +6.7617e+000 -9.4364e+000 +3.4179e+000 -6.7278e+000 +3.5147e+000 +1.7319e+000 +1.9103e+000 -3.1141e+000 -5.7400e-001 -2.6689e+000 -2.8471e+000 +2.8942e+000 -2.3928e+000 +1.8415e+000
1234 +2.077467970e+005 +2.077467970e+005 +2.075369170e+005 +2.075369170e+005 +1.1346e+000 +3.3782e-001 +2.3879e+000 -1.2662e+001 +2.2793e+001 -1.0204e+001 +3.0816e+000 +1.2277e+001 -5.9234e+000 +6.6879e+000 +2.9394e+000 -2.1199e-001 +2.7079e+000 -3.2912e+000 -2.0352e+000 -4.1617e+000 -3.7203e+000 +2.9830e+000 -2.3484e+000 +1.8154e+000
1522 +1.431532564e+005 +1.431532564e+005 +1.429433764e+005 +1.429433764e+005 +6.6018e+000 +7.8686e+000 -1.3102e+001 +1.8522e+001 -1.2526e+001 -8.1990e+000 -1.3852e+001 -2.0372e-001 +1.0550e+001 -4.7067e-001 +6.8590e-001 +1.1278e+000 +3.4531e+000 -2.2409e+000 -1.9996e+000 -4.3711e+000 -2.7283e+000 +3.0569e+000 -2.4956e+000 +1.9660e+000
1576 +7.380644201e+004 +7.380644201e+004 +7.359656201e+004 +7.359656201e+004 +7.5509e+000 +1.1599e+001 +5.1554e+000 +7.0569e+000 +3.1916e+001 -2.6773e+000 +7.0047e+000 +2.0709e+000 -1.1576e+000 +4.9683e+000 +1.2281e-001 +1.9211e+000 +3.1298e+000 -1.8662e+000 -1.1005e+000 -4.0491e+000 -2.7510e+000 +2.8637e+000 -2.2946e+000 +1.8411e+000
2242 +5.971676643e+004 +5.971676643e+004 +5.950688643e+004 +5.950688643e+004 +8.3170e+000 -6.8245e+000 +2.0642e+001 +9.5216e+000 +2.1715e+001 +9.0342e+000 +4.6239e+000 +7.1151e+000 -1.3411e+000 +1.2305e+000 -1.5444e+000 +3.6183e+000 +3.3186e+000 -7.3499e-001 -1.2095e+000 -3.7640e+000 -2.8402e+000 +3.0779e+000 -2.3887e+000 +1.9553e+000
2531 +3.311368855e+004 +3.311368855e+004 +3.290380855e+004 +3.290380855e+004 +3.8049e+000 -1.8111e+001 +1.1404e+001 -2.9044e+001 +1.8811e+001 -4.1021e+000 +3.9793e+000 +4.1678e+000 -2.2882e+000 +3.8912e-001 +1.7270e+000 +7.0604e-001 +4.5763e+000 -1.0891e+000 -1.2580e+000 -3.7397e+000 -3.0206e+000 +3.0586e+000 -2.3523e+000 +1.9526e+000
