% function evaluation | noise-free fitness - Fopt (4.078000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.629905797e+002 +9.629905797e+002 +1.003770580e+003 +1.003770580e+003 +1.4351e+001 +5.8816e+000 +1.4326e+001 +1.1558e+001 +7.4672e+000 +5.0416e+000 +1.3102e+001 +1.3882e+001 +8.9406e+000 +1.3286e+001 +1.0277e+001 +5.7969e+000 +5.4109e+000 +8.5678e+000 +1.1036e+001 +1.2924e+001 +1.2095e+001 +1.4837e+001 +1.2528e+001 +1.3892e+001
13 +4.800745333e+002 +4.800745333e+002 +5.208545333e+002 +5.208545333e+002 +5.3263e+000 +1.3376e+001 +1.4410e+001 +1.0146e+001 +5.6733e+000 +7.3992e+000 +5.4484e+000 +6.8703e+000 +8.0152e+000 +8.4875e+000 +1.1744e+001 +7.6079e+000 +1.4550e+001 +6.4238e+000 +6.2593e+000 +7.7758e+000 +7.8339e+000 +5.0675e+000 +8.7686e+000 +5.0774e+000
298 +3.587903182e+002 +3.587903182e+002 +3.995703182e+002 +3.995703182e+002 +7.9253e+000 +6.3162e+000 +1.1267e+001 +5.5368e+000 +7.3461e+000 +9.8231e+000 +1.0454e+001 +1.3373e+001 +2.2468e+000 +3.0621e+000 +7.0524e+000 +8.3818e+000 +6.8753e+000 +9.7003e+000 +9.8248e+000 +6.6105e+000 +4.2274e+000 +9.7765e+000 +6.2931e+000 +6.4571e+000
826 +2.350984318e+002 +2.350984318e+002 +2.758784318e+002 +2.758784318e+002 +5.5143e+000 +8.5207e+000 +9.5690e+000 +6.8621e+000 +7.1497e+000 +7.6191e+000 +6.9444e+000 +7.6027e+000 +5.8514e+000 +6.4039e+000 +4.9906e+000 +1.0905e+001 +7.1403e+000 +8.4647e+000 +8.1599e+000 +6.6919e+000 +6.4584e+000 +8.7100e+000 +7.5706e+000 +3.9302e+000
1036 +1.407645198e+002 +1.407645198e+002 +1.815445198e+002 +1.815445198e+002 +4.3376e+000 +4.8496e+000 +8.4762e+000 +4.9457e+000 +4.8365e+000 +3.4054e+000 +7.9900e+000 +7.3239e+000 +7.7786e-002 +6.4885e+000 +5.9584e+000 +8.3941e+000 +7.1553e+000 +5.2334e-001 +5.4555e+000 +6.4223e+000 +6.7965e+000 +1.4843e+000 +6.7373e+000 +2.9653e+000
1469 +9.986927612e+001 +9.986927612e+001 +1.406492761e+002 +1.406492761e+002 +5.0942e+000 +4.4914e+000 +7.5900e+000 +4.5203e+000 +1.0549e+000 +5.0772e+000 +5.8871e+000 +6.7649e+000 -2.4183e+000 +9.5249e-001 +4.3211e+000 +5.4444e+000 +4.1000e+000 +1.5426e+000 +4.8744e+000 +6.5798e+000 +4.2136e+000 -3.9590e-001 +4.6063e+000 +6.1668e-001
2881 +6.280024383e+001 +6.280024383e+001 +1.035802438e+002 +1.035802438e+002 +2.2370e+000 +3.6726e-001 +3.6945e+000 +2.7152e+000 -9.4193e-001 -5.7144e+000 +4.9280e+000 +4.5858e+000 -5.0728e+000 -1.2026e-001 +4.2841e+000 +2.5714e+000 -3.2957e+000 +2.7208e+000 +1.5556e+000 +4.1758e+000 +4.5791e+000 -2.4232e+000 +2.1493e+000 -5.1254e+000
3218 +3.816542106e+001 +3.816542106e+001 +7.894542106e+001 +7.894542106e+001 +2.4605e-001 +3.1837e-001 +4.1358e+000 +2.6707e+000 -5.1976e-001 -5.4750e+000 +4.9646e+000 +4.5558e+000 -5.2379e+000 +4.2142e-001 +4.0680e+000 +1.8094e+000 -3.5636e+000 +2.5303e+000 +1.2983e+000 +3.8639e+000 +4.4752e+000 -3.3583e+000 +1.8667e+000 -3.8774e+000
3472 +2.503223216e+001 +2.503223216e+001 +6.581223216e+001 +6.581223216e+001 +6.7783e-001 -6.2517e-001 +4.6902e+000 +2.4342e+000 +8.1003e-002 -5.6998e+000 +4.6227e+000 +4.0433e+000 -5.3082e+000 +1.9103e-001 +4.1988e+000 +2.7628e+000 -3.3662e+000 +2.1326e+000 +9.3816e-001 +3.5950e+000 +4.2678e+000 -3.0377e+000 +2.5158e+000 -3.3734e+000
3852 +1.569999217e+001 +1.569999217e+001 +5.647999217e+001 +5.647999217e+001 +2.6894e-001 -6.0442e-001 +4.0897e+000 +2.1219e+000 -4.8168e-002 -5.0341e+000 +4.9308e+000 +3.8437e+000 -4.9959e+000 +1.3138e-002 +4.4428e+000 +1.8034e+000 -3.3410e+000 +1.2386e+000 +1.0322e+000 +3.0056e+000 +4.2278e+000 -3.7359e+000 +1.2358e+000 -3.0616e+000
4415 +9.845153455e+000 +9.845153455e+000 +5.062515345e+001 +5.062515345e+001 -1.3170e-001 -1.1560e+000 +4.0232e+000 +1.9003e+000 -2.1811e-001 -4.8135e+000 +4.8925e+000 +3.8060e+000 -4.3865e+000 -3.5441e-001 +4.5518e+000 +1.6634e+000 -2.9202e+000 +7.8438e-001 +1.0537e+000 +2.2751e+000 +4.3390e+000 -4.0950e+000 +1.3816e+000 -2.5002e+000
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
