% function evaluation | noise-free fitness - Fopt (-6.211100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.383749142e+013 +5.383749142e+013 +5.383749141e+013 +5.383749141e+013 +6.8098e+000 +5.1067e+000 +1.3153e+001 +1.2608e+001 +1.0582e+001 +8.3572e+000 +7.5268e+000 +8.2550e+000 +7.8082e+000 +1.3643e+001 +9.2184e+000 +7.8278e+000 +9.7864e+000 +1.0150e+001 +1.4750e+001 +1.3353e+001 +1.1362e+001 +6.5282e+000 +9.3333e+000 +1.1702e+001
3 +3.779717408e+012 +3.779717408e+012 +3.779717407e+012 +3.779717407e+012 +6.8290e+000 +9.8351e+000 +9.1792e+000 +8.9488e+000 +1.1696e+001 +1.3990e+001 +7.6039e+000 +1.1591e+001 +1.1671e+001 +8.1741e+000 +1.3043e+001 +7.4770e+000 +1.4591e+001 +1.0322e+001 +1.1326e+001 +6.5933e+000 +9.6086e+000 +1.1505e+001 +1.4581e+001 +1.3740e+001
4 +1.951621534e+012 +1.951621534e+012 +1.951621533e+012 +1.951621533e+012 +1.0797e+001 +7.8868e+000 +7.0744e+000 +8.2116e+000 +8.3259e+000 +8.8142e+000 +1.1459e+001 +1.0641e+001 +1.2060e+001 +7.2799e+000 +6.5692e+000 +1.0778e+001 +1.1056e+001 +1.2833e+001 +9.4690e+000 +9.4719e+000 +7.9034e+000 +5.8484e+000 +1.4337e+001 +6.2734e+000
10 +1.244604062e+012 +1.244604062e+012 +1.244604061e+012 +1.244604061e+012 +9.0158e+000 +7.5817e+000 +1.3527e+001 +7.7996e+000 +1.0899e+001 +1.3414e+001 +9.2864e+000 +1.1457e+001 +6.7407e+000 +1.4250e+001 +1.1534e+001 +1.3988e+001 +5.9878e+000 +5.4846e+000 +9.1919e+000 +1.2172e+001 +5.2812e+000 +1.3733e+001 +1.2154e+001 +9.0483e+000
21 +2.135409714e+011 +2.135409714e+011 +2.135409707e+011 +2.135409707e+011 +7.5508e+000 +5.7554e+000 +1.4453e+001 +7.1104e+000 +5.0259e+000 +1.0984e+001 +9.4440e+000 +8.8299e+000 +1.2921e+001 +5.0450e+000 +6.3221e+000 +1.0292e+001 +1.0320e+001 +7.1055e+000 +6.5056e+000 +5.2866e+000 +8.6187e+000 +1.1269e+001 +1.1612e+001 +6.9892e+000
56 +4.288577618e+008 +4.288577618e+008 +4.288571407e+008 +4.288571407e+008 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
328 +3.151618384e+008 +3.151618384e+008 +3.151612172e+008 +3.151612172e+008 +4.1971e-001 +0.0000e+000 +0.0000e+000 -3.4839e+000 +0.0000e+000 +0.0000e+000 -2.2817e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 -4.1074e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +3.6585e+000 +0.0000e+000 +0.0000e+000
413 +1.975390336e+008 +1.975390336e+008 +1.975384125e+008 +1.975384125e+008 +0.0000e+000 +0.0000e+000 +0.0000e+000 -3.4839e+000 +0.0000e+000 +0.0000e+000 -2.2817e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 -4.1074e+000 +0.0000e+000 +0.0000e+000 +1.4906e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
646 +1.327336031e+008 +1.327336031e+008 +1.327329819e+008 +1.327329819e+008 +4.3279e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 -4.2971e-001 +0.0000e+000 +4.6722e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +2.5369e+000 +4.5788e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +4.5102e-001 +0.0000e+000
1271 +9.889558856e+007 +9.889558856e+007 +9.889496745e+007 +9.889496745e+007 +0.0000e+000 +4.9171e-001 +0.0000e+000 -9.1605e-001 +8.7608e-001 -7.2405e-001 -2.8522e-001 +1.9267e+000 +5.7372e-001 -1.0475e-001 +0.0000e+000 +0.0000e+000 +4.0065e+000 +2.1311e+000 +0.0000e+000 +0.0000e+000 +3.0168e-001 +0.0000e+000 +1.0586e-001 -7.1003e-001
1550 +6.174749434e+007 +6.174749434e+007 +6.174687323e+007 +6.174687323e+007 +0.0000e+000 +1.5980e+000 +0.0000e+000 -4.1303e+000 +1.2265e+000 -1.3070e+000 -7.0517e-001 +6.8309e-001 +3.7967e+000 +1.2671e+000 +1.0375e+000 -3.1712e-001 +4.0065e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +1.3073e+000 +0.0000e+000 -3.2901e-001 +0.0000e+000
2512 +3.876989376e+007 +3.876989376e+007 +3.876927265e+007 +3.876927265e+007 +1.5215e-001 +3.4279e+000 +0.0000e+000 -3.7178e+000 +8.6103e-001 -1.0685e+000 -1.4586e+000 +1.5501e+000 +2.4198e+000 +1.2640e-001 +1.0606e+000 +8.5628e-001 +3.4341e+000 +2.0449e+000 +0.0000e+000 +0.0000e+000 +6.8781e-001 +8.6749e-001 -8.6565e-001 -1.4358e+000
3178 +2.484602642e+007 +2.484602642e+007 +2.484540531e+007 +2.484540531e+007 +4.7125e-001 +3.5586e+000 +0.0000e+000 -2.4402e+000 +1.0883e+000 -1.9163e+000 +1.0684e-001 +8.8932e-001 +1.6999e+000 -6.7160e-001 +5.1741e-001 +2.4973e+000 +4.5045e+000 +2.0605e+000 +0.0000e+000 +0.0000e+000 +5.0692e-001 +2.3142e+000 +5.2374e-002 -7.3301e-001
5199 +1.519480384e+007 +1.519480384e+007 +1.519418273e+007 +1.519418273e+007 -7.5934e-001 +4.1839e+000 +0.0000e+000 -2.8441e+000 -1.2751e-001 -2.0806e+000 +9.1620e-001 +4.2043e-001 +1.1524e+000 +1.6193e-001 +6.7936e-001 +2.8655e+000 +3.3933e+000 +1.4613e+000 +0.0000e+000 +0.0000e+000 +1.5612e+000 +2.0486e+000 +4.0365e-001 -8.8307e-002
% function evaluation | noise-free fitness - Fopt (-2.548200000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.197473894e+010 +3.197473894e+010 +3.197473869e+010 +3.197473869e+010 +1.0730e+001 +7.3109e+000 +1.3611e+001 +1.1235e+001 +1.0495e+001 +7.9059e+000 +1.0627e+001 +1.1602e+001 +5.7008e+000 +1.2089e+001 +9.8588e+000 +1.4917e+001 +8.7988e+000 +1.0533e+001 +1.0399e+001 +5.4435e+000 +1.3448e+001 +5.4252e+000 +1.4872e+001 +1.1756e+001
5 +2.449541852e+010 +2.449541852e+010 +2.449541827e+010 +2.449541827e+010 +1.1214e+001 +1.4383e+001 +6.4818e+000 +1.2210e+001 +5.4988e+000 +6.0860e+000 +1.4416e+001 +8.2515e+000 +8.5973e+000 +8.7639e+000 +1.4660e+001 +5.1783e+000 +7.4355e+000 +5.3714e+000 +6.4813e+000 +1.2481e+001 +1.0341e+001 +1.3629e+001 +1.3528e+001 +1.4274e+001
