% function evaluation | noise-free fitness - Fopt (7.627000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.288671573e+006 +9.288671573e+006 +9.288747843e+006 +9.288747843e+006 +2.7151e+000 +3.9520e+000 -5.1526e-001 +4.2486e+000 -3.4389e+000 +3.6861e+000 -4.4544e+000 -3.7515e+000 +2.4741e+000 +9.4765e-001 -1.1166e+000 -3.9631e+000 +7.3545e-001 +6.3947e-001 +1.4608e+000 +7.9497e-001 +4.9150e+000 +1.2273e+000 -4.4769e-001 -1.9118e+000
2 +1.026980832e+005 +1.026980832e+005 +1.027743532e+005 +1.027743532e+005 -1.1708e+000 +1.3390e+000 +2.8973e-001 +2.6510e+000 -1.7583e+000 -2.8957e+000 +1.9937e+000 -4.5421e+000 +3.6498e+000 +1.2872e+000 +8.8982e-002 +1.3114e+000 +2.4207e+000 +2.2624e+000 +6.0291e-001 -2.2866e+000 -4.6842e-001 -5.4385e-001 -2.4828e+000 +8.7953e-001
8 +2.098005438e+004 +2.098005438e+004 +2.105632438e+004 +2.105632438e+004 +3.3436e+000 +2.4410e+000 -1.1169e+000 -3.0572e+000 +3.7546e+000 +4.7824e+000 -1.0528e+000 -9.5270e-001 +4.5614e-001 -3.5644e+000 -3.3736e+000 +1.9876e+000 -3.4706e+000 +4.2504e+000 +3.6815e+000 +4.2218e+000 +6.9320e-001 +1.0163e+000 -1.5448e+000 -3.5854e+000
31 +5.594102618e+003 +5.594102618e+003 +5.670372618e+003 +5.670372618e+003 -8.3709e-001 -4.4026e+000 -2.6251e+000 +4.9852e+000 +4.5722e+000 -1.5429e+000 +1.0557e+000 -3.4370e+000 +1.9321e+000 +2.3914e+000 -2.4341e+000 -4.2135e+000 -1.5515e+000 +3.0377e+000 -2.2494e+000 +1.8562e+000 -9.9364e-001 -2.6676e+000 +1.4911e+000 +9.9742e-001
42 +4.097315274e+002 +4.097315274e+002 +4.860015274e+002 +4.860015274e+002 -1.2045e+000 -2.0448e+000 +1.3573e+000 -4.3849e+000 -2.2140e-001 +3.6468e+000 -4.1538e+000 +4.9219e+000 -3.1804e+000 +4.3456e+000 +1.2476e+000 +2.6301e-001 -1.8064e+000 +3.3399e+000 -1.6299e+000 +4.5765e+000 +4.0414e+000 +2.5986e+000 +2.1758e+000 -4.9221e+000
100 +2.720909635e+002 +2.720909635e+002 +3.483609635e+002 +3.483609635e+002 +1.5116e+000 -4.9733e+000 +1.0569e+000 -3.1230e+000 +3.2162e+000 -3.9481e+000 +2.3275e+000 +1.2533e+000 +3.2659e+000 +4.2042e+000 +4.4519e+000 -4.3042e+000 +3.9184e+000 -3.0017e+000 +2.6776e+000 +3.4985e+000 -6.9660e-001 -4.1563e+000 +1.6043e+000 +4.3390e+000
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.188964208e+006 +8.188964208e+006 +8.188941658e+006 +8.188941658e+006 +3.6657e+000 -1.8911e+000 -4.1434e+000 +4.3906e+000 -1.1456e+000 +7.0862e-002 +8.6009e-001 -3.4252e+000 -3.7424e+000 -3.1683e+000 -1.4105e+000 -4.8163e+000 -3.7573e+000 -4.2793e+000 +4.3057e+000 +4.0748e+000 -4.9125e+000 +1.7051e+000 -4.4992e+000 -8.2993e-001
2 +2.161446145e+006 +2.161446145e+006 +2.161423595e+006 +2.161423595e+006 -4.6278e+000 -3.1042e+000 +3.5381e+000 +4.0904e+000 +8.5251e-001 +1.3607e+000 +1.8054e+000 +2.4126e+000 +9.4446e-001 -8.4964e-001 +1.5907e+000 +1.2579e+000 +3.1252e+000 +1.6883e+000 -1.6540e+000 -1.2965e+000 +3.7920e+000 +4.9770e-001 -3.4781e+000 +1.8542e+000
3 +1.020658207e+004 +1.020658207e+004 +1.018403207e+004 +1.018403207e+004 -5.8212e-001 +2.6089e+000 +7.3512e-001 +3.3207e+000 +2.0707e-001 +4.9345e+000 +4.6751e+000 +1.3203e+000 -2.1270e+000 -1.6003e+000 -3.1403e+000 +2.6500e+000 -2.3480e+000 -1.3213e+000 +4.1175e+000 -1.6236e+000 +2.2128e+000 -1.9816e+000 -4.9393e-001 -7.5316e-001
