% function evaluation | noise-free fitness - Fopt (-5.465000000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.262733945e+006 +2.262733945e+006 +2.262187445e+006 +2.262187445e+006 +1.4476e+001 +9.3909e+000 +6.1292e+000 +8.0764e+000 +6.0781e+000 +1.3204e+001 +5.7768e+000 +1.4136e+001 +1.0059e+001 +8.3189e+000 +1.4570e+001 +1.0690e+001 +1.3701e+001 +9.4565e+000 +7.8946e+000 +5.8407e+000 +1.2256e+001 +8.5511e+000 +6.0105e+000 +1.3529e+001
16 +1.528139846e+006 +1.528139846e+006 +1.527593346e+006 +1.527593346e+006 +1.2896e+001 +6.9593e+000 +1.0968e+001 +1.0030e+001 +1.4242e+001 +5.8614e+000 +7.5414e+000 +1.2218e+001 +1.0337e+001 +9.7760e+000 +1.1834e+001 +6.4062e+000 +9.0829e+000 +6.6961e+000 +1.0639e+001 +5.1616e+000 +1.2881e+001 +7.9037e+000 +6.8178e+000 +6.1725e+000
60 +1.831961741e+004 +1.831961741e+004 +1.777311741e+004 +1.777311741e+004 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
588 +1.318158222e+004 +1.318158222e+004 +1.263508222e+004 +1.263508222e+004 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +2.7226e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 -1.2529e+000 +0.0000e+000 +0.0000e+000
740 +7.914682485e+003 +7.914682485e+003 +7.368182485e+003 +7.368182485e+003 +0.0000e+000 +0.0000e+000 +0.0000e+000 +1.7421e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +4.9698e-001 +1.3613e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 -1.2529e+000 +0.0000e+000 +2.1421e+000
975 +6.258934713e+003 +6.258934713e+003 +5.712434713e+003 +5.712434713e+003 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +9.0754e-001 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 -2.6102e+000 +0.0000e+000 +1.0710e+000
% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.600500180e+006 +3.600500180e+006 +3.601500180e+006 +3.601500180e+006 +8.7345e+000 +6.2501e+000 +7.3348e+000 +1.4485e+001 +5.4174e+000 +9.5263e+000 +1.0082e+001 +1.3247e+001 +1.1021e+001 +1.4597e+001 +9.7223e+000 +1.4938e+001 +6.1068e+000 +1.4020e+001 +6.9411e+000 +9.5791e+000 +5.2882e+000 +5.7075e+000 +5.0994e+000 +1.1595e+001
53 +1.831961741e+004 +1.831961741e+004 +1.931961741e+004 +1.931961741e+004 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
313 +9.353979768e+003 +9.353979768e+003 +1.035397977e+004 +1.035397977e+004 +0.0000e+000 +6.3999e-001 +0.0000e+000 +1.8490e+000 -2.7742e+000 -3.0449e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 -1.3348e+000 +0.0000e+000 -7.1761e-001 +0.0000e+000 -1.7448e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 -3.2920e+000 +0.0000e+000
