% function evaluation | noise-free fitness - Fopt (7.948000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.500995967e+002 +2.500995967e+002 +3.295795967e+002 +3.295795967e+002 +4.7692e+000 -3.1162e+000 -3.9950e+000 -4.4448e-001 -2.4076e-001 -1.6725e-001 +2.5516e+000 -3.6324e+000 +2.4880e+000 -1.9268e+000 +1.4386e+000 -2.1232e+000 -9.8073e-001 +2.5834e+000 -1.7382e+000 -4.6355e+000 -2.2729e+000 -1.5355e+000 -9.0229e-001 +1.8860e+000
4 +1.558195904e+002 +1.558195904e+002 +2.352995904e+002 +2.352995904e+002 -3.4530e+000 +2.5650e+000 +2.7264e+000 +2.5235e+000 +4.4930e+000 -2.1266e+000 +7.6121e-001 -3.5655e+000 +8.5924e-001 +7.0611e-001 -3.6267e+000 +9.1742e-001 +1.1808e+000 -6.4403e-001 +2.0773e+000 +1.1045e+000 -2.7975e-001 -3.2432e+000 -7.7075e-001 +3.7276e+000
162 +9.469264065e+001 +9.469264065e+001 +1.741726407e+002 +1.741726407e+002 +4.6135e-002 -1.9146e+000 +1.5065e-001 +3.2272e+000 -5.7225e+000 -2.1187e+000 +2.1782e+000 -1.4990e+000 +3.0520e+000 -3.7725e+000 -1.5196e+000 +4.3003e+000 +1.6268e+000 -2.5829e+000 +3.7982e+000 +5.1175e-001 -3.5304e+000 -3.9750e+000 -8.4291e-001 +2.1265e+000
458 +5.920590828e+001 +5.920590828e+001 +1.386859083e+002 +1.386859083e+002 +7.4392e-001 -4.2834e-001 +7.8849e-001 +1.6730e+000 -3.2553e+000 +5.1784e+000 +2.6830e+000 -5.5423e-001 +1.1504e+000 -1.8544e+000 -3.7338e+000 +1.1665e+000 +2.4403e+000 -1.7453e+000 +5.1775e+000 +3.3095e+000 -1.3316e+000 -4.5880e+000 +3.1234e-002 +2.1603e+000
705 +3.558846886e+001 +3.558846886e+001 +1.150684689e+002 +1.150684689e+002 -8.5682e-002 -2.0412e+000 -1.7039e+000 +1.9459e-001 -4.3104e-001 +2.2366e+000 +1.0631e+000 -1.0525e+000 -2.1055e+000 -3.0917e+000 -3.6145e+000 +4.0418e+000 +1.7925e+000 -1.4050e+000 +3.2709e+000 +3.2529e+000 -3.2418e-001 -4.6831e+000 +9.4095e-001 +4.5465e+000
948 +2.388425662e+001 +2.388425662e+001 +1.033642566e+002 +1.033642566e+002 +3.4244e-001 +3.3578e-001 -3.6902e-001 +1.4808e+000 -3.3007e+000 +8.2113e-001 -3.1464e-001 +3.8390e-001 -2.0301e+000 -2.0872e+000 -4.9507e+000 +4.1657e+000 -8.4380e-001 -1.0048e+000 +2.7599e+000 +2.5635e+000 -9.4328e-002 -4.1737e+000 +1.1086e+000 +3.9407e+000
1124 +1.070468072e+001 +1.070468072e+001 +9.018468072e+001 +9.018468072e+001 +8.6513e-001 -9.3962e-001 +1.9593e-001 +2.3047e+000 -2.1119e+000 +2.2559e-001 +5.8343e-001 -5.1236e-001 -1.9844e+000 -3.0838e+000 -4.3588e+000 +3.1081e+000 -3.5087e-001 +1.0132e+000 +3.1926e+000 +2.5436e+000 -3.6009e-001 -4.1283e+000 +1.1802e+000 +2.5231e+000
1245 +9.776999397e+000 +9.776999397e+000 +8.925699940e+001 +8.925699940e+001 +8.6485e-001 -9.3964e-001 +6.5459e-001 +1.3407e+000 -2.1118e+000 +3.9994e-001 +5.8347e-001 -4.3887e-001 -2.2800e-001 -3.0838e+000 -3.4614e+000 +1.6770e+000 -3.5136e-001 +8.9741e-002 +3.7635e+000 +2.8467e+000 -4.9929e-001 -3.7542e+000 +1.1804e+000 +1.5675e+000
1350 +5.667317934e+000 +5.667317934e+000 +8.514731793e+001 +8.514731793e+001 +9.2818e-001 -9.3672e-001 -7.3928e-001 +1.1344e+000 -2.2360e+000 +5.5296e-001 +2.4568e-001 -7.2626e-001 -1.1885e+000 -3.1167e+000 -3.9826e+000 +2.9134e+000 +1.6239e-001 -9.6438e-002 +3.6194e+000 +2.8206e+000 -6.4442e-001 -3.7469e+000 +1.2296e+000 +1.3344e+000
1803 +2.783511581e+000 +2.783511581e+000 +8.226351158e+001 +8.226351158e+001 +3.7907e-001 -1.1790e+000 -9.3781e-001 +1.3587e+000 -2.5391e+000 +3.8584e-001 -8.7667e-002 -5.7982e-002 -2.3317e+000 -2.8221e+000 -3.5921e+000 +2.3004e+000 +1.3882e+000 -1.9238e-001 +4.1159e+000 +2.7720e+000 -4.2949e-001 -3.8899e+000 +1.3751e+000 +8.5805e-001
1973 +2.280588228e+000 +2.280588228e+000 +8.176058823e+001 +8.176058823e+001 -1.5570e-002 -1.4101e+000 -6.0166e-001 +1.4285e+000 -2.9167e+000 +3.7655e-001 -1.2766e-001 +3.7525e-001 -2.2647e+000 -2.8382e+000 -3.4828e+000 +2.3887e+000 +1.3734e+000 -4.5090e-002 +4.1524e+000 +2.7865e+000 +1.7412e-001 -3.8318e+000 +1.5997e+000 +1.4411e+000
2311 +1.521602940e+000 +1.521602940e+000 +8.100160294e+001 +8.100160294e+001 +1.2065e-001 -1.1432e+000 -9.1364e-001 +1.3808e+000 -2.4943e+000 +5.8536e-001 -9.2461e-003 +2.5293e-001 -1.8777e+000 -3.2496e+000 -3.5520e+000 +2.0427e+000 +1.3720e+000 -1.0284e-002 +3.8153e+000 +2.9216e+000 +1.0748e-001 -3.8170e+000 +1.6127e+000 +1.7485e+000
2435 +9.704705463e-001 +9.704705463e-001 +8.045047055e+001 +8.045047055e+001 +1.3153e-001 -1.2304e+000 -8.8056e-001 +1.8844e+000 -2.6739e+000 +2.4901e-001 -1.9679e-001 +2.4844e-001 -1.3354e+000 -2.9844e+000 -3.5372e+000 +1.5555e+000 +1.3101e+000 -1.1836e-001 +3.7862e+000 +2.7441e+000 -1.6565e-001 -3.7217e+000 +1.8042e+000 +1.2979e+000
