% function evaluation | noise-free fitness - Fopt (7.627000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.777474805e+005 +2.777474805e+005 +2.778237505e+005 +2.778237505e+005 +1.8122e+000 -3.9056e+000 -5.7339e-001 +2.9191e+000 -2.9424e+000 +4.7851e-001 -2.0656e+000 -1.2125e+000 +1.5689e+000 -3.9023e+000 -4.8694e+000 -3.8055e+000 +5.6607e-001 +3.4760e+000 -1.9887e+000 -4.5407e+000 -2.3579e+000 +4.3608e+000 +1.7226e+000 -1.3123e-001
10 +5.247415411e+004 +5.247415411e+004 +5.255042411e+004 +5.255042411e+004 +4.9578e+000 +3.4382e+000 -1.2852e+000 -4.6172e+000 +3.0828e+000 -1.2795e+000 -3.1638e+000 -3.0746e+000 -1.7045e+000 +3.3781e+000 +1.5201e+000 -1.5056e+000 -3.4129e+000 +2.9634e+000 -2.9231e+000 -2.3161e+000 +1.6173e+000 -3.4774e+000 -2.8629e+000 +3.5915e+000
24 +6.759513579e+003 +6.759513579e+003 +6.835783579e+003 +6.835783579e+003 -4.9157e+000 +4.7234e+000 +2.8420e+000 -3.8270e+000 +3.5885e+000 -1.9636e+000 -2.8515e-001 +4.1090e+000 +5.5663e-001 -1.6135e+000 +4.4632e+000 +3.2714e+000 +2.3074e+000 -1.1136e+000 -2.3357e+000 -1.5117e+000 +3.9564e-001 -4.2369e+000 -1.6415e-001 +8.3233e-001
78 +2.116251071e+003 +2.116251071e+003 +2.192521071e+003 +2.192521071e+003 +2.6421e+000 -4.1242e+000 -1.6686e+000 -2.4541e+000 -3.9462e+000 +2.5109e+000 +1.9537e+000 -4.2458e+000 -4.5985e+000 -3.2411e-001 -2.8825e+000 +1.7106e+000 -2.3489e+000 +1.5911e+000 -2.0856e+000 -8.6481e-001 -2.9030e+000 -2.8489e+000 -3.9981e+000 -7.6155e+000
80 +4.010801712e+002 +4.010801712e+002 +4.773501712e+002 +4.773501712e+002 +1.7453e+000 -5.7669e+000 -2.2993e+000 -2.8032e+000 +2.3863e+000 -6.1154e-001 +4.6484e+000 +2.0015e+000 -5.8905e-002 -2.2988e+000 -4.4378e+000 -2.9506e-001 +3.2628e+000 -2.6861e+000 +4.1333e+000 +1.5835e+000 -3.5436e+000 -9.6257e-001 -5.8209e-001 -6.1533e+000
509 +2.044923316e+002 +2.044923316e+002 +2.807623316e+002 +2.807623316e+002 +7.0627e+000 -2.9718e+000 -3.4704e+000 -2.8984e+000 +3.0723e+000 -6.3595e-001 +2.5611e-001 -2.2355e+000 -2.1592e+000 +1.9014e+000 -2.9949e+000 -2.5809e+000 -3.6008e-001 -2.6166e-001 +1.7862e+000 -4.0943e-001 -1.4819e+000 -2.1695e+000 -1.3719e+000 -1.4422e+000
1285 +1.483418106e+002 +1.483418106e+002 +2.246118106e+002 +2.246118106e+002 +5.2684e+000 -1.6673e+000 -3.9091e+000 -1.4661e+000 +2.3714e+000 -1.0496e+000 -3.7967e-001 -1.3189e+000 -1.2412e+000 +1.0374e+000 -1.8844e+000 -2.1987e+000 -9.2431e-001 -5.4460e-001 +1.4640e+000 +9.5351e-002 -1.8195e+000 -2.7010e+000 -1.4033e+000 +2.4384e-002
1851 +9.130535902e+001 +9.130535902e+001 +1.675753590e+002 +1.675753590e+002 +1.6594e+000 -1.4501e+000 -2.6296e+000 -2.3233e-001 +1.6010e-001 -2.7169e+000 +1.8354e+000 +1.6708e+000 +5.9966e-001 +5.2594e-001 +4.5540e-001 -2.6663e+000 -1.4743e+000 +6.9147e-001 +1.0791e+000 -9.8272e-001 -2.4923e+000 -3.5367e+000 +1.4863e-001 +3.0233e+000
2454 +6.128661365e+001 +6.128661365e+001 +1.375566137e+002 +1.375566137e+002 +2.1357e+000 -3.3105e+000 -4.8651e-001 -1.0626e+000 +2.2827e-001 -2.9578e+000 +3.1429e-002 +2.4379e+000 -1.6473e+000 +1.4990e+000 +3.3765e+000 -3.7597e+000 +9.5090e-001 +1.4747e+000 +8.1245e-001 -1.2453e+000 +1.6242e+000 -3.4955e+000 +1.8690e-001 +1.4734e+000
4548 +3.934230030e+001 +3.934230030e+001 +1.156123003e+002 +1.156123003e+002 +1.3006e+000 -3.0294e+000 -2.0180e+000 -1.3565e+000 -1.8069e+000 -4.1837e+000 -9.8986e-001 +1.0282e+000 -6.8181e-001 +2.4477e+000 +1.7483e+000 -5.1119e+000 -5.5265e-001 +4.1796e+000 -3.1937e-001 -1.1331e+000 -2.2205e-001 -3.0309e+000 -6.3740e-001 +3.9313e-001
