% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.771882998e+004 +1.771882998e+004 +1.871882998e+004 +1.871882998e+004 +1.1666e+001 +9.0810e+000 +1.2662e+001 +6.2416e+000 +6.9988e+000 +1.0503e+001 +1.0518e+001 +1.2260e+001 +7.9904e+000 +7.7176e+000 +1.2240e+001 +1.4742e+001 +1.3289e+001 +9.4190e+000 +5.1212e+000 +7.3616e+000 +1.3880e+001 +8.4453e+000 +8.8581e+000 +1.2238e+001
4 +1.441535576e+004 +1.441535576e+004 +1.541535576e+004 +1.541535576e+004 +1.3179e+001 +1.4208e+001 +1.4966e+001 +8.0964e+000 +5.3193e+000 +8.2847e+000 +1.2670e+001 +1.2288e+001 +9.2555e+000 +1.2003e+001 +1.0955e+001 +1.0323e+001 +1.3040e+001 +1.2347e+001 +9.1505e+000 +8.5565e+000 +1.4464e+001 +6.2715e+000 +1.1910e+001 +1.2219e+001
47 +9.852236523e+003 +9.852236523e+003 +1.085223652e+004 +1.085223652e+004 +9.3859e+000 +8.1395e+000 +1.1317e+001 +5.0045e+000 +1.0873e+001 +7.4509e+000 +7.6215e+000 +1.4653e+001 +6.5615e+000 +5.4318e+000 +1.1696e+001 +5.8937e+000 +1.1794e+001 +6.3231e+000 +8.8156e+000 +5.3014e+000 +5.6874e+000 +6.0490e+000 +6.3707e+000 +1.3847e+001
595 +5.723958473e+003 +5.723958473e+003 +6.723958473e+003 +6.723958473e+003 +1.7861e+001 +3.2867e+000 +8.5169e+000 +8.8081e+000 +4.7865e+000 +7.6419e+000 +4.5969e+000 +7.6113e+000 +1.4550e+001 +9.4396e+000 +9.5116e+000 -1.6359e+000 +8.5645e+000 +9.8637e+000 +4.5553e+000 +3.8863e+000 +8.3912e+000 +1.4315e+000 +7.2587e+000 +1.9947e+000
835 +3.895397611e+003 +3.895397611e+003 +4.895397611e+003 +4.895397611e+003 +1.1653e+001 +3.8799e+000 +8.0631e+000 +1.1889e+001 +5.2222e+000 +7.0933e+000 +4.6224e+000 +9.1976e+000 +4.5757e+000 +6.6900e+000 +4.5352e-001 +4.7502e+000 +8.7287e+000 +9.2887e+000 +9.8992e+000 +2.9265e+000 +6.6882e+000 +6.0662e-003 +4.1555e+000 +2.8667e+000
1356 +2.310134832e+003 +2.310134832e+003 +3.310134832e+003 +3.310134832e+003 +7.4290e+000 +2.7085e+000 +5.7557e+000 +1.0616e+001 +7.1246e+000 +4.0894e+000 +9.3854e-002 +7.5825e+000 +3.6785e+000 +6.1398e+000 +6.0999e-001 +6.4041e+000 +6.7230e+000 +1.2466e+001 +6.7813e+000 -1.3509e+000 +6.8497e+000 -3.8668e+000 -3.3074e-001 -7.2593e-001
1668 +1.476245722e+003 +1.476245722e+003 +2.476245722e+003 +2.476245722e+003 +4.4270e+000 +3.8679e+000 +5.0557e+000 +1.0584e+001 +4.0284e+000 +2.7377e+000 -1.8116e+000 +2.8871e+000 +3.4558e+000 +2.1458e+000 -2.0842e+000 +3.8300e+000 +4.6399e+000 +1.0815e+001 +6.1914e+000 -2.2492e+000 +8.1803e+000 -6.2993e+000 -1.4346e+000 -1.1417e-001
1965 +9.989700949e+002 +9.989700949e+002 +1.998970095e+003 +1.998970095e+003 +3.6581e+000 +4.2153e+000 +3.6792e+000 +1.1652e+001 +4.3348e+000 +2.7606e+000 -2.4521e+000 +2.4464e+000 +4.6170e+000 +3.7499e-001 -1.7088e+000 +3.2730e+000 +3.0383e+000 +6.8467e+000 +6.8033e+000 -1.2756e+000 +5.6925e+000 -5.4305e+000 -2.8605e+000 -3.5421e+000
2320 +6.173007225e+002 +6.173007225e+002 +1.617300723e+003 +1.617300723e+003 +1.5120e+000 +3.8556e+000 +4.2667e+000 +8.5872e+000 +2.3826e+000 -5.1155e-001 -3.5973e-001 +1.9507e+000 +7.2894e-001 +2.1410e-001 -3.5380e+000 +1.6327e+000 +3.0441e+000 +2.6362e+000 +6.6734e+000 -1.1245e+000 +5.7885e+000 -4.7175e+000 -1.6684e+000 -1.5846e+000
2975 +3.672203428e+002 +3.672203428e+002 +1.367220343e+003 +1.367220343e+003 -1.0400e+000 +4.6341e+000 +4.3207e+000 +8.8591e+000 +3.6829e+000 -1.2270e+000 -2.1015e+000 +4.8670e-001 -3.4067e-001 +4.7407e-001 -3.0091e+000 +6.0562e-001 +2.0311e+000 -4.6263e-001 +5.6298e+000 +8.2757e-001 +4.7535e+000 -3.9228e+000 -2.0095e+000 -2.2000e+000
