% function evaluation | noise-free fitness - Fopt (-5.235000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.109648368e+003 +2.109648368e+003 +2.057298368e+003 +2.057298368e+003 +9.3787e+000 +9.7591e+000 +1.3658e+001 +1.2216e+001 +6.0779e+000 +1.4038e+001 +7.9689e+000 +9.6487e+000 +9.2392e+000 +1.2680e+001 +7.6685e+000 +8.1304e+000 +1.4376e+001 +9.9995e+000 +7.6563e+000 +1.0392e+001 +1.0091e+001 +1.1910e+001 +1.0496e+001 +9.3557e+000
6 +1.330382856e+003 +1.330382856e+003 +1.278032856e+003 +1.278032856e+003 +5.1819e+000 +1.2486e+001 +9.9435e+000 +1.4522e+001 +1.3272e+001 +1.0867e+001 +1.0366e+001 +1.3748e+001 +7.0197e+000 +1.4550e+001 +1.1061e+001 +1.0947e+001 +9.9853e+000 +1.1851e+001 +8.6325e+000 +8.2849e+000 +1.3615e+001 +1.3539e+001 +9.3942e+000 +9.0486e+000
50 +9.608791330e+002 +9.608791330e+002 +9.085291330e+002 +9.085291330e+002 +6.0385e+000 +6.9039e+000 +7.0493e+000 +1.2760e+001 +6.8596e+000 +1.0068e+001 +1.1588e+001 +1.1857e+001 +8.7198e+000 +5.0930e+000 +6.9141e+000 +6.3331e+000 +5.5235e+000 +1.4643e+001 +1.3149e+001 +6.0868e+000 +5.4534e+000 +9.1726e+000 +1.3234e+001 +7.5657e+000
296 +4.739446137e+002 +4.739446137e+002 +4.215946137e+002 +4.215946137e+002 +3.7916e+000 +7.9301e+000 +4.8056e+000 +6.2060e+000 +9.2426e+000 +1.2125e+001 +7.2508e+000 +1.3657e+001 +8.6622e+000 +5.6523e+000 +4.7907e+000 +6.3574e+000 -4.1061e+000 +6.1201e+000 -3.8868e+000 +8.0438e+000 +1.0630e+001 +4.4094e+000 +7.5222e+000 +1.1260e+001
603 +3.640974999e+002 +3.640974999e+002 +3.117474999e+002 +3.117474999e+002 +5.1635e+000 +4.3407e+000 +4.6068e+000 +4.9004e+000 +3.6743e+000 +1.2100e+001 +7.2191e+000 +1.2670e+001 +7.2528e+000 +8.5490e+000 +2.3742e+000 +6.2284e+000 +5.2173e+000 +1.9512e+001 +1.5431e+001 -9.9142e-001 +7.8021e+000 +4.2413e+000 +7.5371e+000 +2.9850e+000
864 +2.464520444e+002 +2.464520444e+002 +1.941020444e+002 +1.941020444e+002 +1.0514e+001 +4.0270e+000 +1.4534e+001 +3.5996e+000 +3.7076e+000 +1.3606e+001 +1.0171e+001 +9.3670e+000 +1.0757e+001 -6.8308e-001 -4.4661e+000 +2.8633e+000 +5.2919e+000 -2.6311e+000 -2.9581e+000 -2.7237e+000 +8.9053e+000 +7.1041e+000 +6.5211e+000 +2.3970e+000
1037 +1.487668575e+002 +1.487668575e+002 +9.641685751e+001 +9.641685751e+001 +4.7726e+000 +2.4913e+000 +1.1134e+001 +6.9064e+000 +6.2580e+000 +7.9200e+000 +1.0357e+001 +2.7447e+000 +6.2872e+000 +3.0361e+000 -6.3123e+000 +1.1381e+001 +3.7301e+000 +3.3924e+000 -7.0328e+000 -2.6418e+000 +3.1990e+000 +1.2323e+001 +9.4631e+000 -3.6393e+000
2186 +9.916705115e+001 +9.916705115e+001 +4.681705115e+001 +4.681705115e+001 +8.7297e+000 +7.7452e+000 +8.5660e+000 +5.5193e+000 +4.9664e+000 +9.7857e+000 +2.4431e+000 -2.6040e-001 +1.3876e+000 +3.1876e-001 +6.5412e-001 +1.9915e+000 +5.7348e+000 +6.4426e+000 -8.4070e+000 -5.7433e-001 -5.8641e-001 +1.3547e+001 +1.0432e+001 -2.7914e+000
3048 +6.291307426e+001 +6.291307426e+001 +1.056307426e+001 +1.056307426e+001 +5.9208e+000 +5.3097e+000 +7.4659e+000 -1.7705e+000 +4.9583e+000 +1.1183e+001 -3.6870e+000 +2.7652e+000 +6.5921e+000 +1.4360e+000 +3.5609e+000 +5.2875e+000 +1.2361e+001 -8.6190e-001 -4.2102e+000 +5.1363e+000 +2.5471e+000 +1.3823e+001 +1.0613e+001 -7.5178e+000
4010 +3.514294807e+001 +3.514294807e+001 -1.720705193e+001 -1.720705193e+001 +4.0613e+000 +5.2964e+000 +5.8694e+000 -4.2032e+000 +2.5710e+000 +9.6882e+000 -1.2486e+000 +2.5236e+000 +2.8349e+000 +1.3554e+000 +3.2394e-001 +6.4343e+000 +1.2350e+001 +2.4716e+000 -3.7751e+000 +2.5139e+000 -4.0935e+000 +9.0511e+000 +6.7169e+000 -7.3485e+000
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.851597548e+003 +2.851597548e+003 +2.672057548e+003 +2.672057548e+003 +6.1172e+000 +8.9681e+000 +1.2859e+001 +1.2918e+001 +1.0142e+001 +1.3639e+001 +1.1638e+001 +5.6835e+000 +1.0279e+001 +6.8420e+000 +1.0940e+001 +8.0098e+000 +9.5861e+000 +1.0441e+001 +1.3709e+001 +1.4812e+001 +1.1723e+001 +1.1790e+001 +8.4303e+000 +8.3550e+000
