% function evaluation | noise-free fitness - Fopt (-4.620900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.248353826e+003 +9.248353826e+003 +8.786263826e+003 +8.786263826e+003 +6.2383e-001 +3.7051e+000 +2.4759e-001 +2.0761e+000 +4.6041e+000 +1.7032e+000 -1.2568e+000 +2.9373e+000 -4.3352e+000 +4.0931e+000 +1.2415e+000 -2.8758e+000 +4.2534e+000 -4.2774e+000 +1.9489e+000 -3.5159e+000 +9.7665e-001 +1.3200e+000 +2.9671e+000 -1.0532e+000
3 +1.758192658e+003 +1.758192658e+003 +1.296102658e+003 +1.296102658e+003 +1.4067e+000 +5.2656e-002 +1.3976e+000 -5.1963e-001 +3.5119e+000 -2.9410e+000 -3.4042e+000 +2.4009e+000 +3.1477e+000 +3.7107e+000 +2.6752e+000 -3.0268e+000 -1.9977e+000 +1.3411e+000 -3.0432e+000 +2.5192e+000 +4.4685e-001 -2.4571e-001 +2.1747e+000 +2.6883e+000
6 +1.316874065e+003 +1.316874065e+003 +8.547840652e+002 +8.547840652e+002 -3.9005e+000 -1.3335e+000 +5.6319e-001 -4.3154e+000 -4.5336e-001 -1.1141e+000 -4.2309e-001 -3.9250e+000 -3.3763e+000 +7.3458e-001 -3.7887e+000 +4.6931e+000 -4.7669e+000 +6.9912e-001 -4.3465e+000 -1.4164e+000 -1.5162e+000 +1.0105e+000 +2.2569e+000 +3.1462e+000
237 +9.844044087e+002 +9.844044087e+002 +5.223144087e+002 +5.223144087e+002 +1.2551e+000 -1.4203e+000 +2.0448e+000 +6.3262e-001 -1.4685e+000 -8.1647e-001 +2.4420e+000 +5.0007e-001 -1.5316e+000 -8.7504e-001 -1.3467e+000 +3.6988e+000 -2.0507e+000 +1.1535e-001 +4.6581e-001 +1.2947e+000 -9.5398e-001 +3.3473e-001 +3.0213e-001 -9.6266e-001
702 +6.016684844e+002 +6.016684844e+002 +1.395784844e+002 +1.395784844e+002 +3.5583e-001 -4.0741e-001 +1.5893e+000 +1.6385e+000 +9.9726e-001 -1.4774e+000 +1.9617e+000 -1.8587e+000 -2.2072e-001 +3.1850e-001 +2.1452e+000 +3.3869e-001 -2.4166e+000 -1.8457e-001 +4.6701e-001 +1.1157e+000 -4.5497e-001 +7.6491e-001 +7.0106e-001 +2.5887e+000
1181 +3.964740384e+002 +3.964740384e+002 -6.561596164e+001 -6.561596164e+001 -5.6928e-001 +2.1681e+000 +1.5836e+000 +2.7072e+000 +8.5273e-001 +2.4670e-001 -2.0132e+000 +3.3590e+000 +7.1218e-001 -1.2341e+000 +2.7880e+000 -5.1167e+000 -1.8353e+000 -3.9063e+000 +2.3385e-001 -7.9243e-001 -2.1048e-003 +1.6569e+000 +7.6095e-001 +2.0552e+000
1932 +2.466136307e+002 +2.466136307e+002 -2.154763693e+002 -2.154763693e+002 +5.4989e-002 +1.7955e+000 +2.2108e+000 +1.7064e-001 +5.9158e-001 +2.9336e+000 +1.6572e+000 +4.0371e+000 +3.9475e-001 -5.5039e-001 +5.3110e-001 -5.0841e+000 +9.5972e-002 -2.9868e+000 +9.1574e-001 -2.6112e+000 +5.0479e-002 +1.7670e+000 +2.0376e+000 +1.5501e+000
3154 +1.574043587e+002 +1.574043587e+002 -3.046856413e+002 -3.046856413e+002 +5.8527e-001 +4.5062e+000 +2.1397e+000 -7.6520e-001 +2.2213e+000 +3.7040e+000 +2.5181e+000 +4.6387e+000 +5.4072e-001 -5.7811e-001 +4.8731e-001 -4.1576e+000 +1.2460e-001 -2.9486e+000 +9.8098e-001 -3.2175e+000 -6.2678e-002 +1.9442e+000 +2.1582e+000 +6.1828e-001
5819 +9.830526408e+001 +9.830526408e+001 -3.637847359e+002 -3.637847359e+002 +3.3273e-001 +3.1938e+000 +2.1462e+000 +4.9290e-001 +8.4996e-001 +3.7372e+000 +2.5437e+000 +3.3236e+000 +6.5449e-001 -3.3203e-002 +1.1083e+000 -4.2946e+000 +2.7845e-001 -2.5195e+000 +9.5679e-001 -3.5096e+000 -1.7137e-002 +1.9157e+000 +2.1280e+000 +2.1016e+000
% function evaluation | noise-free fitness - Fopt (7.766000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.128509364e+004 +1.128509364e+004 +1.136275364e+004 +1.136275364e+004 +9.1534e-002 +4.1142e+000 -3.5531e+000 +3.6856e+000 -4.6167e+000 +1.2916e+000 -3.2070e+000 -8.9407e-001 -3.6668e+000 +4.8585e+000 +4.2689e-001 -2.8568e+000 +2.2489e+000 -4.1815e-002 +1.1876e+000 -4.9128e+000 +3.8209e+000 +4.4341e+000 -6.0905e-002 -3.1065e+000
3 +6.391360089e+003 +6.391360089e+003 +6.469020089e+003 +6.469020089e+003 -4.9693e+000 -1.3776e+000 +3.7927e+000 -1.8087e+000 +6.8080e-001 -4.8671e+000 -1.1308e+000 +4.4915e+000 +3.3776e+000 -1.9664e+000 +3.6776e+000 +3.5662e+000 +2.3434e+000 +3.2430e+000 +2.9084e+000 +2.3703e+000 -2.0728e+000 +1.8049e-001 -2.9996e+000 -4.5059e+000
4 +1.593113993e+003 +1.593113993e+003 +1.670773993e+003 +1.670773993e+003 -4.9514e+000 +2.7566e+000 -2.5385e+000 +4.8128e+000 +3.8794e+000 -4.5415e+000 +1.7222e+000 +4.9417e+000 -4.5275e+000 -2.8520e+000 -4.8189e+000 +2.2481e+000 +5.7912e-001 +3.9249e+000 -1.5695e+000 -5.2346e-001 -8.3383e-001 -2.9779e+000 +1.6404e+000 -3.4883e+000
25 +1.211336639e+003 +1.211336639e+003 +1.288996639e+003 +1.288996639e+003 +8.0483e-001 +4.2773e+000 -2.7515e-001 +8.3019e-001 +2.0561e-002 +4.8986e+000 +1.7414e-001 +1.5505e+000 -1.9135e+000 -2.7614e+000 +4.4809e-002 +3.0534e+000 -3.4177e+000 -1.9288e+000 +1.1713e+000 +9.7535e-001 +1.0136e+000 +1.3352e+000 -2.5881e+000 -4.9959e+000
38 +8.708452617e+002 +8.708452617e+002 +9.485052617e+002 +9.485052617e+002 +2.3748e+000 +3.8924e+000 -4.9713e+000 -5.7314e-001 -4.9892e+000 +2.3077e+000 -4.0812e-001 -1.5626e+000 -2.0808e+000 +2.0305e+000 -2.7216e+000 -1.9174e+000 -5.0842e-001 -1.6615e+000 -7.8952e-002 -1.0574e+000 -3.3592e+000 -1.7323e+000 +2.5266e+000 -9.0082e-001
536 +6.080074702e+002 +6.080074702e+002 +6.856674702e+002 +6.856674702e+002 +1.4265e+000 +2.2605e+000 -4.2253e+000 -6.7396e-001 -5.4126e+000 +3.7321e+000 -1.9120e+000 +2.0672e+000 -4.1488e+000 -5.6628e-001 -3.9658e-001 -9.1982e-001 -2.5732e+000 -1.5706e+000 +2.2862e+000 +7.3838e-001 -1.1878e+000 -2.2116e+000 +2.4082e+000 -1.5505e+000
