% function evaluation | noise-free fitness - Fopt (-4.620900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.143326072e+005 +3.143326072e+005 +3.138705172e+005 +3.138705172e+005 +8.2185e+000 +1.4877e+001 +1.2996e+001 +6.8108e+000 +5.0473e+000 +5.1720e+000 +6.1397e+000 +6.0616e+000 +8.7418e+000 +8.4322e+000 +1.3075e+001 +5.9906e+000 +1.4847e+001 +1.2493e+001 +7.4019e+000 +5.7017e+000 +9.3492e+000 +9.2225e+000 +5.7079e+000 +1.4566e+001
7 +2.511198465e+005 +2.511198465e+005 +2.506577565e+005 +2.506577565e+005 +1.4020e+001 +7.0130e+000 +9.6551e+000 +9.3603e+000 +1.2270e+001 +1.3787e+001 +5.0695e+000 +7.7444e+000 +7.6929e+000 +5.5101e+000 +5.9650e+000 +1.1956e+001 +5.0436e+000 +7.5027e+000 +1.1916e+001 +6.3125e+000 +8.2281e+000 +1.4261e+001 +9.3045e+000 +7.4048e+000
53 +6.396983841e+002 +6.396983841e+002 +1.776083841e+002 +1.776083841e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
322 +5.993433146e+002 +5.993433146e+002 +1.372533146e+002 +1.372533146e+002 +0.0000e+000 +0.0000e+000 -1.5149e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +8.1729e-001 +0.0000e+000 +0.0000e+000 +0.0000e+000 +2.6777e+000 +0.0000e+000 +0.0000e+000
1526 +3.814756531e+002 +3.814756531e+002 -8.061434688e+001 -8.061434688e+001 +0.0000e+000 +6.1154e-001 +2.6260e-001 +6.3573e-002 +1.1983e-001 -4.5184e-002 +4.9605e-001 -3.9895e-001 +0.0000e+000 +1.0859e-001 +4.3644e-001 +0.0000e+000 +0.0000e+000 -2.8274e-001 -1.2124e-001 -2.0832e+000 +0.0000e+000 +1.8929e+000 +2.1554e+000 +0.0000e+000
4652 +2.351939582e+002 +2.351939582e+002 -2.268960418e+002 -2.268960418e+002 +0.0000e+000 +2.0250e+000 +3.7724e-001 -8.9447e-001 +4.8943e-002 -5.1654e-002 +7.3864e-001 -1.2683e-001 -7.5872e-001 +1.4602e-001 +1.6937e+000 +0.0000e+000 +0.0000e+000 -1.6040e+000 +9.9061e-001 -3.5875e+000 +0.0000e+000 +2.6491e+000 +2.5168e+000 +1.7983e+000
% function evaluation | noise-free fitness - Fopt (7.766000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.223824905e+005 +2.223824905e+005 +2.224601505e+005 +2.224601505e+005 +5.3255e+000 +5.1669e+000 +1.0264e+001 +7.4220e+000 +9.2818e+000 +7.6029e+000 +1.2399e+001 +6.8262e+000 +8.9895e+000 +1.1096e+001 +6.6005e+000 +7.3194e+000 +1.1591e+001 +6.1489e+000 +7.2685e+000 +1.2794e+001 +8.0096e+000 +9.5814e+000 +5.3898e+000 +8.1304e+000
53 +6.180024892e+002 +6.180024892e+002 +6.956624892e+002 +6.956624892e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
1209 +3.931679696e+002 +3.931679696e+002 +4.708279696e+002 +4.708279696e+002 +0.0000e+000 +0.0000e+000 +3.1926e-001 +1.7450e-001 +0.0000e+000 +3.6500e-002 +0.0000e+000 +0.0000e+000 +1.8016e-001 -4.5843e+000 +0.0000e+000 +0.0000e+000 -2.5415e-001 +0.0000e+000 +0.0000e+000 +0.0000e+000 -5.2518e-002 +5.8539e-002 +0.0000e+000 -3.1946e+000
