% function evaluation | noise-free fitness - Fopt (-5.465000000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.752964903e+005 +1.752964903e+005 +1.747499903e+005 +1.747499903e+005 +8.7842e-001 -2.9085e+000 +4.1370e+000 -7.3595e-001 -2.1971e+000 +4.5109e+000 -2.4296e-001 -1.6879e+000 -3.3943e+000 +3.9482e+000 -2.9983e+000 -2.3340e+000 -1.6198e+000 -3.8832e+000 +7.6197e-001 -4.4388e+000 +3.1986e+000 +4.1517e+000 +1.2920e+000 +3.9780e+000
4 +5.603065307e+004 +5.603065307e+004 +5.548415307e+004 +5.548415307e+004 +3.9948e+000 +3.9780e+000 -4.5297e+000 -3.5560e+000 +8.6583e-001 +4.1928e+000 -1.8703e+000 +1.1249e+000 -5.8190e-001 +3.9470e+000 +2.1550e+000 -9.7730e-001 +3.4644e+000 -1.9081e+000 +1.0592e+000 -2.8122e+000 -4.5824e-001 +2.1665e+000 -1.6525e-001 +1.9891e+000
105 +3.207076172e+004 +3.207076172e+004 +3.152426172e+004 +3.152426172e+004 +6.2805e+000 +2.0824e+000 -5.8161e+000 -5.6126e+000 +9.2138e-001 +1.3437e+000 -2.7430e+000 +3.5074e+000 -4.1819e+000 -7.0406e-001 -2.0675e-002 -4.4153e-001 +1.8936e+000 -2.5478e+000 +8.6917e-001 -1.8117e+000 +8.7498e-001 -2.4755e+000 +1.1777e+000 +1.0452e+000
390 +1.754451328e+004 +1.754451328e+004 +1.699801328e+004 +1.699801328e+004 +6.2828e+000 +1.2341e+000 -2.8812e+000 -2.3385e+000 +3.0123e+000 +1.5085e+000 -3.9962e+000 +1.2960e+000 -1.4874e-001 +1.3753e+000 -1.5379e+000 +1.3975e-001 +1.5065e+000 -6.6717e-001 +9.5964e-001 -2.8055e+000 -8.0173e-001 -1.7005e+000 -1.4700e+000 -2.9951e-001
581 +1.355341866e+004 +1.355341866e+004 +1.300691866e+004 +1.300691866e+004 +7.1971e+000 +2.4781e+000 -2.2814e+000 -2.7893e+000 +7.2341e-001 +2.2116e+000 -4.5026e+000 +2.7620e+000 -1.7498e+000 +8.4457e-001 +3.2236e-002 -5.5216e-001 +1.9142e-001 -1.8327e+000 +6.8921e-001 -1.3979e+000 +7.6181e-001 -2.9785e+000 -1.0493e+000 +1.5169e+000
761 +9.866803753e+003 +9.866803753e+003 +9.320303753e+003 +9.320303753e+003 +4.3766e+000 +2.0834e+000 +3.2352e-001 -3.0728e+000 +1.0033e+000 +2.5013e+000 -4.3535e+000 +2.0416e+000 -1.1707e+000 +3.2974e+000 +2.9877e-001 +2.1121e+000 +1.4813e+000 -9.3334e-001 +6.3991e-001 -2.9604e+000 -1.0227e-001 -3.4532e+000 -1.5332e+000 +3.3464e+000
951 +6.269185287e+003 +6.269185287e+003 +5.722685287e+003 +5.722685287e+003 +3.5252e+000 +2.4252e+000 -1.3916e-001 -7.5602e-001 +2.1089e-001 +2.3903e+000 -2.0694e+000 +2.5447e+000 +1.2165e+000 +1.9868e+000 +1.3201e+000 +1.6512e+000 +1.2657e+000 -1.3941e+000 +8.8356e-001 -3.2979e+000 +3.1951e-001 -3.1412e+000 -9.3853e-001 +3.2153e+000
1109 +2.985431695e+003 +2.985431695e+003 +2.438931695e+003 +2.438931695e+003 +3.5891e+000 +2.1893e+000 -2.5631e+000 -1.5062e+000 +1.7707e+000 +2.5664e+000 -3.2594e+000 +2.4854e+000 -4.9651e-001 +8.7314e-001 -6.4471e-001 -3.8705e-002 +5.2936e-001 -4.7803e-001 +6.2309e-001 -2.5610e+000 +4.4191e-002 -2.5285e+000 -1.2407e+000 +9.6559e-001
1182 +1.366032811e+003 +1.366032811e+003 +8.195328106e+002 +8.195328106e+002 -7.4986e-001 +1.2061e+000 +1.1716e+000 +1.7230e+000 +6.9670e-001 +2.0929e+000 -1.7322e+000 +4.0114e-001 -1.1799e+000 +1.8132e+000 +2.5838e+000 +1.1741e+000 +1.6526e+000 -1.1612e+000 +2.3286e+000 -1.8916e+000 +1.7214e-001 -2.9534e+000 -1.6904e+000 +1.9491e+000
1299 +4.358760646e+002 +4.358760646e+002 -1.106239354e+002 -1.106239354e+002 +1.7861e+000 +2.4492e+000 -8.1430e-001 -2.3347e-001 +1.9374e+000 +1.8596e+000 -2.0612e+000 +6.7858e-001 -9.3484e-001 +1.4630e+000 +2.7064e+000 +1.1162e+000 +2.5108e+000 -1.7214e+000 +2.3935e+000 -1.7910e+000 +9.3541e-001 -2.7096e+000 -1.3447e+000 +1.4221e+000
