% function evaluation | noise-free fitness - Fopt (-6.211100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.890881990e+008 +4.890881990e+008 +4.890875779e+008 +4.890875779e+008 -7.1323e-001 -1.4536e-001 -2.9770e+000 -3.9081e+000 +1.8898e-001 +3.2565e+000 -8.1163e-001 +4.6290e+000 -3.6174e-001 -3.2417e+000 -3.7540e+000 -2.4279e+000 +6.5392e-001 +2.0237e+000 +3.5801e+000 +2.3106e+000 +4.1231e+000 +4.1279e+000 +3.7505e+000 +1.4567e+000
7 +1.638092900e+008 +1.638092900e+008 +1.638086689e+008 +1.638086689e+008 +7.2824e-001 +4.9945e+000 +2.2360e-001 -1.0567e-001 -6.3560e-001 -2.5326e-001 +1.3235e+000 +3.1736e+000 +3.5173e+000 -4.2315e+000 -3.1514e+000 -4.0779e+000 +2.7229e+000 +3.5374e+000 +6.2832e-002 -3.6259e+000 +1.2538e+000 +2.5427e+000 +3.4121e+000 +4.4917e+000
22 +1.391158104e+008 +1.391158104e+008 +1.391151892e+008 +1.391151892e+008 +1.8924e+000 +4.2901e+000 -2.3755e+000 -1.0245e+000 +3.0133e+000 -1.5130e+000 +1.3166e+000 -2.6124e+000 +1.8892e+000 +2.6171e-001 +8.5294e-001 -1.2804e+000 +4.5644e+000 -2.5349e+000 -7.6605e-001 -5.4563e-001 +1.4669e+000 +1.6809e+000 -2.4432e+000 +2.0178e+000
232 +9.092518703e+007 +9.092518703e+007 +9.092456592e+007 +9.092456592e+007 +1.7856e+000 +5.9514e+000 -1.8231e+000 -1.8067e+000 +2.5982e+000 -9.9798e-001 -1.0748e+000 -1.3678e+000 +3.3168e+000 -2.9970e-001 +3.8330e-002 -2.1478e-002 +3.5780e+000 -4.1199e-001 +1.5666e+000 -1.0821e+000 +1.9531e+000 -6.7277e-001 -1.8823e+000 +2.1797e+000
401 +5.675852037e+007 +5.675852037e+007 +5.675789926e+007 +5.675789926e+007 +9.4979e-001 +5.4859e+000 -7.4935e-001 -3.1826e+000 +1.1978e+000 -1.3488e+000 +9.3241e-001 -2.5343e+000 +2.8725e+000 -4.8644e-001 +1.8355e-001 -5.1828e-001 +5.4058e+000 -5.5216e-001 +2.5133e+000 -9.3363e-001 -2.8682e-001 +1.8905e+000 -1.1862e+000 +2.1838e+000
629 +3.851368187e+007 +3.851368187e+007 +3.851306076e+007 +3.851306076e+007 -5.1956e-001 +5.0113e+000 -1.6195e+000 -3.8097e+000 +1.9751e+000 -1.2329e+000 +7.1688e-001 -1.8887e+000 +2.3570e+000 +1.7402e+000 -8.7069e-003 +6.1629e-001 +4.9163e+000 -1.0202e+000 +5.1802e+000 -8.0373e-001 +2.0161e+000 +2.5309e+000 -2.2182e+000 +1.8334e-001
730 +2.410343341e+007 +2.410343341e+007 +2.410281230e+007 +2.410281230e+007 -5.9497e-001 +5.3012e+000 -1.3821e+000 -3.4101e+000 +1.8897e+000 -1.3218e+000 -2.2729e-001 -8.7415e-002 +2.7509e+000 +8.3304e-001 +1.4460e+000 +1.8093e+000 +5.3851e+000 -4.0167e-001 +3.1487e+000 -2.6420e+000 +1.6345e+000 +1.6787e+000 -2.5712e+000 +1.3500e+000
877 +1.477582759e+007 +1.477582759e+007 +1.477520648e+007 +1.477520648e+007 -3.6551e-001 +4.3133e+000 -6.8182e-001 -5.5033e+000 +1.3653e+000 -1.3674e+000 +7.6263e-001 -1.0610e+000 +2.4537e+000 -1.1342e+000 +7.7770e-001 +3.9890e+000 +4.0502e+000 +1.0376e+000 +2.2852e+000 -1.4003e+000 +2.9060e+000 +2.5448e+000 +7.3895e-001 +2.2375e-001
1031 +8.394090782e+006 +8.394090782e+006 +8.393469672e+006 +8.393469672e+006 -1.1224e+000 +4.6687e+000 -4.8234e-001 -5.2288e+000 +1.2802e+000 -1.3054e+000 +9.3184e-001 -1.5850e+000 +2.0881e+000 -6.0388e-001 +1.2828e+000 +3.2923e+000 +4.4833e+000 +1.0019e+000 +2.9323e+000 -1.6223e+000 +2.9528e+000 +1.9567e+000 -1.7474e-001 +5.4110e-001
1360 +6.105969596e+006 +6.105969596e+006 +6.105348486e+006 +6.105348486e+006 -1.7182e+000 +4.7472e+000 -1.6790e-001 -5.4154e+000 +1.4185e+000 -2.2804e+000 +7.1633e-001 -5.4469e-001 +2.1434e+000 -9.1357e-002 +1.0611e+000 +3.2748e+000 +4.3980e+000 +7.1182e-001 +2.8549e+000 -1.8534e+000 +2.7747e+000 +1.9692e+000 -1.3569e+000 +4.7768e-001
