% function evaluation | noise-free fitness - Fopt (-6.211100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.971773925e+009 +2.971773925e+009 +2.971773304e+009 +2.971773304e+009 +3.7949e+000 -4.1369e+000 +1.1004e+000 -4.0456e+000 -2.4781e+000 +8.0638e-002 -1.0923e+000 +2.8470e+000 +2.3392e+000 -1.2662e+000 -2.1406e-001 -2.1386e+000 +5.1082e-001 +2.8787e+000 -2.9780e+000 +3.8031e+000 -3.8452e+000 -4.6107e+000 -4.3234e+000 -1.7676e+000
3 +8.669996028e+008 +8.669996028e+008 +8.669989817e+008 +8.669989817e+008 +2.7051e+000 +8.7189e-001 -1.2491e+000 -3.3228e-001 -1.1226e+000 -4.1911e+000 -4.7152e+000 +3.9623e+000 +2.5538e+000 +3.7578e+000 +4.6392e+000 +2.5932e+000 -2.9642e+000 +3.2135e+000 +3.2675e+000 -1.0018e+000 -4.8145e+000 +1.3593e+000 -2.4490e+000 +4.5298e-001
4 +3.449597279e+008 +3.449597279e+008 +3.449591068e+008 +3.449591068e+008 -1.7764e-001 -3.9854e+000 -1.0928e+000 +6.2758e-001 -9.9526e-001 -3.4474e+000 +2.8314e+000 -4.8010e-001 +3.3332e+000 +4.9579e-001 -1.2671e-001 +2.9013e-001 +4.1447e+000 +3.5453e-001 +2.9945e+000 +3.8022e-001 -4.3633e+000 +1.1550e+000 +4.8046e+000 +3.2625e+000
158 +1.277433579e+008 +1.277433579e+008 +1.277427368e+008 +1.277427368e+008 -9.4147e-001 -2.7519e+000 -1.8441e-002 -4.2127e+000 +1.3722e+000 -3.2690e+000 -3.3963e+000 +7.9194e-001 +1.4844e+000 +5.2514e-001 -1.5472e+000 +1.8955e-001 +5.7218e+000 -1.0460e+000 +6.6614e+000 -4.0168e+000 -1.8946e-001 +9.9287e-001 -7.3133e-001 -1.1905e+000
299 +9.466342302e+007 +9.466342302e+007 +9.466280191e+007 +9.466280191e+007 -3.5562e+000 +1.6650e+000 -1.3693e+000 -4.5336e+000 +2.7774e+000 -2.1261e+000 -2.7249e+000 -1.6142e-001 +1.0242e+000 -1.4807e+000 +2.1846e+000 +2.0351e+000 +4.2303e+000 +3.8433e-001 +8.5759e+000 -5.0144e+000 +2.3389e-001 -1.2411e+000 -6.0268e-001 -4.7006e-001
923 +6.189492124e+007 +6.189492124e+007 +6.189430013e+007 +6.189430013e+007 -9.1537e-001 +5.5622e+000 -1.7177e+000 -3.7151e+000 +1.5239e+000 -3.7476e+000 -1.3934e+000 +9.6639e-001 +1.8749e+000 +4.3572e-001 +2.6303e+000 +3.9065e-001 +5.7850e+000 +1.2364e+000 +6.5179e+000 -3.4132e+000 +9.4207e-002 -1.7848e+000 +6.0123e-001 -1.3699e+000
1210 +3.979504015e+007 +3.979504015e+007 +3.979441904e+007 +3.979441904e+007 -9.1957e-001 +3.4292e+000 -1.2100e+000 -3.9859e+000 +1.8066e+000 -2.5269e+000 -4.8096e-001 +1.6083e-001 -1.2541e-001 -7.6948e-001 +7.9219e-001 +4.0378e+000 +5.5604e+000 +3.6064e-002 +5.7614e+000 -9.3255e-001 +2.4394e-001 -1.7906e+000 -1.0710e+000 +4.2030e-001
1389 +1.921765695e+007 +1.921765695e+007 +1.921703584e+007 +1.921703584e+007 -2.2542e-001 +3.6129e+000 -1.9909e+000 -3.6278e+000 +1.6123e+000 -1.6566e+000 -8.5682e-002 -6.4327e-002 +1.0701e+000 -3.7616e-001 +6.2911e-001 +1.9812e+000 +5.2960e+000 -1.1671e-001 +4.9858e+000 -1.0380e+000 +1.3941e+000 +8.8980e-001 +2.4710e-002 +6.9851e-001
1548 +1.557667151e+007 +1.557667151e+007 +1.557605040e+007 +1.557605040e+007 -5.8715e-001 +2.1582e+000 -8.5672e-001 -4.1488e+000 +2.0039e-001 -2.2176e+000 +1.0050e-001 -5.3185e-002 +5.8682e-001 -1.2543e+000 +8.9207e-001 +2.8227e+000 +4.8987e+000 -4.8350e-002 +5.2653e+000 -1.8249e+000 +9.7576e-001 +5.8607e-001 -3.8295e-001 +5.9898e-001
2045 +7.620589768e+006 +7.620589768e+006 +7.619968658e+006 +7.619968658e+006 -7.3125e-001 +2.9060e+000 -6.8859e-001 -4.0281e+000 -3.9889e-001 -1.4463e+000 -3.1390e-001 -2.6781e-001 +9.9109e-001 -8.6469e-001 +4.4100e-001 +3.2212e+000 +4.3161e+000 +6.6218e-001 +4.0689e+000 -2.1024e+000 +1.6844e+000 +1.0336e+000 +4.0132e-002 +7.3869e-001
