% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.954590539e+008 +1.954590539e+008 +1.954588440e+008 +1.954588440e+008 +1.3778e+001 +1.2394e+001 +1.4907e+001 +1.0834e+001 +1.3045e+001 +8.0947e+000 +6.1001e+000 +1.1780e+001 +6.0581e+000 +1.1872e+001 +1.0278e+001 +1.4660e+001 +1.4641e+001 +8.8720e+000 +8.6458e+000 +6.6067e+000 +6.7475e+000 +1.2645e+001 +9.5092e+000 +1.1944e+001
3 +1.162878362e+008 +1.162878362e+008 +1.162876263e+008 +1.162876263e+008 +7.4442e+000 +5.7750e+000 +8.3584e+000 +1.2161e+001 +1.0195e+001 +1.3695e+001 +1.4918e+001 +1.0945e+001 +1.0178e+001 +1.1183e+001 +1.4622e+001 +5.4719e+000 +8.1645e+000 +5.6861e+000 +1.4584e+001 +6.8745e+000 +6.2182e+000 +9.1923e+000 +8.6780e+000 +7.4233e+000
23 +8.857834455e+007 +8.857834455e+007 +8.857813467e+007 +8.857813467e+007 +6.9256e+000 +1.3136e+001 +8.3389e+000 +9.7590e+000 +6.4863e+000 +9.0418e+000 +1.3466e+001 +5.3971e+000 +8.6673e+000 +5.1822e+000 +6.1851e+000 +5.7332e+000 +1.3840e+001 +8.8407e+000 +1.2343e+001 +1.1305e+001 +6.2502e+000 +9.7383e+000 +5.4247e+000 +5.8811e+000
106 +3.316940427e+007 +3.316940427e+007 +3.316919439e+007 +3.316919439e+007 +5.8889e+000 +4.8970e+000 +1.4948e+001 +1.4280e+001 +1.4264e+001 +1.1974e+001 +7.6825e+000 +1.3047e+001 +1.2869e+001 +1.1750e+001 +8.3018e+000 +5.3179e+000 +1.5171e+001 +5.8991e+000 +7.6844e+000 +8.3614e+000 +7.5137e+000 +6.1761e+000 +1.3871e+000 +9.8336e-001
531 +1.564229698e+007 +1.564229698e+007 +1.564208710e+007 +1.564208710e+007 +1.1831e+000 +1.7061e+001 +1.6428e+001 +1.3177e+001 +9.0491e-001 +1.6973e+001 +4.5341e+000 +1.4675e+001 +1.5693e+001 +1.7261e+000 +7.6119e+000 +3.0174e+000 +1.1833e+001 +1.1491e+001 +7.7801e+000 +7.2127e-001 +6.5456e+000 +3.9690e+000 -3.0785e+000 +2.1059e+000
851 +8.941858925e+006 +8.941858925e+006 +8.941649045e+006 +8.941649045e+006 +2.9040e+000 +1.7383e+001 +1.1891e+001 +1.2858e+001 -7.8513e+000 +6.0908e+000 +1.1226e+001 +1.7310e+001 +1.8526e+001 +7.7287e+000 +8.8682e+000 +6.6906e+000 +1.2753e+001 +3.8064e+000 +5.1815e+000 +1.7877e+000 +1.4015e+000 +4.6240e+000 -1.8226e+000 +3.2310e+000
890 +6.253768186e+006 +6.253768186e+006 +6.253558306e+006 +6.253558306e+006 +3.0668e-001 +1.4553e+001 +4.3198e+000 +1.6217e+001 -1.4384e+001 +5.0463e+000 +1.6673e+001 +1.1860e+001 +1.1479e+001 +7.6059e+000 +1.0295e+001 +1.5777e+000 +1.2576e+001 +1.5214e+000 +2.2139e+000 +2.3289e-001 +3.1972e-001 +6.3287e+000 -3.4564e+000 +1.6463e+000
1044 +3.062697178e+006 +3.062697178e+006 +3.062487298e+006 +3.062487298e+006 -1.3111e-001 +1.8309e+001 +4.8542e+000 +1.6019e+001 -1.9229e+001 +5.9525e+000 +1.6854e+001 +1.3000e+001 +1.4626e+001 +6.2629e+000 +1.0467e+001 +2.0171e+000 +1.1681e+001 +1.1712e+000 -7.8965e-001 -1.1348e+000 -1.7283e+000 +5.2303e+000 -3.2009e+000 +2.3779e+000
1197 +2.310269343e+006 +2.310269343e+006 +2.310059463e+006 +2.310059463e+006 -3.1043e-001 +1.9847e+001 +5.0731e+000 +1.5938e+001 -2.1213e+001 +6.3237e+000 +1.6928e+001 +1.3468e+001 +1.5915e+001 +5.7127e+000 +1.0537e+001 +2.1971e+000 +1.1315e+001 +1.0278e+000 -2.0199e+000 -1.6950e+000 -2.5671e+000 +4.7804e+000 -3.0963e+000 +2.6776e+000
1337 +1.190715319e+006 +1.190715319e+006 +1.190505439e+006 +1.190505439e+006 +3.1360e+000 +1.2036e+001 +4.0838e+000 +1.5823e+001 -2.4854e+001 +4.8213e+000 +9.7872e+000 +7.7409e+000 +1.1988e+001 +5.1861e-001 +1.1644e+001 -4.2614e+000 +7.4693e+000 +1.4841e+000 -5.6003e-001 -1.7138e+000 -2.0261e+000 +4.0757e+000 -2.5081e+000 +2.0950e+000
