% function evaluation | noise-free fitness - Fopt (-5.465000000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.860319461e+004 +8.860319461e+004 +8.805669461e+004 +8.805669461e+004 +3.9138e+000 -3.8824e+000 +2.4132e+000 -3.4653e+000 -4.0043e+000 +3.7164e+000 -1.7765e+000 +1.2292e+000 +3.4273e+000 +2.1437e+000 +1.4845e+000 +1.7650e+000 +2.6573e+000 -2.8991e+000 -4.3512e+000 -2.4696e-001 +7.8108e-001 -2.9699e+000 +4.8545e-001 +4.3372e+000
15 +2.241565636e+004 +2.241565636e+004 +2.186915636e+004 +2.186915636e+004 -1.7405e+000 +9.7620e-001 +2.9607e+000 -2.2517e+000 +2.6027e+000 +9.0551e-001 -9.4934e-001 +5.2166e-001 +2.3841e-001 -3.6032e+000 +3.1288e+000 +2.9394e+000 +1.3582e+000 -1.3880e+000 +2.3251e+000 -2.9361e+000 +2.2933e+000 -1.1288e+000 -3.5500e+000 +5.6480e-001
101 +1.377796583e+004 +1.377796583e+004 +1.323146583e+004 +1.323146583e+004 +2.3010e+000 +7.7747e-001 +1.1065e+000 -1.3481e+000 +2.2131e+000 +2.7445e+000 -8.9494e-001 -2.0714e+000 -6.9190e-001 -2.3575e+000 +2.2770e+000 +2.5335e+000 -3.8064e-001 -4.1329e-001 +3.2756e+000 -3.0404e-001 +2.5292e+000 +2.2616e-001 -1.6609e+000 -7.2571e-002
328 +8.499324219e+003 +8.499324219e+003 +7.952824219e+003 +7.952824219e+003 +4.0477e-002 +3.0630e+000 +7.4875e-002 +9.2333e-001 +7.4336e-001 +6.9813e-001 +7.3090e-001 +3.1290e+000 -8.6810e-001 +6.8805e-001 +1.1872e+000 +4.6205e-001 +6.9150e-001 -1.3719e+000 -1.0119e+000 -3.5575e-002 +3.4926e-001 -1.0795e+000 -3.4748e-001 +7.0898e-001
334 +4.983143167e+003 +4.983143167e+003 +4.436643167e+003 +4.436643167e+003 +8.4358e-001 +3.8846e+000 +1.7212e+000 +1.5787e+000 +1.7441e+000 +2.4435e+000 -3.4568e-001 +3.4242e+000 -1.3732e+000 +2.7820e-001 +1.1442e+000 +1.9139e+000 +8.5355e-001 -2.5338e+000 -2.9471e-001 +2.4037e-001 +1.8094e+000 -3.2052e-001 -1.4838e+000 +1.5816e+000
430 +3.963954085e+003 +3.963954085e+003 +3.417454085e+003 +3.417454085e+003 +8.9432e-001 +3.2278e+000 +1.6691e+000 +1.4403e+000 +2.8092e+000 +3.2580e+000 -1.1513e+000 +3.3312e+000 -2.1281e+000 -3.2702e-001 +8.1934e-001 +3.1793e+000 +3.7019e-001 -2.8694e+000 -1.8612e-001 -5.6619e-001 +1.7375e+000 -1.8866e-001 -1.7123e+000 +8.4387e-001
597 +1.453891822e+003 +1.453891822e+003 +9.073918218e+002 +9.073918218e+002 -2.7771e-001 +1.6662e+000 +1.0181e+000 -1.8015e+000 +2.8092e+000 -8.6150e-001 -1.1513e+000 +3.3312e+000 +3.5685e-002 +1.1012e+000 +1.7718e+000 +2.2877e-001 +5.4141e-001 -2.8694e+000 -1.8612e-001 -5.6619e-001 +1.7375e+000 -1.8866e-001 -2.9543e+000 +8.4387e-001
896 +4.413986721e+002 +4.413986721e+002 -1.051013279e+002 -1.051013279e+002 -1.3037e+000 +1.0367e+000 +1.4137e+000 +1.6572e+000 +2.9576e+000 -7.6060e-001 -1.5034e+000 +2.4626e+000 -1.8822e+000 +7.8271e-002 +2.6351e-001 +7.9446e-001 +1.9890e+000 -2.1262e+000 +4.7972e-002 -3.5129e-001 +1.9191e+000 -5.6252e-001 -1.6363e+000 +1.5199e+000
996 +3.211526822e+002 +3.211526822e+002 -2.253473178e+002 -2.253473178e+002 -2.4641e+000 -4.7638e-001 +1.7984e+000 +1.8797e+000 +3.5798e+000 -2.0419e+000 -2.1401e+000 +1.8871e+000 -2.3469e+000 -1.6504e-001 -1.9550e-001 +1.8340e-001 +2.7502e+000 -1.8455e+000 +2.6762e-001 -5.3480e-001 +1.9753e+000 -7.5066e-001 -1.6506e+000 +1.6119e+000
1214 +3.531714062e+001 +3.531714062e+001 -5.111828594e+002 -5.111828594e+002 -1.2983e+000 -2.4701e-001 +5.7743e-001 +1.1948e+000 +3.1986e+000 -2.1303e+000 -1.4585e+000 +2.4318e+000 -1.5556e+000 +3.1839e-001 +2.8523e-001 +8.7760e-001 +1.6133e+000 -2.1651e+000 +1.7211e-001 -8.4723e-001 +1.8626e+000 -4.5135e-001 -2.7158e+000 +1.4999e+000
