% function evaluation | noise-free fitness - Fopt (7.627000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.090077569e+006 +6.090077569e+006 +6.090153839e+006 +6.090153839e+006 -3.6848e+000 +4.8345e+000 -3.8008e+000 -3.1493e+000 -3.9760e+000 -2.1436e-002 +1.5198e+000 +2.9492e+000 -2.4116e+000 +4.5847e+000 +1.8259e+000 +1.5206e+000 +4.6522e+000 +2.3657e+000 -4.0075e+000 +3.8014e+000 +3.9731e+000 +3.5223e+000 -4.0844e+000 -2.3351e+000
3 +4.898232463e+005 +4.898232463e+005 +4.898995163e+005 +4.898995163e+005 -8.5325e-001 -1.1424e+000 -3.4782e+000 -4.9548e+000 +1.9226e-001 -3.4016e+000 -8.8029e-001 -4.4621e+000 -8.1164e-001 -2.5855e+000 +1.1913e+000 -2.2534e+000 -2.7098e-001 +6.9461e-001 +4.1086e+000 -2.4027e+000 -2.3670e+000 -3.6536e+000 -2.7406e+000 +1.8028e+000
14 +1.985286083e+003 +1.985286083e+003 +2.061556083e+003 +2.061556083e+003 +2.1949e+000 +7.6873e-001 -1.8397e+000 +1.1354e+000 -1.8712e+000 +1.3470e+000 -4.2210e+000 -2.9923e+000 -3.5130e-001 -2.0654e+000 +4.0723e+000 -1.5084e+000 +3.0707e+000 +3.5575e-001 -9.3711e-001 +2.0882e+000 -2.2065e+000 -4.2850e+000 -3.5714e+000 -4.8250e+000
120 +7.411609469e+002 +7.411609469e+002 +8.174309469e+002 +8.174309469e+002 -4.4022e-001 -4.1907e+000 +1.1740e+000 +4.5655e+000 +1.0962e+000 +5.1557e+000 +5.6455e+000 -1.4313e+000 -1.3479e+000 -6.2833e-001 -1.6986e-001 -6.7013e-001 +5.0152e+000 -2.0484e+000 -4.5447e-001 +2.5985e+000 +3.5664e+000 -1.3639e+000 +3.0210e+000 -2.7775e+000
156 +5.147190900e+002 +5.147190900e+002 +5.909890900e+002 +5.909890900e+002 +1.4398e+000 -7.6951e-001 +1.3162e+000 +2.4453e+000 -8.8550e-001 +4.7979e-001 -7.8392e+000 +1.9626e+000 -4.4121e+000 -3.8631e+000 +8.9169e+000 -1.6080e+000 +8.4968e+000 -1.4508e+000 -4.7988e+000 -7.8537e-001 +7.4081e-001 -8.2937e-001 +1.9180e-001 -7.1160e+000
1653 +3.868670944e+002 +3.868670944e+002 +4.631370944e+002 +4.631370944e+002 +3.5829e+000 +2.2395e+000 -3.2127e+000 -4.4373e+000 -3.3744e+000 +2.3034e+000 +2.6131e+000 -2.9803e+000 -1.1748e+000 -4.1058e-001 +2.5075e+000 +1.3915e+000 +3.6912e-001 -5.3089e+000 +3.9975e-001 +4.8930e+000 -1.7013e+000 +4.7191e+000 -2.1058e+000 +6.9801e-001
2768 +2.392590128e+002 +2.392590128e+002 +3.155290128e+002 +3.155290128e+002 +3.6234e+000 +3.1608e+000 -2.4910e+000 -2.5830e+000 -3.4958e+000 +2.5179e+000 +2.8214e+000 -2.1146e+000 +2.2937e+000 -6.4329e-002 +2.2385e+000 -1.1584e-001 -1.6540e+000 -1.9201e+000 +2.9041e+000 -4.7984e-001 +3.0921e+000 +2.2991e+000 -4.0920e-001 -7.5761e-001
3945 +1.573750607e+002 +1.573750607e+002 +2.336450607e+002 +2.336450607e+002 +3.9283e+000 +7.1618e-001 -1.8315e+000 -4.1588e+000 -3.6409e+000 -2.5163e-001 -3.4939e-002 +3.2991e+000 -7.9194e-001 -2.9179e-001 -4.1430e-001 +2.0010e+000 -4.4676e+000 +1.6538e+000 +1.6671e-001 -1.5424e+000 +2.2700e+000 +1.4212e+000 -3.1529e+000 -3.8398e+000
5077 +9.997427060e+001 +9.997427060e+001 +1.762442706e+002 +1.762442706e+002 -1.6392e+000 +7.8389e-002 -2.5910e+000 -8.0489e-001 -4.5113e+000 -3.4233e-001 -2.3396e+000 +3.9562e+000 -1.6375e+000 +2.0375e-001 -2.3376e-001 +1.5725e+000 -5.3312e+000 +3.3606e+000 -9.1337e-001 -1.6954e+000 +5.1589e-001 -3.2354e+000 -4.2380e+000 -2.0702e+000
9209 +6.285470673e+001 +6.285470673e+001 +1.391247067e+002 +1.391247067e+002 -2.4549e-001 +1.4708e-001 -1.8516e+000 -9.3348e-001 -4.9552e+000 +7.0714e-002 -1.8620e+000 +3.0274e+000 -2.4077e+000 +9.3685e-001 +5.6678e-001 +8.8550e-001 -4.0887e+000 +3.2260e+000 -1.5138e-001 -1.1653e+000 -5.7314e-001 -2.2074e+000 -1.1294e+000 -1.5264e+000
17931 +3.953877714e+001 +3.953877714e+001 +1.158087771e+002 +1.158087771e+002 +2.1720e-001 +4.8202e-002 -1.0210e+000 -1.3340e-001 -4.7895e+000 -2.1402e+000 -9.1603e-001 +3.1712e+000 -7.7099e-001 +1.3905e+000 +9.0526e-001 +1.0013e-001 -3.0301e+000 +4.0900e+000 -1.4391e+000 -1.7049e+000 +8.3837e-001 -2.7511e+000 -1.2391e+000 -1.7082e+000
25580 +2.451013940e+001 +2.451013940e+001 +1.007801394e+002 +1.007801394e+002 -7.4771e-001 -7.1041e-002 -8.4875e-001 +1.5614e-002 -3.7895e+000 -2.2990e+000 -8.2020e-001 +3.3663e+000 -1.1904e+000 +2.1300e+000 +2.3210e+000 -5.8722e-001 -3.3927e+000 +3.5140e+000 -2.3055e+000 -1.5935e+000 +1.1842e+000 -3.6132e+000 +1.3284e+000 -1.5144e+000
37057 +1.576861318e+001 +1.576861318e+001 +9.203861318e+001 +9.203861318e+001 -5.4094e-001 -9.8753e-001 -9.6213e-001 -3.5933e-001 -3.6864e+000 -1.9555e+000 -7.5863e-001 +3.3142e+000 -5.9638e-001 +3.4177e+000 +2.8381e+000 -1.6623e+000 -3.4385e+000 +3.6978e+000 -2.3716e+000 -1.5076e+000 +1.1362e+000 -3.4577e+000 +1.3183e+000 -2.1653e+000
