% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.645649790e+001 +8.645649790e+001 -9.135435021e+002 -9.135435021e+002 -4.0807e+000 +3.9453e+000 +3.6509e+000 +2.2333e+000 -9.8111e-001 +4.2492e+000 +4.8698e-001 -3.6262e+000 +4.9430e+000 +4.0993e+000 -2.7227e+000 -1.1635e-001 +4.5966e+000 +6.8043e-001 -4.3864e+000 +3.4268e+000 -4.0513e+000 +2.8363e+000 -4.5531e+000 -2.0512e+000
395 +5.823610308e+001 +5.823610308e+001 -9.417638969e+002 -9.417638969e+002 -2.3927e+000 -3.7616e-001 -1.0263e+000 -2.6899e+000 +4.5698e-001 -1.6751e-001 -1.6270e+000 -3.1264e+000 +1.7968e+000 +3.5016e+000 +4.9314e+000 +9.9650e-002 +2.7252e-001 -7.9031e-001 -2.3107e+000 -3.1419e+000 +2.1279e+000 -2.3212e+000 +2.5754e+000 -4.4336e-001
815 +3.446550351e+001 +3.446550351e+001 -9.655344965e+002 -9.655344965e+002 -2.9360e+000 -1.1942e+000 +6.1152e-001 -6.1234e+000 +1.4286e+000 -2.1432e+000 +7.4824e-001 -3.8891e+000 +2.8409e+000 +3.2672e+000 +2.9142e+000 -7.0437e-001 -3.0878e-001 -1.2304e+000 +2.5303e-001 -4.7468e+000 +2.1939e+000 -1.3867e+000 +2.3601e+000 -2.6400e+000
890 +2.136191938e+001 +2.136191938e+001 -9.786380806e+002 -9.786380806e+002 -3.5771e+000 -1.1586e+000 +1.6182e+000 -4.9432e+000 +9.1570e-001 -2.1391e+000 +1.4238e-001 -3.7412e+000 +3.1506e+000 +2.4807e+000 +2.8011e+000 -3.0686e-001 +4.3547e-003 -1.2441e+000 -4.4933e-001 -4.3718e+000 +1.7001e+000 -1.6081e+000 +1.4629e+000 -1.3898e+000
1207 +1.323306983e+001 +1.323306983e+001 -9.867669302e+002 -9.867669302e+002 -4.2141e+000 -1.2114e+000 +2.1612e+000 -5.3807e+000 +1.6568e+000 -1.3171e+000 -3.9191e-001 -4.2553e+000 +3.0670e+000 +2.5676e+000 +3.1150e+000 -6.7496e-001 +7.8189e-001 -1.2475e+000 -1.5691e+000 -3.5770e+000 +2.0270e+000 -1.1325e+000 +3.1880e-001 -1.8046e+000
1319 +9.704038693e+000 +9.704038693e+000 -9.902959613e+002 -9.902959613e+002 -4.0559e+000 -1.7008e+000 +1.6297e+000 -4.3164e+000 +9.1697e-001 -1.9077e+000 -1.5911e+000 -3.9423e+000 +2.8333e+000 +2.7418e+000 +3.2022e+000 -1.5527e-001 +1.5177e+000 -1.3908e+000 -1.2117e+000 -3.6020e+000 +1.3841e+000 -1.0021e+000 +4.0093e-001 -2.9723e+000
1594 +5.265186632e+000 +5.265186632e+000 -9.947348134e+002 -9.947348134e+002 -4.3045e+000 -2.0574e+000 +1.8653e+000 -5.0961e+000 +1.6166e+000 -3.4560e+000 -9.5840e-001 -5.3584e+000 +2.8730e+000 +2.2700e+000 +3.7718e+000 -1.0053e+000 +4.6641e-001 -1.3669e+000 -1.3670e+000 -3.3287e+000 +1.4115e+000 -1.0682e+000 +5.4433e-001 -1.7760e+000
1617 +3.596909075e+000 +3.596909075e+000 -9.964030909e+002 -9.964030909e+002 -3.9642e+000 -2.1189e+000 +1.8504e+000 -5.0122e+000 +1.5275e+000 -2.8818e+000 -5.7177e-001 -5.1767e+000 +2.5343e+000 +2.5842e+000 +4.0208e+000 -6.1060e-001 +7.9972e-001 -1.1919e+000 -1.3981e+000 -3.4926e+000 +1.6500e+000 -8.6172e-001 +3.5166e-001 -2.4089e+000
1977 +2.442644956e+000 +2.442644956e+000 -9.975573550e+002 -9.975573550e+002 -3.9082e+000 -2.2980e+000 +1.5960e+000 -4.0512e+000 +1.2530e+000 -3.3260e+000 -7.9331e-001 -5.0543e+000 +2.1900e+000 +2.7806e+000 +4.1734e+000 -8.1775e-001 +1.5479e+000 -1.2797e+000 -1.8844e+000 -3.6167e+000 +1.9327e+000 +3.3135e-002 +3.7097e-001 -2.5498e+000
% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.644346770e+001 +8.644346770e+001 +1.086443468e+003 +1.086443468e+003 +3.1709e+000 -2.5599e+000 +1.8324e+000 +1.9727e+000 +4.6792e+000 -1.7759e+000 -1.6952e+000 +3.9709e+000 -1.6378e+000 +3.4966e-001 -4.7117e+000 +1.4564e+000 +6.0918e-001 +4.0384e+000 +1.9364e+000 -4.8718e+000 -3.6599e+000 -3.3648e+000 -2.7924e+000 -3.7937e+000
400 +4.217694669e+001 +4.217694669e+001 +1.042176947e+003 +1.042176947e+003 +3.0703e+000 +4.5755e+000 -3.7635e+000 -2.4992e+000 -6.7608e-001 +4.7492e+000 -5.0553e-001 -2.7973e+000 +5.6845e-001 -1.8553e+000 -2.1993e+000 +4.2170e+000 -2.1032e-001 -8.2853e-001 -4.4243e+000 -1.3962e+000 -2.1240e+000 -6.1540e-001 -2.0215e+000 -1.7316e+000
550 +3.979568093e+001 +3.979568093e+001 +1.039795681e+003 +1.039795681e+003 +2.8663e+000 +5.3841e+000 -2.9239e+000 +6.8211e-001 +2.5476e+000 +3.8114e+000 -3.3477e-002 -2.6618e+000 +1.6611e-001 -3.5180e+000 -2.3383e+000 +3.9354e+000 +4.0423e-001 -7.6304e-001 -2.6647e+000 -2.0667e+000 -2.2437e+000 -2.3896e+000 +2.3958e-002 -1.1213e+000
955 +2.274152123e+001 +2.274152123e+001 +1.022741521e+003 +1.022741521e+003 +3.2324e+000 +4.9887e+000 -3.5746e+000 -1.2313e+000 +1.7193e+000 +3.9734e+000 -5.5056e-001 -3.0625e+000 -3.2487e-001 -3.0332e+000 -2.3757e+000 +4.4361e+000 +5.2549e-001 -1.0041e+000 -3.2714e+000 -2.2320e+000 -1.9898e+000 -1.4342e+000 -1.8045e+000 -8.0852e-001
1183 +1.530352539e+001 +1.530352539e+001 +1.015303525e+003 +1.015303525e+003 +2.1645e+000 +3.2816e+000 -2.0796e+000 -1.1182e+000 -1.4251e-002 +4.3223e+000 +6.4791e-001 -1.0109e+000 -6.3491e-001 -3.4225e+000 -7.1520e-001 +3.9415e+000 +2.4667e+000 -1.1764e+000 -3.0168e+000 -3.9358e+000 -1.9629e+000 -2.2332e+000 -1.9005e+000 -1.1047e+000
1420 +9.754098480e+000 +9.754098480e+000 +1.009754098e+003 +1.009754098e+003 +1.6947e+000 +2.9754e+000 -1.9849e+000 -1.6169e+000 -5.8408e-001 +4.1226e+000 -3.5967e-001 -1.5262e+000 -3.0533e-001 -4.0107e+000 -2.2465e+000 +4.4159e+000 +2.5093e+000 -1.2863e+000 -3.2698e+000 -4.4520e+000 -1.8885e+000 -2.2416e+000 -1.6681e+000 -5.8202e-001
1671 +5.548094599e+000 +5.548094599e+000 +1.005548095e+003 +1.005548095e+003 +2.4666e+000 +4.7151e+000 -2.8113e+000 -1.3892e+000 +1.0090e+000 +3.8949e+000 -4.2141e-001 -1.7766e+000 +4.4359e-001 -4.3282e+000 -2.9676e+000 +4.4443e+000 +9.4479e-001 -1.9931e+000 -3.0013e+000 -3.9339e+000 -2.0003e+000 -3.2866e+000 -2.3861e+000 +8.4165e-001
1934 +3.816830749e+000 +3.816830749e+000 +1.003816831e+003 +1.003816831e+003 +2.2098e+000 +4.6017e+000 -2.5843e+000 -1.2364e+000 +7.4258e-001 +4.2980e+000 -1.9090e-001 -1.5994e+000 +9.2447e-001 -4.3429e+000 -2.6512e+000 +4.5879e+000 +1.3200e+000 -2.4024e+000 -2.9747e+000 -4.2015e+000 -1.9601e+000 -3.3088e+000 -2.1195e+000 +9.5351e-001
2051 +2.499375235e+000 +2.499375235e+000 +1.002499375e+003 +1.002499375e+003 +1.7680e+000 +4.5153e+000 -2.7601e+000 -1.7347e+000 +4.9656e-001 +4.3650e+000 +2.7763e-001 -1.1168e+000 +1.2134e+000 -4.1815e+000 -2.8483e+000 +4.6204e+000 +1.4086e+000 -2.4087e+000 -3.3277e+000 -4.0720e+000 -1.9188e+000 -3.4718e+000 -2.3986e+000 +6.0861e-001
3055 +1.579179816e+000 +1.579179816e+000 +1.001579180e+003 +1.001579180e+003 +2.2510e+000 +4.4948e+000 -3.0062e+000 -8.7544e-001 +8.1152e-001 +4.6949e+000 +9.1295e-001 -2.1075e+000 +2.0279e+000 -3.8243e+000 -2.1486e+000 +3.6786e+000 +1.3077e+000 -2.2038e+000 -3.3444e+000 -3.3512e+000 -1.9420e+000 -3.3691e+000 -3.3995e+000 +1.1807e+000
3731 +9.968016143e-001 +9.968016143e-001 +1.000996802e+003 +1.000996802e+003 +1.9473e+000 +4.4368e+000 -3.2993e+000 -9.7204e-001 +8.7604e-001 +4.8411e+000 +8.0547e-001 -2.0209e+000 +2.0568e+000 -3.6224e+000 -1.9474e+000 +3.7082e+000 +1.3928e+000 -2.4926e+000 -3.6344e+000 -3.1558e+000 -2.1635e+000 -3.1766e+000 -3.1974e+000 +8.8121e-001
% function evaluation | noise-free fitness - Fopt (-4.913000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.565510861e+001 +8.565510861e+001 +3.652510861e+001 +3.652510861e+001 -3.6740e+000 +4.2925e+000 +8.4394e-002 +2.1503e+000 -4.1966e-001 +1.2435e-002 -5.3868e-001 -2.8790e+000 -2.9866e+000 -1.5889e+000 +8.6832e-001 -3.0037e+000 +4.6269e+000 +3.5512e+000 -4.4019e+000 -1.8037e+000 -1.4512e+000 +9.5748e-001 +1.6472e+000 -2.7999e+000
371 +5.529308949e+001 +5.529308949e+001 +6.163089486e+000 +6.163089486e+000 -9.1300e-001 +5.7398e-001 +1.4897e+000 +8.7550e-001 +1.4096e+000 +3.6371e+000 +3.4661e+000 +4.0178e+000 -1.4245e+000 +1.4776e+000 -1.8691e+000 +1.8332e+000 +4.0775e+000 -2.9602e+000 +1.1495e-001 -3.6372e+000 -3.9663e+000 -4.7242e+000 +5.5816e-001 +3.0803e+000
509 +3.067309331e+001 +3.067309331e+001 -1.845690669e+001 -1.845690669e+001 +3.3982e-001 +2.0043e-001 +1.6556e+000 +4.9961e-001 +1.6149e+000 +3.1099e+000 +3.6872e+000 +3.6111e+000 -5.7269e-001 +1.0529e+000 -2.7448e+000 +2.0319e+000 +4.5208e+000 -3.8870e+000 +1.0181e+000 -4.7771e+000 -5.7504e+000 -5.4723e+000 -2.7821e+000 +3.4367e+000
716 +2.504363522e+001 +2.504363522e+001 -2.408636478e+001 -2.408636478e+001 +6.6720e-001 +1.8019e-001 +9.8918e-001 +6.1222e-001 +1.2747e+000 +2.4355e+000 +2.7777e+000 +4.0612e+000 -1.1808e-001 +1.0030e+000 -2.1421e+000 +1.9295e+000 +3.6273e+000 -3.4371e+000 +1.2245e+000 -4.2751e+000 -5.8833e+000 -5.0815e+000 -3.8281e+000 +3.2414e+000
879 +1.532181959e+001 +1.532181959e+001 -3.380818041e+001 -3.380818041e+001 +5.8658e-001 +4.6474e-002 +1.6394e+000 +1.3376e+000 +1.5778e+000 +2.3701e+000 +2.9188e+000 +4.1011e+000 +4.2012e-002 +2.9523e+000 -2.0457e+000 +1.6685e+000 +4.0479e+000 -3.0710e+000 +7.6672e-001 -4.4975e+000 -5.9321e+000 -5.6647e+000 -3.8141e+000 +3.5743e+000
1021 +8.285519912e+000 +8.285519912e+000 -4.084448009e+001 -4.084448009e+001 +6.7670e-001 +3.2587e-001 +1.6454e+000 +1.3079e+000 +2.6162e+000 +2.2965e+000 +1.6443e+000 +3.9130e+000 +1.9338e-001 +3.5989e+000 -1.0585e+000 +1.1647e+000 +3.4366e+000 -3.1330e+000 +1.0611e+000 -4.0251e+000 -4.7088e+000 -4.8208e+000 -3.6088e+000 +3.7697e+000
1041 +6.046131190e+000 +6.046131190e+000 -4.308386881e+001 -4.308386881e+001 +5.9531e-001 -7.9785e-002 +7.1337e-001 +1.3717e+000 +4.1818e+000 +2.5298e+000 +3.0157e+000 +4.5188e+000 +6.6104e-001 +2.2693e+000 -1.0938e+000 +1.0288e+000 +4.0728e+000 -7.1786e-001 +1.5073e+000 -3.7377e+000 -4.1166e+000 -4.7526e+000 -3.1969e+000 +4.8685e+000
1047 +3.867064771e+000 +3.867064771e+000 -4.526293523e+001 -4.526293523e+001 +7.7955e-001 +2.5984e-001 +1.7690e+000 +2.2862e+000 +3.6242e+000 +2.8366e+000 +3.0767e+000 +4.7239e+000 +4.5654e-001 +3.8737e+000 -1.4332e+000 +9.0089e-001 +4.3854e+000 -1.7199e+000 +5.7523e-001 -4.7962e+000 -4.9164e+000 -4.9884e+000 -2.9809e+000 +4.9852e+000
1057 +2.038655561e+000 +2.038655561e+000 -4.709134444e+001 -4.709134444e+001 +8.8063e-001 +4.8177e-001 +1.2618e+000 +1.7114e+000 +3.2848e+000 +2.8076e+000 +3.0574e+000 +4.1932e+000 +8.4160e-001 +2.5922e+000 -1.4445e+000 +1.1523e+000 +3.9859e+000 -1.7903e+000 +6.3315e-001 -4.7630e+000 -4.9845e+000 -4.8255e+000 -3.7183e+000 +4.8892e+000
1920 +1.432327341e+000 +1.432327341e+000 -4.769767266e+001 -4.769767266e+001 +8.1600e-001 +6.6705e-001 +1.0247e+000 +1.2356e+000 +3.4951e+000 +3.0356e+000 +2.9585e+000 +4.0843e+000 +1.0424e+000 +2.6861e+000 -1.2620e+000 +2.0268e-001 +3.7510e+000 -2.1331e+000 +5.0495e-001 -4.6534e+000 -4.6958e+000 -4.6051e+000 -3.7288e+000 +4.8516e+000
2206 +9.752370770e-001 +9.752370770e-001 -4.815476292e+001 -4.815476292e+001 +8.0987e-001 +3.8753e-001 +9.3753e-001 +1.5238e+000 +3.6411e+000 +3.3107e+000 +2.9286e+000 +4.1550e+000 +1.2301e+000 +3.2170e+000 -1.0065e+000 +2.7027e-001 +3.9352e+000 -2.2027e+000 +6.1605e-001 -4.6763e+000 -4.6619e+000 -4.7867e+000 -3.5078e+000 +4.8794e+000
% function evaluation | noise-free fitness - Fopt (2.977300000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.503274664e+001 +8.503274664e+001 +3.827627466e+002 +3.827627466e+002 -3.1025e-001 +2.0215e+000 -2.1090e+000 +1.3597e+000 +4.9791e+000 -3.7969e+000 +7.9438e-001 -7.1559e-001 -2.3100e-001 -2.3122e+000 +1.1466e+000 +4.7082e+000 +4.3456e+000 +3.4469e+000 -4.6088e+000 -3.9246e+000 +2.0995e+000 +3.0601e+000 -1.4990e+000 +3.4018e-001
