% function evaluation | noise-free fitness - Fopt (7.135000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.935623962e+001 +8.935623962e+001 +1.607062396e+002 +1.607062396e+002 +1.8369e+000 +2.2338e+000 -1.5787e-001 +6.9912e-001 -3.0694e+000 +3.1789e+000 -9.5800e-001 -2.8730e+000 -2.5529e+000 -1.0396e+000 -2.1766e+000 -4.8341e+000 +4.4594e-001 +4.0459e+000 -4.6147e+000 +2.0656e+000 +2.3238e+000 -3.9123e+000 +4.3943e+000 -2.1917e+000
5 +5.153729141e+001 +5.153729141e+001 +1.228872914e+002 +1.228872914e+002 -3.7465e+000 -4.0773e+000 -4.4220e+000 +1.1817e+000 -2.9640e+000 +1.6591e+000 +3.4739e+000 -1.0463e+000 -4.3259e+000 +4.1878e+000 +4.3870e-001 -5.1958e-002 +4.6908e+000 +2.1976e+000 -4.0150e+000 -3.0004e+000 -3.9613e+000 -4.9968e+000 -4.7621e+000 +3.2017e+000
274 +3.778781225e+001 +3.778781225e+001 +1.091378122e+002 +1.091378122e+002 +2.4244e+000 +1.9247e+000 -4.7686e-001 +4.7683e+000 -2.2369e+000 -3.6541e+000 +5.0363e-001 +3.3068e+000 -4.9607e-001 +1.0042e+000 -9.8261e-001 +3.2987e+000 +8.9940e-001 -4.6669e+000 -1.4845e+000 +4.2116e+000 +1.6896e+000 -1.5955e+000 -1.6729e+000 +1.1371e+000
1535 +2.393881416e+001 +2.393881416e+001 +9.528881416e+001 +9.528881416e+001 +2.2973e+000 +1.6864e+000 -6.0967e-001 +5.0460e+000 -2.1624e+000 -3.6725e+000 +2.9578e-001 +3.1942e+000 -5.3684e-001 +8.5266e-001 -6.2041e-001 +3.6082e+000 +1.0113e+000 -4.4311e+000 -1.4123e+000 +4.3153e+000 +1.6482e+000 -2.3031e+000 -1.6520e+000 +1.4878e+000
1829 +1.525812073e+001 +1.525812073e+001 +8.660812073e+001 +8.660812073e+001 +2.3627e+000 +1.7334e+000 -5.5406e-001 +5.2457e+000 -2.1966e+000 -3.7746e+000 +2.6497e-001 +3.3984e+000 -7.5274e-001 +7.8458e-001 -6.4622e-001 +3.8092e+000 +8.9697e-001 -4.4253e+000 -1.3557e+000 +4.4831e+000 +1.7723e+000 -2.5406e+000 -1.5429e+000 +1.4421e+000
3345 +9.771259801e+000 +9.771259801e+000 +8.112125980e+001 +8.112125980e+001 +2.3833e+000 +1.6921e+000 -5.5730e-001 +5.2135e+000 -2.3242e+000 -3.6438e+000 +4.0767e-001 +3.1782e+000 -8.6199e-001 +9.1095e-001 -8.1104e-001 +3.9366e+000 +8.1978e-001 -4.1705e+000 -1.3933e+000 +4.4454e+000 +1.9213e+000 -2.2640e+000 -1.4859e+000 +1.4781e+000
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.899356893e+001 +4.899356893e+001 -3.062264311e+002 -3.062264311e+002 +3.9872e+000 -1.9428e+000 +3.2143e+000 +3.2350e+000 +3.5911e-001 +2.8070e+000 -7.3272e-001 +3.2367e+000 +4.2276e+000 -3.5404e-001 +2.9616e+000 -4.5900e+000 +3.1399e+000 -1.9310e+000 -1.2630e+000 -2.6218e+000 +4.7281e+000 +4.5965e-001 +2.1564e+000 -1.2408e+000
47 +3.957205194e+001 +3.957205194e+001 -3.156479481e+002 -3.156479481e+002 -2.8051e+000 -3.4575e+000 -2.2456e-001 -4.9706e+000 -4.3960e+000 -2.5351e+000 -6.9471e-001 -4.6558e+000 -2.5599e+000 +2.7829e+000 -3.0152e+000 -2.9387e+000 +3.9346e-001 -3.3202e+000 +4.0588e+000 +1.5948e+000 -3.5397e+000 +4.8671e+000 -3.5898e+000 -1.2477e+000
2163 +2.488726185e+001 +2.488726185e+001 -3.303327382e+002 -3.303327382e+002 +2.1429e+000 -3.6657e+000 -5.4678e+000 -2.6393e+000 -6.6627e+000 -4.2381e+000 +4.4137e+000 -3.0346e+000 +4.7682e+000 +2.2492e+000 +1.4263e+000 +1.9949e+000 +5.6740e-001 -1.9830e-001 -4.6245e+000 +8.4561e-001 +1.9221e+000 -5.5177e+000 -9.2937e-001 -7.7014e+000
4415 +1.541706732e+001 +1.541706732e+001 -3.398029327e+002 -3.398029327e+002 +2.3043e+000 -4.0281e+000 -5.5832e+000 -2.4725e+000 -6.7456e+000 -4.4233e+000 +4.5493e+000 -2.9099e+000 +5.0945e+000 +2.2895e+000 +7.0041e-001 +2.0438e+000 +5.1228e-001 +4.1029e-002 -4.3486e+000 +7.9724e-001 +2.2441e+000 -5.3568e+000 -9.2215e-001 -7.6544e+000
% function evaluation | noise-free fitness - Fopt (9.917000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.483386402e+001 +5.483386402e+001 +1.540038640e+002 +1.540038640e+002 -2.9955e+000 -2.6541e+000 +8.4517e-001 -1.7027e+000 -1.7200e+000 +4.3950e+000 +4.6597e+000 -7.6912e-001 -3.2267e+000 -2.4527e+000 -5.7701e-001 -6.1444e-001 -2.2610e+000 -3.5587e+000 -1.5762e-001 +3.8461e+000 -3.8556e-002 -3.3454e+000 +2.4260e+000 -4.9790e+000
81 +3.494820579e+001 +3.494820579e+001 +1.341182058e+002 +1.341182058e+002 -2.1843e+000 -2.9793e+000 +3.0920e+000 +1.7686e+000 +8.0500e-001 -2.2579e+000 +3.8706e+000 -2.8196e+000 -3.0036e+000 -1.4685e+000 -2.6201e+000 -4.3277e+000 +1.6057e-001 +2.7526e+000 +3.0778e+000 +2.0182e+000 +1.5590e-001 +2.1330e+000 -8.9230e-001 -8.4242e-001
754 +2.233912977e+001 +2.233912977e+001 +1.215091298e+002 +1.215091298e+002 -2.4860e+000 -3.1430e+000 +3.8247e+000 +1.7306e+000 +8.7274e-001 -2.8842e+000 +4.4578e+000 -3.5911e+000 -3.0477e+000 -2.1221e+000 -2.7061e+000 -4.3063e+000 +1.4624e-001 +3.4194e+000 +3.7070e+000 +2.1802e+000 +5.5634e-002 +2.3217e+000 -1.7196e+000 -1.0922e+000
3339 +1.582502161e+001 +1.582502161e+001 +1.149950216e+002 +1.149950216e+002 -2.1035e+000 -3.1386e+000 +3.8403e+000 +1.7309e+000 +1.0595e+000 -2.7310e+000 +4.5597e+000 -3.3498e+000 -3.0461e+000 -2.1746e+000 -2.8876e+000 -4.6109e+000 +2.7063e-001 +3.4329e+000 +3.2753e+000 +2.3425e+000 -2.9035e-002 +2.4585e+000 -1.5952e+000 -9.4128e-001
% function evaluation | noise-free fitness - Fopt (-5.179100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.461598141e+001 +4.461598141e+001 -4.732940186e+002 -4.732940186e+002 -6.4727e-001 +2.7925e+000 +4.2506e+000 +3.0624e+000 +2.2967e+000 -6.4066e-001 -2.9813e+000 +7.0303e-001 -4.0423e+000 +2.6707e+000 -2.6697e+000 +1.5207e+000 -7.6180e-001 +3.4295e+000 -3.2821e+000 -2.5602e+000 +3.1510e-002 -4.6160e+000 +1.9020e+000 +4.4676e+000
45 +3.848703771e+001 +3.848703771e+001 -4.794229623e+002 -4.794229623e+002 -5.8308e-002 +3.1869e-001 -1.6960e+000 +4.2690e+000 +3.4118e+000 +4.8885e-001 +2.2890e+000 -4.0112e+000 +1.6484e+000 -3.9440e+000 +9.0913e-001 +5.9759e-001 -4.6317e+000 -1.0536e+000 -2.4068e+000 +2.5273e+000 +3.8710e+000 +2.6766e+000 -1.2756e+000 +3.6902e+000
1348 +2.434179091e+001 +2.434179091e+001 -4.935682091e+002 -4.935682091e+002 +1.9974e+000 -8.3150e-001 +2.8178e+000 +1.4760e+000 +6.6679e-001 -3.1166e+000 -3.1219e+000 +4.2962e+000 -3.1755e+000 +2.7431e+000 -2.1444e+000 +4.1694e+000 -7.8308e-001 -8.3553e-001 +5.2538e-002 -5.7782e+000 +1.7051e+000 -5.0352e+000 -2.6602e+000 -6.8917e-001
2682 +1.493426005e+001 +1.493426005e+001 -5.029757400e+002 -5.029757400e+002 +2.0666e+000 -8.3282e-001 +2.8873e+000 +1.4748e+000 +7.1541e-001 -3.1263e+000 -3.1091e+000 +4.3862e+000 -3.2357e+000 +2.7819e+000 -2.2152e+000 +4.2362e+000 -8.2391e-001 -8.6010e-001 +9.0474e-002 -5.8118e+000 +1.7499e+000 -5.0981e+000 -2.7313e+000 -7.3689e-001
% function evaluation | noise-free fitness - Fopt (-5.721000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.780081214e+001 +7.780081214e+001 +2.059081214e+001 +2.059081214e+001 +4.0415e+000 +1.5803e+000 +2.2623e+000 +3.5669e+000 +2.5689e+000 +2.6758e+000 -4.5195e+000 -3.8954e+000 +4.5918e-001 -3.9317e+000 -2.2354e+000 +2.9166e+000 +6.8471e-001 -3.2408e-001 +2.2654e+000 -3.5741e+000 -2.7040e+000 +1.1709e-001 +1.2902e+000 -9.4100e-001
9 +5.674540658e+001 +5.674540658e+001 -4.645934155e-001 -4.645934155e-001 -1.2368e+000 -3.4284e+000 +1.3525e+000 +4.9209e+000 +3.1164e+000 +3.8619e+000 -2.5770e+000 +2.0611e+000 +8.6284e-001 -3.1198e+000 -4.3718e+000 +1.2840e+000 +2.4897e+000 +3.0077e+000 -3.6987e+000 +1.2817e+000 -4.9438e+000 -4.4908e+000 -3.0812e+000 +1.7013e+000
32 +3.825518230e+001 +3.825518230e+001 -1.895481770e+001 -1.895481770e+001 -3.6446e-001 +3.2264e+000 +1.0782e+000 +2.1640e+000 -3.3426e+000 -1.6207e+000 +1.8742e-001 +2.9496e+000 -3.7149e+000 +3.2540e+000 +6.2078e-001 -3.9227e+000 -7.3175e-001 -4.3912e+000 -1.1651e+000 +4.0895e+000 +3.6167e+000 -3.3404e-001 +2.9730e+000 +4.1555e+000
1723 +2.210310182e+001 +2.210310182e+001 -3.510689818e+001 -3.510689818e+001 -1.1226e+000 +4.1107e+000 +1.7861e+000 +1.7524e+000 -3.4928e+000 -1.7947e+000 -7.9632e-001 +2.7535e+000 -3.2597e+000 +4.0523e+000 +1.1886e+000 -3.1775e+000 -2.5065e-001 -4.9087e+000 -1.3495e+000 +4.8239e+000 +4.9119e+000 -1.2372e+000 +3.2666e+000 +4.5305e+000
% function evaluation | noise-free fitness - Fopt (6.770000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.857378520e+001 +7.857378520e+001 +8.534378520e+001 +8.534378520e+001 -3.6499e+000 +3.8125e+000 -4.1334e+000 -1.8755e+000 +2.4819e+000 -3.1630e+000 -2.3539e-002 +5.2586e-001 +4.7477e+000 -2.9638e+000 +1.4004e+000 +7.6982e-001 +2.1230e+000 +4.2083e+000 +4.7791e+000 -3.2206e+000 +6.5181e-001 +2.3016e+000 +2.0186e+000 +4.8981e+000
17 +4.888985805e+001 +4.888985805e+001 +5.565985805e+001 +5.565985805e+001 +1.9786e+000 +3.1022e-001 -4.5887e+000 -1.1266e+000 +2.4262e+000 +1.4583e+000 +4.1867e+000 -1.1131e+000 +2.3879e+000 +1.8712e+000 +4.4628e+000 +7.0655e-002 -2.6572e+000 -4.4566e+000 +9.0997e-001 +4.4289e+000 -4.8818e+000 -1.9100e+000 +7.9281e-001 +7.7150e-001
32 +3.872391666e+001 +3.872391666e+001 +4.549391666e+001 +4.549391666e+001 -9.8123e-001 -4.7229e+000 +2.8765e+000 +2.9418e-001 +8.6452e-001 +1.1194e+000 +2.7314e+000 +9.4305e-001 +4.4047e+000 -4.4590e+000 +1.7066e+000 -2.3241e+000 -2.5379e-001 -4.7110e+000 -4.0725e+000 +3.5978e+000 +1.2142e+000 -1.8438e+000 -3.3436e+000 -2.9597e-001
