% function evaluation | noise-free fitness - Fopt (1.238300000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.977006460e+005 +3.977006460e+005 +3.978244760e+005 +3.978244760e+005 +4.9787e+000 -1.8011e+000 +2.6411e+000 +1.1600e+000 +7.5619e-001 -1.9836e+000 +3.8215e+000 +1.0881e+000 +4.7534e+000 +4.4971e+000 +3.3002e+000 -1.4051e+000 +2.1626e+000 +2.8387e+000 +1.2904e+000 -3.4613e-001 +3.6554e+000 +9.8377e-001 +2.7594e+000 -1.7199e+000
4 +1.404381447e+005 +1.404381447e+005 +1.405619747e+005 +1.405619747e+005 +2.2770e+000 -4.6668e+000 +2.8029e+000 -9.5282e-001 -2.2460e+000 -1.4736e+000 +4.4855e+000 -1.7292e+000 -3.2103e-001 -7.4017e-001 +4.4832e+000 -3.0368e+000 -9.5161e-001 -2.6018e+000 +9.2910e-001 -1.5134e+000 +1.7284e+000 -1.4741e+000 +2.3511e+000 +3.1137e+000
11 +8.286900381e+004 +8.286900381e+004 +8.299283381e+004 +8.299283381e+004 -7.5153e-001 -2.4440e+000 -3.5321e-001 -3.0353e+000 -3.7874e+000 +1.3192e-001 -5.5967e-001 +2.4115e+000 +3.7926e+000 -2.4443e+000 +3.6761e-002 -2.3540e-001 -1.2913e+000 +2.4498e+000 -1.9967e+000 +1.0065e+000 -2.5865e+000 -1.9334e+000 +3.1409e+000 -2.6270e+000
75 +5.909096419e+004 +5.909096419e+004 +5.921479419e+004 +5.921479419e+004 -3.3697e+000 -1.7823e+000 +3.3326e+000 -2.2300e+000 -6.0047e-001 +9.5351e-002 +1.3624e+000 +9.0880e-001 +3.3260e+000 -7.1452e-001 -2.4689e+000 +2.9555e-001 -2.9484e+000 +8.8930e-001 -2.3090e+000 -2.5594e+000 -8.0549e-002 +1.5276e+000 +1.2662e+000 -3.1660e-001
540 +3.449986661e+004 +3.449986661e+004 +3.462369661e+004 +3.462369661e+004 -9.7383e-001 -1.6415e+000 +1.2206e+000 -3.0041e+000 -4.4806e-001 +1.1083e+000 -9.6015e-001 +6.6639e-001 +1.0533e-001 +4.6447e+000 +9.7977e-002 -4.8199e-001 +9.7802e-001 +1.1511e+000 +2.5247e+000 -2.1301e-001 +8.3425e-001 +8.9080e-001 +8.3627e-002 +2.8358e-001
557 +2.377598899e+004 +2.377598899e+004 +2.389981899e+004 +2.389981899e+004 +1.6147e-002 -2.0461e+000 +5.9144e-002 -4.5820e-001 -1.7520e+000 +5.1924e-001 +1.7490e+000 +1.7512e+000 +9.7398e-001 -7.1523e-001 +3.2127e+000 -6.8281e-001 +2.1091e-001 +1.6678e-001 -2.7091e+000 +2.5988e+000 -1.3081e+000 +7.3073e-001 +2.3200e+000 +2.9050e-001
624 +1.441742093e+004 +1.441742093e+004 +1.454125093e+004 +1.454125093e+004 -9.7383e-001 +1.9311e+000 +1.2206e+000 -4.9021e-001 -4.4806e-001 +1.1083e+000 +9.6716e-001 +6.6639e-001 +1.0533e-001 +2.2591e+000 +9.7977e-002 -4.8199e-001 +9.7802e-001 +2.4653e+000 +2.5247e+000 -2.1301e-001 +8.3425e-001 +8.9080e-001 +8.3627e-002 +2.8358e-001
1031 +8.911361871e+003 +8.911361871e+003 +9.035191871e+003 +9.035191871e+003 -2.2630e+000 +9.4798e-001 +1.2842e+000 -4.6043e-001 -1.2989e+000 -5.1167e-001 -3.8920e-001 +1.1408e+000 +7.9705e-001 +1.9976e+000 +8.5997e-001 +2.5318e-001 -1.0872e+000 +2.5596e+000 +1.5186e+000 -7.9254e-002 -6.8913e-001 +5.6224e-001 +3.2046e-001 +5.7530e-001
1258 +6.026907116e+003 +6.026907116e+003 +6.150737116e+003 +6.150737116e+003 -1.2217e+000 +1.1342e+000 -2.0511e-001 -1.8409e-001 -1.7773e+000 +9.8200e-001 +2.6443e+000 +1.0286e+000 -1.6470e+000 +1.2073e+000 -6.6622e-001 -2.4153e+000 +3.1806e-001 +7.1968e-001 +8.6703e-001 -1.3806e+000 -9.6685e-001 -1.2264e+000 +9.5371e-001 +1.8474e-001
1502 +3.069559680e+003 +3.069559680e+003 +3.193389680e+003 +3.193389680e+003 -1.1969e+000 +2.1380e+000 -3.7809e-001 +4.2460e-001 -1.5251e+000 +1.1401e+000 +2.4237e+000 +9.1033e-001 -1.6532e+000 -6.2275e-001 -2.6273e-001 -1.3987e+000 +1.5519e-001 -8.2880e-001 -1.1729e-001 -4.8285e-001 -4.3713e-001 -6.8055e-001 +6.6081e-001 -6.3868e-002
