% function evaluation | noise-free fitness - Fopt (4.078000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.640268861e+001 +8.640268861e+001 +1.271826886e+002 +1.271826886e+002 +2.8325e+000 +3.8441e+000 -4.7984e+000 +9.4007e-001 +4.8843e+000 +4.9028e-001 +2.7522e+000 +4.7039e+000 +4.6857e+000 -5.5759e-001 +3.6321e+000 -3.5822e+000 +1.3687e+000 +1.4264e+000 -8.6483e-001 +1.8355e+000 +1.9950e+000 +3.3417e+000 -3.7065e+000 +1.8878e+000
2433 +5.675344628e+001 +5.675344628e+001 +9.753344628e+001 +9.753344628e+001 -3.2368e+000 -1.4614e+000 -8.4015e-001 +1.5309e+000 +3.1084e-001 -2.5022e+000 -1.4119e+000 -2.7012e+000 +2.8567e-001 +4.2732e+000 +4.5137e+000 +2.8423e+000 -5.4231e-001 +2.0878e+000 +6.1210e-001 +9.9131e-001 -5.8600e-001 +5.1362e-001 +1.5255e+000 -3.0867e+000
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.628491077e+001 +8.628491077e+001 +8.468491077e+001 +8.468491077e+001 +4.7365e+000 +1.5743e+000 +2.9830e+000 -3.4611e+000 +4.2354e+000 +4.8023e+000 -4.5942e+000 +8.4956e-001 -1.8682e+000 -1.4215e+000 -1.0355e+000 +2.4300e+000 +2.3297e+000 -4.8304e+000 -1.5995e+000 -4.6145e+000 -4.5200e+000 -4.8268e+000 -1.4509e+000 +1.9643e+000
2512 +5.378205165e+001 +5.378205165e+001 +5.218205165e+001 +5.218205165e+001 +3.4793e+000 -3.0974e+000 -4.8864e+000 +9.9561e-001 +2.2255e+000 +1.1678e+000 +1.2627e+000 +2.7628e-001 +4.2491e+000 -4.0974e+000 -2.2460e+000 +1.0790e+000 +1.8891e+000 -2.3368e+000 +1.5038e+000 +1.5488e+000 +1.2884e+000 +4.6272e+000 +5.3151e+000 -1.7237e+000
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.406547837e+001 +8.406547837e+001 -2.867745216e+002 -2.867745216e+002 +2.7602e+000 +1.2031e+000 -1.5148e+000 +1.2631e+000 -3.9007e-001 -3.8352e+000 -3.4958e+000 -6.1037e-002 -1.9466e+000 -2.5250e+000 -2.9167e+000 +2.5409e+000 -1.2190e+000 -2.0761e+000 +3.1657e+000 +4.4189e+000 +1.5755e+000 +3.3123e-001 +5.6330e-001 +3.9477e+000
% function evaluation | noise-free fitness - Fopt (-3.256000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.597949203e+001 +8.597949203e+001 +5.341949203e+001 +5.341949203e+001 +4.8630e+000 -2.9406e+000 +2.0366e+000 -2.0416e+000 -3.6616e+000 +2.9044e+000 -4.2515e+000 +1.5026e+000 +5.5891e-001 +4.3670e+000 +3.3383e+000 -1.0361e+000 +3.1897e+000 +6.6686e-001 +2.9738e+000 -3.8716e+000 -4.4902e+000 -2.0869e+000 -4.8711e+000 +1.1602e+000
2578 +5.885352350e+001 +5.885352350e+001 +2.629352350e+001 +2.629352350e+001 -1.1492e+000 -4.5344e+000 +2.6288e-001 -1.8164e+000 +1.9228e+000 +3.7994e+000 +2.5771e+000 +2.3301e+000 +2.3576e-001 -9.5782e-001 +8.7435e-001 -1.9833e+000 -3.1349e+000 -1.6973e+000 -2.5078e+000 +3.4858e+000 +3.2401e+000 -4.7162e+000 -4.6753e-002 -3.0869e+000
% function evaluation | noise-free fitness - Fopt (5.154000000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.462655857e+001 +8.462655857e+001 +6.000265586e+002 +6.000265586e+002 +3.4059e+000 +2.8880e+000 +1.6688e-001 +5.7720e-001 -4.3952e+000 -2.9093e+000 +1.7718e+000 -3.1404e+000 +3.5417e-001 -2.1467e+000 -4.1817e+000 +2.6999e+000 +3.7889e-001 -1.6663e+000 +4.2736e+000 -1.8700e+000 +3.2813e+000 +2.7197e+000 +2.9067e-001 +4.7214e+000
1662 +6.272834100e+001 +6.272834100e+001 +5.781283410e+002 +5.781283410e+002 +2.7802e-001 +2.7102e+000 +2.0254e+000 +3.8432e-001 -1.6542e-001 +2.0104e-002 -3.4210e+000 +3.5491e+000 -2.9095e+000 -1.1512e+000 -4.1637e-001 +1.6468e+000 -1.5196e+000 +1.2434e+000 -1.8994e-001 -7.3435e-001 +3.7015e+000 -2.3702e+000 -3.9938e+000 -9.1700e-001
