% function evaluation | noise-free fitness - Fopt (-5.465000000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.699419079e+005 +1.699419079e+005 +1.693954079e+005 +1.693954079e+005 +2.6080e+000 -1.0926e+000 -1.6320e+000 -4.0939e+000 -2.9226e+000 -4.5244e-001 +2.4634e+000 -1.8805e+000 -4.0967e+000 +2.3129e+000 +3.0086e+000 +2.6468e+000 -8.6268e-001 -3.8160e+000 -4.9404e+000 +6.7131e-001 -2.3409e+000 -3.3893e+000 -2.5724e+000 -3.3375e+000
6 +7.392222214e+004 +7.392222214e+004 +7.337572214e+004 +7.337572214e+004 +1.3480e+000 -4.1767e+000 +3.6908e+000 +2.2504e+000 -3.1308e+000 -4.9707e+000 +1.6588e+000 +3.9897e+000 -2.7333e+000 +2.5055e+000 +3.8603e+000 +3.2436e+000 +1.2363e+000 -2.9259e+000 -3.4036e+000 -3.3967e+000 -1.7118e+000 -4.2040e+000 +2.0636e+000 +4.3647e+000
47 +6.255135297e+004 +6.255135297e+004 +6.200485297e+004 +6.200485297e+004 -3.7400e+000 -2.7629e+000 -4.1125e+000 -7.9710e-002 -2.1786e+000 -1.7535e+000 -3.7002e+000 +2.6596e+000 -3.8426e+000 -1.1230e+000 +3.3587e+000 +1.4935e+000 -3.5876e+000 -3.8148e+000 -1.4626e+000 +5.0905e-001 +4.3147e+000 -1.5363e+000 +9.6401e-001 +3.8938e+000
361 +3.478951722e+004 +3.478951722e+004 +3.424301722e+004 +3.424301722e+004 +4.6797e+000 +1.9039e+000 +1.8546e+000 -6.6554e-001 -4.4834e+000 +1.4710e+000 -4.0655e+000 +9.1357e-001 +6.4551e-002 +2.5271e+000 -5.5024e-001 -1.3007e+000 +1.4290e+000 -2.6185e+000 +5.7836e-001 -3.5896e+000 -3.0705e-001 +1.0480e+000 -8.4748e-001 +3.0262e+000
466 +1.495190057e+004 +1.495190057e+004 +1.440540057e+004 +1.440540057e+004 -1.5572e+000 -3.9278e-001 +2.9888e+000 +2.9255e+000 +2.3242e+000 +2.1854e+000 -7.7591e-001 +3.4623e+000 -3.6408e-001 +1.7114e+000 +2.1032e+000 -2.4695e+000 +1.6337e+000 -1.9457e+000 +2.4662e+000 -3.6631e+000 +7.5458e-001 -2.0272e+000 -2.3284e-001 +2.6538e+000
1119 +6.959712253e+003 +6.959712253e+003 +6.413212253e+003 +6.413212253e+003 +1.6341e+000 -1.1235e+000 +2.9552e+000 -8.2190e-001 -1.0325e-001 -3.9762e+000 +3.6439e+000 +1.2085e-002 +1.8970e-001 -3.6655e-001 +3.1355e+000 -4.7093e-001 +1.6302e+000 -1.5862e+000 +7.9586e-001 -3.5215e+000 +1.7019e+000 -9.0799e-001 -2.0020e+000 +1.0559e+000
1330 +6.183644136e+003 +6.183644136e+003 +5.637144136e+003 +5.637144136e+003 -3.1770e+000 +1.5059e+000 -4.5892e-001 -5.7441e-002 -2.4693e+000 -2.1485e+000 +9.9694e-002 +2.1460e+000 +5.9267e-001 +1.0618e+000 -4.2082e-001 +5.0603e-001 +2.8996e+000 -1.6408e+000 +2.1475e+000 -2.3080e+000 +3.2525e+000 -2.6147e+000 -2.1240e+000 +2.1172e+000
1488 +3.939608740e+003 +3.939608740e+003 +3.393108740e+003 +3.393108740e+003 +2.9666e-001 -5.7475e-001 -2.9249e+000 -7.3086e-001 -1.4798e+000 +1.6599e+000 +6.5275e-002 +1.9696e+000 -7.2563e-001 +2.5718e+000 +2.1230e+000 +6.4685e-001 +3.1216e+000 -1.7633e+000 +1.3711e+000 -1.0316e+000 +1.8869e+000 -1.1146e+000 -2.9061e-001 +9.7146e-001
1895 +1.604325071e+003 +1.604325071e+003 +1.057825071e+003 +1.057825071e+003 -2.1139e+000 -6.7868e-001 +1.7784e+000 -1.4765e+000 +1.9415e+000 -5.5426e-001 -1.5088e+000 +6.1222e-001 -6.7602e-002 +6.2642e-002 +3.2270e+000 +2.6787e+000 +1.0970e+000 -1.7476e+000 +2.0364e+000 -2.8262e+000 +1.0510e-001 -1.1780e+000 -2.3515e+000 +9.1780e-001
2019 +7.942807873e+002 +7.942807873e+002 +2.477807873e+002 +2.477807873e+002 +1.6341e+000 -1.1235e+000 +1.4577e+000 -8.2190e-001 -1.0325e-001 -4.5260e-001 -5.2512e-001 +5.8229e-001 +1.8970e-001 +6.4997e-001 +5.1445e-001 -4.7093e-001 +1.6302e+000 -5.2345e-001 +7.9586e-001 -7.5408e-001 +1.6289e+000 -2.2825e+000 -2.4466e+000 +2.0994e+000
2319 +3.381548280e+002 +3.381548280e+002 -2.083451720e+002 -2.083451720e+002 +2.9574e+000 +3.1581e+000 +1.2109e+000 -8.2190e-001 -1.0325e-001 -4.5260e-001 -1.6521e+000 +2.6336e+000 -3.2676e-001 +6.4997e-001 +1.4484e+000 -4.7093e-001 +3.0069e+000 -1.5990e+000 +8.1718e-001 -7.5408e-001 +1.6289e+000 -1.4166e+000 -2.4466e+000 +2.0994e+000
2477 +1.394819872e+002 +1.394819872e+002 -4.070180128e+002 -4.070180128e+002 +1.4164e-001 +9.6389e-001 +4.2283e-001 -1.0664e+000 +1.6358e+000 -2.4003e+000 +3.6016e-001 +1.4028e-001 -6.6918e-001 -3.0501e-002 +3.1430e+000 +2.1379e+000 +5.7420e-001 -2.7399e+000 +1.7291e+000 -1.6348e+000 +1.8075e+000 -2.3193e+000 -7.7191e-001 +2.5227e+000
2577 +1.398121798e+001 +1.398121798e+001 -5.325187820e+002 -5.325187820e+002 +1.4164e-001 +9.6389e-001 +2.0179e+000 -1.0664e+000 +1.6358e+000 -2.4003e+000 -5.2282e-001 +1.4028e-001 -6.6918e-001 -2.9130e-001 +2.6205e+000 +2.1379e+000 +3.7812e-001 -2.7399e+000 +1.7291e+000 -1.9711e+000 +1.3496e+000 -1.6124e+000 -7.7191e-001 +1.7018e+000
3413 +4.465557598e+000 +4.465557598e+000 -5.420344424e+002 -5.420344424e+002 -1.2095e+000 -8.6588e-002 +2.2294e+000 +7.7272e-001 +1.1646e+000 -1.7392e-001 -2.4017e+000 -3.0730e-001 -2.2737e-001 +6.7646e-001 +4.0890e-001 +2.0805e+000 +1.8553e-001 -6.7013e-001 +9.5619e-001 -1.3445e+000 +8.3272e-001 -1.3402e+000 -9.4165e-001 +1.6705e+000
3463 +3.594916489e+000 +3.594916489e+000 -5.429050835e+002 -5.429050835e+002 -1.2095e+000 -9.6162e-002 +2.2294e+000 +7.7272e-001 +1.1646e+000 -1.7392e-001 -2.4017e+000 -3.0730e-001 -2.2487e+000 -6.9306e-002 +6.3703e-001 +2.0805e+000 +1.4188e+000 -6.7013e-001 +2.0295e+000 -1.4819e+000 +1.3948e+000 -1.3402e+000 -2.3804e+000 +9.3654e-001
% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.480002701e+005 +1.480002701e+005 +1.490002701e+005 +1.490002701e+005 +3.2865e+000 +2.6115e+000 -8.4570e-001 -1.5911e+000 -8.4633e-001 +3.5112e+000 +3.0427e+000 +1.1031e+000 -4.0339e+000 +3.9592e+000 +3.9944e+000 -4.3860e+000 +2.9994e+000 -2.6224e+000 +6.8509e-001 +2.6116e+000 -1.1614e+000 +1.9163e+000 +1.1497e+000 +4.4736e+000
