% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.749271211e+008 +1.749271211e+008 +1.749269112e+008 +1.749269112e+008 +7.5335e+000 +8.2902e+000 +1.1856e+001 +7.0759e+000 +8.4341e+000 +9.0850e+000 +1.3662e+001 +8.8375e+000 +8.8581e+000 +5.4995e+000 +7.2053e+000 +1.3190e+001 +1.2624e+001 +1.4295e+001 +8.0811e+000 +8.8311e+000 +1.0472e+001 +1.4838e+001 +9.4763e+000 +7.5815e+000
4 +1.339647309e+008 +1.339647309e+008 +1.339645211e+008 +1.339645211e+008 +5.6674e+000 +8.7593e+000 +5.9925e+000 +6.7839e+000 +1.0863e+001 +1.3010e+001 +6.1842e+000 +1.2336e+001 +1.1496e+001 +5.2738e+000 +1.3035e+001 +1.4893e+001 +8.6413e+000 +1.3100e+001 +7.0951e+000 +7.7558e+000 +6.8465e+000 +8.3121e+000 +5.3658e+000 +1.0992e+001
52 +8.039483058e+007 +8.039483058e+007 +8.039462070e+007 +8.039462070e+007 +7.5335e+000 +8.2902e+000 +1.4411e+001 +1.1345e+001 +9.0774e+000 +9.0850e+000 +1.3662e+001 +8.8375e+000 +8.8581e+000 +5.4995e+000 +7.0176e+000 +1.3190e+001 +1.8293e+001 +1.4295e+001 +8.0811e+000 +8.8311e+000 +7.2313e+000 +1.4735e+001 +2.1868e+000 +5.3072e+000
55 +1.100943907e+007 +1.100943907e+007 +1.100922919e+007 +1.100922919e+007 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
227 +9.833176298e+006 +9.833176298e+006 +9.832966418e+006 +9.832966418e+006 +0.0000e+000 +6.1424e+000 -4.7598e-001 -2.5452e+000 +0.0000e+000 +0.0000e+000 +1.5060e-001 +0.0000e+000 -7.9034e-001 +4.7721e+000 +0.0000e+000 +6.2638e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 -4.2407e-001 -1.2331e+000 +2.5841e-001 +0.0000e+000 +0.0000e+000
398 +5.829686123e+006 +5.829686123e+006 +5.829476243e+006 +5.829476243e+006 -1.9451e+000 +3.2977e+000 +1.3089e+000 +1.0466e+001 +0.0000e+000 +0.0000e+000 +1.4807e+001 +0.0000e+000 +2.0115e+000 -1.0009e+001 +4.7419e-001 +7.1209e+000 -1.7593e+000 -5.6574e-001 +0.0000e+000 -2.6234e+000 -1.2331e+000 +3.8762e-001 +0.0000e+000 +1.3860e+000
419 +3.735073535e+006 +3.735073535e+006 +3.734863655e+006 +3.734863655e+006 +6.2825e-001 +0.0000e+000 +1.8011e+000 -6.5411e-001 -2.1276e+000 -4.2933e+000 +0.0000e+000 -7.8137e+000 +9.8792e-002 +4.9309e+000 +1.1855e+000 +1.6673e-001 -2.1991e+000 +0.0000e+000 +2.8330e+000 -2.9287e+000 +0.0000e+000 +2.5841e-001 -1.8666e+000 +2.1739e+000
1151 +2.493231339e+006 +2.493231339e+006 +2.493021459e+006 +2.493021459e+006 -5.3653e+000 +2.1411e+000 -7.1514e-001 -5.1294e+000 -4.7793e-001 +2.5736e-001 +1.1333e+001 +4.0005e+000 +1.2444e+000 +0.0000e+000 +0.0000e+000 +1.5693e+000 +8.5032e+000 -4.3201e-001 -3.3699e+000 -4.9288e+000 -1.4399e+000 +1.7463e-001 -2.1114e+000 +1.7560e+000
1656 +1.527238622e+006 +1.527238622e+006 +1.527028742e+006 +1.527028742e+006 -2.8970e+000 -1.9679e+000 +2.6375e+000 -1.1081e+001 +2.0765e+000 -8.8166e+000 +5.1499e+000 +1.3419e+000 -1.0753e-001 +1.7459e+000 +3.7869e+000 +7.1849e+000 +5.8799e+000 -6.0235e-001 -1.6229e+000 -2.9139e+000 -4.2350e+000 +8.7668e-001 -1.9572e+000 +2.0170e+000
1898 +9.727260135e+005 +9.727260135e+005 +9.725161335e+005 +9.725161335e+005 -4.8730e+000 -1.5229e+000 +6.3570e+000 +3.7944e+000 -2.9376e+000 -1.5202e+001 +1.0084e+001 -2.2688e+000 -3.5050e+000 +2.7796e+000 +1.2581e+000 +6.9458e+000 +3.6733e+000 -1.5805e+000 -3.1642e+000 -2.5678e+000 -3.3621e+000 +1.5892e+000 -2.1957e+000 +1.6761e+000
