% function evaluation | noise-free fitness - Fopt (6.870000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.081599667e+001 +1.081599667e+001 +1.768599667e+001 +1.768599667e+001 -1.7102e+000 -1.2206e+000 -4.6730e+000 +2.9612e-001 +2.9531e+000 +2.1098e+000 +1.5456e-003 +3.1063e+000 +4.0010e+000 +1.6068e+000 +4.5912e+000 +2.4756e+000 +2.5920e+000 -3.4372e+000 +1.8916e-001 +3.8036e+000 -2.5410e+000 -3.7113e+000 -1.1207e+000 +1.2937e+000
6 +6.813073814e+000 +6.813073814e+000 +1.368307381e+001 +1.368307381e+001 -3.2369e+000 -1.2261e+000 +1.0177e+000 -1.1865e+000 -2.4597e+000 -2.3049e+000 +8.2275e-002 +4.5015e+000 +2.2324e+000 -4.1915e-001 -1.6343e-001 -1.1825e+000 -4.6426e+000 -9.3513e-001 -3.6602e+000 +1.1059e+000 -3.0558e+000 -4.1930e+000 -2.8668e+000 +3.5174e+000
96 +6.221529200e+000 +6.221529200e+000 +1.309152920e+001 +1.309152920e+001 -9.5709e-001 -1.8889e+000 +3.3251e+000 -2.9615e-001 -1.3315e+000 -4.1553e+000 -2.1311e+000 +3.0348e+000 +1.2595e+000 -1.4677e+000 -2.8549e+000 +2.3603e+000 -2.9535e+000 +3.1088e-001 -9.9870e-001 +1.4123e-002 +9.4196e-001 -2.6637e+000 -4.1784e+000 +1.6046e+000
1206 +3.465293887e+000 +3.465293887e+000 +1.033529389e+001 +1.033529389e+001 -1.7858e+000 -3.1245e+000 -8.1264e-001 +3.5748e+000 +3.1387e-001 +2.3150e+000 +2.9109e+000 +4.9271e+000 +4.0646e+000 +4.1350e+000 +3.6435e+000 -6.5973e-001 +7.5354e-001 +1.3178e+000 +3.3189e-001 -5.1813e-001 +2.7048e+000 -4.6364e+000 -2.3673e+000 -3.8793e+000
120196 +1.996468172e+000 +1.996468172e+000 +8.866468172e+000 +8.866468172e+000 +2.6234e+000 -3.2139e+000 -3.8585e+000 -4.9971e+000 +1.4009e+000 +2.5132e+000 +3.2741e+000 -2.8358e+000 +1.9695e+000 +3.9265e+000 +3.3683e+000 +1.3893e+000 +2.4895e+000 +5.4181e-001 +2.6547e+000 +4.2247e+000 -2.9340e+000 -1.4530e+000 -2.9037e+000 -1.0069e+000
370535 +1.381202123e+000 +1.381202123e+000 +8.251202123e+000 +8.251202123e+000 -3.2080e+000 -4.8856e+000 -1.3145e+000 -1.1119e+000 -1.0665e+000 +1.5094e+000 +4.3915e+000 -4.7879e+000 +4.1050e+000 -3.3053e+000 -7.1876e-001 +3.8650e+000 -3.7962e+000 -5.3750e-001 -6.5266e-001 +3.2015e+000 -2.1153e+000 -1.1621e+000 +1.7883e+000 +4.8233e+000
% function evaluation | noise-free fitness - Fopt (1.000000000000e-002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.031059152e+001 +2.031059152e+001 +2.032059152e+001 +2.032059152e+001 +3.2149e+000 -2.5702e+000 -4.6427e+000 +2.1461e-001 +3.3488e+000 +4.6993e+000 +4.5071e+000 +1.9253e+000 -2.0011e+000 -4.5253e+000 +4.5374e+000 +2.6646e-001 +4.5779e+000 -3.9357e+000 -7.2371e-001 -1.7420e+000 -4.4035e+000 +1.9039e+000 +3.8306e+000 +2.4408e+000
3 +1.467357828e+001 +1.467357828e+001 +1.468357828e+001 +1.468357828e+001 +2.6392e+000 +6.3115e-001 +2.1963e+000 -7.5551e-001 +2.5778e-001 -8.0341e-001 -3.4999e+000 -2.5669e-001 -8.1619e-001 -4.9936e+000 -8.7883e-001 -9.0298e-002 +4.8624e+000 +3.4986e+000 +1.4036e-001 +2.8461e+000 +4.9070e+000 -1.0691e+000 -9.5059e-001 -3.9302e+000
10 +6.880939719e+000 +6.880939719e+000 +6.890939719e+000 +6.890939719e+000 -2.9131e+000 +4.8025e+000 -4.8532e+000 -4.9503e+000 +1.8573e+000 +3.7372e+000 -3.9618e-001 +3.4996e+000 +9.4121e-001 +3.9853e+000 -4.6551e+000 -2.8522e+000 -2.6970e+000 +4.9079e+000 -3.0263e+000 -1.9095e+000 +1.5388e+000 -3.5902e+000 +3.6094e+000 -1.7944e+000
