% function evaluation | noise-free fitness - Fopt (7.135000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.580393188e+001 +7.580393188e+001 +1.471539319e+002 +1.471539319e+002 +7.8532e-001 -1.1262e+000 -3.4883e+000 +6.7687e-001 -1.5411e+000 +4.9607e+000 -4.7488e+000 -4.1797e+000 +4.1296e+000 -2.0307e+000 +3.4382e+000 -1.5677e+000 +6.5739e-001 +4.0213e+000 +3.5441e+000 +4.4481e+000 -1.7849e+000 +3.3222e+000 -3.7824e-001 -3.3411e+000
3 +5.315283437e+001 +5.315283437e+001 +1.245028344e+002 +1.245028344e+002 +2.5514e+000 -1.5901e-001 +3.5056e-001 -1.0322e+000 +1.2994e+000 +4.2104e+000 +8.2766e-001 -3.3148e-002 +4.2878e-001 -3.6419e+000 -3.9835e-001 -3.2144e+000 -4.1251e+000 -1.9748e+000 +4.9147e+000 -4.1260e-001 -1.1529e-001 +3.0322e+000 -1.8475e+000 -4.4262e+000
23 +3.380266999e+001 +3.380266999e+001 +1.051526700e+002 +1.051526700e+002 -1.6229e+000 -2.1843e+000 +2.2854e+000 +3.5603e+000 +1.2028e+000 +3.2847e+000 +4.6967e+000 -3.0005e-001 -4.5759e+000 -4.0597e+000 +4.8600e+000 +2.3628e+000 +1.6330e+000 +4.4335e+000 +4.6153e+000 -3.6301e+000 +2.6441e+000 +8.3494e-001 -9.9363e-001 +6.7949e-001
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.903151582e+001 +8.903151582e+001 -2.661884842e+002 -2.661884842e+002 -2.1013e+000 +7.8333e-001 +4.9221e+000 -1.7188e+000 +3.8371e+000 -2.5585e-001 -2.2509e+000 +2.5159e+000 -3.0792e+000 +2.9504e+000 -3.2842e+000 -9.9241e-001 +1.6608e-001 +6.8543e-001 -3.8150e+000 -7.5020e-001 +4.0191e+000 -3.6694e+000 +3.5900e+000 +2.3618e+000
13 +6.002579467e+001 +6.002579467e+001 -2.951942053e+002 -2.951942053e+002 +2.2648e+000 -2.1859e-001 +4.5642e+000 +1.6113e+000 +4.9139e+000 -4.2894e+000 +5.2767e-001 -4.0707e+000 -2.8453e+000 +2.5159e+000 +4.9331e+000 +3.0232e+000 -1.4189e+000 +4.0416e-001 +3.2092e+000 -1.2703e+000 +2.6351e+000 -2.4950e+000 +4.0375e+000 -7.6863e-001
20 +2.553944491e+001 +2.553944491e+001 -3.296805551e+002 -3.296805551e+002 -5.7032e-001 +3.1207e+000 +2.8723e+000 +4.0456e-001 -4.3996e+000 -4.4971e+000 +4.3713e+000 -2.4722e+000 +1.1685e+000 +3.9579e+000 +4.6529e+000 +1.1667e-002 -4.2096e+000 +3.6974e+000 -2.8826e-001 +1.7171e+000 -3.8544e+000 -2.1276e+000 -1.1387e+000 +4.0203e+000
% function evaluation | noise-free fitness - Fopt (9.917000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.079820935e+002 +1.079820935e+002 +2.071520935e+002 +2.071520935e+002 +2.5379e-002 -4.5163e-001 -2.7130e+000 -5.1629e-001 +3.8389e+000 -2.1343e+000 -2.6510e-001 -1.7920e+000 +4.5107e+000 -3.8420e+000 -4.5121e+000 +1.4937e+000 +4.3466e-001 +4.3416e+000 +4.0884e+000 -3.0493e+000 -1.0882e+000 +8.2463e-001 +2.5848e-001 -1.6302e+000
3 +6.030684189e+001 +6.030684189e+001 +1.594768419e+002 +1.594768419e+002 +2.8601e+000 +1.1961e+000 +2.3374e+000 -2.0291e+000 +3.0796e+000 +1.3212e+000 +3.2784e+000 +1.7472e-001 +2.7402e+000 +4.4921e+000 -1.8951e+000 -1.6500e+000 -3.2365e-001 +3.4627e+000 +7.9632e-001 +3.5732e+000 +3.8006e+000 +4.6950e+000 +4.6119e-001 +2.3407e+000
