% function evaluation | noise-free fitness - Fopt (-4.620900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.329380266e+003 +1.329380266e+003 +8.672902658e+002 +8.672902658e+002 -1.3413e+000 +7.6441e-002 +2.5922e+000 -3.8727e+000 -2.9338e+000 -4.0217e+000 +2.9646e+000 -4.9174e+000 -2.2615e+000 +1.1376e+000 +1.5375e+000 -2.1899e+000 -3.9691e+000 +1.2008e+000 -1.6229e+000 -3.1102e+000 -4.2180e+000 +1.5697e-001 -1.7214e+000 -3.1869e+000
43 +8.992705508e+002 +8.992705508e+002 +4.371805508e+002 +4.371805508e+002 -1.4496e+000 -9.3347e-001 +2.4459e+000 -9.8175e-001 +1.2097e+000 +8.0660e-001 +4.8437e+000 +3.7640e+000 +4.8325e+000 +4.1001e+000 -3.8018e+000 -2.6253e+000 +4.1969e+000 -1.7948e+000 +1.5296e+000 -1.9260e+000 -2.1637e-001 +4.0116e+000 -1.8910e+000 -3.2921e+000
126 +5.609097931e+002 +5.609097931e+002 +9.881979314e+001 +9.881979314e+001 +1.8956e+000 +1.8774e+000 +6.3453e+000 -1.9597e+000 +3.7816e+000 +4.0328e+000 -1.6673e+000 -2.2081e-003 +2.6789e+000 +9.0410e-001 -6.3894e+000 -3.2823e+000 -2.3735e+000 -3.9581e+000 +2.5624e-001 -2.9226e+000 -2.3678e+000 +6.5967e-001 -4.7026e+000 -3.1806e-001
661 +3.803784940e+002 +3.803784940e+002 -8.171150599e+001 -8.171150599e+001 +8.8172e-001 +2.8953e+000 -2.9730e+000 -2.9062e+000 -2.9984e-001 +3.4153e+000 +1.7383e+000 +4.3226e-001 +4.4276e+000 +1.7984e+000 -3.4053e+000 -3.0249e+000 -4.8255e-002 -8.1227e-001 -1.4997e+000 -2.4106e+000 -3.0902e+000 +3.6780e+000 -3.0406e+000 +2.7655e+000
1252 +2.499974965e+002 +2.499974965e+002 -2.120925035e+002 -2.120925035e+002 +1.8163e-001 +3.0741e+000 +1.4308e+000 +2.3712e-001 +1.9216e-002 +5.0791e+000 +3.7638e+000 +1.3526e+000 +3.3458e+000 -1.1703e+000 -2.1176e+000 -2.7897e+000 +4.3374e-001 -3.3828e+000 -1.3153e+000 -2.3508e+000 -9.5928e-001 +3.0211e+000 -3.1932e+000 +2.6713e+000
1813 +1.407588527e+002 +1.407588527e+002 -3.213311473e+002 -3.213311473e+002 -2.2063e+000 +2.3317e+000 +3.7731e-001 -1.7194e+000 +2.5090e+000 +3.8665e+000 +2.5199e+000 +3.1601e+000 +1.1197e+000 +8.0425e-002 -2.2669e+000 -2.4165e+000 -1.3059e-001 -3.4520e+000 -1.9093e+000 -3.5276e+000 -1.5059e+000 +2.5189e+000 -3.3263e+000 +1.4683e+000
3178 +8.690124321e+001 +8.690124321e+001 -3.751887568e+002 -3.751887568e+002 -2.2981e+000 +3.1874e+000 +2.1180e+000 -6.1112e-002 +4.4377e+000 +3.9001e+000 +2.3580e+000 +4.4675e+000 +1.8371e+000 -5.9859e-001 -2.8107e+000 -3.7004e+000 -1.4153e-001 -2.9276e+000 -1.7544e+000 -3.4107e+000 -3.5153e-001 +2.2432e+000 -2.8311e+000 +1.8389e+000
4997 +5.285636872e+001 +5.285636872e+001 -4.092336313e+002 -4.092336313e+002 -2.3190e+000 +3.1838e+000 +2.1091e+000 -7.5829e-002 +2.4953e+000 +3.8459e+000 +1.8064e+000 +3.2152e+000 +1.8360e+000 -6.3928e-001 -2.7207e+000 -3.7822e+000 -1.4119e-001 -2.9898e+000 -1.4447e+000 -3.5517e+000 -3.6539e-001 +2.2073e+000 -2.4626e+000 +1.8111e+000
6098 +3.753196451e+001 +3.753196451e+001 -4.245580355e+002 -4.245580355e+002 -2.2799e+000 +3.2272e+000 +2.2194e+000 -8.2131e-002 +2.4256e+000 +3.4788e+000 +1.7931e+000 +3.1823e+000 +1.8461e+000 -6.3899e-001 -2.7539e+000 -3.8147e+000 -1.5198e-001 -2.9669e+000 -1.4258e+000 -3.5526e+000 -6.8570e-001 +2.1858e+000 -2.4213e+000 +1.8187e+000
7259 +2.292525557e+001 +2.292525557e+001 -4.391647444e+002 -4.391647444e+002 -2.2993e+000 +3.2178e+000 +2.2203e+000 -1.4132e-001 +2.3114e+000 +2.9727e+000 +1.8154e+000 +3.2264e+000 +1.8666e+000 -5.9593e-001 -2.7735e+000 -3.8032e+000 -1.4617e-001 -2.9467e+000 -1.3624e+000 -3.5144e+000 -3.7339e-001 +2.1984e+000 -2.4276e+000 +1.8105e+000
% function evaluation | noise-free fitness - Fopt (7.766000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.868204593e+003 +2.868204593e+003 +2.945864593e+003 +2.945864593e+003 -1.2693e+000 -2.0731e+000 -3.2312e+000 +2.8232e+000 +1.2981e+000 +4.2992e+000 -2.5485e-001 +4.8039e+000 +3.1685e+000 +3.6998e+000 -1.1852e+000 -4.3724e+000 -4.4944e+000 +3.6635e+000 +3.0725e+000 -1.9697e+000 +3.2544e+000 +1.0780e+000 -2.2389e-001 -2.4716e+000
