% function evaluation | noise-free fitness - Fopt (7.627000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.242118160e+007 +3.242118160e+007 +3.242125787e+007 +3.242125787e+007 +1.9021e+000 -3.7074e+000 -2.9271e+000 -4.9056e+000 +1.2423e-001 +3.3609e+000 +1.2658e+000 -2.8154e+000 +3.8222e+000 -3.8922e-001 +4.2958e+000 -1.1416e+000 +4.2311e+000 +1.4862e+000 -6.5876e-001 +3.2706e+000 -3.3155e+000 -1.5049e+000 -1.3120e+000 +2.3606e+000
3 +7.670213251e+006 +7.670213251e+006 +7.670289521e+006 +7.670289521e+006 -1.5533e+000 -5.2321e-001 +4.6976e+000 +4.1877e+000 +4.7754e+000 -2.1239e+000 -2.5742e+000 +3.8382e+000 +1.5408e+000 -1.1831e+000 +1.9508e+000 +3.2757e+000 -4.3402e+000 +4.4367e+000 +4.7911e+000 +2.1118e+000 -2.6801e+000 -3.5777e+000 +1.2293e-001 -8.1457e-001
4 +1.300924163e+006 +1.300924163e+006 +1.301000433e+006 +1.301000433e+006 +4.4962e+000 -3.5786e+000 +1.6122e+000 -1.0741e+000 +6.6870e-001 -9.2368e-001 +4.0778e+000 -4.2129e+000 +3.0508e+000 +3.0583e+000 +3.7939e+000 -7.8700e-001 -4.3489e+000 +2.9120e-001 -4.1765e+000 +2.5167e+000 -2.1491e+000 -1.5138e+000 +7.3844e-001 -4.8794e+000
5 +1.317143612e+005 +1.317143612e+005 +1.317906312e+005 +1.317906312e+005 -1.9308e+000 -5.6187e-001 -1.7190e+000 -3.4766e+000 -3.8048e+000 +1.0803e+000 -4.4820e+000 -3.6477e-001 -4.9336e+000 +1.1883e+000 +4.7313e+000 +1.0194e+000 +2.1724e+000 -2.9088e+000 +1.4035e+000 +2.1067e+000 +3.0279e+000 +4.2066e+000 +2.5864e+000 -4.5780e+000
20 +3.850656295e+003 +3.850656295e+003 +3.926926295e+003 +3.926926295e+003 -2.2339e+000 -1.6811e+000 +4.4037e+000 -2.6957e+000 -2.3702e+000 +4.5130e+000 -3.8520e+000 -1.1050e+000 -1.4742e+000 -4.4741e+000 +4.1620e+000 +2.9499e+000 +1.7174e+000 -3.2866e-001 +6.0568e-003 +1.8387e-001 -7.3455e-001 -2.4293e+000 -3.6172e+000 +6.4067e-001
212 +4.743185215e+002 +4.743185215e+002 +5.505885215e+002 +5.505885215e+002 -2.9140e+000 +3.2371e-001 -3.0150e+000 +2.7800e+000 +4.5227e+000 +9.1411e-002 -1.9237e+000 -4.0946e+000 -4.3038e+000 -3.3420e+000 +2.7719e+000 +2.6949e+000 +2.9226e+000 -5.2251e+000 +7.7354e-001 +4.8158e+000 -2.2179e+000 -3.2034e+000 -1.5862e+000 +1.6908e-001
774 +2.939157842e+002 +2.939157842e+002 +3.701857842e+002 +3.701857842e+002 -3.3450e+000 -2.1386e+000 +3.2338e+000 -1.1773e-001 +9.2408e-002 +4.1302e+000 -2.2689e+000 -3.6997e+000 -6.2500e-001 -4.2570e+000 +3.0671e+000 +4.2255e+000 +1.1427e+000 -1.3698e+000 -3.5167e-001 +3.1348e+000 -3.1212e+000 -5.2566e+000 -4.2945e+000 -3.0020e-002
877 +2.427143672e+002 +2.427143672e+002 +3.189843672e+002 +3.189843672e+002 -1.9174e+000 -2.5191e+000 +6.3237e+000 -3.6567e-001 -1.1004e+000 +3.1035e+000 -2.4946e+000 -6.5055e-001 +1.1703e+000 -9.8047e-001 +6.3164e-001 +4.9557e+000 +1.0534e+000 +1.8829e+000 -1.2086e+000 +1.0538e+000 -2.8173e+000 -4.2786e+000 -3.2883e+000 +9.7988e-001
1513 +1.540774551e+002 +1.540774551e+002 +2.303474551e+002 +2.303474551e+002 -1.2083e+000 -1.8896e+000 +3.2098e+000 -1.3849e-001 +1.9542e+000 -1.1552e+000 -6.3636e-001 +1.8871e-001 -7.6437e-001 -1.0139e-001 -1.1526e+000 +2.8715e+000 +1.9779e+000 +6.0838e-001 -3.0909e+000 +3.3122e+000 +2.3401e+000 -1.4877e+000 -1.4040e+000 +1.2105e+000
2057 +9.909655772e+001 +9.909655772e+001 +1.753665577e+002 +1.753665577e+002 +4.3425e-001 +4.0817e-001 +1.4864e+000 +1.1253e+000 +6.4507e-001 -2.9856e+000 -2.3336e+000 +3.0218e+000 +2.6415e+000 -9.2173e-001 -4.1706e-001 +1.6674e+000 -2.2931e+000 +3.5958e+000 -1.9556e+000 -7.3745e-001 +5.5393e-001 -3.3655e+000 -1.0797e+000 +1.1975e+000
