% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.265873348e+002 +8.265873348e+002 -1.734126652e+002 -1.734126652e+002 +1.2870e+001 +1.0254e+001 +9.4565e+000 +9.2730e+000 +1.1607e+001 +1.1646e+001 +1.1703e+001 +1.2607e+001 +8.0752e+000 +1.4384e+001 +5.5756e+000 +1.1740e+001 +9.0089e+000 +1.2819e+001 +1.2025e+001 +1.1680e+001 +6.4824e+000 +7.7967e+000 +1.3463e+001 +1.0064e+001
5 +6.094823812e+002 +6.094823812e+002 -3.905176188e+002 -3.905176188e+002 +1.0100e+001 +1.0510e+001 +6.2395e+000 +6.7221e+000 +9.9899e+000 +8.5860e+000 +5.0702e+000 +1.3294e+001 +8.0921e+000 +8.5319e+000 +1.2920e+001 +8.1420e+000 +6.6919e+000 +6.3169e+000 +1.4436e+001 +6.9201e+000 +1.4583e+001 +5.8162e+000 +6.9441e+000 +1.3201e+001
10 +3.908906028e+002 +3.908906028e+002 -6.091093972e+002 -6.091093972e+002 +6.1384e+000 +7.8307e+000 +1.1427e+001 +8.8058e+000 +1.3743e+001 +9.7491e+000 +1.0421e+001 +1.0130e+001 +8.8646e+000 +8.3568e+000 +7.8178e+000 +5.4814e+000 +7.3671e+000 +7.5068e+000 +6.3677e+000 +9.7082e+000 +6.6744e+000 +6.6982e+000 +7.5086e+000 +6.5001e+000
362 +2.257135305e+002 +2.257135305e+002 -7.742864695e+002 -7.742864695e+002 +8.3127e+000 +8.0452e+000 +8.4841e+000 +1.0974e+001 +5.1235e+000 +6.1826e+000 +8.5910e+000 +7.0392e+000 +8.9655e+000 +9.1172e+000 -5.7438e+000 +6.6010e+000 -6.5375e-001 +7.5105e+000 +7.5358e+000 -3.0076e+000 +6.7220e+000 -6.0298e+000 +5.2271e+000 +4.4075e+000
937 +1.515496109e+002 +1.515496109e+002 -8.484503891e+002 -8.484503891e+002 +3.5233e+000 +9.6313e+000 +2.1821e+000 +2.9297e+000 +6.7527e+000 +3.2469e+000 +9.9470e+000 +6.3706e+000 +5.0320e+000 -1.0936e+000 +5.6051e+000 +3.4115e-001 -1.9685e+000 +2.6778e+000 +5.8943e+000 +4.6330e+000 +7.2219e+000 +3.7293e-001 +5.5625e+000 +7.7734e+000
1553 +9.678105240e+001 +9.678105240e+001 -9.032189476e+002 -9.032189476e+002 +3.4366e+000 +6.0209e+000 +5.7313e+000 -3.3055e-001 +6.4585e+000 -3.1804e+000 -1.7755e+000 +2.0954e+000 +6.2059e+000 -7.1079e+000 -1.2860e+000 +4.5267e+000 -7.9776e-001 +3.8810e+000 +4.2183e+000 +2.4914e+000 +2.3904e+000 +3.4064e+000 +1.3149e+000 +5.7948e+000
4701 +5.286027411e+001 +5.286027411e+001 -9.471397259e+002 -9.471397259e+002 -4.8367e+000 -4.4713e+000 -8.0261e-001 -4.5699e+000 +2.6470e+000 -1.5725e+000 -1.4385e+000 -3.2112e+000 +4.9889e+000 +5.0755e-001 +2.9955e+000 -1.1484e+000 +2.3507e+000 -1.2466e+000 -2.4719e-001 -3.6438e+000 +8.2121e-001 -7.7355e-001 +2.2687e-001 -2.6267e-001
% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.026828307e+002 +8.026828307e+002 +1.802682831e+003 +1.802682831e+003 +1.1243e+001 +5.6108e+000 +1.2519e+001 +1.1062e+001 +1.2234e+001 +9.9919e+000 +8.1133e+000 +1.3504e+001 +7.1184e+000 +1.3954e+001 +1.3455e+001 +8.4273e+000 +1.0465e+001 +1.0901e+001 +1.4411e+001 +8.7198e+000 +1.1351e+001 +1.0548e+001 +9.1481e+000 +5.9658e+000
9 +5.690626100e+002 +5.690626100e+002 +1.569062610e+003 +1.569062610e+003 +7.1484e+000 +5.9508e+000 +5.8473e+000 +5.2660e+000 +1.2844e+001 +1.0869e+001 +1.0305e+001 +1.2668e+001 +9.7410e+000 +9.0500e+000 +8.5193e+000 +1.4346e+001 +1.1041e+001 +5.8887e+000 +7.4542e+000 +9.1757e+000 +9.2183e+000 +5.3595e+000 +8.2132e+000 +1.3104e+001
