% function evaluation | noise-free fitness - Fopt (1.238300000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.284642585e+005 +4.284642585e+005 +4.285880885e+005 +4.285880885e+005 -2.7691e+000 +4.7594e+000 +3.5322e+000 +9.3048e-001 +2.3431e+000 -4.1285e+000 +2.5005e+000 +3.1750e+000 +5.4123e-001 -2.8290e+000 -9.9696e-001 -4.3968e+000 +2.4160e+000 -4.9817e+000 -3.6840e+000 +4.2942e+000 +1.9649e+000 +3.2674e+000 +9.0807e-001 +4.2178e+000
4 +3.546865391e+005 +3.546865391e+005 +3.548103691e+005 +3.548103691e+005 +3.8355e+000 +1.0759e+000 +2.3281e+000 +2.6583e-001 +2.5622e+000 +3.7568e+000 +2.0179e+000 +4.4362e+000 +4.2844e-001 -1.8773e+000 +9.0348e-001 -4.5752e+000 +1.7095e+000 +4.4952e+000 -3.2195e+000 +2.2689e+000 +1.5267e+000 +4.7714e+000 -1.6997e+000 +4.8766e+000
6 +2.506758921e+005 +2.506758921e+005 +2.507997221e+005 +2.507997221e+005 +2.8497e+000 +4.3226e+000 +4.0344e+000 -3.3514e+000 -2.5220e+000 -2.7661e+000 -2.5032e+000 +4.0180e+000 -1.6880e-001 +5.0806e-001 +2.1544e+000 -7.6570e-001 +3.8416e+000 +2.5669e+000 -1.6787e+000 -8.4193e-001 -1.3708e+000 +2.6630e+000 +1.0696e+000 +5.7352e-001
88 +1.328018745e+005 +1.328018745e+005 +1.329257045e+005 +1.329257045e+005 +2.8752e+000 -3.3316e-001 +8.3830e-001 +1.4550e-002 -1.0991e+000 +1.0504e+000 -3.1061e+000 +4.3377e+000 +2.0279e+000 -3.1641e+000 +1.4869e+000 -4.7488e+000 -3.4649e-001 +3.4970e+000 -1.8932e+000 +4.5090e+000 +6.0984e-001 -2.1787e+000 +8.4576e-001 -5.6714e-002
117 +6.072403795e+004 +6.072403795e+004 +6.084786795e+004 +6.084786795e+004 -7.2087e-001 -5.0368e+000 -9.2147e-001 +2.3329e-001 -3.4081e+000 +6.9703e-001 +3.0383e+000 -2.5689e+000 -6.4916e-001 -7.3701e-001 -1.8719e+000 -1.5130e+000 -1.4099e+000 -9.2065e-001 +1.0998e+000 -1.6140e+000 -2.9846e+000 -8.0927e-001 +3.6723e-002 -9.3981e-001
369 +3.776757787e+004 +3.776757787e+004 +3.789140787e+004 +3.789140787e+004 -2.5739e+000 -4.7575e-001 -1.1191e+000 +9.4608e-001 +8.0711e-001 -1.9811e+000 -2.9718e-001 -2.8228e+000 -4.0620e+000 -8.2779e-001 -2.1215e+000 -1.4200e+000 -1.9383e-001 -2.7441e+000 +7.5124e-001 -3.2133e+000 -3.2592e-001 -1.0023e-001 -2.4910e-002 +1.4687e+000
1021 +2.199964199e+004 +2.199964199e+004 +2.212347199e+004 +2.212347199e+004 -1.2648e+000 +2.0377e+000 +6.9598e-001 -5.1971e-001 -2.1243e+000 +1.8238e-001 -3.9943e-001 -2.4466e-001 +2.4139e+000 -5.5573e-002 -1.9097e+000 -2.7506e+000 +9.0828e-002 +1.2267e+000 +1.1128e-001 +2.1904e+000 +1.4476e-001 +2.6288e+000 +3.2292e-001 +7.7606e-001
1064 +1.575539982e+004 +1.575539982e+004 +1.587922982e+004 +1.587922982e+004 +1.6204e+000 +1.7017e-001 +1.2512e+000 +6.0181e-001 +2.1608e+000 -1.2899e+000 +7.1809e-001 -6.3270e-001 -2.3803e+000 -5.6433e-002 -4.1676e-001 +1.0602e+000 -5.4960e-001 +1.5183e+000 -5.4526e-001 +3.3900e-001 +9.8666e-001 +1.8402e+000 +1.0215e+000 -2.5648e+000
1335 +8.131397321e+003 +8.131397321e+003 +8.255227321e+003 +8.255227321e+003 +1.0017e-001 -3.7050e-001 +3.4715e-001 +7.1918e-001 +1.2685e+000 +1.4416e+000 +1.3612e+000 +6.2986e-001 -1.6416e-001 +9.4919e-002 -5.1535e-001 +5.5979e-001 -1.5496e+000 -1.8592e+000 +5.8485e-001 +2.5083e+000 +1.3106e+000 +4.9081e-001 +1.2016e+000 +1.7964e+000
1779 +5.020954821e+003 +5.020954821e+003 +5.144784821e+003 +5.144784821e+003 +7.0587e-001 +1.0322e-001 -2.0900e+000 +1.5909e+000 -5.2677e-001 -8.6078e-001 -1.2283e+000 +7.5448e-001 -1.5972e-001 -1.8833e+000 +1.2646e+000 -3.9207e-001 -6.7847e-001 +2.3227e-001 -2.6424e-001 +4.9640e-002 -9.2354e-001 -1.2492e+000 -8.4260e-001 -2.3135e-001
2204 +2.154681863e+003 +2.154681863e+003 +2.278511863e+003 +2.278511863e+003 +8.9519e-002 -1.3980e+000 +6.0978e-001 -5.8773e-001 -1.7612e-002 -3.4809e-001 +1.0283e+000 +5.6613e-001 +7.5400e-001 -1.6152e+000 -9.5707e-001 -1.4743e+000 +1.4267e+000 +7.4431e-002 +1.2386e+000 +1.2620e+000 -5.4433e-001 +5.9768e-001 +3.1873e-002 +2.3827e-001
2916 +1.344082457e+003 +1.344082457e+003 +1.467912457e+003 +1.467912457e+003 +6.6736e-001 +1.0877e+000 -7.0163e-001 -1.4114e-001 -4.3338e-001 +1.7953e+000 +2.2494e+000 +5.5076e-001 -4.0820e-001 -5.2013e-001 -3.5104e-001 -6.0501e-001 +7.0096e-001 -5.1803e-001 +1.6450e+000 +1.7677e-001 -6.1126e-001 -6.4801e-002 +2.1714e-001 +4.8899e-001
3573 +8.923257248e+002 +8.923257248e+002 +1.016155725e+003 +1.016155725e+003 -7.7879e-001 +7.7549e-001 -1.3035e+000 +9.8294e-003 -4.1816e-001 +4.1645e-001 +8.8594e-001 +6.3693e-001 +7.0631e-001 -1.4757e+000 -3.9215e-001 +7.8019e-001 +9.8977e-001 -7.3256e-001 -9.5203e-002 +1.1083e-001 -1.1406e+000 +1.9313e-001 -6.0182e-002 +6.5111e-001
3725 +3.629661827e+002 +3.629661827e+002 +4.867961827e+002 +4.867961827e+002 -2.0149e-001 -7.8431e-001 +1.1487e+000 +3.5375e-001 -7.1454e-001 +7.0083e-001 +8.3053e-001 +1.2803e-001 -3.8093e-001 -1.1306e+000 -5.3634e-002 +1.2300e-001 +4.7412e-001 +4.0229e-001 +1.9552e-001 +2.9107e-001 -6.0954e-001 +9.5922e-001 -3.2159e-001 -4.7907e-001
% function evaluation | noise-free fitness - Fopt (4.751000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.560318949e+005 +6.560318949e+005 +6.560794049e+005 +6.560794049e+005 -2.4773e+000 -4.7105e+000 +3.0106e+000 +2.4825e-001 -2.8032e+000 -4.7983e+000 +3.9215e+000 -3.3547e+000 +4.4569e+000 +3.5559e+000 +1.9124e+000 -4.3488e-002 +4.8584e+000 -4.9858e+000 -1.9307e+000 +9.3197e-001 -4.3766e+000 +3.8216e+000 -1.1708e+000 +3.0247e+000
3 +3.962781368e+005 +3.962781368e+005 +3.963256468e+005 +3.963256468e+005 -7.9359e-001 +1.6198e+000 +3.3273e+000 +6.8558e-001 +1.6804e-001 +4.2349e+000 +3.8344e+000 +1.4658e+000 +1.3675e+000 +3.7262e-001 +7.2707e-001 -2.0065e+000 +2.0531e+000 +2.4467e-001 +2.6621e+000 -1.1865e-001 +4.8173e+000 -2.4519e+000 +4.6680e+000 +4.9326e+000
4 +2.506634749e+005 +2.506634749e+005 +2.507109849e+005 +2.507109849e+005 +5.7896e-001 +3.9352e+000 +1.7201e+000 +3.6287e+000 +7.6536e-001 +1.1346e+000 +3.0317e+000 +8.1617e-001 +3.6891e+000 +2.2225e+000 +2.7707e+000 +3.7516e+000 -2.2504e+000 +1.9510e-001 -3.7949e+000 -3.7761e+000 -2.4643e+000 -1.0468e+000 -3.6182e+000 +4.3378e+000
11 +1.250268016e+005 +1.250268016e+005 +1.250743116e+005 +1.250743116e+005 -3.2748e+000 +1.3797e+000 -1.5869e+000 -1.0398e+000 +4.6587e+000 +1.7874e+000 -1.7098e+000 +1.9760e+000 -1.7346e+000 +4.7876e+000 -1.1762e+000 -4.1325e-001 +3.0275e+000 -1.1604e+000 -3.0930e+000 +3.7970e+000 +1.6371e+000 +2.7553e+000 +2.6842e+000 +3.4503e+000
