% function evaluation | noise-free fitness - Fopt (4.078000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.609819549e+001 +8.609819549e+001 +1.268781955e+002 +1.268781955e+002 -4.3224e+000 +3.2378e-001 -3.8822e+000 -3.7248e+000 -2.9174e+000 +3.9964e+000 +2.0153e+000 +3.9998e+000 -4.1600e+000 +1.9614e+000 -3.0106e+000 +4.2344e+000 +2.9042e+000 -3.1813e+000 -3.0286e+000 -4.1727e+000 -1.8515e+000 +8.8239e-002 +2.6656e+000 +4.8869e+000
1221 +6.210928234e+001 +6.210928234e+001 +1.028892823e+002 +1.028892823e+002 -1.0715e+000 +2.1034e+000 +1.4233e+000 -4.1136e+000 -1.2237e+000 -8.8485e-001 -3.6377e+000 -2.6000e+000 +2.6912e+000 -9.0565e-001 -2.2930e-001 -5.4709e+000 -4.5146e-001 -1.0898e-001 +1.2664e+000 +7.9380e-001 +7.0849e-001 +3.0136e+000 +2.2553e+000 +5.3348e-001
4815 +3.824805376e+001 +3.824805376e+001 +7.902805376e+001 +7.902805376e+001 -4.5022e-001 -1.9062e+000 +2.5690e+000 -1.6211e+000 -1.0945e+000 +1.1899e+000 -2.8406e+000 -1.5556e+000 +2.0855e+000 -2.5175e+000 +2.8867e+000 -4.4715e+000 +1.7861e-001 +2.7164e+000 +3.5353e-001 -2.3729e+000 +6.3603e-001 +3.8116e+000 +2.7758e+000 +1.1151e+000
15012 +1.377400736e+001 +1.377400736e+001 +5.455400736e+001 +5.455400736e+001 -2.3184e+000 -4.2095e+000 +2.8817e+000 -2.0677e+000 -2.6193e+000 +1.9236e+000 -2.8883e+000 -3.3785e+000 +1.8632e+000 -3.5014e+000 +3.0917e+000 -1.1202e+000 +1.7780e+000 +3.2319e+000 -1.4532e+000 -2.2607e+000 +2.5918e+000 +3.2633e-001 -1.3555e-002 -7.6208e-003
21287 +9.737143378e+000 +9.737143378e+000 +5.051714338e+001 +5.051714338e+001 -1.9469e+000 -3.4179e+000 +1.5596e+000 -2.6478e+000 -2.1660e+000 +1.7412e+000 -2.6240e+000 -2.1114e+000 +1.7091e+000 -1.9078e+000 +3.1102e+000 -4.5091e+000 +4.8793e-001 +4.1715e+000 -9.7231e-001 -8.7019e-001 +2.0751e+000 +6.0466e-002 -1.2902e-001 +1.7487e-002
27510 +3.994262591e+000 +3.994262591e+000 +4.477426259e+001 +4.477426259e+001 -3.6149e+000 -2.7332e+000 +1.8723e+000 -1.5631e+000 -2.4121e+000 +6.7766e-001 -2.4266e+000 -1.4875e+000 +2.3795e+000 -2.3854e+000 +1.8772e+000 -3.8354e+000 +1.6155e+000 +3.7521e+000 -1.0894e+000 -3.7810e-001 +1.3699e+000 +3.5076e-001 -3.5425e-002 -5.3894e-001
31787 +3.660106738e+000 +3.660106738e+000 +4.444010674e+001 +4.444010674e+001 -2.5093e+000 -2.3810e+000 +2.0601e+000 -1.5207e+000 -2.3975e+000 +1.7412e+000 -2.3359e+000 -1.4535e+000 +2.3328e+000 -2.3118e+000 +1.7749e+000 -3.8585e+000 +1.3465e+000 +3.6773e+000 -1.2453e+000 -2.9532e-001 +2.0751e+000 +3.9622e-001 +8.4625e-003 -6.4028e-001
33226 +2.145635667e+000 +2.145635667e+000 +4.292563567e+001 +4.292563567e+001 -3.5288e+000 -2.8903e+000 +2.1329e+000 -2.2090e+000 -2.4455e+000 +5.1197e-001 -3.0809e+000 -1.6986e+000 +2.5338e+000 -2.6146e+000 +1.8056e+000 -3.6116e+000 +1.6092e+000 +3.8689e+000 -1.5613e+000 -1.2311e+000 +1.7233e+000 +1.7442e-001 +4.6859e-001 -1.3578e-001
36471 +1.463225386e+000 +1.463225386e+000 +4.224322539e+001 +4.224322539e+001 -3.7294e+000 -2.1624e+000 +2.4591e+000 -2.6246e+000 -2.4671e+000 +5.9476e-001 -2.4236e+000 -1.9979e+000 +2.3557e+000 -2.4443e+000 +1.4002e+000 -3.5067e+000 +1.5146e+000 +3.3700e+000 -1.2014e+000 -9.9506e-001 +1.6322e+000 +8.0162e-002 +5.1758e-001 -4.1701e-001
43021 +6.413835484e-001 +6.413835484e-001 +4.142138355e+001 +4.142138355e+001 -3.5234e+000 -2.1383e+000 +2.7899e+000 -2.3830e+000 -2.5797e+000 +7.6175e-001 -2.4236e+000 -1.9979e+000 +2.3557e+000 -2.4973e+000 +1.8153e+000 -3.5067e+000 +1.5146e+000 +3.1891e+000 -1.1407e+000 -1.2016e+000 +1.6122e+000 +3.8410e-001 +4.2577e-001 -1.6756e-001
45885 +6.035856449e-001 +6.035856449e-001 +4.138358564e+001 +4.138358564e+001 -3.5058e+000 -2.1823e+000 +2.8226e+000 -2.3503e+000 -2.6029e+000 +7.6972e-001 -2.5284e+000 -2.0479e+000 +2.3681e+000 -2.4740e+000 +1.8212e+000 -3.4658e+000 +1.5213e+000 +3.2295e+000 -1.1761e+000 -1.1023e+000 +1.6003e+000 +3.9441e-001 +4.5627e-001 -2.1708e-001
67320 +3.970461799e-001 +3.970461799e-001 +4.117704618e+001 +4.117704618e+001 -3.3757e+000 -1.9704e+000 +2.7260e+000 -2.3501e+000 -2.7289e+000 +6.3976e-001 -2.8152e+000 -1.8785e+000 +2.3622e+000 -2.5015e+000 +1.7555e+000 -3.2350e+000 +1.5212e+000 +3.3433e+000 -1.0972e+000 -1.0500e+000 +1.5804e+000 +4.8145e-001 +7.7377e-001 +5.0694e-001
118312 +2.499578496e-001 +2.499578496e-001 +4.102995785e+001 +4.102995785e+001 -3.3508e+000 -1.9321e+000 +2.7695e+000 -2.3451e+000 -2.7718e+000 +6.3619e-001 -2.8220e+000 -1.8709e+000 +2.3851e+000 -2.5332e+000 +1.7423e+000 -3.1508e+000 +1.4407e+000 +3.3170e+000 -1.0392e+000 -1.0666e+000 +1.5894e+000 +6.0580e-001 +7.2997e-001 +4.7266e-001
202683 +1.579092627e-001 +1.579092627e-001 +4.093790926e+001 +4.093790926e+001 -3.2759e+000 -1.9042e+000 +3.0128e+000 -2.2695e+000 -2.7785e+000 +6.2048e-001 -2.8182e+000 -1.8578e+000 +2.3854e+000 -2.5865e+000 +1.7156e+000 -3.1350e+000 +1.2060e+000 +3.2207e+000 -9.3600e-001 -1.0380e+000 +1.7077e+000 +6.2322e-001 +6.8603e-001 +4.6792e-001
221578 +9.951398542e-002 +9.951398542e-002 +4.087951399e+001 +4.087951399e+001 -3.1001e+000 -1.8864e+000 +3.0232e+000 -2.1997e+000 -2.8888e+000 +6.9866e-001 -2.8045e+000 -1.9121e+000 +2.4013e+000 -2.6827e+000 +1.6619e+000 -2.9479e+000 +1.2095e+000 +3.2307e+000 -8.0054e-001 -9.8805e-001 +1.7285e+000 +6.6608e-001 +7.1363e-001 +6.1723e-001
225186 +6.262052190e-002 +6.262052190e-002 +4.084262052e+001 +4.084262052e+001 -3.0466e+000 -1.8873e+000 +3.0335e+000 -2.2256e+000 -3.0671e+000 +5.3777e-001 -2.8005e+000 -1.7402e+000 +2.4271e+000 -2.7710e+000 +1.6729e+000 -2.7927e+000 +1.2586e+000 +3.1812e+000 -7.9326e-001 -1.0590e+000 +1.7025e+000 +6.6197e-001 +7.5107e-001 +6.6169e-001
232470 +3.862201516e-002 +3.862201516e-002 +4.081862202e+001 +4.081862202e+001 -2.8635e+000 -1.8935e+000 +3.1222e+000 -2.1783e+000 -3.1408e+000 +5.0266e-001 -2.7900e+000 -1.8619e+000 +2.4168e+000 -2.7316e+000 +1.6286e+000 -2.7959e+000 +1.3187e+000 +3.1699e+000 -6.6808e-001 -1.0716e+000 +1.7308e+000 +6.8256e-001 +7.6489e-001 +6.5057e-001
239962 +2.371308638e-002 +2.371308638e-002 +4.080371309e+001 +4.080371309e+001 -2.7824e+000 -1.8714e+000 +3.1448e+000 -2.1580e+000 -3.2364e+000 +5.0901e-001 -2.7826e+000 -1.8949e+000 +2.4501e+000 -2.8210e+000 +1.5373e+000 -2.7157e+000 +1.2643e+000 +3.1654e+000 -6.6015e-001 -1.0710e+000 +1.7573e+000 +6.2686e-001 +7.9665e-001 +7.7221e-001
244859 +1.569705017e-002 +1.569705017e-002 +4.079569705e+001 +4.079569705e+001 -2.8199e+000 -1.8343e+000 +3.2209e+000 -2.2053e+000 -3.3038e+000 +5.0032e-001 -2.7730e+000 -1.8818e+000 +2.5313e+000 -2.8402e+000 +1.5277e+000 -2.6348e+000 +1.2895e+000 +3.1038e+000 -5.7929e-001 -9.7498e-001 +1.7989e+000 +6.4915e-001 +8.7267e-001 +6.7494e-001
248078 +9.267084796e-003 +9.267084796e-003 +4.078926708e+001 +4.078926708e+001 -2.7451e+000 -1.7571e+000 +3.2511e+000 -2.2197e+000 -3.3479e+000 +5.8703e-001 -2.7881e+000 -1.8855e+000 +2.5783e+000 -2.9749e+000 +1.5377e+000 -2.6296e+000 +1.3010e+000 +3.1114e+000 -5.8692e-001 -1.0015e+000 +1.7339e+000 +5.9760e-001 +9.0607e-001 +7.6057e-001
250021 +6.201898886e-003 +6.201898886e-003 +4.078620190e+001 +4.078620190e+001 -2.6913e+000 -1.8049e+000 +3.2510e+000 -2.1134e+000 -3.3723e+000 +5.6703e-001 -2.7933e+000 -1.9311e+000 +2.6819e+000 -2.9584e+000 +1.5187e+000 -2.6284e+000 +1.3101e+000 +3.1268e+000 -5.0565e-001 -1.0057e+000 +1.8048e+000 +6.1407e-001 +7.8357e-001 +7.7055e-001
254185 +3.870358169e-003 +3.870358169e-003 +4.078387036e+001 +4.078387036e+001 -2.6633e+000 -1.6846e+000 +3.2792e+000 -2.0991e+000 -3.4028e+000 +6.0724e-001 -2.7831e+000 -1.9963e+000 +2.7111e+000 -2.9719e+000 +1.4870e+000 -2.6019e+000 +1.3410e+000 +3.0032e+000 -5.4996e-001 -1.0221e+000 +1.7255e+000 +6.1542e-001 +7.7171e-001 +7.5333e-001
262792 +2.180002338e-003 +2.180002338e-003 +4.078218000e+001 +4.078218000e+001 -2.6566e+000 -1.7147e+000 +3.3155e+000 -2.1242e+000 -3.5250e+000 +6.3076e-001 -2.8355e+000 -1.9946e+000 +2.7976e+000 -3.0479e+000 +1.3819e+000 -2.5511e+000 +1.2986e+000 +2.9201e+000 -4.7401e-001 -9.6768e-001 +1.7184e+000 +6.2850e-001 +8.5509e-001 +9.0360e-001
266309 +1.558289359e-003 +1.558289359e-003 +4.078155829e+001 +4.078155829e+001 -2.6429e+000 -1.6864e+000 +3.3514e+000 -2.0868e+000 -3.5802e+000 +5.6577e-001 -2.8741e+000 -1.9528e+000 +2.7741e+000 -3.0525e+000 +1.3623e+000 -2.4840e+000 +1.3253e+000 +2.9126e+000 -4.7630e-001 -9.6305e-001 +1.7368e+000 +6.3708e-001 +8.2291e-001 +8.7578e-001
268410 +9.580245741e-004 +9.580245741e-004 +4.078095802e+001 +4.078095802e+001 -2.6280e+000 -1.7340e+000 +3.3980e+000 -2.1298e+000 -3.6119e+000 +6.0638e-001 -2.8644e+000 -1.9695e+000 +2.7897e+000 -3.0432e+000 +1.4105e+000 -2.5089e+000 +1.3181e+000 +2.9145e+000 -4.6062e-001 -1.0214e+000 +1.7045e+000 +6.4737e-001 +8.5176e-001 +8.5700e-001
