% function evaluation | noise-free fitness - Fopt (2.997000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.928329633e+003 +1.928329633e+003 +1.958299633e+003 +1.958299633e+003 +1.6172e+000 -1.2841e+000 -3.1264e-001 -2.2112e+000 +3.4524e+000 -1.1930e+000 -2.2622e+000 -4.0948e+000 -2.2074e+000 -4.9506e+000 -2.0216e+000 -3.6219e+000 +7.7134e-001 -5.1210e-001 -3.3391e+000 +1.8382e+000 -1.1849e+000 -1.0896e+000 -6.4734e-001 -9.8286e-001
212 +1.448218656e+003 +1.448218656e+003 +1.478188656e+003 +1.478188656e+003 -5.3867e-001 -6.0482e-001 -7.8987e-001 -4.8281e-001 +4.8482e+000 +1.9650e+000 -2.0344e+000 -1.6257e+000 -2.7426e+000 -8.7030e-001 -2.9050e+000 +6.1417e-001 +2.5439e+000 +1.6731e+000 +1.8058e+000 +5.2774e-001 -2.1245e+000 -3.4353e+000 +1.0676e+000 -4.7192e-001
789 +8.317544972e+002 +8.317544972e+002 +8.617244972e+002 +8.617244972e+002 +4.7908e-001 -3.0821e+000 -2.4487e+000 -3.0935e+000 +3.5350e+000 +1.5451e+000 -2.8158e+000 -2.3777e+000 +1.1830e-001 -2.1702e+000 -8.7392e-002 -1.4149e+000 +4.0508e+000 +1.5913e+000 -4.4412e-001 +4.0742e+000 -2.3942e+000 -2.6876e+000 +2.3394e+000 -3.1312e-001
932 +6.040954683e+002 +6.040954683e+002 +6.340654683e+002 +6.340654683e+002 +1.3324e+000 -2.0831e+000 -2.0789e+000 -2.0510e+000 +3.3127e+000 +1.6681e+000 -3.4496e+000 -2.9415e+000 +1.6359e+000 -1.7347e+000 +3.6689e-001 -1.2097e+000 +4.8663e+000 +2.5260e+000 -1.4607e+000 +3.7029e+000 -2.0858e+000 -1.1484e+000 +1.0964e+000 -1.0762e+000
1592 +3.831972715e+002 +3.831972715e+002 +4.131672715e+002 +4.131672715e+002 +1.8702e-001 -1.9157e+000 -2.6967e+000 -1.6794e+000 +2.6261e+000 +3.6662e+000 -3.6201e+000 -2.5967e+000 +9.0759e-001 -1.5541e+000 +1.3820e+000 -1.8472e+000 +4.5492e+000 +2.2736e+000 -1.3027e+000 +2.9055e+000 -2.1163e+000 -1.2631e+000 +7.4112e-001 -1.8872e+000
2043 +2.247638246e+002 +2.247638246e+002 +2.547338246e+002 +2.547338246e+002 +5.9062e-001 -1.7094e+000 -3.4269e+000 -1.8769e+000 +3.0898e+000 +3.4054e+000 -3.7020e+000 -3.0766e+000 +1.8804e+000 -1.4128e+000 +1.3395e+000 -1.5752e+000 +4.8542e+000 +2.2746e+000 -1.1696e+000 +3.2006e+000 -2.1761e+000 -1.5316e+000 +1.3688e+000 -2.6777e+000
2394 +1.436720007e+002 +1.436720007e+002 +1.736420007e+002 +1.736420007e+002 +5.8153e-001 -1.7581e+000 -3.6855e+000 -1.7306e+000 +3.1753e+000 +3.5379e+000 -3.9297e+000 -2.8771e+000 +1.4099e+000 -1.6474e+000 +1.2165e+000 -1.9136e+000 +4.0617e+000 +2.3642e+000 -1.4748e+000 +2.8724e+000 -2.7013e+000 -1.1395e+000 +1.3445e+000 -2.9595e+000
2730 +9.920268696e+001 +9.920268696e+001 +1.291726870e+002 +1.291726870e+002 +6.2046e-001 -1.6748e+000 -3.6657e+000 -1.8188e+000 +3.2553e+000 +3.5239e+000 -3.7948e+000 -2.7283e+000 +1.2189e+000 -1.5978e+000 +1.1799e+000 -2.0009e+000 +4.1586e+000 +2.4196e+000 -1.4923e+000 +2.6056e+000 -2.3980e+000 -8.5449e-001 +1.5331e+000 -3.2669e+000
3083 +5.925031498e+001 +5.925031498e+001 +8.922031498e+001 +8.922031498e+001 +6.7699e-001 -1.7176e+000 -3.6325e+000 -1.8826e+000 +3.2272e+000 +3.4870e+000 -3.7148e+000 -2.7613e+000 +1.0190e+000 -1.8945e+000 +1.2670e+000 -1.8404e+000 +4.1591e+000 +2.5685e+000 -1.6237e+000 +2.7274e+000 -2.5997e+000 -9.4584e-001 +1.4842e+000 -3.1664e+000
3492 +3.870373396e+001 +3.870373396e+001 +6.867373396e+001 +6.867373396e+001 +7.2381e-001 -1.7739e+000 -3.6345e+000 -1.8028e+000 +3.1656e+000 +3.4601e+000 -3.9148e+000 -2.7193e+000 +9.3573e-001 -1.7486e+000 +1.3777e+000 -1.8593e+000 +4.0803e+000 +2.4830e+000 -1.5420e+000 +2.7540e+000 -2.5693e+000 -1.1324e+000 +1.4829e+000 -3.2619e+000
4059 +2.329946570e+001 +2.329946570e+001 +5.326946570e+001 +5.326946570e+001 +7.4238e-001 -1.7693e+000 -3.6495e+000 -1.9267e+000 +3.1181e+000 +3.4374e+000 -3.8796e+000 -2.7124e+000 +9.8454e-001 -1.6653e+000 +1.3572e+000 -1.7936e+000 +4.0946e+000 +2.4355e+000 -1.5255e+000 +2.6968e+000 -2.5181e+000 -1.1981e+000 +1.5186e+000 -3.2668e+000
4638 +1.499030258e+001 +1.499030258e+001 +4.496030258e+001 +4.496030258e+001 +8.0804e-001 -1.7167e+000 -3.6696e+000 -1.9201e+000 +3.1336e+000 +3.4403e+000 -3.9071e+000 -2.7545e+000 +9.7278e-001 -1.7607e+000 +1.3913e+000 -1.7853e+000 +4.0779e+000 +2.4122e+000 -1.5239e+000 +2.6775e+000 -2.5310e+000 -1.1222e+000 +1.5311e+000 -3.2703e+000
5027 +9.889716191e+000 +9.889716191e+000 +3.985971619e+001 +3.985971619e+001 +7.8748e-001 -1.7019e+000 -3.6780e+000 -1.9202e+000 +3.1403e+000 +3.4342e+000 -3.8878e+000 -2.7631e+000 +9.5546e-001 -1.7416e+000 +1.3805e+000 -1.7849e+000 +4.0495e+000 +2.4097e+000 -1.5226e+000 +2.6577e+000 -2.5151e+000 -1.1184e+000 +1.5206e+000 -3.2475e+000
5485 +5.954474295e+000 +5.954474295e+000 +3.592447429e+001 +3.592447429e+001 +7.8509e-001 -1.6968e+000 -3.6847e+000 -1.9131e+000 +3.1327e+000 +3.4486e+000 -3.8743e+000 -2.7658e+000 +9.4947e-001 -1.7464e+000 +1.3728e+000 -1.7928e+000 +4.0628e+000 +2.4050e+000 -1.5263e+000 +2.6582e+000 -2.5035e+000 -1.1148e+000 +1.4936e+000 -3.2474e+000
6038 +3.949693382e+000 +3.949693382e+000 +3.391969338e+001 +3.391969338e+001 +7.8375e-001 -1.6987e+000 -3.7039e+000 -1.9140e+000 +3.1406e+000 +3.4468e+000 -3.8712e+000 -2.7678e+000 +9.4687e-001 -1.7602e+000 +1.3691e+000 -1.7821e+000 +4.0558e+000 +2.4131e+000 -1.5332e+000 +2.6582e+000 -2.5076e+000 -1.1105e+000 +1.4981e+000 -3.2569e+000
6548 +2.485597480e+000 +2.485597480e+000 +3.245559748e+001 +3.245559748e+001 +7.7955e-001 -1.6937e+000 -3.7039e+000 -1.9086e+000 +3.1372e+000 +3.4491e+000 -3.8644e+000 -2.7667e+000 +9.4169e-001 -1.7545e+000 +1.3720e+000 -1.7789e+000 +4.0588e+000 +2.4006e+000 -1.5366e+000 +2.6533e+000 -2.5116e+000 -1.1087e+000 +1.4923e+000 -3.2563e+000
7194 +1.562916290e+000 +1.562916290e+000 +3.153291629e+001 +3.153291629e+001 +7.8199e-001 -1.6929e+000 -3.7027e+000 -1.9068e+000 +3.1325e+000 +3.4492e+000 -3.8681e+000 -2.7712e+000 +9.4644e-001 -1.7505e+000 +1.3759e+000 -1.7773e+000 +4.0613e+000 +2.4009e+000 -1.5372e+000 +2.6531e+000 -2.5115e+000 -1.1093e+000 +1.4906e+000 -3.2604e+000
7913 +9.997976040e-001 +9.997976040e-001 +3.096979760e+001 +3.096979760e+001 +7.8537e-001 -1.6923e+000 -3.7045e+000 -1.9087e+000 +3.1317e+000 +3.4483e+000 -3.8687e+000 -2.7740e+000 +9.4734e-001 -1.7537e+000 +1.3744e+000 -1.7753e+000 +4.0612e+000 +2.4011e+000 -1.5382e+000 +2.6565e+000 -2.5106e+000 -1.1081e+000 +1.4899e+000 -3.2607e+000
8969 +6.306441112e-001 +6.306441112e-001 +3.060064411e+001 +3.060064411e+001 +7.8698e-001 -1.6929e+000 -3.7047e+000 -1.9087e+000 +3.1310e+000 +3.4491e+000 -3.8684e+000 -2.7732e+000 +9.4748e-001 -1.7540e+000 +1.3759e+000 -1.7761e+000 +4.0597e+000 +2.4000e+000 -1.5385e+000 +2.6573e+000 -2.5108e+000 -1.1109e+000 +1.4897e+000 -3.2611e+000
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
