% function evaluation | noise-free fitness - Fopt (-9.210000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.018246397e+002 +4.018246397e+002 +3.926146397e+002 +3.926146397e+002 +1.1492e+001 +9.9167e+000 +1.1481e+001 +1.1234e+001 +1.4654e+001 +1.0011e+001 +8.2981e+000 +6.9998e+000 +1.4598e+001 +1.2753e+001 +8.3860e+000 +5.3387e+000 +8.3958e+000 +8.4252e+000 +8.6818e+000 +6.1731e+000 +5.8366e+000 +1.2514e+001 +5.0956e+000 +1.1271e+001
148 +3.616713151e+002 +3.616713151e+002 +3.524613151e+002 +3.524613151e+002 +8.4488e+000 +6.5627e+000 +1.1751e+001 +9.7548e+000 +5.8758e+000 +1.4557e+001 +1.1595e+001 +9.4659e+000 +7.5712e+000 +3.2832e+000 +8.9974e+000 +5.8780e+000 +1.0153e+001 +1.8273e+001 +5.3663e+000 +5.4532e+000 +3.8935e+000 +4.8721e+000 +6.4517e+000 +1.0338e+001
385 +2.130111584e+002 +2.130111584e+002 +2.038011584e+002 +2.038011584e+002 +1.3362e+001 +1.3587e+001 +6.0229e+000 +7.1792e+000 +9.3444e+000 +2.9485e+000 +5.6130e+000 +1.5448e+001 +1.2012e+001 +4.8393e+000 -8.4567e+000 +3.5810e+000 +1.4083e+001 +1.2385e+001 +8.8905e+000 -6.0226e-002 +4.5723e+000 +8.1515e+000 -3.3121e+000 +2.0880e+001
677 +1.489419126e+002 +1.489419126e+002 +1.397319126e+002 +1.397319126e+002 +2.0740e+001 +5.0993e+000 +1.6853e+001 +8.7449e+000 +7.5973e+000 +6.1161e+000 +2.1539e+001 +5.1140e+000 +1.3025e+001 -6.8644e+000 -2.9459e+000 -4.0760e-001 +4.6712e+000 +1.0572e+001 -5.9162e+000 +4.8168e+000 +1.2826e+001 +1.6020e+001 -2.2466e-001 +1.5594e+001
838 +9.317508551e+001 +9.317508551e+001 +8.396508551e+001 +8.396508551e+001 +4.2905e+000 +1.2029e+001 +7.8493e+000 +6.2147e+000 +7.0896e+000 +9.3706e+000 -1.4955e+001 +2.6192e+000 +5.9314e+000 -3.2565e+000 -1.6753e+001 -3.8816e+000 +6.9014e+000 +1.0705e+001 -9.2236e+000 -3.6741e+000 +8.1179e+000 +2.3907e+001 -4.0531e+000 +2.7021e+001
905 +4.474186896e+001 +4.474186896e+001 +3.553186896e+001 +3.553186896e+001 +7.3171e+000 +6.8233e+000 +8.7211e+000 +4.7566e+000 -6.3165e-001 +5.5115e+000 +3.1036e+001 +9.2823e+000 +6.8001e+000 -9.4112e+000 -1.1603e+001 -6.2008e+000 +7.6437e+000 +1.4573e+001 -7.5620e+000 +6.2261e-001 +7.8201e+000 +2.6378e+001 -4.6984e+000 +2.3501e+001
1074 +2.982137721e+001 +2.982137721e+001 +2.061137721e+001 +2.061137721e+001 +4.6900e+000 +1.3430e+001 +2.9915e+001 +3.8406e+000 +4.4062e+000 +6.4756e+000 +2.6048e+001 +2.0149e+001 +1.9282e+001 -1.2084e+001 -2.0166e+001 -4.2148e+000 +8.3249e+000 +2.1609e+001 -2.3379e+001 -9.5651e+000 +1.2976e+001 +2.9600e+001 -3.9172e+000 +2.0416e+001
1106 +2.406761860e+001 +2.406761860e+001 +1.485761860e+001 +1.485761860e+001 +2.6600e+000 +1.1782e+001 +1.3714e+001 +5.0191e+000 -1.0254e+001 +3.8957e+000 +8.6829e+000 +7.2937e+000 +3.8223e+000 -9.9349e+000 -2.8105e+001 -2.1929e+000 +6.5248e+000 +1.9884e+001 -1.3769e+001 -4.0336e+000 +5.7827e+000 +6.5651e+000 -8.1646e+000 +3.0931e+001
1127 +1.191832303e+001 +1.191832303e+001 +2.708323033e+000 +2.708323033e+000 +5.3854e+000 +1.2306e+001 +3.5195e+001 +1.3642e+001 -6.1654e+000 +3.2808e+000 +2.1539e+001 +7.8101e+000 +1.0508e+001 -7.6055e+000 -2.3915e+001 -6.8814e+000 +1.8169e+001 +2.6295e+001 -1.2462e+001 -3.5764e+000 +1.2307e+001 +8.2178e+000 -5.3725e+000 +2.3586e+001
1323 +8.813261637e+000 +8.813261637e+000 -3.967383629e-001 -3.967383629e-001 +2.1598e+001 +1.4369e+001 +5.3180e+001 +4.2379e+000 -6.6232e+000 +8.6698e+000 +3.0497e+001 +4.4971e+000 +4.4063e+000 -1.8384e+001 -4.8650e+000 -7.2988e+000 +1.0483e+001 +2.0201e+001 -4.1708e+000 -1.6542e+001 +9.2108e+000 +7.0307e+000 -6.6213e+000 +1.2914e+001
