% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.196713096e+001 +5.196713096e+001 +3.502713096e+001 +3.502713096e+001 -4.2094e-001 +3.9497e+000 +4.0252e+000 -3.6812e+000 +2.4204e+000 +1.2717e+000 +1.2667e+000 +4.4988e+000 -3.7783e+000 -1.8266e-001 +4.5132e+000 +9.6129e-001 +4.6855e+000 -1.2940e+000 -2.1945e+000 -2.3539e+000 +1.1785e+000 -3.7985e+000 -4.2369e+000 +3.1680e+000
5 +2.986798536e+001 +2.986798536e+001 +1.292798536e+001 +1.292798536e+001 -7.6917e-001 +3.5840e+000 +2.0567e+000 +2.7434e+000 +4.1612e-001 +4.2553e+000 +4.6859e+000 -9.5501e-001 -3.2634e+000 -5.3073e-001 +2.8812e+000 -2.5202e+000 +6.2468e-001 -4.0475e+000 -3.3305e+000 -3.1269e+000 +3.0623e+000 +1.3442e+000 -7.4340e-001 +3.5705e+000
6 +1.879475716e+001 +1.879475716e+001 +1.854757161e+000 +1.854757161e+000 +1.6664e+000 +2.3064e+000 -1.7702e+000 -2.3457e+000 +1.2888e+000 -4.7823e+000 +1.4671e+000 -2.4400e+000 -2.9914e+000 +4.2107e+000 +2.5275e+000 +2.1287e+000 -1.2707e+000 +2.5664e+000 +4.5292e+000 +1.2470e+000 +3.9819e+000 +6.0959e-001 -2.6891e+000 +4.1157e+000
294 +1.438950280e+001 +1.438950280e+001 -2.550497204e+000 -2.550497204e+000 +6.1168e-001 +1.0528e+000 -9.7441e-001 -9.6994e-001 +1.7402e+000 -4.3018e+000 +2.4608e+000 -3.6152e+000 -1.8504e+000 +2.7724e+000 +2.8943e+000 +1.2190e+000 -1.5813e+000 +9.2480e-001 +4.5898e+000 +2.5798e+000 +4.3101e+000 +5.6413e-001 -3.3606e+000 +4.6282e+000
413 +8.787948234e+000 +8.787948234e+000 -8.152051766e+000 -8.152051766e+000 -2.4325e-001 +1.9849e+000 -1.4502e+000 -3.5494e-002 +2.2452e+000 -1.1690e+000 +3.8926e+000 -2.2434e+000 -1.5754e+000 -2.6243e+000 +1.1344e+000 +1.8266e-001 -1.7044e+000 -1.4564e+000 +3.2239e+000 -1.6485e-001 +4.6159e+000 +2.5061e+000 -3.6820e+000 +1.3815e+000
990 +5.610297937e+000 +5.610297937e+000 -1.132970206e+001 -1.132970206e+001 +2.9947e+000 +3.1206e+000 -2.4371e+000 -7.4934e-001 +1.7987e+000 -8.7641e-001 +4.1733e+000 +8.0953e-001 -3.4716e-001 -1.9533e+000 +3.1677e+000 +2.5263e-001 -2.1413e+000 +9.3081e-001 +3.1194e+000 +1.2422e+000 +2.9094e+000 -1.2576e+000 -1.4938e+000 -8.2720e-001
1640 +3.829077488e+000 +3.829077488e+000 -1.311092251e+001 -1.311092251e+001 +2.6990e+000 +3.0223e+000 -2.5338e+000 +8.8017e-001 +9.7419e-001 -1.6747e+000 +4.0880e+000 +1.5446e-001 -2.0743e+000 -1.8573e+000 +2.9572e+000 +5.8500e-001 -2.9744e+000 +2.2887e-001 +4.5361e+000 +2.3586e+000 +2.8119e+000 -7.8826e-001 -1.5725e+000 +1.7822e+000
3168 +2.292307159e+000 +2.292307159e+000 -1.464769284e+001 -1.464769284e+001 +2.2774e+000 +3.1871e+000 -3.0095e+000 +1.3924e+000 +1.0774e+000 -2.4701e+000 +4.0158e+000 -1.5820e+000 -1.5808e+000 -2.4545e+000 +3.0639e+000 +6.0880e-001 -2.7047e+000 -5.4930e-001 +3.7830e+000 +1.7648e+000 +3.9893e+000 -4.8371e-001 -9.8952e-001 +1.7250e+000
4027 +1.518769526e+000 +1.518769526e+000 -1.542123047e+001 -1.542123047e+001 +2.7629e+000 +3.4417e+000 -2.5503e+000 +1.0990e+000 +8.8654e-001 -2.0861e+000 +3.9744e+000 -2.8736e+000 -5.5712e-001 -2.4797e+000 +3.7417e+000 +2.1847e-001 -2.5744e+000 -7.9639e-001 +3.4946e+000 +3.0015e+000 +4.3698e+000 -1.3787e+000 -7.5163e-002 +1.9326e+000
35963 +9.621798818e-001 +9.621798818e-001 -1.597782012e+001 -1.597782012e+001 +3.4770e+000 +3.4443e+000 -1.5583e+000 +9.1326e-001 +9.5441e-001 -1.5854e+000 +3.3060e+000 -2.5997e+000 -5.7212e-001 -2.6853e+000 +3.1922e+000 -4.5064e-001 -2.7220e+000 -1.7375e+000 +2.1162e+000 +3.2691e+000 +3.8041e+000 -9.5675e-001 +1.4757e-001 +2.0938e+000
180846 +5.909067037e-001 +5.909067037e-001 -1.634909330e+001 -1.634909330e+001 +3.7648e+000 +2.0776e+000 -1.3287e+000 +1.1693e+000 +1.3374e+000 -1.6527e+000 +3.1220e+000 -2.5067e+000 -6.3985e-001 -1.9363e+000 +4.0004e+000 +2.5924e-001 -2.4501e+000 -1.3385e+000 +2.3432e+000 +3.1000e+000 +4.2076e+000 -2.5315e-001 +2.3936e-001 +2.3908e+000
1421565 +3.854363495e-001 +3.854363495e-001 -1.655456365e+001 -1.655456365e+001 +4.1105e+000 +2.7510e+000 -1.2805e+000 +1.4209e+000 +1.2034e+000 -1.7826e+000 +3.6326e+000 -2.2605e+000 -2.0629e-001 -1.9034e+000 +3.8462e+000 +4.5069e-002 -3.0450e+000 -1.5433e+000 +2.8836e+000 +2.8786e+000 +4.2646e+000 -7.1816e-001 +4.0195e-001 +2.7626e+000
1510038 +2.443849371e-001 +2.443849371e-001 -1.669561506e+001 -1.669561506e+001 +3.7408e+000 +2.4978e+000 -1.4524e+000 +1.8433e+000 +1.8608e+000 -1.7995e+000 +2.9793e+000 -3.1444e+000 -2.5242e-001 -1.5262e+000 +3.7918e+000 +1.1338e+000 -2.6208e+000 -1.9031e+000 +1.6256e+000 +2.6430e+000 +3.0177e+000 +3.8712e-001 +4.8923e-001 +1.4489e+000
