% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.171730117e+002 +6.171730117e+002 +6.002330117e+002 +6.002330117e+002 -3.2645e-001 +3.3937e+000 -2.0447e-001 +3.3211e+000 +4.5171e+000 -3.9390e+000 -2.1356e+000 +2.6469e+000 +3.5425e+000 +2.8273e+000 +4.5592e+000 +4.1712e-001 -3.4417e+000 +3.9475e-001 -4.7674e+000 -4.4596e+000 -2.8430e+000 +4.9992e+000 +3.3877e+000 +2.5419e+000
3 +1.600009660e+002 +1.600009660e+002 +1.430609660e+002 +1.430609660e+002 -1.1568e+000 +9.6153e-002 +1.5477e+000 -7.5133e-001 -1.5876e+000 -4.7861e-001 +4.6639e+000 +9.5800e-001 +2.4740e-002 +1.9991e+000 +3.5691e+000 +2.8828e+000 +1.7663e+000 -2.3546e+000 -4.2237e+000 +2.2310e+000 -2.4405e-001 +2.7878e+000 -4.4256e+000 +1.5643e+000
7 +1.092408301e+002 +1.092408301e+002 +9.230083006e+001 +9.230083006e+001 -3.3245e+000 +3.1773e+000 -3.1044e+000 +3.0143e+000 +2.4889e-001 +3.0024e+000 +3.1351e+000 -3.8292e-002 -1.1806e+000 -3.8017e+000 +1.2181e+000 +3.3534e+000 +1.8115e+000 -1.1997e+000 +7.4247e-001 +2.7030e+000 -3.9543e+000 +1.1242e+000 -1.5522e+000 +3.5319e+000
8 +9.042513955e+001 +9.042513955e+001 +7.348513955e+001 +7.348513955e+001 +6.5753e-001 -4.8238e+000 +3.1140e+000 -1.5135e+000 +3.0049e+000 +1.9113e+000 +4.2182e+000 +4.5137e+000 -3.9005e+000 -4.2316e+000 -3.4605e+000 -4.7308e+000 -3.3073e+000 +9.2651e-001 +3.3040e+000 -2.5230e+000 -6.0306e-001 -2.2147e+000 -1.1481e+000 +4.2356e+000
208 +4.697570269e+001 +4.697570269e+001 +3.003570269e+001 +3.003570269e+001 +6.8783e-001 +3.2543e+000 -1.9338e+000 +1.9328e+000 +2.8507e+000 -1.7331e+000 +4.9242e+000 +5.7543e-002 -3.6444e+000 -5.1154e+000 +2.3555e+000 +2.7243e+000 +1.5227e+000 +2.7087e+000 +1.7522e+000 +3.4814e-002 -3.3775e-001 +1.3163e+000 +2.4177e+000 +2.9274e+000
534 +3.403981739e+001 +3.403981739e+001 +1.709981739e+001 +1.709981739e+001 +1.5258e+000 +2.6614e+000 -2.0424e+000 -6.1238e-001 +4.4920e+000 +1.4558e+000 +3.6316e+000 -3.4736e-001 -3.7358e+000 -5.3015e+000 +2.6150e+000 +7.4788e-001 +4.3572e-002 -5.6487e-001 +4.9014e+000 -6.2673e-001 +5.1734e+000 -9.0710e-001 -3.2144e-001 +3.9334e-002
968 +2.237532967e+001 +2.237532967e+001 +5.435329670e+000 +5.435329670e+000 +1.4462e+000 +9.6628e-001 -7.9133e-001 +3.8994e-002 +1.4461e+000 -3.9189e+000 +3.7219e+000 -3.0675e+000 -2.8863e+000 -2.8213e-001 +4.4160e+000 -5.4267e-001 -2.4298e+000 +1.4018e-001 +3.2021e+000 +3.7973e+000 +4.3241e+000 +2.5849e+000 +2.3628e+000 +1.8662e+000
1364 +1.209528542e+001 +1.209528542e+001 -4.844714579e+000 -4.844714579e+000 +2.2507e+000 +1.0429e+000 -4.2140e-001 +2.0116e-001 +4.6493e-001 -2.9677e+000 +3.9499e+000 -2.7059e+000 -1.5548e+000 -9.6189e-001 +3.8278e+000 -5.4148e-003 -2.1061e+000 -4.5958e-001 +1.4478e+000 +3.2392e+000 +4.1184e+000 +1.7119e+000 -3.6327e-001 +2.3306e+000
2871 +8.509360098e+000 +8.509360098e+000 -8.430639902e+000 -8.430639902e+000 +2.8963e+000 +1.4927e+000 -7.1073e-001 +2.5084e-001 +7.4994e-001 -2.3749e+000 +3.1538e+000 -3.0583e+000 -1.8767e+000 -2.4799e+000 +4.2311e+000 -2.8847e-001 -3.0724e+000 -9.1023e-001 +2.3705e+000 +3.5030e+000 +3.4179e+000 +3.6547e-001 +3.6144e-001 +2.7365e+000
3532 +6.005719813e+000 +6.005719813e+000 -1.093428019e+001 -1.093428019e+001 +2.2096e+000 +1.4388e+000 -1.3230e+000 +1.0083e+000 +1.2575e+000 -1.6295e+000 +3.1371e+000 -3.2231e+000 -1.4699e+000 -1.8565e+000 +4.0468e+000 -9.8815e-001 -2.2002e+000 -6.8490e-001 +2.1745e+000 +3.5564e+000 +3.9940e+000 +5.9160e-001 +9.3363e-002 +1.9712e+000
4816 +3.814000819e+000 +3.814000819e+000 -1.312599918e+001 -1.312599918e+001 +2.9621e+000 +1.7092e+000 -1.3705e+000 +1.2154e+000 +7.0795e-001 -2.2772e+000 +3.1800e+000 -2.1614e+000 -1.3014e+000 -1.8662e+000 +4.1945e+000 -8.7609e-001 -2.0949e+000 -9.5589e-001 +2.2790e+000 +3.1738e+000 +3.6966e+000 -2.2833e-001 +4.5936e-001 +3.4618e+000
6140 +2.293045805e+000 +2.293045805e+000 -1.464695419e+001 -1.464695419e+001 +2.5225e+000 +1.5451e+000 -1.1342e+000 +1.1104e+000 +1.2855e+000 -2.8799e+000 +3.2967e+000 -2.6654e+000 -1.5423e+000 -2.1409e+000 +4.3799e+000 -7.2128e-001 -2.2252e+000 -8.3242e-001 +2.1988e+000 +3.4002e+000 +3.4844e+000 +3.6383e-001 +3.8569e-001 +1.4273e+000
% function evaluation | noise-free fitness - Fopt (1.881000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.287819156e+002 +1.287819156e+002 +1.475919156e+002 +1.475919156e+002 -2.5343e+000 +1.0150e+000 -4.3466e+000 -4.7484e+000 -1.0638e+000 -2.1917e+000 -8.3748e-001 +1.8032e+000 -7.9664e-001 +9.6342e-001 -1.7911e+000 -4.7343e+000 -2.9633e+000 +1.9851e+000 +6.2112e-001 +1.5208e+000 +4.3404e+000 +4.2405e+000 +3.2449e+000 -4.4860e-001
