% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.052288604e+001 +4.052288604e+001 +2.358288604e+001 +2.358288604e+001 -4.9687e-001 +4.9497e+000 -2.7302e+000 +3.2490e-001 +4.3607e+000 +2.8272e-001 -7.0069e-001 -2.9247e+000 +2.0726e+000 +4.9935e+000 +4.1895e+000 +4.2190e+000 -9.6267e-001 +2.4406e+000 -1.9145e+000 -4.8216e-001 +3.3841e+000 +2.7141e+000 +9.5345e-001 -3.5578e+000
3 +3.867597126e+001 +3.867597126e+001 +2.173597126e+001 +2.173597126e+001 +6.6109e-001 -6.6691e-001 +3.1330e+000 -4.1082e+000 -1.2128e+000 +3.9858e+000 -2.9155e-001 -3.0220e+000 -3.0612e-001 +3.9266e+000 +2.9071e+000 +4.0304e+000 +6.4238e-001 -8.2219e-001 +4.4809e+000 +8.8904e-001 -2.9320e+000 +1.6145e+000 +2.1019e+000 -4.5767e+000
18 +1.773154303e+001 +1.773154303e+001 +7.915430306e-001 +7.915430306e-001 -3.4613e+000 +3.7685e+000 -3.5762e-001 +7.6032e-001 +4.9808e+000 -6.4654e-001 +1.1822e+000 +2.3270e+000 -8.1492e-001 -1.3202e+000 +3.4738e+000 -3.2989e+000 -2.4723e+000 -1.4395e+000 +7.7382e-001 +4.1816e+000 +3.0244e+000 -4.4910e+000 +6.4987e-001 +4.6677e+000
88 +1.448819762e+001 +1.448819762e+001 -2.451802381e+000 -2.451802381e+000 +3.3642e+000 +2.3507e+000 -3.8216e+000 +1.6220e+000 +3.1791e+000 -4.9264e-001 +1.2386e+000 -4.8527e+000 +3.6910e+000 +3.4499e+000 +2.4078e-001 +3.1902e+000 -2.9901e+000 -4.0145e+000 +2.8530e-001 -6.4098e-002 +2.0879e+000 -1.7798e-001 +1.8106e+000 +2.0708e+000
% function evaluation | noise-free fitness - Fopt (1.881000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.868672965e+001 +3.868672965e+001 +5.749672965e+001 +5.749672965e+001 -1.9144e+000 -3.6505e-001 +1.3398e+000 +4.1292e+000 -4.9213e+000 -3.5400e-001 -4.5462e+000 +4.6131e+000 +4.9146e+000 -3.5954e-001 -4.6982e+000 -2.6924e+000 +3.4009e+000 +7.3051e-001 -2.5931e+000 +3.0511e+000 -1.5997e+000 +3.1751e+000 -3.4715e+000 +4.2752e+000
2 +1.961195017e+001 +1.961195017e+001 +3.842195017e+001 +3.842195017e+001 +3.1307e+000 +4.3357e+000 -3.2112e+000 +4.4315e-001 -1.7064e+000 -4.2548e+000 +1.0513e-001 +4.6734e+000 +4.1783e+000 +4.8341e+000 -4.5962e+000 +4.1488e+000 -4.3856e-001 -2.3914e+000 -3.9526e+000 -2.8077e+000 -1.0399e+000 +8.9190e-001 +9.2272e-001 -3.2609e+000
20 +1.449656008e+001 +1.449656008e+001 +3.330656008e+001 +3.330656008e+001 -2.9031e+000 -5.5128e-001 -2.2127e+000 -1.3648e+000 +3.8416e+000 -1.0623e+000 +3.8726e+000 -3.7141e+000 -3.2092e+000 +3.9581e-001 +3.4691e+000 -2.6016e-001 +3.8469e+000 -4.1549e-001 +4.0956e+000 +4.1368e+000 -6.8847e-001 +2.2895e+000 +2.4489e-001 -1.2457e+000
% function evaluation | noise-free fitness - Fopt (2.731500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.452077554e+001 +6.452077554e+001 +3.376707755e+002 +3.376707755e+002 -2.2153e+000 -5.1599e-001 +4.8955e-001 -1.2211e+000 +3.7855e+000 +9.1755e-001 +4.3709e+000 -2.3876e+000 +2.1205e+000 +2.6509e-001 -2.5588e+000 -2.8380e+000 -2.6169e+000 -4.2893e+000 -1.3134e-001 -4.5754e-001 -7.9857e-002 -2.4469e+000 -3.0581e+000 +1.0444e+000
2 +3.196307243e+001 +3.196307243e+001 +3.051130724e+002 +3.051130724e+002 -4.8217e+000 +8.5953e-001 +9.5022e-001 -1.8646e+000 -3.5392e+000 -3.6056e+000 -4.5598e+000 -4.9222e+000 -3.9696e+000 +3.2180e+000 -2.6264e-001 -7.6056e-001 -3.5835e+000 -1.6484e+000 -3.1713e+000 +1.7049e+000 -2.2573e-001 +2.4717e+000 -3.0326e+000 -1.1068e+000
14 +2.348075466e+001 +2.348075466e+001 +2.966307547e+002 +2.966307547e+002 -3.9824e+000 -1.6648e+000 +4.3742e+000 -3.9134e+000 -4.2294e+000 +5.0565e-001 -4.7369e+000 +3.7815e+000 -1.4163e+000 +1.5243e+000 -2.3168e+000 +1.7559e+000 +1.4995e+000 +4.7924e+000 +4.1177e+000 -7.3530e-001 -9.3196e-001 +4.3995e+000 -2.4180e-001 -4.1982e+000
% function evaluation | noise-free fitness - Fopt (3.718000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.149364315e+002 +1.149364315e+002 +1.521164315e+002 +1.521164315e+002 +3.7162e+000 -2.1953e+000 -3.1440e+000 +9.7662e-001 -3.8807e+000 +3.0704e+000 -2.5878e-001 -3.6185e+000 +2.8031e+000 -6.4260e-001 +7.2307e-001 +3.5055e-001 -2.7578e+000 -4.2674e+000 +1.8913e-001 -4.3037e+000 -1.8187e-001 -4.4885e+000 -2.6068e+000 +1.1251e-001
2 +2.351071394e+001 +2.351071394e+001 +6.069071394e+001 +6.069071394e+001 +4.4092e+000 +1.7202e+000 -2.8226e+000 +4.3651e+000 -4.9972e+000 +3.2755e+000 -1.3296e+000 -1.6891e+000 -3.9448e+000 -1.8714e+000 +3.2665e+000 -7.0220e-001 -1.5029e+000 +2.8722e+000 -4.3556e+000 +2.8205e-001 +5.2014e-001 +3.1222e+000 +2.1003e+000 +4.3425e+000
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.938810013e+001 +1.938810013e+001 -1.285118999e+002 -1.285118999e+002 +4.3699e-001 +3.2881e+000 +3.6473e+000 -3.6968e+000 +3.9473e+000 +7.5057e-001 -1.6552e+000 +2.4683e-001 +4.1828e+000 +1.1048e+000 +3.7820e+000 +1.9672e+000 +4.0781e+000 -2.0047e+000 -3.5386e+000 -2.7424e+000 -1.3335e+000 +1.7277e+000 -7.4529e-001 -4.5241e-001
30 +1.492836412e+001 +1.492836412e+001 -1.329716359e+002 -1.329716359e+002 +4.5079e+000 -4.2188e+000 -4.2736e+000 -1.6571e+000 +3.6704e+000 -2.1480e+000 +3.6541e-001 -4.0912e+000 -3.8909e+000 -1.9935e+000 +3.2377e+000 +2.1911e+000 -9.1626e-001 -2.3344e+000 +3.7930e+000 +3.5687e+000 -4.2119e-001 +2.2799e+000 -4.7197e+000 -1.5604e+000
% function evaluation | noise-free fitness - Fopt (1.162600000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
