% function evaluation | noise-free fitness - Fopt (3.590000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.077254693e+006 +2.077254693e+006 +2.077290593e+006 +2.077290593e+006 -2.7263e+000 +7.5518e-001 +3.3861e+000 +1.8862e+000 +3.3945e-001 +1.7279e+000 -4.2749e+000 +2.8106e+000 -4.0588e+000 +4.4895e+000 -3.7378e-001 +2.3368e+000 +4.7614e+000 +2.1398e+000 -4.7969e+000 +2.5212e+000 -5.1585e-001 -8.9003e-001 -2.7732e+000 +4.3369e+000
3 +1.196706069e+006 +1.196706069e+006 +1.196741969e+006 +1.196741969e+006 +3.5055e+000 -9.2615e-001 +4.5402e+000 +2.3418e+000 +1.9894e+000 -2.2974e+000 -3.7393e+000 -6.2116e-001 -2.4414e+000 -3.8211e+000 -3.8913e+000 +3.9021e+000 +2.4427e+000 +2.7401e+000 -2.4569e+000 +2.1031e+000 +3.7164e+000 -9.2360e-001 -3.2855e+000 +4.9523e+000
7 +6.580947669e+005 +6.580947669e+005 +6.581306669e+005 +6.581306669e+005 +2.1561e+000 +2.9393e-001 -3.5573e+000 +3.6394e+000 -3.7565e+000 -1.8530e+000 +8.3378e-001 -4.9261e+000 +1.5514e+000 -1.8818e-002 -3.1725e+000 -9.9123e-001 +1.0048e+000 +2.1886e+000 +3.2375e+000 +4.7343e+000 +9.4375e-002 +3.3019e+000 -9.4150e-001 -1.3676e+000
67 +5.261991785e+005 +5.261991785e+005 +5.262350785e+005 +5.262350785e+005 +1.4821e+000 +4.8164e-001 -3.5329e+000 +3.2259e+000 -6.8334e-001 -3.6913e+000 -4.6979e+000 -4.2948e+000 -7.1351e-001 -2.5883e+000 -1.5080e+000 +1.5652e+000 +4.6901e+000 +3.3391e+000 +8.6517e-001 +1.2095e+000 -2.2190e+000 +2.7713e+000 -4.9682e+000 -2.7625e+000
195 +3.338373959e+005 +3.338373959e+005 +3.338732959e+005 +3.338732959e+005 +1.8126e+000 -1.7468e+000 +6.3395e+000 +5.3211e+000 -1.2483e+000 -2.3647e+000 +2.2198e+000 -2.7693e+000 +4.0563e+000 +6.5822e-001 -3.4272e+000 +1.3464e+000 +9.1243e-001 +1.6929e+000 +1.0707e+000 -9.0964e+000 -2.1361e+000 +5.8559e+000 -7.1797e+000 -2.3377e+000
310 +2.077602047e+005 +2.077602047e+005 +2.077961047e+005 +2.077961047e+005 +5.4452e+000 -3.0463e+000 +6.1445e+000 +6.3745e+000 -4.4188e+000 -6.3822e+000 -1.0296e+000 -6.8214e+000 +5.2918e+000 -3.7633e+000 -5.8018e+000 +3.9804e+000 +9.8657e-001 -5.2613e-001 -9.3035e-001 -1.6626e+001 -8.4770e-001 +7.3766e+000 -1.0825e+001 -5.4882e+000
420 +1.385090297e+005 +1.385090297e+005 +1.385449297e+005 +1.385449297e+005 -1.7741e-001 -4.0884e+000 +6.1928e+000 +1.0928e+001 -3.2152e+000 -8.0976e+000 -5.9699e-001 -7.0656e+000 +5.8906e+000 -5.4919e+000 +7.2166e-001 +2.7745e+000 +1.5970e+000 -2.1151e+000 +7.2072e-001 -1.7792e+001 -2.8787e+000 +9.9252e+000 -1.3511e+001 -7.0648e+000
674 +6.300436041e+004 +6.300436041e+004 +6.304026041e+004 +6.304026041e+004 -7.7592e+000 +1.1840e+000 +7.6731e+000 +1.5015e+001 -3.7860e+000 -1.1275e+001 -5.8578e-001 -9.5857e+000 +1.1738e+001 -8.4692e+000 -2.4547e+000 +2.8297e+000 +1.7468e-001 -7.8638e+000 -3.9035e-001 -2.8216e+001 -5.6552e-001 +1.5133e+001 -1.4730e+001 -8.9236e+000
819 +3.848976121e+004 +3.848976121e+004 +3.852566121e+004 +3.852566121e+004 -6.1268e+000 -3.4057e-001 +1.1775e+001 +1.6668e+001 -5.9900e+000 -1.3283e+001 -1.7432e+000 -1.2413e+001 +1.4004e+001 -9.9994e+000 -6.3487e-001 +4.2887e+000 +5.2790e-001 -9.0234e+000 -9.5199e-001 -3.1457e+001 -2.2666e+000 +1.4098e+001 -1.6213e+001 -1.1520e+001
828 +1.346571510e+004 +1.346571510e+004 +1.350161510e+004 +1.350161510e+004 -1.0321e+001 -2.2152e+000 +9.9114e+000 +2.1046e+001 -6.9486e+000 -1.3783e+001 +4.4321e-002 -1.0705e+001 +1.4297e+001 -1.2630e+001 +1.2388e+000 +3.8268e+000 -8.8575e-001 -7.0103e+000 +9.6270e-001 -2.7741e+001 -1.5543e+000 +1.5928e+001 -1.6260e+001 -1.1777e+001
852 +6.197823258e+003 +6.197823258e+003 +6.233723258e+003 +6.233723258e+003 -1.3252e+001 +5.2547e-001 +1.0690e+001 +2.2005e+001 -6.5845e+000 -1.4819e+001 +8.0187e-001 -1.0719e+001 +1.6275e+001 -1.3716e+001 -9.7322e-001 +3.9161e+000 -1.7808e+000 -8.8905e+000 +1.2511e+000 -3.0698e+001 -1.9019e-001 +1.7642e+001 -1.5659e+001 -1.1722e+001
1050 +3.868108360e+003 +3.868108360e+003 +3.904008360e+003 +3.904008360e+003 -1.3710e+001 +4.0909e+000 +1.0804e+001 +2.0285e+001 -7.5398e+000 -1.4267e+001 +5.7427e-001 -1.3581e+001 +1.6057e+001 -1.7168e+001 -7.8156e-001 +3.4505e+000 -2.0313e+000 -1.4746e+001 +1.2005e+000 -3.3642e+001 +2.2422e-001 +1.8871e+001 -1.5618e+001 -1.3427e+001
1272 +2.475700280e+003 +2.475700280e+003 +2.511600280e+003 +2.511600280e+003 -6.1630e+000 +6.8424e+000 +7.7606e+000 +1.0733e+001 -7.8547e+000 -9.3928e+000 -1.6928e+000 -1.4258e+001 +9.8713e+000 -1.6549e+001 -1.8274e+000 +3.4419e+000 -1.1880e+000 -1.4537e+001 +2.1963e+000 -2.4420e+001 +1.1994e+000 +1.3949e+001 -1.1310e+001 -1.0199e+001
2030 +1.525726028e+003 +1.525726028e+003 +1.561626028e+003 +1.561626028e+003 -2.5253e+000 +7.1297e+000 +7.5488e+000 +7.9314e+000 -6.9127e+000 -9.7200e+000 -7.1473e-001 -1.3401e+001 +6.1068e+000 -1.6855e+001 -1.4039e+000 +3.1958e+000 -5.7805e-001 -6.9063e+000 -2.4342e+000 -1.8551e+001 +1.2015e+000 +1.3673e+001 -5.6021e+000 -8.9325e+000
3214 +9.322247354e+002 +9.322247354e+002 +9.681247354e+002 +9.681247354e+002 +2.1251e+000 +3.9602e+000 +6.5114e+000 +7.4745e+000 -5.6821e+000 -9.4734e+000 -5.4926e-001 -1.2105e+001 +3.0011e+000 -1.5476e+001 -1.0858e+000 +3.0929e+000 +1.2298e+000 -3.5549e+000 -3.3934e+000 -1.4747e+001 +4.7679e-001 +1.1872e+001 -2.0459e+000 -5.6770e+000
6060 +6.137524128e+002 +6.137524128e+002 +6.496524128e+002 +6.496524128e+002 +2.1887e+000 +4.3238e+000 +5.3295e+000 +4.2672e+000 -4.9805e+000 -9.2087e+000 -8.2006e-001 -1.1241e+001 +1.4540e+000 -1.3586e+001 -1.5270e+000 +3.0205e+000 +1.1523e+000 -2.8560e+000 -4.5007e+000 -1.0045e+001 +9.2417e-002 +1.0292e+001 +3.8793e-001 -5.9345e+000
8358 +3.794906302e+002 +3.794906302e+002 +4.153906302e+002 +4.153906302e+002 +1.7979e+000 +8.8242e-001 +3.4420e+000 +6.0227e+000 -3.7696e+000 -1.0900e+001 -8.7519e-001 -9.1750e+000 +1.2762e+000 -9.5253e+000 -1.6572e+000 +2.6895e+000 +4.8556e-001 -1.1553e+000 -1.8499e+000 -6.7757e+000 -1.4988e+000 +8.9013e+000 +2.9513e-001 -4.6202e+000
8433 +2.411407049e+002 +2.411407049e+002 +2.770407049e+002 +2.770407049e+002 +7.3921e-001 +3.5546e+000 +1.7337e+000 +4.4252e+000 -2.3330e+000 -1.2686e+001 -8.4668e-001 -7.0643e+000 +1.8845e+000 -5.7376e+000 -1.6227e+000 +2.3936e+000 +1.2103e+000 -2.3158e+000 -1.6310e+000 -4.5970e+000 -4.0623e-001 +8.5845e+000 +1.4378e-002 -4.8058e+000
13170 +1.560947864e+002 +1.560947864e+002 +1.919947864e+002 +1.919947864e+002 +1.4082e+000 +2.4322e+000 +2.0989e+000 +4.0700e+000 -1.9048e+000 -9.0205e+000 -8.9475e-001 -2.4257e+000 +1.9310e+000 -4.5203e+000 -2.8280e+000 +2.1339e+000 +2.2575e+000 -1.3634e+000 -1.4384e-001 -4.7815e+000 -8.9327e-002 +8.1332e+000 -2.2524e+000 -5.2444e+000
