% function evaluation | noise-free fitness - Fopt (-1.025500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.207047797e+001 +3.207047797e+001 -7.047952203e+001 -7.047952203e+001 -4.5091e+000 +4.2181e+000 -4.9184e+000 +1.8438e+000 -4.5293e-002 +1.0722e+000 -4.2181e+000 +4.3267e+000 +2.3968e+000 +2.4839e+000 +1.2291e-001 +6.4355e-001 +3.2113e-001 +3.3232e+000 +9.9458e-001 -1.9393e+000 +1.4172e+000 -5.6049e-001 +3.3508e-001 -1.9360e+000
96 +2.080281751e+001 +2.080281751e+001 -8.174718249e+001 -8.174718249e+001 +4.8131e+000 -4.0099e-002 +2.0795e+000 +2.9699e+000 +1.3008e+000 +4.7682e-001 -1.2295e+000 -3.1483e-002 -2.8456e+000 -2.4657e+000 +3.1099e+000 +3.5219e+000 -5.9906e-001 -1.0510e+000 +5.0426e-001 -2.5640e+000 +2.4923e+000 +1.1913e-001 +1.3286e+000 +4.2239e+000
111 +1.481430654e+001 +1.481430654e+001 -8.773569346e+001 -8.773569346e+001 -4.8771e-001 +3.2527e+000 +3.5539e+000 +2.4539e+000 -1.0993e+000 -3.4457e-001 -1.0934e-001 +1.5838e+000 -2.6096e+000 -2.3214e+000 +5.5831e-001 -4.3602e-001 +2.3390e+000 +5.7633e-001 -1.7792e+000 -8.6198e-001 +3.6264e+000 -2.2339e+000 +4.6342e-003 +1.7716e+000
820 +9.301855804e+000 +9.301855804e+000 -9.324814420e+001 -9.324814420e+001 -6.1423e-001 -6.1806e-002 +2.8364e-001 -6.2352e-001 -2.2228e-001 +9.5815e-001 +5.1928e-001 +5.1310e-001 -1.0945e+000 -6.5765e-001 +1.4585e+000 +1.9252e+000 -1.0953e+000 +7.0477e-001 +7.7953e-001 -2.3948e+000 -7.1542e-002 -1.3027e+000 -6.2838e-003 +1.7921e+000
5702 +6.157451856e+000 +6.157451856e+000 -9.639254814e+001 -9.639254814e+001 +2.0071e+000 +3.3833e-001 -8.5774e-001 -1.5323e-001 -3.5372e-001 +7.2530e-001 -1.7641e+000 +1.6882e+000 -6.0090e-001 -9.6039e-001 +2.7435e-001 +2.0979e-001 -1.0534e+000 -1.0676e+000 -8.1095e-001 -1.9446e+000 -2.2586e+000 -1.1227e+000 -6.8286e-001 +1.5972e+000
% function evaluation | noise-free fitness - Fopt (7.169000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.858809877e+001 +5.858809877e+001 +1.302780988e+002 +1.302780988e+002 -4.4575e+000 -5.2935e-001 +4.9651e-001 -3.0935e+000 +1.6241e+000 +1.8702e+000 -4.0813e+000 +3.6425e+000 +3.3025e+000 -1.2530e+000 +3.5815e+000 +1.2421e+000 -1.4466e+000 -2.8735e-001 -4.3577e+000 -3.5086e+000 +4.9795e-002 -1.4233e+000 -3.7223e+000 -8.0471e-001
3 +3.865055243e+001 +3.865055243e+001 +1.103405524e+002 +1.103405524e+002 -9.3928e-001 +1.4526e+000 -9.4165e-001 -4.7672e+000 +4.0017e+000 +1.8457e+000 +3.0343e+000 +1.7343e+000 +1.2997e+000 +1.9892e+000 +2.1462e+000 +1.4673e+000 +4.8672e+000 +2.6829e-001 +4.8114e+000 +2.4593e+000 -4.0032e+000 +2.3376e+000 +1.2679e-001 +2.5505e-001
25 +2.117773643e+001 +2.117773643e+001 +9.286773643e+001 +9.286773643e+001 +3.3923e+000 -6.0021e-001 +2.2367e+000 +4.4798e+000 +2.6492e+000 +2.3066e+000 -1.9741e+000 -2.9139e+000 -3.6851e-002 +6.3557e-001 +7.8503e-001 -1.3018e+000 -1.7311e+000 -7.8428e-001 +1.6272e+000 +4.6683e+000 +1.7824e-001 +2.5869e+000 +4.6572e-001 +5.3879e-001
195 +1.186907415e+001 +1.186907415e+001 +8.355907415e+001 +8.355907415e+001 +2.7084e+000 -7.5586e-001 +1.4794e+000 +3.8053e+000 +1.6590e+000 +2.3155e+000 +1.5189e+000 -3.2231e+000 -9.1666e-001 -9.7870e-001 +5.2954e-001 -7.8091e-001 -2.4693e-001 -2.5609e+000 -3.3364e-002 +2.1152e+000 -1.8167e+000 +1.5893e+000 +1.1649e+000 +4.7797e-001
