% function evaluation | noise-free fitness - Fopt (2.997000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.819859535e+003 +9.819859535e+003 +9.849829535e+003 +9.849829535e+003 +8.6068e+000 +5.4917e+000 +8.3999e+000 +1.3133e+001 +7.7254e+000 +1.1595e+001 +1.4398e+001 +1.1244e+001 +1.0451e+001 +1.2057e+001 +6.4183e+000 +8.0003e+000 +6.1512e+000 +1.1686e+001 +1.0011e+001 +1.0382e+001 +6.5521e+000 +6.5199e+000 +7.4021e+000 +8.2958e+000
583 +5.599143413e+003 +5.599143413e+003 +5.629113413e+003 +5.629113413e+003 +1.2171e+001 +9.6155e+000 -2.6607e+000 +7.1430e+000 +4.1947e+000 -5.2960e+000 +3.0925e+000 -3.5069e+000 +3.8007e+000 +1.1907e+001 +4.6021e-001 +6.2970e+000 -9.4910e-001 +1.0964e+000 +2.6015e+000 +2.8010e+000 +1.0149e+001 +5.2466e+000 +6.9523e+000 +7.1502e+000
1250 +3.714413011e+003 +3.714413011e+003 +3.744383011e+003 +3.744383011e+003 -1.0524e+001 -2.4493e+000 -1.4287e+000 -2.3329e+000 -1.1625e+000 -4.5812e+000 -1.9783e+000 -1.7973e+000 +2.7013e+000 +6.9982e+000 +4.2508e+000 +2.0270e+000 +1.2000e+001 -1.8206e+000 -2.2209e+000 -1.5268e+000 -1.0546e+000 +1.7837e+000 -4.1633e-001 +5.5000e+000
2074 +2.349452126e+003 +2.349452126e+003 +2.379422126e+003 +2.379422126e+003 -4.0327e+000 +3.8262e+000 -4.7103e+000 -2.7851e+000 +1.6043e+000 +1.4512e+000 -1.4999e-001 +1.1290e+000 +3.0218e+000 +1.7946e-001 +5.0676e+000 +3.8280e-001 +8.5712e+000 +5.9249e+000 +1.4190e+000 +4.1518e+000 +7.8377e-001 -4.4420e+000 -5.2860e-001 +2.6978e+000
3045 +1.453775060e+003 +1.453775060e+003 +1.483745060e+003 +1.483745060e+003 -1.1417e-002 -2.5317e+000 -5.3901e+000 -1.0397e+000 +2.2063e+000 -1.4394e-002 +1.9880e-001 -3.8868e+000 +2.1417e+000 -2.9452e-001 +1.3407e+000 -1.4836e+000 +4.5846e+000 +4.2296e+000 -2.9381e+000 +2.6430e+000 -1.1083e+000 -5.7468e+000 -1.0390e+000 -2.5299e+000
4092 +9.411748587e+002 +9.411748587e+002 +9.711448587e+002 +9.711448587e+002 -1.5145e+000 -3.5190e+000 -3.8922e+000 -9.0042e-001 +2.4175e+000 +3.0278e+000 -3.3081e+000 -6.5815e-001 +3.3491e+000 -5.6821e-001 +1.6498e+000 -1.5386e+000 +4.0699e+000 +3.6028e+000 -1.4097e+000 +2.3622e+000 -3.0909e+000 -5.0626e-001 +1.5983e+000 -1.3776e+000
4910 +6.225262961e+002 +6.225262961e+002 +6.524962961e+002 +6.524962961e+002 +1.4134e+000 -2.5797e+000 -3.3505e+000 -2.9924e+000 +2.6483e+000 +3.5367e+000 -3.9799e+000 -3.2126e+000 +2.2217e+000 -1.6911e+000 +2.1778e+000 -9.6031e-001 +5.5108e+000 +2.4175e+000 -8.2646e-001 +7.3945e-001 -2.8734e+000 -1.2797e+000 +1.6667e+000 -1.9273e+000
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.018413653e+004 +1.018413653e+004 +1.013242653e+004 +1.013242653e+004 +8.4639e+000 +6.7470e+000 +1.1258e+001 +1.3150e+001 +8.7610e+000 +9.5046e+000 +9.5759e+000 +1.2906e+001 +8.9149e+000 +1.4864e+001 +5.8354e+000 +6.5051e+000 +1.4060e+001 +7.5631e+000 +6.8745e+000 +1.3410e+001 +1.4206e+001 +1.3241e+001 +1.2126e+001 +7.6933e+000
4 +9.371745794e+003 +9.371745794e+003 +9.320035794e+003 +9.320035794e+003 +8.2600e+000 +1.3833e+001 +5.8438e+000 +9.5548e+000 +1.3121e+001 +1.3691e+001 +7.1669e+000 +1.2844e+001 +1.4004e+001 +7.4222e+000 +5.9875e+000 +1.1290e+001 +1.2290e+001 +5.4556e+000 +1.2802e+001 +7.1060e+000 +1.4714e+001 +6.1724e+000 +1.2853e+001 +1.2363e+001
376 +6.177829024e+003 +6.177829024e+003 +6.126119024e+003 +6.126119024e+003 +1.5729e+001 +1.0948e+001 +1.1886e+000 +5.6458e+000 +4.5526e+000 +6.4300e+000 -2.0008e+000 +1.1987e+001 +5.0435e+000 +5.5503e+000 +3.3677e+000 +5.0831e+000 +1.1299e+001 +6.7783e+000 +6.6867e+000 +5.6107e+000 +5.5135e-001 +1.4642e+001 +1.2191e+001 +1.1108e+000
930 +3.816289626e+003 +3.816289626e+003 +3.764579626e+003 +3.764579626e+003 +1.8508e+000 -1.1125e-001 -5.0573e+000 +5.4495e+000 -3.6627e+000 +1.0435e+001 -1.3499e+000 +6.9942e+000 -3.2488e+000 +5.7123e+000 +6.5276e+000 -6.8994e-001 +2.7904e+000 -1.0330e+000 +3.8343e+000 +2.1892e+000 +4.4665e-001 +9.0937e+000 +5.8796e+000 +1.1057e+001
1645 +2.454123156e+003 +2.454123156e+003 +2.402413156e+003 +2.402413156e+003 +3.5725e+000 +6.1882e+000 -3.5758e+000 +2.3976e+000 -3.6044e-001 +3.9483e+000 -5.2390e+000 +7.6994e+000 -1.0120e+000 -2.7387e-001 +5.2850e+000 +6.1441e+000 -3.7821e+000 +7.0251e+000 +3.7712e+000 +2.7413e+000 -8.9587e-001 +9.2266e-001 -5.2610e-002 +4.8813e+000
2413 +1.565320676e+003 +1.565320676e+003 +1.513610676e+003 +1.513610676e+003 +3.9395e+000 +6.2810e+000 +5.3777e-001 -2.6058e+000 +3.5750e+000 +4.2376e+000 -3.0369e+000 +6.3374e-001 -4.9512e+000 -1.0417e+000 +4.5761e+000 +3.0278e+000 +1.3807e+000 +2.5156e+000 -4.4321e-001 +5.3572e+000 -5.2100e+000 +2.7675e+000 +1.8663e+000 +2.7996e+000
