% function evaluation | noise-free fitness - Fopt (-5.494000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.798371446e+007 +2.798371446e+007 +2.798365952e+007 +2.798365952e+007 +2.2747e+000 +4.0187e+000 -1.2073e+000 +9.9416e-001 -4.0023e+000 -3.1043e+000 -2.8121e+000 -4.9598e+000 -2.3568e+000 +2.1619e+000 -2.0204e+000 -3.0006e+000 -3.0425e+000 -5.6939e-001 +3.3487e+000 -4.2390e+000 -4.4369e+000 +2.8281e+000 +2.5693e+000 +2.1887e+000
3 +1.086572818e+007 +1.086572818e+007 +1.086567324e+007 +1.086567324e+007 -2.6557e+000 -1.6965e-001 +3.6080e+000 +2.7516e+000 -2.7383e+000 -4.0501e+000 -2.0952e-001 -2.6602e+000 -5.5465e-001 -3.0629e+000 +7.6891e-001 -1.7149e+000 +4.7843e+000 -2.7009e+000 +3.7764e+000 +2.4007e+000 -4.8547e+000 +1.1640e+000 -4.7015e+000 +2.0967e+000
9 +7.915790155e+006 +7.915790155e+006 +7.915735215e+006 +7.915735215e+006 -6.5383e-001 +4.2752e+000 +1.2295e+000 -3.8745e+000 +1.6855e+000 -1.2756e+000 -1.3980e-001 +3.8700e-001 -1.8942e+000 +3.0458e+000 -3.6110e+000 +3.8365e-002 -2.3026e+000 +2.6316e+000 +2.6361e+000 -1.5754e+000 +1.4806e+000 +3.8906e+000 +1.6418e+000 +3.3137e-002
20 +3.984100375e+006 +3.984100375e+006 +3.984045435e+006 +3.984045435e+006 +3.6778e+000 +2.9533e+000 -3.5433e+000 -3.5907e+000 -2.2026e+000 -2.9227e+000 +3.6317e-001 -5.2816e-001 -3.5943e-001 +4.3694e+000 -1.3214e-001 +2.2205e+000 +3.1890e+000 +2.5177e+000 -3.1892e-001 +4.1938e+000 +2.6389e+000 +4.0508e+000 +1.9893e+000 -4.6672e+000
50 +3.835911580e+006 +3.835911580e+006 +3.835856640e+006 +3.835856640e+006 -1.9971e+000 +3.2275e+000 -4.9710e+000 -9.1715e-001 -1.3982e+000 -2.2284e+000 +3.9304e+000 +1.0456e+000 -2.6995e+000 -1.7533e+000 -3.6757e+000 +1.6404e+000 +3.2187e+000 -2.8158e+000 -8.1027e-001 -1.3201e-001 +3.3109e+000 +1.9709e+000 -3.0131e-001 -2.2937e+000
74 +2.487571388e+006 +2.487571388e+006 +2.487516448e+006 +2.487516448e+006 -1.4781e+000 +6.5204e-001 +2.8840e+000 -8.1138e-001 +1.1115e-001 -3.0741e+000 -1.1422e+000 -1.6474e-001 -5.7427e+000 +7.3989e-001 -3.6025e+000 -4.4579e+000 -5.2736e+000 -2.6537e+000 -1.8205e+000 -4.1041e+000 -1.3325e+000 -8.0416e-002 +3.0106e+000 +1.8484e+000
240 +1.403831863e+006 +1.403831863e+006 +1.403776923e+006 +1.403776923e+006 -3.1311e+000 -8.7206e-001 -4.9094e-001 -9.2434e-001 +4.3191e+000 -4.9818e+000 -2.9350e+000 -2.5701e+000 -4.1123e+000 +3.8149e-001 -4.0468e+000 -2.5995e+000 -4.9507e+000 +1.3004e+000 -3.7247e+000 -5.9988e+000 +8.1937e-001 -1.5715e+000 +6.4361e+000 -2.2458e+000
1072 +9.840164266e+005 +9.840164266e+005 +9.839614866e+005 +9.839614866e+005 -9.1181e+000 -4.1344e+000 -2.7594e+000 +2.2442e+000 +3.6741e-001 -1.8429e+001 +3.3346e+000 -6.6738e+000 -2.5633e+000 +9.6371e-001 +1.8279e+000 +6.0561e+000 -7.2372e+000 +3.9003e+000 -3.9728e+000 -1.6597e+001 +1.4778e+000 -2.2234e+000 +6.3310e+000 -5.8020e+000
1950 +5.864328986e+005 +5.864328986e+005 +5.863779586e+005 +5.863779586e+005 -8.4101e+000 -2.9344e+000 -2.2791e+000 +4.8266e+000 +3.7836e+000 -1.3994e+001 +5.6231e-001 -4.3617e+000 -1.8574e+000 +1.4379e+000 -1.7823e+000 +1.0655e+000 -5.4550e+000 -5.6666e-001 -4.9138e+000 -4.0918e+000 +1.0479e+000 -4.3269e+000 +4.4798e+000 -6.3857e+000
2621 +3.710550609e+005 +3.710550609e+005 +3.710001209e+005 +3.710001209e+005 -4.8524e+000 -1.4751e+000 -4.6635e+000 +2.3086e+000 +4.0265e+000 -9.2603e+000 +3.7168e-001 -4.6715e+000 -3.5926e-001 +6.7956e-001 -1.4965e+000 +5.4968e-001 -1.4158e+000 -3.1491e-001 -4.6758e+000 -1.6675e-001 +1.7538e+000 -1.2387e+000 +4.7150e+000 -4.2168e+000
