% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.146420403e+002 +7.146420403e+002 -2.853579597e+002 -2.853579597e+002 +1.2021e+001 +1.1183e+001 +7.8304e+000 +1.2020e+001 +1.2155e+001 +1.3491e+001 +6.6868e+000 +6.1900e+000 +1.4177e+001 +1.1346e+001 +7.8549e+000 +1.4280e+001 +7.1258e+000 +8.3413e+000 +9.1167e+000 +7.9793e+000 +9.7249e+000 +5.4034e+000 +1.2339e+001 +9.3719e+000
3 +6.165433306e+002 +6.165433306e+002 -3.834566694e+002 -3.834566694e+002 +1.1801e+001 +1.4632e+001 +1.0399e+001 +8.8411e+000 +6.5704e+000 +9.0748e+000 +5.5532e+000 +7.5327e+000 +1.2426e+001 +9.6617e+000 +1.3138e+001 +1.2472e+001 +7.3805e+000 +6.8032e+000 +5.3873e+000 +1.4400e+001 +5.9028e+000 +5.7230e+000 +9.7507e+000 +5.9913e+000
19 +3.680442832e+002 +3.680442832e+002 -6.319557168e+002 -6.319557168e+002 +6.6489e+000 +6.5521e+000 +6.8413e+000 +9.0897e+000 +5.2788e+000 +5.1488e+000 +1.1970e+001 +1.0641e+001 +6.6796e+000 +5.8765e+000 +1.0216e+001 +7.2737e+000 +5.6240e+000 +7.1488e+000 +9.4427e+000 +5.9155e+000 +1.1807e+001 +1.1149e+001 +1.0479e+001 +5.1782e+000
589 +2.214578238e+002 +2.214578238e+002 -7.785421762e+002 -7.785421762e+002 +2.6141e+000 +4.4516e-001 +4.0961e+000 -4.7318e-001 +9.5305e+000 +5.8511e+000 -1.8560e+000 +8.9147e+000 +1.0662e+001 +5.0658e+000 +5.4280e+000 +8.5039e+000 +9.8405e+000 +8.3575e+000 +6.0378e+000 +2.7579e+000 +4.9741e+000 +4.8088e+000 +7.6331e+000 +8.3296e+000
926 +1.577557049e+002 +1.577557049e+002 -8.422442951e+002 -8.422442951e+002 +4.9266e+000 +3.2251e+000 +6.5188e+000 +6.5330e+000 +4.5897e+000 +6.4982e+000 +2.0605e+000 +1.0433e+001 +7.6212e+000 +4.9043e+000 +2.3618e+000 +8.3807e+000 +7.4078e+000 +5.0399e+000 +7.5041e+000 +3.9211e+000 +5.9436e+000 +4.2840e+000 +3.3911e+000 +6.8739e+000
1677 +9.896661460e+001 +9.896661460e+001 -9.010333854e+002 -9.010333854e+002 +6.7287e+000 +4.3686e+000 +5.5374e+000 +5.4803e+000 +4.5335e+000 +2.8006e+000 +6.4683e+000 +6.6115e+000 +2.1806e+000 +4.3594e+000 +1.6564e+000 +4.3216e+000 +6.7058e+000 +4.9291e+000 +4.4493e+000 +5.8594e+000 +2.1895e+000 +3.0602e+000 +4.9549e+000 +5.7024e+000
5847 +6.299153118e+001 +6.299153118e+001 -9.370084688e+002 -9.370084688e+002 +4.7741e+000 +3.4892e+000 +2.7920e-001 +3.4252e+000 +9.1832e-004 +1.6363e+000 +2.5211e+000 +1.8727e+000 +1.7599e+000 +1.9309e+000 +4.8295e+000 +4.0094e+000 +1.0132e+000 -2.9742e+000 +1.0910e+000 +4.7845e+000 -1.1541e+000 +2.7696e+000 -1.9671e+000 -1.6246e+000
6826 +3.849687487e+001 +3.849687487e+001 -9.615031251e+002 -9.615031251e+002 +5.2261e+000 +4.0328e+000 -7.0003e-001 +3.3992e+000 +4.4583e-001 +1.2344e+000 +2.4159e+000 +5.5523e-001 +1.5239e+000 +1.8787e+000 +4.6963e+000 +4.2228e+000 +3.4675e-002 -3.5513e+000 +1.8439e-001 +4.8254e+000 -1.4168e+000 +2.2892e+000 -1.6559e+000 -3.2581e+000
% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.469573609e+002 +9.469573609e+002 +1.946957361e+003 +1.946957361e+003 +6.1094e+000 +1.4174e+001 +1.1144e+001 +1.3952e+001 +6.3253e+000 +1.4633e+001 +1.1444e+001 +5.5063e+000 +7.3686e+000 +5.5976e+000 +1.2642e+001 +1.0629e+001 +1.2800e+001 +1.3373e+001 +8.8452e+000 +1.4939e+001 +6.5820e+000 +1.3359e+001 +1.2932e+001 +1.1703e+001
3 +5.858589524e+002 +5.858589524e+002 +1.585858952e+003 +1.585858952e+003 +1.1601e+001 +1.0917e+001 +1.0410e+001 +8.0148e+000 +6.9871e+000 +8.4053e+000 +5.3428e+000 +7.3466e+000 +6.2284e+000 +1.4456e+001 +9.1572e+000 +5.1811e+000 +7.7669e+000 +1.0300e+001 +1.3418e+001 +6.6199e+000 +1.3242e+001 +5.1409e+000 +1.0983e+001 +1.1321e+001
227 +3.880626926e+002 +3.880626926e+002 +1.388062693e+003 +1.388062693e+003 +1.0836e+001 +6.4477e+000 +1.1288e+001 +1.1711e+001 +1.1142e+001 +6.7871e+000 +5.5098e+000 +9.5710e+000 +6.1760e+000 +2.0482e+000 +3.8800e+000 +4.7648e+000 +4.5234e+000 +5.4923e+000 +9.2502e+000 +1.0605e+001 +7.1401e+000 +1.1385e+001 +7.2516e+000 +9.1444e+000
619 +2.414388819e+002 +2.414388819e+002 +1.241438882e+003 +1.241438882e+003 +2.1252e+000 +5.7209e+000 +9.2101e+000 +5.0463e+000 +9.7572e+000 +4.9876e+000 +2.5073e+000 +7.1960e+000 +1.1290e+001 +7.9494e+000 +7.8860e+000 +7.8197e+000 +3.3695e+000 +5.3460e+000 +3.2313e+000 +8.6904e+000 +8.9113e+000 +1.9006e+000 +8.9490e+000 +3.0001e+000
937 +1.527790408e+002 +1.527790408e+002 +1.152779041e+003 +1.152779041e+003 +4.9390e+000 +5.0960e+000 +8.5913e+000 +2.0832e-001 +3.9691e+000 +2.1967e+000 +2.9750e+000 +7.3169e+000 +1.7942e+000 +3.7957e+000 +5.3202e+000 +7.5468e+000 +2.0899e+000 +1.1395e+001 +3.5453e+000 +5.3550e+000 +5.4547e+000 +5.3438e+000 +4.0088e+000 +3.8939e+000
1575 +9.783704926e+001 +9.783704926e+001 +1.097837049e+003 +1.097837049e+003 +1.8278e+000 +3.6639e+000 +7.4842e+000 +2.1821e+000 -2.7175e+000 +2.5372e+000 +7.4744e-001 +6.1700e+000 -4.7569e-002 +3.3581e+000 +3.7574e+000 +1.9905e+000 -3.5676e-001 +4.3518e+000 +5.0172e+000 +4.5821e+000 +6.5407e+000 +5.9743e+000 +5.6423e+000 +6.5813e-001
6020 +6.302624396e+001 +6.302624396e+001 +1.063026244e+003 +1.063026244e+003 +4.5713e-001 -4.7338e+000 +4.2640e+000 -2.1696e+000 -1.7628e+000 +4.6573e+000 +2.4171e+000 +4.1194e+000 +3.2872e+000 -3.9772e+000 +2.5180e+000 -2.1742e+000 -3.6866e+000 +3.4093e+000 +6.2315e-001 -9.1710e-001 +3.7223e+000 +1.4779e+000 +5.0556e+000 +1.1272e+000
% function evaluation | noise-free fitness - Fopt (-4.913000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.183631499e+002 +7.183631499e+002 +6.692331499e+002 +6.692331499e+002 +1.1294e+001 +1.0643e+001 +1.1592e+001 +6.9212e+000 +1.4095e+001 +6.7077e+000 +6.7221e+000 +1.4671e+001 +7.2303e+000 +1.1991e+001 +9.5976e+000 +8.7797e+000 +1.0645e+001 +1.2172e+001 +1.2362e+001 +5.2781e+000 +6.5550e+000 +9.2403e+000 +1.3596e+001 +8.1479e+000
9 +5.293131611e+002 +5.293131611e+002 +4.801831611e+002 +4.801831611e+002 +6.0434e+000 +6.1598e+000 +1.0677e+001 +5.3381e+000 +5.0626e+000 +1.4760e+001 +6.0771e+000 +1.2283e+001 +9.8802e+000 +6.6806e+000 +7.7230e+000 +6.4541e+000 +7.6483e+000 +1.3681e+001 +6.3903e+000 +6.4364e+000 +8.9180e+000 +1.1012e+001 +7.3387e+000 +1.3888e+001
163 +3.385572590e+002 +3.385572590e+002 +2.894272590e+002 +2.894272590e+002 +8.0977e+000 +7.6459e+000 +3.3393e+000 +1.1901e+001 +9.2035e+000 +9.7723e+000 +7.3218e+000 +9.8391e+000 +6.9966e+000 +5.1769e+000 +4.8900e+000 +6.6564e+000 +9.7669e+000 +9.6626e+000 +1.3748e+000 +7.4803e+000 +8.3013e+000 +8.2391e+000 +6.4798e+000 +1.1129e+001
643 +2.471484120e+002 +2.471484120e+002 +1.980184120e+002 +1.980184120e+002 +1.1074e+001 +2.9716e+000 +8.1161e+000 +8.7804e+000 +4.2532e+000 +4.8807e+000 +1.6865e+000 +7.0265e+000 +5.4492e+000 +1.1044e+001 +6.7928e+000 +3.6194e+000 +8.1196e+000 +7.8169e+000 +4.3985e+000 +6.6396e+000 +3.0683e+000 +1.0393e+001 +7.4892e+000 +2.4029e+000
883 +1.542837839e+002 +1.542837839e+002 +1.051537839e+002 +1.051537839e+002 +9.1344e+000 +3.5228e+000 +2.2077e+000 +4.9248e+000 +8.0077e+000 +5.3873e+000 -9.0427e-002 +3.4602e+000 +3.8732e+000 +6.8902e+000 +7.1996e+000 +4.7032e+000 +6.2427e+000 +7.1866e+000 +7.8734e+000 +6.8511e+000 +3.7598e+000 +6.7170e+000 +8.4728e+000 +2.2007e+000
1417 +9.869789467e+001 +9.869789467e+001 +4.956789467e+001 +4.956789467e+001 +7.8030e+000 -3.2124e-001 -2.1377e-001 +4.3639e+000 +4.7046e+000 +4.1816e+000 -3.8880e+000 +5.4017e+000 +5.6276e+000 +3.2882e+000 +4.7552e+000 +4.0205e+000 +6.5587e+000 +5.2797e+000 +5.7684e+000 +4.4089e+000 +3.4421e+000 +4.9473e+000 +5.8009e+000 +1.0109e+000
3697 +6.259692506e+001 +6.259692506e+001 +1.346692506e+001 +1.346692506e+001 +1.5620e+000 +2.5300e+000 +2.2672e+000 -6.1883e-001 +3.5723e+000 +1.9874e+000 -3.1172e+000 +1.7528e+000 +4.5590e+000 +3.5765e+000 -2.5843e+000 +1.8262e+000 +4.1259e+000 +2.7702e+000 +3.3432e+000 +8.1911e-001 +2.3885e+000 -1.1028e-001 +3.0501e+000 -1.4667e+000
4107 +3.905232508e+001 +3.905232508e+001 -1.007767492e+001 -1.007767492e+001 +1.9032e+000 +3.0347e+000 +2.4719e+000 -6.2815e-001 +3.8888e+000 +2.2162e+000 -2.6765e+000 +3.2834e+000 +4.5535e+000 +3.8069e+000 -3.1646e+000 +8.4116e-001 +4.1808e+000 +2.8981e+000 +3.4666e+000 +8.9565e-001 +2.1328e+000 -1.4922e+000 +2.6424e+000 -1.5497e+000
4591 +2.468538697e+001 +2.468538697e+001 -2.444461303e+001 -2.444461303e+001 +1.5551e+000 +3.1284e+000 +2.8763e+000 -8.7702e-001 +4.0280e+000 +2.0168e+000 -3.0342e+000 +4.0355e+000 +4.3299e+000 +3.5997e+000 -4.0723e+000 +7.1492e-001 +4.2227e+000 +3.2978e+000 +3.1159e+000 +8.8988e-001 +2.4041e+000 -2.4972e+000 +1.9121e+000 -1.8001e+000
5144 +1.525078244e+001 +1.525078244e+001 -3.387921756e+001 -3.387921756e+001 +1.6230e+000 +3.1884e+000 +2.6457e+000 -1.0055e+000 +4.2316e+000 +2.1241e+000 -3.0970e+000 +3.6842e+000 +4.3156e+000 +4.0401e+000 -4.6511e+000 -3.2320e-001 +3.8315e+000 +3.4297e+000 +2.6752e+000 +6.2212e-001 +2.3722e+000 -2.7250e+000 +1.3144e+000 -1.8462e+000
5552 +9.367682144e+000 +9.367682144e+000 -3.976231786e+001 -3.976231786e+001 +1.6325e+000 +3.1181e+000 +2.6552e+000 -9.6326e-001 +4.3513e+000 +2.0650e+000 -3.0513e+000 +4.0076e+000 +4.2301e+000 +4.1525e+000 -4.2373e+000 -6.4290e-001 +3.8048e+000 +3.6407e+000 +2.4754e+000 +5.1609e-001 +2.4432e+000 -2.6756e+000 +6.0968e-001 -1.9989e+000
6261 +6.228010523e+000 +6.228010523e+000 -4.290198948e+001 -4.290198948e+001 +1.5325e+000 +3.4927e+000 +2.7976e+000 -7.0538e-001 +4.5007e+000 +2.2235e+000 -3.0621e+000 +3.9705e+000 +4.0918e+000 +4.0533e+000 -4.2567e+000 -9.4315e-001 +3.5986e+000 +3.7145e+000 +1.9930e+000 +4.6207e-001 +2.3897e+000 -2.7928e+000 -5.2801e-001 -1.9099e+000
7161 +3.976195959e+000 +3.976195959e+000 -4.515380404e+001 -4.515380404e+001 +1.5936e+000 +3.7394e+000 +3.0114e+000 -5.4422e-001 +4.5817e+000 +2.4645e+000 -2.8264e+000 +4.1124e+000 +3.8770e+000 +3.9669e+000 -4.0772e+000 -1.1802e+000 +3.5959e+000 +3.8071e+000 +1.5434e+000 +3.2362e-001 +2.4642e+000 -2.6931e+000 -1.1733e+000 -2.0644e+000
% function evaluation | noise-free fitness - Fopt (2.977300000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.296403317e+002 +5.296403317e+002 +8.273703317e+002 +8.273703317e+002 +5.8471e+000 +1.3565e+001 +6.6260e+000 +1.1262e+001 +1.4464e+001 +1.0159e+001 +5.1323e+000 +9.7416e+000 +1.0249e+001 +6.6184e+000 +7.3219e+000 +6.5768e+000 +7.8731e+000 +1.1276e+001 +1.0875e+001 +7.8904e+000 +6.6414e+000 +7.8876e+000 +1.1978e+001 +5.4127e+000
5 +3.893778345e+002 +3.893778345e+002 +6.871078345e+002 +6.871078345e+002 +5.6203e+000 +1.1289e+001 +6.1502e+000 +9.2732e+000 +6.5475e+000 +9.7788e+000 +5.7828e+000 +5.0443e+000 +8.6154e+000 +7.6866e+000 +9.1758e+000 +7.5410e+000 +1.0736e+001 +7.4685e+000 +8.4593e+000 +7.4801e+000 +9.9345e+000 +6.2317e+000 +1.4209e+001 +7.3424e+000
618 +2.335791076e+002 +2.335791076e+002 +5.313091076e+002 +5.313091076e+002 +5.6203e+000 +6.5535e+000 +9.5526e+000 +9.2732e+000 +2.2340e+000 +1.0206e+001 +8.2244e+000 +5.0443e+000 +9.8702e+000 +3.4245e+000 +5.9159e+000 +4.0519e+000 +3.7489e+000 +5.1135e+000 +8.1210e+000 +7.4801e+000 +3.7021e+000 +6.2317e+000 +7.9405e+000 +9.1357e+000
1016 +1.570257614e+002 +1.570257614e+002 +4.547557614e+002 +4.547557614e+002 +6.0681e+000 +8.3128e+000 +5.3331e+000 +7.4323e+000 -1.7950e+000 +9.1578e+000 +4.1925e+000 +5.0963e+000 +5.9922e+000 +6.7752e+000 +6.0773e+000 +3.2000e+000 +4.0446e+000 +5.0213e+000 +4.7566e+000 +7.0617e+000 +6.5109e+000 +6.5316e+000 +5.2755e+000 +9.5573e+000
1513 +9.614880131e+001 +9.614880131e+001 +3.938788013e+002 +3.938788013e+002 +4.9694e+000 +4.0670e+000 +4.4129e-001 +6.3794e+000 -3.9915e-001 +7.1723e+000 +3.4133e+000 -3.4735e-001 +1.9371e+000 +5.1807e+000 +5.1859e+000 +2.1917e+000 +2.7288e+000 -6.9430e-001 +3.7379e+000 +3.4415e+000 +5.6533e+000 +3.1271e+000 +4.1000e+000 +6.5916e+000
3144 +6.273305180e+001 +6.273305180e+001 +3.604630518e+002 +3.604630518e+002 +2.0340e+000 +3.6513e+000 -2.5411e+000 +3.7913e+000 -9.7318e-001 +3.1105e+000 +5.3588e+000 -5.0261e+000 +2.7414e+000 +4.1337e+000 +4.8612e+000 +2.6826e+000 +5.2489e-001 +1.5149e+000 +3.3243e+000 +4.0709e+000 +2.4975e+000 +3.5065e-001 +3.9945e+000 +4.1711e+000
6217 +3.978037843e+001 +3.978037843e+001 +3.375103784e+002 +3.375103784e+002 +3.0696e-001 +4.1823e+000 -1.8029e+000 +2.3775e+000 -1.5461e+000 +2.7321e+000 +5.3520e+000 -5.2309e+000 +2.9122e+000 +4.3908e+000 +4.6084e+000 +2.9292e+000 +1.7159e-001 +1.3122e+000 +1.8524e+000 +3.2461e+000 +1.7372e+000 +1.9996e+000 +3.4775e+000 +4.3172e+000
% function evaluation | noise-free fitness - Fopt (5.157000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.631532638e+002 +8.631532638e+002 +9.147232638e+002 +9.147232638e+002 +1.4695e+001 +1.2688e+001 +1.3336e+001 +6.0271e+000 +1.4923e+001 +1.0102e+001 +1.3064e+001 +1.2003e+001 +1.1435e+001 +1.0014e+001 +5.8478e+000 +8.9589e+000 +1.2501e+001 +5.6989e+000 +6.0022e+000 +9.9669e+000 +1.3779e+001 +6.0087e+000 +1.1602e+001 +1.0228e+001
3 +4.792686018e+002 +4.792686018e+002 +5.308386018e+002 +5.308386018e+002 +1.0805e+001 +7.3229e+000 +9.0960e+000 +6.0955e+000 +1.0487e+001 +7.0579e+000 +1.4114e+001 +5.7327e+000 +5.1363e+000 +7.1688e+000 +7.6118e+000 +1.0160e+001 +1.0105e+001 +7.4571e+000 +1.0658e+001 +8.9138e+000 +8.5042e+000 +1.3441e+001 +8.8937e+000 +6.1828e+000
144 +3.918119406e+002 +3.918119406e+002 +4.433819406e+002 +4.433819406e+002 +9.4446e+000 +6.9018e+000 +5.3389e+000 +1.1435e+001 +1.0136e+001 +8.0749e+000 +1.3344e+001 +8.8970e+000 +4.5768e+000 +5.2363e+000 +7.8081e+000 +9.8889e+000 +9.4094e+000 +7.2369e+000 +8.5583e+000 +8.4862e+000 +7.2664e+000 +1.0440e+001 +6.9687e+000 +2.1745e+000
594 +2.475833021e+002 +2.475833021e+002 +2.991533021e+002 +2.991533021e+002 +8.7845e+000 +3.7110e+000 +4.0881e+000 +7.8020e+000 +5.2953e+000 +7.9395e+000 +3.3732e+000 +1.0405e+001 +6.4986e+000 +1.4680e+000 +8.2600e+000 +6.6777e+000 +4.0114e+000 +8.6724e+000 +1.2662e+000 +6.7410e+000 +5.9567e+000 +1.2673e+001 +7.9601e+000 +5.3902e+000
850 +1.441455369e+002 +1.441455369e+002 +1.957155369e+002 +1.957155369e+002 +4.7239e+000 +2.7634e+000 +2.0211e+000 +5.5426e+000 +4.3155e+000 +4.1263e+000 +2.4019e+000 +5.2848e+000 +1.6226e+000 +8.2238e+000 +6.3775e+000 +6.5604e+000 +2.5222e+000 +9.1144e+000 +5.9577e+000 +7.6689e+000 +8.7479e+000 +6.8612e+000 -1.8285e+000 +9.7727e-001
1242 +9.964822561e+001 +9.964822561e+001 +1.512182256e+002 +1.512182256e+002 +1.4577e+000 +3.5388e+000 -4.0180e+000 +4.4849e+000 +2.9642e+000 +6.1016e+000 +4.8026e+000 +7.2492e-001 +1.6512e+000 +5.4458e+000 +4.3476e+000 +4.6540e+000 -2.8558e-001 +7.3671e+000 +4.0141e+000 +5.9104e+000 +6.1546e+000 +6.9763e+000 -3.3199e+000 -8.1681e-001
3796 +6.294558539e+001 +6.294558539e+001 +1.145155854e+002 +1.145155854e+002 +5.6179e+000 +2.5259e+000 +6.7339e-001 -6.3051e-001 +8.4187e-001 +4.9572e+000 -3.1652e+000 -1.9117e+000 +8.9201e-002 +5.6752e+000 +1.2498e+000 +5.3072e+000 +4.1804e+000 +7.7603e-003 +7.3048e-001 +1.9089e+000 +4.2058e+000 +4.4348e+000 +2.1297e+000 -1.6561e+000
6353 +3.972890466e+001 +3.972890466e+001 +9.129890466e+001 +9.129890466e+001 +4.9974e+000 +2.3361e+000 +2.4093e+000 -1.8178e+000 +1.9382e+000 +5.2897e+000 -3.5096e+000 -2.5642e+000 -1.6209e-001 +5.6343e+000 +9.0448e-001 +5.2546e+000 +2.2031e+000 -6.2351e-001 -9.9317e-001 +8.9219e-001 +4.0085e+000 +4.1540e+000 +2.0068e+000 -3.2323e+000
% function evaluation | noise-free fitness - Fopt (1.495000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.566674945e+002 +6.566674945e+002 +6.716174945e+002 +6.716174945e+002 +7.6078e+000 +1.0172e+001 +6.2064e+000 +8.5149e+000 +8.8839e+000 +1.0833e+001 +1.4528e+001 +1.1836e+001 +7.0742e+000 +1.1670e+001 +1.0067e+001 +1.0873e+001 +5.6986e+000 +5.5586e+000 +5.9990e+000 +1.3664e+001 +1.2545e+001 +1.3031e+001 +8.0177e+000 +9.4444e+000
