% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.881346340e+001 +9.881346340e+001 +8.187346340e+001 +8.187346340e+001 +1.3833e-001 -3.3038e+000 -6.2322e-001 +3.2897e+000 +4.5050e+000 -1.2894e+000 -2.2748e+000 +2.3693e+000 -2.8103e+000 +1.7954e+000 -4.2686e+000 +1.5159e+000 +4.8265e+000 -2.2379e+000 +3.6317e+000 -4.8582e+000 -2.6397e+000 +2.4736e+000 +4.9095e+000 +3.6745e-001
6 +4.235074047e+001 +4.235074047e+001 +2.541074047e+001 +2.541074047e+001 -1.0785e+000 -2.0003e+000 -4.3682e+000 -3.3959e+000 -5.3319e-001 +2.4572e+000 -3.7495e-001 +2.6162e+000 +2.2262e+000 -1.9100e+000 -2.2570e+000 -2.8909e+000 +4.2793e+000 +1.4864e+000 -2.4702e+000 -4.5931e+000 -3.6109e-001 +3.1536e+000 +6.9546e-001 -1.0826e+000
7 +3.210839229e+001 +3.210839229e+001 +1.516839229e+001 +1.516839229e+001 +2.5184e+000 +5.4876e-002 -4.6311e+000 -2.3018e+000 +2.3298e+000 -3.2703e+000 +3.7658e+000 -8.7899e-001 +7.4729e-001 -1.1338e+000 -1.6926e+000 +2.9833e+000 -2.0269e+000 +7.4793e-001 -2.6617e+000 -4.3223e+000 -4.2276e+000 +2.3083e+000 +2.9906e-001 +1.8397e+000
26 +2.498099570e+001 +2.498099570e+001 +8.040995699e+000 +8.040995699e+000 -2.4686e-001 +3.7248e+000 -3.2874e+000 -3.4030e+000 +2.9702e+000 +2.0866e+000 -2.1658e+000 +4.6977e+000 -4.3906e+000 -3.3335e+000 -1.2496e+000 +2.8206e+000 +3.6337e+000 -1.5396e+000 -3.5380e+000 -3.9137e+000 +5.1149e-001 +1.9841e+000 +4.2949e+000 +4.1215e+000
105 +1.383115946e+001 +1.383115946e+001 -3.108840544e+000 -3.108840544e+000 +3.8446e+000 -2.5115e-002 -4.1160e+000 +7.0831e-001 +3.5784e+000 -3.5433e+000 +1.9137e+000 +1.3117e+000 -1.9303e+000 -2.4581e+000 -2.5100e+000 -2.7266e+000 -4.2858e+000 -3.4759e+000 +1.3259e+000 +4.4033e-001 +1.5617e+000 +1.7881e+000 -9.2043e-002 -2.7787e+000
322 +9.572260076e+000 +9.572260076e+000 -7.367739924e+000 -7.367739924e+000 +2.4133e+000 -8.4036e-001 -4.1965e+000 -2.4712e+000 +3.5088e+000 -2.4184e+000 -6.8987e-001 -1.8256e-003 -1.2580e+000 -1.1329e+000 +1.7082e+000 -2.4523e+000 -1.1584e+000 -3.5331e+000 +1.7118e+000 +1.3235e-001 +2.1661e+000 +1.4943e+000 +9.9148e-001 +1.2408e-001
1171 +5.939849185e+000 +5.939849185e+000 -1.100015081e+001 -1.100015081e+001 +3.6539e+000 +1.8107e+000 -3.5966e+000 -3.0631e-001 +1.1975e+000 -2.3745e+000 +1.6495e+000 -1.2106e+000 +9.6770e-001 -3.8648e-001 +4.2584e+000 -9.1349e-001 -3.0132e+000 -3.6386e+000 +6.2665e-001 +1.6891e+000 +1.9741e+000 +3.1923e+000 -1.5178e+000 +2.0044e+000
2372 +3.716250710e+000 +3.716250710e+000 -1.322374929e+001 -1.322374929e+001 +2.2305e+000 +2.1995e+000 -1.0962e+000 +2.3189e+000 +3.3834e+000 -9.8202e-001 +2.8569e+000 -1.9167e+000 -1.2484e+000 -1.7671e+000 +3.5386e+000 -7.9073e-001 -3.3650e+000 -3.3002e+000 +3.2739e+000 +1.0961e+000 +3.7433e+000 +1.6521e+000 +6.3290e-002 +9.4442e-001
3397 +2.505979372e+000 +2.505979372e+000 -1.443402063e+001 -1.443402063e+001 +2.4698e+000 +1.0060e+000 +6.9782e-002 +2.1927e+000 +2.7953e+000 -1.8437e+000 +3.2168e+000 -3.1982e+000 -1.2945e+000 -1.3006e+000 +3.8265e+000 -6.9121e-001 -1.5334e+000 -2.8492e+000 +2.4051e+000 +1.3448e+000 +3.2608e+000 +1.4153e+000 +1.0285e+000 +2.1287e+000
8784 +1.393206156e+000 +1.393206156e+000 -1.554679384e+001 -1.554679384e+001 +2.8131e+000 +2.9478e+000 -1.6625e+000 +2.4061e+000 +7.6001e-001 -1.5007e+000 +4.8102e+000 -2.5754e+000 -3.7067e-001 -1.7395e+000 +4.0765e+000 -8.4824e-001 -2.7731e+000 -1.3471e+000 +2.6021e+000 +2.9664e+000 +3.9238e+000 -5.3365e-001 -2.1617e-001 +1.3572e+000
30240 +9.331709795e-001 +9.331709795e-001 -1.600682902e+001 -1.600682902e+001 +3.4703e+000 +2.3903e+000 -1.6226e+000 +1.1827e+000 +1.6656e+000 -1.7258e+000 +3.5198e+000 -1.9942e+000 -5.0774e-001 -1.8274e+000 +3.8442e+000 +2.8948e-003 -2.6170e+000 -1.4403e+000 +2.5592e+000 +2.7744e+000 +3.8846e+000 -6.6416e-001 +4.0856e-001 +2.2904e+000
30553 +6.090204212e-001 +6.090204212e-001 -1.633097958e+001 -1.633097958e+001 +3.4806e+000 +2.7730e+000 -1.5148e+000 +1.2442e+000 +1.7138e+000 -1.6077e+000 +3.4442e+000 -2.2702e+000 -6.4368e-001 -1.7260e+000 +3.7631e+000 -8.9734e-003 -3.0882e+000 -1.2796e+000 +2.6837e+000 +2.8208e+000 +3.7836e+000 -6.4710e-001 +3.2003e-001 +2.4541e+000
479614 +3.978655209e-001 +3.978655209e-001 -1.654213448e+001 -1.654213448e+001 +3.8980e+000 +2.4709e+000 -1.4724e+000 +1.3375e+000 +1.1570e+000 -2.1507e+000 +3.2402e+000 -2.1987e+000 -4.6569e-001 -2.0668e+000 +3.7273e+000 +4.4713e-001 -2.5138e+000 -1.2970e+000 +2.5376e+000 +3.2161e+000 +4.0757e+000 -5.8250e-001 +2.8470e-001 +2.4992e+000
481108 +2.391775770e-001 +2.391775770e-001 -1.670082242e+001 -1.670082242e+001 +3.8855e+000 +2.6348e+000 -1.6213e+000 +1.3732e+000 +1.2285e+000 -2.0522e+000 +3.2401e+000 -2.2387e+000 -4.3648e-001 -2.0971e+000 +3.8046e+000 +4.3154e-001 -2.5606e+000 -1.3236e+000 +2.6054e+000 +3.2249e+000 +4.0829e+000 -6.1731e-001 +2.0140e-001 +2.5211e+000
632808 +1.549243877e-001 +1.549243877e-001 -1.678507561e+001 -1.678507561e+001 +3.7937e+000 +2.4777e+000 -1.3128e+000 +1.4554e+000 +1.7561e+000 -1.9624e+000 +3.2877e+000 -2.4842e+000 -1.2160e-001 -1.9033e+000 +3.8756e+000 +5.1035e-001 -2.6310e+000 -1.5247e+000 +2.4192e+000 +3.0683e+000 +3.6684e+000 -2.1802e-001 +2.8733e-001 +1.8635e+000
% function evaluation | noise-free fitness - Fopt (1.881000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.462173213e+001 +5.462173213e+001 +7.343173213e+001 +7.343173213e+001 +1.9565e+000 -2.3209e-001 +8.1218e-001 -1.8968e+000 +3.4667e+000 +4.0446e+000 -2.0084e+000 -6.0699e-001 -1.1522e+000 +3.9606e-001 -4.3865e-001 +3.9527e+000 +2.8431e+000 -3.3693e+000 +2.1703e-002 +1.1481e+000 -3.7637e+000 -3.0895e+000 -3.0089e+000 -2.3359e+000
4 +3.210457473e+001 +3.210457473e+001 +5.091457473e+001 +5.091457473e+001 -6.3449e-001 +1.4687e-001 -1.8415e+000 +4.9669e+000 +3.6358e+000 -5.4218e-001 +3.9266e+000 -5.0304e-001 +4.4559e+000 -1.9683e+000 +1.0672e+000 +8.3350e-001 -1.7713e+000 +2.0549e+000 +3.2590e+000 +2.8813e+000 +3.0523e+000 +2.0124e+000 -9.6331e-001 -3.5580e+000
5 +2.288694087e+001 +2.288694087e+001 +4.169694087e+001 +4.169694087e+001 -3.2931e+000 -3.2598e+000 -9.5137e-001 +2.2747e+000 +4.8186e+000 +1.7400e+000 +2.9260e+000 -7.6711e-001 +2.6763e+000 +4.0457e+000 -4.6427e+000 +1.0838e+000 +1.0085e+000 -3.6521e+000 +1.0937e+000 +3.7394e+000 +4.0539e+000 +1.2531e+000 -9.9048e-001 +4.3461e+000
8 +1.400902622e+001 +1.400902622e+001 +3.281902622e+001 +3.281902622e+001 +5.4385e-001 -2.6739e+000 -1.6760e+000 -1.2919e+000 -2.6592e+000 -2.7631e+000 -5.6117e-001 +2.0871e+000 +1.8589e+000 +1.9238e+000 -4.6303e+000 +4.1725e+000 -3.4047e+000 -4.5734e-001 +3.1054e+000 -9.4041e-001 -8.2344e-001 +1.8085e-001 +1.4662e+000 +1.7122e+000
368 +8.750996859e+000 +8.750996859e+000 +2.756099686e+001 +2.756099686e+001 -3.2442e+000 +1.5193e+000 -4.3169e-003 -2.9940e+000 -2.5428e+000 -4.2759e+000 +5.3837e-001 -7.9591e-001 +6.1940e-001 +3.7046e+000 -2.4383e+000 +1.5098e+000 +1.1150e+000 +3.7136e-001 -2.0503e-001 +9.9929e-001 -3.6039e+000 +3.2785e+000 -1.9786e-001 +4.5147e+000
1422 +6.279442049e+000 +6.279442049e+000 +2.508944205e+001 +2.508944205e+001 -2.1764e+000 +1.4217e+000 -2.7709e-001 -3.5330e+000 -1.7438e+000 -4.5573e+000 +7.0462e-001 -9.4461e-001 -4.1286e-002 +4.2284e+000 -1.5337e+000 +2.2555e+000 +1.9664e+000 +9.2138e-001 -4.2310e-001 +8.7614e-001 -2.7716e+000 +4.0139e+000 -8.8269e-001 +3.7481e+000
3275 +3.347117222e+000 +3.347117222e+000 +2.215711722e+001 +2.215711722e+001 -2.2707e+000 +1.2102e+000 +1.1497e-001 -2.5221e+000 -5.9909e-002 -3.2937e+000 +4.8523e-001 -2.3106e+000 -8.6583e-001 +2.0159e+000 -1.8025e+000 +4.2466e+000 +3.9177e+000 +1.3962e+000 -9.4990e-001 +7.8864e-001 -1.3033e+000 +4.2360e+000 -3.1608e-001 +3.9172e+000
5017 +2.333193451e+000 +2.333193451e+000 +2.114319345e+001 +2.114319345e+001 -2.9932e+000 +2.5486e+000 -1.7578e-001 -1.6797e+000 +4.1308e-002 -3.4790e+000 +4.1309e-001 -1.3346e+000 -2.3664e+000 +2.2119e+000 -9.4515e-001 +4.3582e+000 +3.4083e+000 +1.7989e+000 -1.6114e+000 +4.1255e-001 -9.6924e-001 +3.9744e+000 -9.5922e-001 +2.3459e+000
% function evaluation | noise-free fitness - Fopt (2.731500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
