% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.112905832e+003 +8.112905832e+003 +8.095965832e+003 +8.095965832e+003 +9.5376e+000 +1.3975e+001 +9.8254e+000 +1.0592e+001 +6.1467e+000 +5.3732e+000 +1.1823e+001 +5.9979e+000 +7.1086e+000 +1.2118e+001 +7.4659e+000 +8.6361e+000 +5.6499e+000 +1.4176e+001 +1.1201e+001 +1.3217e+001 +8.8050e+000 +1.2698e+001 +6.7478e+000 +1.3308e+001
6 +5.805569760e+003 +5.805569760e+003 +5.788629760e+003 +5.788629760e+003 +5.6028e+000 +7.6958e+000 +6.0820e+000 +7.9157e+000 +1.4443e+001 +5.0183e+000 +8.9118e+000 +6.1732e+000 +9.1237e+000 +1.2513e+001 +8.1768e+000 +1.2700e+001 +9.9640e+000 +7.2252e+000 +9.5960e+000 +6.4951e+000 +1.4950e+001 +1.0248e+001 +1.4656e+001 +8.7284e+000
53 +3.707168231e+001 +3.707168231e+001 +2.013168231e+001 +2.013168231e+001 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
194 +2.216946524e+001 +2.216946524e+001 +5.229465235e+000 +5.229465235e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +3.2579e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +5.5299e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
353 +1.247090815e+001 +1.247090815e+001 -4.469091850e+000 -4.469091850e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +3.2579e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +2.1810e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +5.5299e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +1.5544e-002 +1.4116e+000
861 +9.565749794e+000 +9.565749794e+000 -7.374250206e+000 -7.374250206e+000 +2.3996e+000 +0.0000e+000 -8.4593e-001 -3.6822e-001 +1.6289e+000 +1.0399e+000 +7.9319e-001 -8.0452e-001 +5.0500e-001 +2.6283e-001 +2.2850e+000 +0.0000e+000 -1.7654e-001 -7.3674e-001 +4.0652e+000 +1.0129e+000 +0.0000e+000 +1.7590e+000 -3.4646e-001 +0.0000e+000
2822 +6.132299130e+000 +6.132299130e+000 -1.080770087e+001 -1.080770087e+001 +2.3143e+000 -6.1226e-002 -5.9603e-001 +2.6283e+000 +3.7862e+000 -3.8703e-001 +4.8046e+000 +6.4252e-001 -2.4179e-001 -1.1499e-001 +4.3585e+000 -7.1409e-002 -5.4774e-002 -1.7765e+000 +2.3613e+000 +3.1203e+000 +2.5236e+000 +3.2293e-001 +7.9985e-001 +1.6452e+000
6895 +3.788672155e+000 +3.788672155e+000 -1.315132784e+001 -1.315132784e+001 +2.9856e+000 +2.9641e-001 +1.1684e+000 +1.0662e+000 +5.1729e+000 +8.2862e-001 +2.4439e+000 -9.4223e-001 -5.3844e-001 -9.8655e-001 +4.2220e+000 -1.2511e+000 +1.1443e-001 -3.2737e+000 +2.4367e+000 +2.6353e+000 +2.9321e+000 -5.8231e-001 +1.8147e+000 +3.3379e+000
% function evaluation | noise-free fitness - Fopt (1.881000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.528624009e+004 +3.528624009e+004 +3.530505009e+004 +3.530505009e+004 +5.2024e+000 +1.1308e+001 +5.0798e+000 +5.4800e+000 +6.5136e+000 +1.3625e+001 +7.5276e+000 +6.1117e+000 +1.1669e+001 +5.1366e+000 +9.8631e+000 +5.9848e+000 +1.1638e+001 +9.4436e+000 +1.1833e+001 +1.0566e+001 +1.4486e+001 +9.5507e+000 +7.0297e+000 +8.5624e+000
