% function evaluation | noise-free fitness - Fopt (-9.210000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.885757848e+002 +3.885757848e+002 +3.793657848e+002 +3.793657848e+002 -4.7479e+000 -1.4393e-001 +1.5334e+000 +4.7467e+000 -2.2569e+000 +1.6298e-002 -2.7907e+000 +8.1872e-002 -3.0856e+000 -1.8978e+000 -2.1067e-001 +3.7309e+000 +8.2220e-001 +8.4969e-002 +1.1520e+000 -4.3575e+000 +9.7278e-001 -3.5589e+000 +2.0994e+000 +3.9930e+000
84 +2.184498154e+002 +2.184498154e+002 +2.092398154e+002 +2.092398154e+002 -7.9779e-001 +1.0100e+000 +3.0108e+000 -2.8486e+000 -1.3904e+000 -5.4864e-001 +2.1738e+000 +4.4788e+000 -2.7388e+000 -1.6115e+000 +1.5776e+000 -4.4528e+000 +7.5256e+000 +2.5267e+000 -3.8940e+000 -3.8118e-001 +2.9445e+000 +1.2716e+000 -4.4569e+000 +2.8230e+000
158 +1.390779020e+002 +1.390779020e+002 +1.298679020e+002 +1.298679020e+002 -2.0920e+000 -1.7883e+000 +8.4133e+000 -6.4797e+000 -7.1168e-001 +3.4128e+000 +2.5709e+000 +3.2729e+000 -2.5327e+000 -1.2743e+000 +3.2539e+000 -6.4957e+000 +5.7443e+000 +4.0177e+000 -2.3138e+000 -4.0626e+000 +6.3531e+000 +5.8862e+000 -7.4576e+000 +4.4979e+000
209 +9.783337195e+001 +9.783337195e+001 +8.862337195e+001 +8.862337195e+001 +5.7674e+000 +3.3896e+000 +1.2852e+001 -6.0374e+000 -1.2884e-001 +7.3231e+000 +1.1960e+001 +1.1423e+001 +4.3539e+000 +2.3008e+000 +2.5428e+000 -1.0907e+001 +8.0560e+000 +4.1771e+000 -2.7794e+000 -9.5491e+000 +4.7236e+000 +4.3068e+000 -1.0979e+001 +8.2820e+000
237 +6.165479780e+001 +6.165479780e+001 +5.244479780e+001 +5.244479780e+001 +9.1970e+000 +7.2811e-001 +1.6254e+001 -5.3034e+000 -4.5170e+000 +1.0306e+001 +1.2517e+001 +1.6453e+001 +5.7531e+000 +1.4945e+000 -6.8047e-001 -1.4836e+001 +8.5202e+000 +4.8763e+000 -1.0658e+001 -1.3925e+001 +6.5749e+000 +4.1352e+000 -1.7578e+001 +6.1588e+000
320 +3.979239288e+001 +3.979239288e+001 +3.058239288e+001 +3.058239288e+001 +1.8731e+001 +7.6645e+000 +5.3050e+001 -1.6484e+001 -9.2725e+000 +3.0173e+001 +4.1699e+001 +5.0492e+001 +3.0791e+001 -2.0135e+000 -2.3386e+001 -3.8728e+001 +1.4061e+001 +8.4064e+000 -2.0401e+001 -2.7366e+001 +1.7747e+001 +1.3654e+001 -3.1410e+001 +1.1086e+001
370 +2.257803654e+001 +2.257803654e+001 +1.336803654e+001 +1.336803654e+001 +1.2149e+001 +1.0349e+001 +5.4189e+001 -7.0466e+000 -9.6437e+000 +2.4480e+001 +2.6627e+001 +2.7769e+001 +1.8369e+001 -3.2362e+000 -1.7576e+001 -4.3870e+001 +7.3918e+000 +5.2975e+000 -3.1911e+001 -2.3432e+001 +1.2150e+001 +7.7914e+000 -4.6671e+001 +1.4276e+001
429 +1.220866510e+001 +1.220866510e+001 +2.998665097e+000 +2.998665097e+000 +1.4734e+001 +1.1747e+001 +5.7323e+001 -3.4874e+000 -1.3165e+001 +3.1344e+001 +3.7389e+001 +4.1514e+001 +3.0629e+001 -7.4534e+000 -3.5525e+001 -4.2023e+001 +1.7688e+001 +1.3094e+001 -2.0322e+001 -2.8748e+001 +1.8456e+001 +1.1839e+001 -4.1027e+001 +1.5062e+001
453 +4.002923035e+000 +4.002923035e+000 -5.207076965e+000 -5.207076965e+000 +2.0187e+001 +1.2136e+001 +6.1106e+001 +2.2172e+000 -1.3639e+001 +3.4248e+001 +4.6930e+001 +4.5185e+001 +3.7906e+001 -7.1878e+000 -4.4441e+001 -4.3817e+001 +1.5735e+001 +1.3527e+001 -2.2868e+001 -2.9134e+001 +1.9518e+001 +1.1551e+001 -4.2689e+001 +1.3465e+001
465 +1.407110471e+000 +1.407110471e+000 -7.802889529e+000 -7.802889529e+000 +2.4693e+001 +1.2848e+001 +7.7679e+001 +4.0218e+000 -1.8251e+001 +4.2205e+001 +5.9081e+001 +5.2851e+001 +4.6819e+001 -1.1149e+001 -5.4756e+001 -5.7845e+001 +1.5081e+001 +1.3977e+001 -3.1868e+001 -3.5191e+001 +2.0903e+001 +1.2951e+001 -5.7277e+001 +1.8690e+001
482 -3.552713679e-014 -3.552713679e-014 -9.210000000e+000 -9.210000000e+000 +2.1321e+001 +1.4857e+001 +8.4055e+001 +7.7499e+000 -1.8317e+001 +4.3371e+001 +5.3652e+001 +4.3656e+001 +4.1561e+001 -1.3264e+001 -5.5360e+001 -6.7806e+001 +9.9748e+000 +1.0104e+001 -3.9405e+001 -3.3632e+001 +1.7353e+001 +1.1146e+001 -6.9399e+001 +1.9813e+001
% function evaluation | noise-free fitness - Fopt (6.559900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.406608491e+002 +4.406608491e+002 +1.096650849e+003 +1.096650849e+003 -2.7106e-001 -3.8982e+000 +3.1028e-002 -3.3362e+000 -4.5243e+000 +4.2201e+000 +6.1287e-001 +4.8971e+000 -3.8233e+000 +2.0755e+000 -3.3663e+000 -7.5804e-001 -3.9326e+000 +3.9392e+000 -4.6063e-001 +4.3281e+000 +4.8052e+000 -3.6092e+000 -3.1770e-001 -2.0546e+000
7 +3.609485366e+002 +3.609485366e+002 +1.016938537e+003 +1.016938537e+003 -2.3624e+000 +1.1598e+000 +4.4508e+000 -3.4082e+000 -8.1485e-001 +3.8648e+000 +9.5722e-001 +1.1346e+000 -4.8168e+000 -2.5821e-001 +5.9073e-001 -1.2562e+000 +3.0417e-001 -4.4270e+000 +1.3441e+000 +2.1971e+000 +1.2742e+000 -1.4972e+000 -1.2076e+000 +1.1220e+000
55 +2.277649849e+002 +2.277649849e+002 +8.837549849e+002 +8.837549849e+002 +3.3907e+000 -1.9481e-001 +8.5718e-001 +4.4865e-001 -1.9029e+000 -2.2558e+000 -2.3266e+000 +9.7502e-001 +2.7169e+000 -7.8466e+000 +3.7660e+000 -4.3354e+000 +2.7127e+000 -2.2228e+000 +4.1486e+000 +1.8416e+000 +2.0283e+000 -1.7304e+000 +6.5265e+000 +6.7857e+000
126 +1.283839246e+002 +1.283839246e+002 +7.843739246e+002 +7.843739246e+002 +5.2939e+000 -1.9481e-001 +8.5718e-001 +4.4865e-001 -9.8620e+000 -2.2558e+000 -2.3266e+000 +9.7502e-001 +2.7169e+000 -9.3040e+000 +3.7660e+000 +1.5018e+000 +2.7127e+000 -6.4087e+000 +4.1486e+000 +1.8416e+000 -7.8508e+000 -2.7908e+000 +6.5265e+000 +6.7857e+000
145 +8.005099729e+001 +8.005099729e+001 +7.360409973e+002 +7.360409973e+002 +1.3732e+001 -4.9710e+000 -4.8738e+000 -1.9128e-001 -1.7211e+001 -3.3615e+000 -7.8541e+000 +1.0803e+000 +6.1204e+000 -2.3010e+001 +3.8105e+000 -5.9745e-001 +5.0430e+000 -6.4768e+000 +8.2333e+000 +4.0769e+000 -1.5479e+001 -9.7571e+000 +1.0745e+001 +1.7616e+001
175 +6.034549977e+001 +6.034549977e+001 +7.163354998e+002 +7.163354998e+002 +2.9942e+001 -1.3607e+001 -1.3042e+001 +2.6975e+000 -2.3989e+001 -3.4359e+000 -1.8809e+001 +6.3973e+000 +3.7477e+000 -4.2810e+001 +9.3397e+000 -3.2005e+000 +1.2120e+001 -1.4702e+001 +1.4758e+001 +9.8262e+000 -2.1443e+001 -1.7266e+001 +1.7876e+001 +2.9381e+001
206 +3.147338556e+001 +3.147338556e+001 +6.874633856e+002 +6.874633856e+002 +5.1323e+001 -3.1216e+001 -1.7472e+001 -1.9540e+000 -4.0787e+001 +2.7455e-001 -2.9645e+001 +7.9880e+000 -5.2378e-001 -7.4409e+001 +7.2811e+000 +6.1933e+000 +1.4197e+001 -2.1835e+001 +2.9892e+001 +1.7226e+001 -4.4347e+001 -2.8223e+001 +2.6337e+001 +4.9736e+001
236 +2.121396581e+001 +2.121396581e+001 +6.772039658e+002 +6.772039658e+002 +6.5009e+001 -3.7800e+001 -2.3403e+001 -1.5564e+000 -5.4161e+001 +5.0413e-001 -3.6272e+001 +1.0187e+001 -4.3575e+000 -9.8407e+001 +1.1327e+001 +5.6534e+000 +1.7489e+001 -2.4354e+001 +3.7311e+001 +1.9080e+001 -5.4620e+001 -3.6982e+001 +3.1919e+001 +6.3058e+001
280 +1.172662593e+001 +1.172662593e+001 +6.677166259e+002 +6.677166259e+002 +1.3204e+002 -6.7683e+001 -4.6727e+001 +5.3075e+000 -9.9477e+001 +1.3976e+000 -7.1412e+001 +2.0862e+001 -6.8745e+000 -1.8288e+002 +2.2699e+001 +1.0386e+001 +2.7788e+001 -4.7750e+001 +6.9773e+001 +2.9397e+001 -8.9919e+001 -6.5392e+001 +5.8619e+001 +1.1962e+002
324 +5.883204009e+000 +5.883204009e+000 +6.618732040e+002 +6.618732040e+002 +1.3873e+002 -7.2422e+001 -4.8067e+001 +5.8988e+000 -1.0981e+002 -1.7904e+000 -7.6080e+001 +2.2275e+001 -5.2798e+000 -2.0060e+002 +2.5358e+001 +9.9403e+000 +3.1448e+001 -5.3021e+001 +7.4438e+001 +3.2824e+001 -9.6887e+001 -7.3172e+001 +6.4071e+001 +1.3167e+002
336 +2.809507302e+000 +2.809507302e+000 +6.587995073e+002 +6.587995073e+002 +1.8647e+002 -9.6595e+001 -6.4571e+001 +8.5916e+000 -1.5102e+002 -3.4672e+000 -1.0171e+002 +2.9650e+001 -1.0741e+001 -2.7370e+002 +3.5350e+001 +1.2466e+001 +4.0583e+001 -7.6266e+001 +1.0532e+002 +4.0105e+001 -1.3072e+002 -1.0307e+002 +8.6419e+001 +1.7631e+002
364 +2.405877931e+000 +2.405877931e+000 +6.583958779e+002 +6.583958779e+002 +2.7062e+002 -1.3781e+002 -9.2101e+001 +1.6289e+001 -2.1454e+002 -3.6875e+000 -1.4801e+002 +4.4348e+001 -1.4397e+001 -3.9082e+002 +4.9076e+001 +2.0515e+001 +5.7724e+001 -1.0828e+002 +1.4530e+002 +5.5839e+001 -1.8190e+002 -1.4019e+002 +1.2198e+002 +2.4964e+002
387 -3.410605132e-013 -3.410605132e-013 +6.559900000e+002 +6.559900000e+002 +3.5952e+002 -1.9082e+002 -1.1044e+002 +2.3722e+001 -2.8019e+002 -6.7169e+000 -1.7272e+002 +5.4833e+001 -2.6011e+001 -4.7447e+002 +6.6432e+001 +2.6257e+001 +7.0454e+001 -1.3274e+002 +1.9740e+002 +7.6710e+001 -2.4511e+002 -1.8744e+002 +1.4216e+002 +3.3944e+002
% function evaluation | noise-free fitness - Fopt (6.671000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
