% function evaluation | noise-free fitness - Fopt (-5.235000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.921139501e+002 +2.921139501e+002 +2.397639501e+002 +2.397639501e+002 -1.1520e+000 -3.5343e+000 -3.1679e+000 +4.7397e+000 +7.3324e-001 -3.3871e+000 +4.1706e+000 +4.9720e-001 +1.2860e+000 +2.5774e+000 -3.0111e+000 -3.8043e+000 +2.4123e+000 +1.7644e+000 +1.6512e+000 -1.0114e+000 -4.3035e+000 -1.0132e+000 +4.3516e+000 +4.2389e-001
3 +1.666038220e+002 +1.666038220e+002 +1.142538220e+002 +1.142538220e+002 +3.4047e+000 +2.6561e+000 -3.7314e+000 -4.1866e+000 +3.0940e-001 +1.0179e+000 +2.3942e+000 -2.2413e+000 -6.3035e-001 -1.4242e+000 +3.1728e+000 +2.3839e+000 +2.8069e+000 +1.9908e+000 +1.0766e+000 +3.6038e+000 -3.8533e+000 -1.5069e+000 +4.4618e+000 +2.1567e+000
5 +7.973652252e+001 +7.973652252e+001 +2.738652252e+001 +2.738652252e+001 +2.7477e+000 -1.2369e+000 -2.3874e+000 -5.5485e-001 +2.8655e+000 -1.6350e+000 +2.9341e+000 +1.6715e+000 +4.4198e+000 +2.4185e+000 +2.1428e+000 -4.6058e+000 +1.2726e+000 +7.0810e-001 +4.8335e+000 -3.8665e+000 -5.5514e-001 -8.0563e-001 -3.9685e+000 -4.5761e+000
10 +3.607251277e+001 +3.607251277e+001 -1.627748723e+001 -1.627748723e+001 -1.6112e+000 -4.8393e+000 -1.9450e+000 -1.3194e+000 -6.8110e-001 -5.4735e-001 -2.9929e+000 -4.7457e+000 +4.8422e+000 +9.2603e-001 +3.8800e+000 -2.9982e-002 +3.0272e-001 +3.8460e+000 -1.8515e+000 -2.8317e-001 +4.6383e-001 +1.7390e-001 -6.3009e-001 -1.4625e+000
504 +2.065420274e+001 +2.065420274e+001 -3.169579726e+001 -3.169579726e+001 -2.6300e+000 -3.6767e+000 -4.3389e-001 -8.1106e-001 -1.1569e+000 +1.5745e-001 -9.8392e-001 -2.3527e+000 +2.4975e-001 -3.8377e+000 +3.8378e+000 -1.0842e+000 +6.0854e-001 +2.3951e+000 -4.1794e-001 +3.7557e-001 +9.4499e-001 -3.5917e-001 +1.4091e+000 -2.1347e+000
745 +1.566534571e+001 +1.566534571e+001 -3.668465429e+001 -3.668465429e+001 -2.4798e+000 -3.2502e+000 +5.3938e-004 -5.2171e-001 -2.6801e+000 +1.7300e+000 -1.2017e+000 -1.8492e+000 +2.2831e+000 -1.1504e+000 +5.8372e+000 -1.7283e+000 +1.5099e+000 -1.9806e+000 -1.6502e+000 +1.3862e+000 +1.4628e+000 -1.9665e+000 +2.0100e+000 -4.3836e+000
994 +7.929069948e+000 +7.929069948e+000 -4.442093005e+001 -4.442093005e+001 -1.9146e+000 -2.1525e+000 +1.5946e+000 -2.2318e+000 -3.5292e+000 +1.0796e+000 -3.5890e+000 -1.0686e+000 +3.2080e+000 -1.2685e+000 +3.6486e+000 -3.2060e+000 +1.0786e+000 -2.7977e+000 -2.5168e+000 +7.6588e-001 +9.0892e-001 +1.1197e-001 +1.1251e+000 -4.3285e+000
1322 +6.262528869e+000 +6.262528869e+000 -4.608747113e+001 -4.608747113e+001 -2.0612e+000 -2.3038e+000 +1.2129e+000 -1.5178e+000 -1.8907e+000 +2.0112e+000 -2.1708e+000 -5.3244e-001 +3.5869e+000 -1.3413e+000 +3.4500e+000 -1.8074e+000 +1.3772e+000 -3.8653e+000 -1.6519e+000 +6.7127e-001 -2.5828e-001 +3.5168e-001 +1.6398e+000 -4.8797e+000
1708 +3.825001481e+000 +3.825001481e+000 -4.852499852e+001 -4.852499852e+001 -1.7311e+000 -1.4461e+000 +1.6106e+000 -2.5007e+000 -2.8186e+000 +3.8642e+000 -3.5251e+000 +7.3236e-002 +2.6478e+000 -1.4067e+000 +3.6363e+000 -1.3131e+000 +1.6648e+000 -1.4575e+000 -1.1969e+000 +9.4279e-001 -8.4498e-001 +2.1186e+000 +1.4050e+000 -3.0051e+000
2224 +2.350379586e+000 +2.350379586e+000 -4.999962041e+001 -4.999962041e+001 -1.3300e+000 -1.6339e-001 +2.3112e+000 -2.1722e+000 -1.3893e+000 +4.3073e+000 -3.7525e+000 -1.6808e-001 +2.8839e+000 -1.5675e+000 +3.1544e+000 -3.4332e-001 +2.3643e+000 -2.5826e-001 -2.1288e+000 +1.5708e+000 -7.3103e-001 +2.2655e+000 +3.0485e+000 -3.0340e+000
