% function evaluation | noise-free fitness - Fopt (4.078000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.875526384e+002 +7.875526384e+002 +8.283326384e+002 +8.283326384e+002 +8.3658e+000 +5.0448e+000 +8.5723e+000 +1.2255e+001 +5.3748e+000 +1.4302e+001 +1.2062e+001 +1.0954e+001 +9.6348e+000 +1.3373e+001 +5.7788e+000 +1.3986e+001 +1.4159e+001 +6.5688e+000 +7.7226e+000 +7.8573e+000 +1.3136e+001 +1.3652e+001 +1.0988e+001 +5.7108e+000
3 +5.741789729e+002 +5.741789729e+002 +6.149589729e+002 +6.149589729e+002 +5.0476e+000 +6.3494e+000 +5.8098e+000 +5.7333e+000 +1.1915e+001 +1.4361e+001 +8.5770e+000 +1.3479e+001 +1.1784e+001 +6.0205e+000 +7.8719e+000 +7.1100e+000 +8.8900e+000 +1.0374e+001 +1.0861e+001 +5.9362e+000 +1.3939e+001 +8.0797e+000 +8.4650e+000 +9.9053e+000
53 +8.021155843e+001 +8.021155843e+001 +1.209915584e+002 +1.209915584e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
1333 +5.500004508e+001 +5.500004508e+001 +9.578004508e+001 +9.578004508e+001 -7.2591e-001 +5.9533e-001 +1.2487e+000 -5.9531e-001 -4.1783e-003 +8.8284e-001 -1.8874e+000 -6.3162e-001 +0.0000e+000 +0.0000e+000 +1.2801e+000 -4.4112e+000 +0.0000e+000 +6.8846e-001 -2.6838e+000 +5.8541e-001 +1.3310e+000 +9.1333e-001 +6.5768e-002 +0.0000e+000
3824 +3.482130051e+001 +3.482130051e+001 +7.560130051e+001 +7.560130051e+001 -4.6147e-001 -1.4905e+000 +1.8699e+000 -1.2166e+000 -2.8491e+000 -6.4284e-001 -2.5447e+000 -8.5472e-001 +0.0000e+000 -9.8169e-001 +3.8665e+000 -4.8556e+000 +8.4413e-001 +1.0949e+000 -6.1731e-001 -1.7357e+000 +1.5552e+000 +2.1184e+000 -8.4699e-001 +0.0000e+000
4179 +2.357472873e+001 +2.357472873e+001 +6.435472873e+001 +6.435472873e+001 -7.7776e-001 -9.3331e-001 -7.5542e-002 -1.0795e+000 -2.9807e+000 +2.0233e-001 -3.6351e+000 -1.0540e+000 +0.0000e+000 -1.8366e+000 +1.7441e+000 -4.7156e+000 -1.6821e-001 +2.6413e+000 +4.8277e-001 -1.7616e-001 +1.0732e+000 +1.7873e+000 +2.9082e-001 +0.0000e+000
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.939062318e+002 +7.939062318e+002 +7.923062318e+002 +7.923062318e+002 +8.6206e+000 +8.8046e+000 +1.1798e+001 +1.0381e+001 +1.4533e+001 +7.5918e+000 +1.4955e+001 +1.2275e+001 +1.0555e+001 +6.1587e+000 +1.1414e+001 +8.2437e+000 +1.0585e+001 +8.6451e+000 +5.2330e+000 +9.6364e+000 +1.2367e+001 +1.2457e+001 +9.2433e+000 +1.3787e+001
7 +6.212065084e+002 +6.212065084e+002 +6.196065084e+002 +6.196065084e+002 +5.5356e+000 +5.1230e+000 +6.4009e+000 +1.0271e+001 +1.0947e+001 +1.0506e+001 +1.0700e+001 +5.5614e+000 +6.0894e+000 +1.2382e+001 +1.4049e+001 +1.2282e+001 +5.1497e+000 +8.6255e+000 +6.0074e+000 +1.4139e+001 +9.7544e+000 +1.3216e+001 +9.9655e+000 +6.7539e+000
54 +7.948683589e+001 +7.948683589e+001 +7.788683589e+001 +7.788683589e+001 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
1599 +6.003949112e+001 +6.003949112e+001 +5.843949112e+001 +5.843949112e+001 +8.8975e-001 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +4.3011e-001 +0.0000e+000 +1.2239e-001 +0.0000e+000 -1.7593e+000 -8.0674e-001 -2.9377e+000 +1.6199e+000 +3.2609e+000 -1.0469e+000 +7.3074e-001 +2.2763e-002 +0.0000e+000 -3.9177e-001 -4.8119e+000
3046 +3.870342021e+001 +3.870342021e+001 +3.710342021e+001 +3.710342021e+001 +1.0179e+000 +0.0000e+000 -3.2182e+000 +0.0000e+000 +0.0000e+000 +2.8457e+000 +0.0000e+000 -2.2293e+000 +1.0537e-001 -2.7146e-001 -3.7875e+000 +3.0446e+000 -3.4866e+000 +2.8560e+000 -2.7707e-001 -1.4567e+000 -2.3668e-001 +1.0038e+000 +1.6329e+000 -2.7989e+000
4367 +2.503497895e+001 +2.503497895e+001 +2.343497895e+001 +2.343497895e+001 +1.8226e+000 +0.0000e+000 -7.7816e-001 +0.0000e+000 +0.0000e+000 +1.9871e+000 +6.1447e-001 -2.7567e+000 -1.1879e-001 -3.4091e-001 -3.3001e+000 +2.5446e+000 -3.6529e+000 +1.1165e+000 -7.4384e-001 -5.8173e-001 -1.5420e-001 +2.5058e+000 +3.5367e-001 -2.1100e+000
8435 +1.584737957e+001 +1.584737957e+001 +1.424737957e+001 +1.424737957e+001 +2.3326e+000 +0.0000e+000 -1.0112e+000 +0.0000e+000 +0.0000e+000 +2.6521e+000 +1.9416e+000 -3.9608e+000 +1.1778e-001 -8.2845e-001 -4.6283e+000 +3.4334e+000 -4.1624e+000 +2.7341e-003 -1.6948e+000 -1.1103e+000 -9.4813e-001 +2.2675e+000 +9.3767e-001 -1.8040e+000
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.449274002e+002 +7.449274002e+002 +3.740874002e+002 +3.740874002e+002 +1.2075e+001 +7.9293e+000 +1.1521e+001 +7.7985e+000 +1.3420e+001 +1.4541e+001 +1.2137e+001 +7.4851e+000 +8.7247e+000 +1.1468e+001 +6.2169e+000 +1.5000e+001 +8.3646e+000 +9.9435e+000 +1.3996e+001 +5.4593e+000 +7.0325e+000 +5.9148e+000 +8.8903e+000 +1.1013e+001
6 +6.165926487e+002 +6.165926487e+002 +2.457526487e+002 +2.457526487e+002 +6.2719e+000 +1.1009e+001 +9.2019e+000 +7.5137e+000 +8.0196e+000 +1.2655e+001 +1.1696e+001 +5.3612e+000 +8.6222e+000 +1.0491e+001 +7.7879e+000 +1.2638e+001 +8.7431e+000 +1.4591e+001 +5.4258e+000 +1.0870e+001 +1.4970e+001 +6.9764e+000 +5.7493e+000 +6.3170e+000
53 +7.714978743e+001 +7.714978743e+001 -2.936902126e+002 -2.936902126e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
904 +6.068896288e+001 +6.068896288e+001 -3.101510371e+002 -3.101510371e+002 +0.0000e+000 +2.8502e-001 -2.8446e-001 -7.4950e-001 +3.0360e-001 -4.8095e-001 +3.0770e-002 +1.2400e+000 +0.0000e+000 -4.3561e-001 -2.2293e+000 -2.7554e-001 +1.2688e+000 +0.0000e+000 -1.2707e+000 +0.0000e+000 +1.0069e+000 -4.8142e+000 +0.0000e+000 -1.6389e-002
5093 +3.935130216e+001 +3.935130216e+001 -3.314886978e+002 -3.314886978e+002 +6.1671e-001 +1.5070e+000 -6.6158e-002 -3.1698e+000 -8.9199e-001 -1.3663e+000 +8.6955e-003 +1.8874e+000 +0.0000e+000 -8.1357e-001 -1.9784e+000 -1.2980e-001 +2.2124e+000 +1.0769e-001 -2.5370e+000 +8.5229e-001 +7.6982e-001 -4.1723e+000 +4.0553e-001 +1.2687e+000
% function evaluation | noise-free fitness - Fopt (-3.256000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.191523191e+002 +8.191523191e+002 +7.865923191e+002 +7.865923191e+002 +8.3907e+000 +6.4208e+000 +1.2838e+001 +1.3633e+001 +8.3554e+000 +6.5671e+000 +1.2165e+001 +5.1120e+000 +1.2684e+001 +8.2804e+000 +9.2420e+000 +5.0204e+000 +1.4747e+001 +8.4216e+000 +1.1712e+001 +1.1528e+001 +1.0813e+001 +1.1016e+001 +1.3412e+001 +1.4752e+001
6 +5.184424461e+002 +5.184424461e+002 +4.858824461e+002 +4.858824461e+002 +1.2112e+001 +5.3739e+000 +1.0328e+001 +7.1591e+000 +7.5216e+000 +7.5420e+000 +6.7780e+000 +1.2456e+001 +6.4154e+000 +8.5216e+000 +5.5686e+000 +1.1547e+001 +8.8988e+000 +9.5069e+000 +1.1313e+001 +9.5440e+000 +6.4361e+000 +1.3262e+001 +1.2231e+001 +5.5680e+000
53 +8.070000981e+001 +8.070000981e+001 +4.814000981e+001 +4.814000981e+001 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
1433 +6.212273545e+001 +6.212273545e+001 +2.956273545e+001 +2.956273545e+001 +3.8667e-001 -1.0518e+000 -2.7182e-001 +4.1342e-001 -1.2008e+000 +0.0000e+000 +1.9641e-001 -8.2961e-001 -3.6168e-001 -1.3859e+000 +2.5678e+000 +3.2432e-001 -2.0273e-001 +4.2705e+000 -1.3377e+000 +6.2531e-001 -6.4374e-001 -1.2365e+000 +0.0000e+000 -1.7448e+000
1452 +3.182898083e+001 +3.182898083e+001 -7.310191699e-001 -7.310191699e-001 +0.0000e+000 -3.9978e+000 -5.4117e-001 +1.2279e+000 +0.0000e+000 +0.0000e+000 +4.0514e-002 -6.7950e-001 +0.0000e+000 +0.0000e+000 +2.9273e+000 +1.3881e+000 +4.9536e-001 +2.3554e+000 -1.2324e+000 +0.0000e+000 -4.2918e-001 -5.9616e-001 +1.0149e-001 -3.8557e+000
1656 +1.766909040e+001 +1.766909040e+001 -1.489090960e+001 -1.489090960e+001 -2.3746e-001 -3.4164e+000 -2.1531e+000 +3.0588e+000 -1.5212e+000 -1.1653e-002 -4.4365e-001 -6.7950e-001 +0.0000e+000 -1.3859e-001 +3.0546e+000 -2.9616e-001 +6.9656e-001 +3.1425e+000 -6.7635e-001 -2.2448e-001 -4.2918e-001 -3.6472e+000 -5.3930e-001 -2.9251e+000
1916 +1.140158161e+001 +1.140158161e+001 -2.115841839e+001 -2.115841839e+001 +6.0724e-001 -3.4164e+000 -2.1531e+000 +3.0588e+000 -6.3856e-001 -1.1653e-002 -4.4365e-001 -6.7950e-001 +0.0000e+000 -8.1424e-001 +3.4700e+000 -2.9616e-001 +6.9656e-001 +2.7561e+000 -1.5109e+000 -2.2448e-001 +1.4438e+000 -2.1394e+000 -5.2673e-001 -2.9251e+000
3249 +9.668954006e+000 +9.668954006e+000 -2.289104599e+001 -2.289104599e+001 +3.7865e-001 -3.8926e+000 -1.9597e+000 +4.0573e+000 -1.2387e+000 +6.2435e-001 -2.2400e+000 -7.8162e-002 +9.8822e-002 -1.2612e+000 +4.6513e+000 -1.0751e+000 +8.8325e-001 +4.4801e+000 -6.7631e-001 +1.1938e+000 +1.5614e+000 -2.1718e+000 +1.0160e+000 -3.3455e+000
4434 +4.678001011e+000 +4.678001011e+000 -2.788199899e+001 -2.788199899e+001 +3.9038e-002 -2.1904e+000 -1.4857e+000 +3.1492e+000 -1.3051e+000 -2.2259e-002 -1.9609e+000 +5.0434e-001 -1.3505e+000 -1.3975e+000 +4.4855e+000 +6.6918e-003 +2.1770e+000 +3.1137e+000 -1.7408e+000 +2.7214e-001 +1.1991e+000 -2.8052e+000 +6.2743e-001 -2.9650e+000
5206 +2.177708277e+000 +2.177708277e+000 -3.038229172e+001 -3.038229172e+001 +1.8240e+000 -3.6505e+000 -2.2765e+000 +3.9136e+000 +5.4158e-001 +1.5399e-001 -1.9443e+000 +7.2688e-001 -9.8142e-001 -5.0819e-001 +4.1573e+000 -5.3024e-002 +2.7682e-001 +3.6868e+000 -2.0961e+000 +2.2273e+000 +1.7365e+000 -8.9763e-001 +9.5276e-001 -2.2441e+000
7129 +1.446493084e+000 +1.446493084e+000 -3.111350692e+001 -3.111350692e+001 +1.4318e+000 -3.7978e+000 -2.3289e+000 +2.9299e+000 -4.0397e-001 +1.0233e+000 -2.3919e+000 +5.9813e-001 -6.4528e-001 -1.5242e+000 +3.6171e+000 +4.9174e-001 +1.2095e-001 +3.9357e+000 -2.2965e+000 +2.2879e+000 +8.9292e-001 -1.3993e+000 +5.3274e-001 -3.0468e+000
8636 +8.925054910e-001 +8.925054910e-001 -3.166749451e+001 -3.166749451e+001 +5.7553e-001 -2.9380e+000 -1.7282e+000 +4.1220e+000 -5.2965e-001 +4.9756e-001 -2.2417e+000 +4.8446e-001 -1.3587e+000 -1.8837e+000 +3.8609e+000 -8.9987e-001 +8.4990e-001 +3.8904e+000 -2.2452e+000 +1.2649e+000 +7.7708e-001 -1.8790e+000 +8.8772e-001 -2.0683e+000
% function evaluation | noise-free fitness - Fopt (5.154000000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.598348708e+002 +7.598348708e+002 +1.275234871e+003 +1.275234871e+003 +9.4425e+000 +1.0997e+001 +9.6039e+000 +1.0966e+001 +1.3842e+001 +5.8638e+000 +5.5273e+000 +1.0367e+001 +9.4386e+000 +1.4794e+001 +5.3143e+000 +1.4950e+001 +8.5562e+000 +1.3498e+001 +9.1400e+000 +6.8016e+000 +1.1063e+001 +1.0713e+001 +7.8728e+000 +1.2427e+001
4 +5.944995798e+002 +5.944995798e+002 +1.109899580e+003 +1.109899580e+003 +1.1136e+001 +8.5664e+000 +7.2884e+000 +1.3324e+001 +1.1106e+001 +6.9338e+000 +5.9808e+000 +1.4323e+001 +1.2733e+001 +5.4666e+000 +5.7539e+000 +8.5170e+000 +6.1298e+000 +7.6820e+000 +1.2079e+001 +1.3192e+001 +5.5742e+000 +1.0172e+001 +1.0275e+001 +5.7695e+000
53 +7.644921374e+001 +7.644921374e+001 +5.918492137e+002 +5.918492137e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
1321 +6.187537840e+001 +6.187537840e+001 +5.772753784e+002 +5.772753784e+002 -1.5711e+000 +0.0000e+000 +0.0000e+000 -1.7843e-001 -2.4284e-001 +0.0000e+000 -2.9067e+000 -2.1218e-001 -1.1745e+000 +0.0000e+000 -5.2986e-001 +2.5105e+000 +0.0000e+000 +2.3860e+000 +1.1787e+000 -2.3483e-001 -2.5946e-002 -6.4485e-001 -1.0200e+000 +1.7996e+000
4092 +3.892373482e+001 +3.892373482e+001 +5.543237348e+002 +5.543237348e+002 -4.4241e-001 +0.0000e+000 -1.1735e-003 -1.5388e-001 +1.0777e+000 -8.1379e-001 -3.0892e+000 +7.5369e-001 -3.4099e+000 +0.0000e+000 +2.1493e-001 +2.8192e+000 +0.0000e+000 +2.5901e+000 +2.0000e+000 -9.8914e-001 -4.6813e-001 -1.6282e+000 -4.6224e+000 +1.9802e+000
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
