% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.490990247e+001 +8.490990247e+001 -9.150900975e+002 -9.150900975e+002 -3.4032e+000 -4.8939e+000 -3.7237e+000 -2.3643e+000 +7.9362e-001 +2.3667e+000 +1.6774e+000 +2.7308e+000 +6.0861e-001 -2.1951e+000 +1.7324e+000 -3.5374e+000 +4.3150e+000 -2.3336e+000 -2.6876e+000 -2.5485e-001 +1.4196e-001 +2.4660e-001 +1.4152e+000 +3.6537e+000
678 +6.127905349e+001 +6.127905349e+001 -9.387209465e+002 -9.387209465e+002 -5.2228e+000 -3.6289e+000 +2.9289e+000 -1.0754e-002 +7.4930e-001 -1.8906e-001 +1.4520e+000 +3.7549e-001 +2.8289e+000 +1.0406e+000 +1.3999e+000 -3.4219e+000 -1.2940e+000 +6.0158e-001 -1.2339e+000 -3.1921e+000 -1.6376e+000 +2.3980e+000 -2.0190e+000 +1.8965e+000
1816 +3.595371337e+001 +3.595371337e+001 -9.640462866e+002 -9.640462866e+002 -2.7697e+000 -2.8732e+000 +3.1467e+000 +1.5313e+000 +3.0738e+000 +4.7240e-001 +1.7040e+000 +1.6413e+000 +1.1327e+000 +3.1202e+000 +2.4692e+000 -3.3930e+000 -2.2564e+000 -6.7216e-001 -2.7681e+000 -3.7011e+000 -3.5501e+000 +1.9992e+000 -2.2532e+000 +3.2786e+000
2879 +2.490022877e+001 +2.490022877e+001 -9.750997712e+002 -9.750997712e+002 -2.6625e+000 -2.9041e+000 +3.6816e+000 -9.9485e-002 +2.0165e+000 +3.8456e-001 +2.9372e+000 +1.2572e+000 +6.7013e-001 +2.9664e+000 +2.7571e+000 -2.1188e+000 -2.0747e+000 -2.6313e-002 -2.8357e+000 -3.9826e+000 -3.6204e+000 +2.6202e+000 -1.4369e+000 +3.8204e+000
% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.627893519e+001 +8.627893519e+001 +1.086278935e+003 +1.086278935e+003 +4.5787e+000 -2.8671e+000 +3.6814e-001 +2.6373e+000 +2.4043e+000 +1.7216e+000 -3.3087e+000 +4.2059e+000 +3.8219e+000 -3.5792e+000 +4.1212e+000 +3.9005e-002 +3.6076e-001 +3.8964e+000 +1.2700e+000 +2.6333e+000 +4.5440e-001 +1.5280e+000 +1.9940e+000 -2.7083e+000
907 +6.098403870e+001 +6.098403870e+001 +1.060984039e+003 +1.060984039e+003 -3.0123e+000 -3.2891e-001 -2.4736e-001 +1.5794e-001 +3.8932e+000 +3.0997e-002 +8.9348e-001 -2.3059e-001 -7.8017e-001 -9.7019e-001 -5.3267e-001 -2.7538e+000 +1.1365e+000 -3.1690e+000 +2.6280e+000 -5.2270e-001 -9.0672e-001 -2.4929e+000 +5.0595e+000 +4.1682e+000
1516 +3.529877484e+001 +3.529877484e+001 +1.035298775e+003 +1.035298775e+003 -2.3996e+000 -3.2352e+000 +1.4551e+000 -3.6652e+000 +3.8151e+000 -2.7315e+000 +1.7728e+000 -1.3669e+000 -1.3148e+000 -4.2091e+000 -8.1058e-001 -2.2175e+000 +1.7391e+000 -4.1143e+000 -2.0580e+000 -5.7979e+000 +2.0469e+000 -4.5809e+000 +4.4825e+000 +3.0494e+000
1685 +2.426767371e+001 +2.426767371e+001 +1.024267674e+003 +1.024267674e+003 -2.2884e+000 -2.8622e+000 +2.2251e-001 -3.7162e+000 +2.5499e+000 -2.5881e+000 +1.5029e+000 -9.7213e-001 -2.2841e+000 -3.2523e+000 -1.0286e+000 -2.0179e+000 +1.7784e+000 -4.4604e+000 -2.4328e+000 -5.5357e+000 +1.7979e+000 -4.6281e+000 +4.4629e+000 +2.8338e+000
1851 +1.564827287e+001 +1.564827287e+001 +1.015648273e+003 +1.015648273e+003 -2.0438e+000 -3.0730e+000 +1.3876e-002 -4.2238e+000 +1.0927e+000 -3.3740e+000 +1.2465e+000 -2.8505e-002 -3.6439e+000 -3.0898e+000 -1.6865e+000 -1.4164e+000 +1.2913e+000 -5.0295e+000 -2.8840e+000 -5.0386e+000 +2.0243e+000 -4.1794e+000 +3.8669e+000 +3.6418e+000
