% function evaluation | noise-free fitness - Fopt (-5.235000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.823512969e+002 +2.823512969e+002 +2.300012969e+002 +2.300012969e+002
4 +1.988564337e+002 +1.988564337e+002 +1.465064337e+002 +1.465064337e+002
32 +1.115487077e+002 +1.115487077e+002 +5.919870766e+001 +5.919870766e+001
79 +4.958274133e+001 +4.958274133e+001 -2.767258674e+000 -2.767258674e+000
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.809805894e+002 +1.809805894e+002 +1.440589447e+000 +1.440589447e+000
2 +1.419925162e+002 +1.419925162e+002 -3.754748380e+001 -3.754748380e+001
89 +6.760269653e+001 +6.760269653e+001 -1.119373035e+002 -1.119373035e+002
% function evaluation | noise-free fitness - Fopt (7.731000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.349320572e+002 +2.349320572e+002 +3.122420572e+002 +3.122420572e+002
3 +1.036920448e+002 +1.036920448e+002 +1.810020448e+002 +1.810020448e+002
26 +9.750981388e+001 +9.750981388e+001 +1.748198139e+002 +1.748198139e+002
% function evaluation | noise-free fitness - Fopt (3.992000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.787678091e+002 +2.787678091e+002 +3.186878091e+002 +3.186878091e+002
2 +1.198974064e+002 +1.198974064e+002 +1.598174064e+002 +1.598174064e+002
84 +9.054413774e+001 +9.054413774e+001 +1.304641377e+002 +1.304641377e+002
% function evaluation | noise-free fitness - Fopt (-5.661000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.601344387e+002 +5.601344387e+002 +5.035244387e+002 +5.035244387e+002
2 +2.284273465e+002 +2.284273465e+002 +1.718173465e+002 +1.718173465e+002
3 +1.223370437e+002 +1.223370437e+002 +6.572704367e+001 +6.572704367e+001
157 +9.546725810e+001 +9.546725810e+001 +3.885725810e+001 +3.885725810e+001
% function evaluation | noise-free fitness - Fopt (1.686600000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.566508026e+002 +5.566508026e+002 +7.253108026e+002 +7.253108026e+002
2 +3.954071574e+002 +3.954071574e+002 +5.640671574e+002 +5.640671574e+002
7 +2.284552265e+002 +2.284552265e+002 +3.971152265e+002 +3.971152265e+002
15 +1.332241680e+002 +1.332241680e+002 +3.018841680e+002 +3.018841680e+002
% function evaluation | noise-free fitness - Fopt (4.076900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.330520478e+002 +3.330520478e+002 +7.407420478e+002 +7.407420478e+002
4 +1.243432496e+002 +1.243432496e+002 +5.320332496e+002 +5.320332496e+002
% function evaluation | noise-free fitness - Fopt (5.592000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.642557661e+002 +3.642557661e+002 +4.201757661e+002 +4.201757661e+002
2 +1.220806900e+002 +1.220806900e+002 +1.780006900e+002 +1.780006900e+002
150 +5.888110337e+001 +5.888110337e+001 +1.148011034e+002 +1.148011034e+002
% function evaluation | noise-free fitness - Fopt (4.619000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.756764371e+002 +2.756764371e+002 +3.218664371e+002 +3.218664371e+002
3 +1.094741083e+002 +1.094741083e+002 +1.556641083e+002 +1.556641083e+002
46 +9.360109257e+001 +9.360109257e+001 +1.397910926e+002 +1.397910926e+002
% function evaluation | noise-free fitness - Fopt (-3.994000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.224654953e+002 +2.224654953e+002 +1.825254953e+002 +1.825254953e+002
2 +8.805777657e+001 +8.805777657e+001 +4.811777657e+001 +4.811777657e+001
108 +5.988764328e+001 +5.988764328e+001 +1.994764328e+001 +1.994764328e+001
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.448106802e+002 +3.448106802e+002 -6.551893198e+002 -6.551893198e+002
4 +2.267244496e+002 +2.267244496e+002 -7.732755504e+002 -7.732755504e+002
7 +1.277685732e+002 +1.277685732e+002 -8.722314268e+002 -8.722314268e+002
11 +6.847195759e+001 +6.847195759e+001 -9.315280424e+002 -9.315280424e+002
% function evaluation | noise-free fitness - Fopt (-5.039000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.651472172e+002 +3.651472172e+002 +3.147572172e+002 +3.147572172e+002
4 +1.139388186e+002 +1.139388186e+002 +6.354881860e+001 +6.354881860e+001
92 +8.701365405e+001 +8.701365405e+001 +3.662365405e+001 +3.662365405e+001
% function evaluation | noise-free fitness - Fopt (-7.027000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.678890161e+002 +3.678890161e+002 +2.976190161e+002 +2.976190161e+002
3 +2.412592128e+002 +2.412592128e+002 +1.709892128e+002 +1.709892128e+002
5 +1.410225525e+002 +1.410225525e+002 +7.075255246e+001 +7.075255246e+001
% function evaluation | noise-free fitness - Fopt (-6.944000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.193360799e+002 +2.193360799e+002 +1.498960799e+002 +1.498960799e+002
14 +1.012142405e+002 +1.012142405e+002 +3.177424051e+001 +3.177424051e+001
130 +9.698415874e+001 +9.698415874e+001 +2.754415874e+001 +2.754415874e+001
174 +5.517541590e+001 +5.517541590e+001 -1.426458410e+001 -1.426458410e+001
% function evaluation | noise-free fitness - Fopt (1.261900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.993914027e+002 +1.993914027e+002 +3.255814027e+002 +3.255814027e+002
22 +1.527796431e+002 +1.527796431e+002 +2.789696431e+002 +2.789696431e+002
57 +7.611686148e+001 +7.611686148e+001 +2.023068615e+002 +2.023068615e+002
