% function evaluation | noise-free fitness - Fopt (-5.235000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.919271217e+001 +8.919271217e+001 +3.684271217e+001 +3.684271217e+001 +3.9064e+000 +3.3955e+000 -3.4115e+000 -2.2846e+000 +7.6253e-001 +1.2893e+000 +3.8361e+000 -2.7586e+000 +6.3747e-001 -4.8320e+000 -3.6426e+000 -4.1068e-001 -1.7117e+000 +1.0146e+000 +4.3575e+000 +1.9597e-001 -2.8980e+000 +3.5617e-001 -5.6254e-004 -1.7033e+000
12 +3.679482994e+001 +3.679482994e+001 -1.555517006e+001 -1.555517006e+001 -3.7970e+000 +1.9691e+000 +2.9874e+000 -2.6245e+000 -7.0964e-001 +1.3633e+000 +3.2707e-001 +1.9303e+000 +3.5056e+000 +3.7130e-001 +3.2413e+000 +2.2828e+000 +1.3459e+000 -5.1520e-001 -4.6140e+000 +1.1146e-001 +2.6242e+000 +1.9466e+000 +4.5757e+000 -4.2461e+000
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.671679681e+002 +3.671679681e+002 +1.876279681e+002 +1.876279681e+002 -3.8316e+000 +2.3292e+000 -4.1987e-001 -6.7468e-001 +1.1779e-001 +6.1443e-001 +1.7152e+000 -4.5625e+000 +1.5814e+000 -2.1441e+000 +5.2609e-001 +1.7901e+000 -3.3154e+000 -4.7184e-001 -1.8125e+000 -7.7415e-001 -3.9007e+000 +1.4477e+000 +3.0366e+000 -4.9351e+000
2 +1.115077025e+002 +1.115077025e+002 -6.803229748e+001 -6.803229748e+001 -4.9780e+000 -3.8520e+000 -2.6694e+000 +1.7153e+000 -1.8335e+000 +2.1986e+000 +4.0231e+000 +6.7094e-001 -4.5909e+000 +3.6945e+000 +2.4031e+000 +3.0532e+000 +3.1497e+000 +1.6369e+000 +1.4244e-001 +1.8815e+000 +4.9372e+000 +4.9991e+000 +1.0690e+000 +1.8557e+000
5 +4.987139223e+001 +4.987139223e+001 -1.296686078e+002 -1.296686078e+002 -4.4925e-001 -1.4624e+000 -2.6453e+000 +1.8531e+000 +1.4447e+000 +4.8621e+000 -4.5027e+000 +3.8144e+000 +1.8546e+000 +5.9112e-001 +2.1662e+000 -1.6222e+000 -8.7619e-001 +3.9862e+000 -1.1369e+000 -1.3663e+000 +1.4839e-002 +2.1534e+000 -1.0669e+000 +1.4672e+000
71 +3.138402500e+001 +3.138402500e+001 -1.481559750e+002 -1.481559750e+002 -3.4800e+000 -6.3882e-001 -2.3014e+000 +3.6082e+000 +2.5971e+000 +2.8501e+000 +2.7887e+000 +3.3867e+000 -3.1058e+000 +2.1859e+000 -3.4664e+000 -1.7002e+000 -5.4284e-001 -1.1585e+000 +4.1379e+000 +2.4795e+000 -4.1792e-002 +4.0205e+000 -1.4772e+000 +4.2742e-001
% function evaluation | noise-free fitness - Fopt (7.731000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.490851267e+001 +4.490851267e+001 +1.222185127e+002 +1.222185127e+002 +3.4650e+000 -4.1694e+000 +3.5872e+000 +3.9907e+000 +2.0867e+000 -3.6898e+000 +2.9316e-001 +3.7874e+000 -1.8259e+000 +1.1103e+000 +1.7688e+000 +1.8454e+000 +3.6923e+000 +1.6361e+000 +2.8156e+000 -4.2992e+000 -1.7484e+000 +4.8879e+000 +8.1571e-001 +2.0841e+000
61 +2.451221351e+001 +2.451221351e+001 +1.018222135e+002 +1.018222135e+002 -1.1141e+000 +3.6421e+000 -1.7327e+000 -5.0569e-003 -4.9374e-001 +2.0355e+000 +9.5848e-001 -3.7774e+000 -6.8272e-001 +3.3016e+000 +1.8070e+000 +2.0468e+000 +3.3345e+000 -4.4472e-001 -1.1174e+000 +2.4373e+000 -9.6711e-002 +7.7943e-001 +3.3774e+000 -1.8413e+000
% function evaluation | noise-free fitness - Fopt (3.992000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.585993527e+002 +1.585993527e+002 +1.985193527e+002 +1.985193527e+002 +4.5718e+000 -4.4787e+000 +1.9382e+000 -1.2914e+000 +2.4852e+000 -4.2182e+000 -1.9353e-001 +2.7376e+000 +3.0964e+000 +1.3402e+000 -4.4002e-001 +3.1976e+000 -5.2736e-002 -2.1135e+000 +1.8872e+000 +2.9991e+000 -3.9127e+000 -1.4732e+000 +5.8437e-001 -4.0737e+000
2 +1.398109683e+002 +1.398109683e+002 +1.797309683e+002 +1.797309683e+002 +3.0124e-001 +3.3577e+000 -1.2884e+000 -2.7131e+000 -3.2688e+000 -1.7218e+000 +6.2598e-001 -3.7200e+000 -3.8880e+000 +9.6421e-001 +3.5624e+000 +3.1911e+000 -1.2403e+000 -1.0657e+000 +2.6381e+000 +1.0527e+000 +4.3943e-001 +3.1996e+000 -2.5753e+000 +4.5079e+000
12 +8.001459218e+001 +8.001459218e+001 +1.199345922e+002 +1.199345922e+002 -2.5457e+000 +2.6870e+000 +6.6558e-002 -8.7394e-001 -3.7469e+000 -9.0890e-002 -8.5005e-001 +2.9622e+000 -4.2238e+000 -3.4176e-001 +6.1926e-001 +1.1394e+000 +1.3406e+000 +2.8881e+000 -2.0873e+000 +1.9109e+000 +4.7374e+000 +3.5882e+000 +3.4594e-001 -4.2481e+000
19 +4.649758351e+001 +4.649758351e+001 +8.641758351e+001 +8.641758351e+001 +1.1899e+000 +4.2799e+000 +4.8742e+000 -2.7181e+000 -3.4413e+000 -2.6574e-001 +2.8549e-001 +4.5726e-001 -2.4233e+000 +3.2946e+000 -2.5773e+000 +3.7333e+000 +1.8284e+000 +1.2102e-001 -2.4155e+000 +4.1022e+000 +2.7050e-001 +4.7805e+000 -4.9664e+000 -5.5294e-001
% function evaluation | noise-free fitness - Fopt (-5.661000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.069956639e+002 +1.069956639e+002 +5.038566394e+001 +5.038566394e+001 -3.2384e+000 +2.8896e+000 -2.8731e+000 +3.3702e-001 +1.3498e+000 -1.7701e-001 -3.9202e+000 +1.8661e-001 +2.5016e+000 +3.5378e+000 +2.2336e+000 +4.6371e+000 +2.1027e+000 -3.3195e-001 +4.0427e+000 -3.1220e-001 -3.7438e+000 -1.7340e+000 +2.0992e+000 +4.2809e+000
2 +5.269498425e+001 +5.269498425e+001 -3.915015755e+000 -3.915015755e+000 -2.6348e+000 +5.8048e-001 +1.5563e+000 +2.8465e+000 -3.1504e+000 +3.1386e+000 +6.5387e-001 +1.4043e+000 -4.4981e+000 -8.9218e-002 -1.5675e+000 -1.1949e+000 +1.6617e+000 +1.5868e+000 -3.8254e+000 +2.4794e+000 -3.7518e-001 +8.0907e-001 +2.6316e+000 +2.4044e+000
78 +3.953298423e+001 +3.953298423e+001 -1.707701577e+001 -1.707701577e+001 +3.9890e+000 +3.0803e+000 +2.2780e-001 -1.5261e+000 -1.5836e+000 -1.1472e+000 +6.3328e-001 -3.9575e+000 -3.7711e+000 -1.7666e+000 +3.7050e+000 +2.4165e+000 +1.4976e-002 -1.6080e+000 +1.1531e+000 -1.4137e+000 +3.2208e+000 +2.5047e+000 -3.3480e+000 +6.1439e-001
% function evaluation | noise-free fitness - Fopt (1.686600000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.255566422e+002 +3.255566422e+002 +4.942166422e+002 +4.942166422e+002 +2.4868e+000 -2.0233e+000 +1.2100e+000 -3.0573e+000 -4.7448e+000 -2.0466e+000 +4.2153e+000 +3.3887e+000 +1.7792e+000 +3.5786e+000 -3.2243e+000 -1.9251e+000 -1.4671e-001 -1.2146e+000 +1.6253e+000 -1.5211e+000 -4.3743e+000 -4.7776e+000 -1.9370e+000 +1.4044e+000
3 +2.228881752e+002 +2.228881752e+002 +3.915481752e+002 +3.915481752e+002 +3.1507e+000 +4.6128e+000 -1.8453e+000 +5.1073e-001 +2.4478e+000 +2.7110e+000 -4.0827e+000 +3.3408e+000 -3.0442e+000 +3.6615e+000 +1.6159e-001 -1.7318e+000 -2.1320e+000 -3.5212e+000 +2.6576e+000 -2.2234e+000 +1.0813e+000 +4.1467e+000 +1.1582e+000 -3.5998e+000
6 +8.138930702e+001 +8.138930702e+001 +2.500493070e+002 +2.500493070e+002 +6.0784e-001 +3.8781e+000 -6.5561e-001 +3.1858e+000 +1.7663e+000 -2.9892e-003 +5.1834e-001 +9.7620e-001 -1.0807e+000 -1.6744e+000 -4.6174e-001 +3.0273e+000 +4.7641e+000 +3.1496e+000 +4.3166e+000 +2.9528e+000 +2.9715e+000 -4.0723e+000 -2.4340e+000 -1.5392e-001
45 +5.707261754e+001 +5.707261754e+001 +2.257326175e+002 +2.257326175e+002 -3.8935e+000 -1.3722e+000 +8.5443e-002 +4.7536e+000 -1.7525e+000 -2.6905e+000 -1.9591e+000 -2.0985e+000 +3.2393e+000 -1.1872e-001 -4.5711e+000 -9.5988e-001 +1.2430e+000 +8.9452e-001 -1.1087e+000 +4.0675e+000 -3.6558e+000 +7.0482e-001 +5.8913e-001 +3.8400e+000
% function evaluation | noise-free fitness - Fopt (4.076900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.169584949e+002 +5.169584949e+002 +9.246484949e+002 +9.246484949e+002 +2.8196e+000 -2.3654e+000 +1.0890e+000 +1.8446e+000 +2.6388e+000 -4.2417e-001 +3.4146e+000 -1.9553e-001 +5.7830e-001 +2.5913e+000 -3.9997e+000 +1.5128e+000 -1.5331e+000 -4.6451e+000 +3.0232e+000 -3.3705e+000 -8.6484e-001 -2.5386e+000 +4.4448e+000 +1.2645e+000
2 +1.186354362e+002 +1.186354362e+002 +5.263254362e+002 +5.263254362e+002 +3.8001e+000 +4.9411e+000 +3.2291e+000 -8.0705e-001 +6.5252e-001 -9.4090e-001 +2.7093e+000 -2.3545e+000 +4.2301e+000 -1.2250e-001 +1.0150e+000 +1.2091e+000 +8.3416e-001 -3.1841e+000 +3.4297e+000 -2.3413e+000 -1.5223e-002 +7.5644e-001 +1.5627e+000 -3.6139e+000
