% function evaluation | noise-free fitness - Fopt (-5.494000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.520015595e+007 +1.520015595e+007 +1.520010101e+007 +1.520010101e+007 -1.3758e+000 -2.2416e+000 -3.7193e-001 +1.7206e-001 +4.8188e-001 -1.4625e-001 -2.6502e+000 -3.0988e+000 -4.4492e+000 +4.9796e+000 +3.2455e+000 +1.5018e+000 +6.8076e-001 +1.2026e+000 -4.0771e+000 +2.3691e+000 -4.5581e+000 +3.0947e+000 -4.1698e+000 -1.0667e+000
13 +6.613851377e+006 +6.613851377e+006 +6.613796437e+006 +6.613796437e+006 -3.8623e+000 -7.2758e-001 -8.9717e-001 +1.1458e+000 +4.7607e+000 -1.7004e-001 -2.8595e+000 -3.2380e+000 +2.5768e+000 +3.5427e+000 +3.7220e-001 -8.5198e-001 -3.3775e+000 -3.2343e+000 -7.5847e-002 -2.3856e+000 +1.9688e+000 +5.2542e-001 -3.9239e+000 -2.8913e+000
33 +4.167708971e+006 +4.167708971e+006 +4.167654031e+006 +4.167654031e+006 +3.0822e+000 -4.8822e+000 -3.2478e-001 -4.2465e+000 -4.7655e-001 +2.8163e+000 +1.0934e+000 -7.4419e-001 -2.4674e+000 +3.2114e+000 +3.7581e-002 -1.7029e+000 -1.7221e+000 +3.6784e+000 -4.7628e+000 +2.3817e+000 -8.1059e-002 +2.3988e+000 -3.7349e-001 +3.5445e+000
62 +2.945120712e+006 +2.945120712e+006 +2.945065772e+006 +2.945065772e+006 -5.4428e-001 -9.0427e-001 -9.5037e-001 +3.2894e-001 -2.0425e+000 +4.4245e+000 -7.7191e-001 -1.3812e+000 +3.4206e-001 +4.6141e+000 -3.2137e+000 -3.9383e-002 +9.3932e-002 +1.4923e+000 -2.5866e+000 -2.9646e+000 +7.7642e-001 +1.4102e-001 +6.5733e-001 +2.5210e+000
166 +2.339490703e+006 +2.339490703e+006 +2.339435763e+006 +2.339435763e+006 +3.5331e-001 -2.7894e-001 -2.2579e+000 +2.9654e+000 -3.9106e+000 -1.3789e+000 -4.0673e+000 +7.1567e-001 -2.5092e+000 +7.5644e+000 +2.0397e+000 +1.2912e+000 +2.3310e+000 -1.1390e+000 +1.8368e+000 +4.1784e+000 +1.3706e+000 +3.5962e+000 -1.4081e+000 +1.1211e-001
192 +6.659733271e+005 +6.659733271e+005 +6.659183871e+005 +6.659183871e+005 -3.5916e+000 -3.4652e+000 -3.4816e+000 -2.4072e-001 +5.5040e-001 -2.3087e+000 -7.7308e+000 -1.4132e+000 -8.5070e-001 +1.0949e+001 -3.9144e-001 +1.2864e+000 +4.6852e+000 +2.3069e+000 -1.0950e+000 +5.0805e-001 +8.4127e-001 -1.4249e+000 +2.6687e+000 -1.6685e+000
510 +5.396339959e+005 +5.396339959e+005 +5.395790559e+005 +5.395790559e+005 -2.8249e+000 -3.8018e+000 -3.9750e+000 -8.1251e-001 +1.3089e+000 -3.6773e+000 -8.8519e+000 -1.9786e+000 +1.6051e-001 +1.3087e+001 +1.3886e+000 +2.2842e+000 +5.4851e+000 +3.2876e+000 -8.4339e-001 +1.6165e+000 +1.5111e+000 -1.4261e+000 +3.7150e+000 -3.0098e+000
672 +3.529497869e+005 +3.529497869e+005 +3.528948469e+005 +3.528948469e+005 -4.2614e+000 -4.1654e+000 -3.9807e+000 +1.0146e+000 -3.5156e-001 -2.6270e+000 -9.3767e+000 -1.3374e+000 -8.6174e-001 +1.0942e+001 +5.8541e-001 +1.6696e+000 +5.7144e+000 +2.6096e+000 -7.0296e-001 +5.3364e-001 +1.2108e+000 -1.9960e+000 +3.1853e+000 -2.1342e+000
722 +2.000739349e+005 +2.000739349e+005 +2.000189949e+005 +2.000189949e+005 -4.4863e+000 -4.6396e+000 -3.3052e+000 +1.3114e+000 -5.8966e-001 -2.2106e+000 -8.5032e+000 -1.0025e+000 -1.3758e-001 +1.0404e+001 +5.1789e-001 +1.9569e+000 +5.7898e+000 +2.7931e+000 -6.1379e-001 +1.8430e-001 +6.7137e-001 -1.9042e+000 +4.0565e+000 -1.7796e+000
906 +1.500526757e+005 +1.500526757e+005 +1.499977357e+005 +1.499977357e+005 -4.1750e+000 -6.3361e+000 -3.2344e+000 +1.3762e+000 +1.5402e+000 -1.7057e-001 -9.9203e+000 -2.5816e+000 +5.6198e-001 +7.5911e+000 +2.7517e+000 +1.1186e+000 +4.5194e+000 +3.0839e+000 -2.0503e+000 +2.4208e+000 -2.8417e-001 -1.6216e+000 +4.3554e+000 -2.1489e+000
1488 +7.413549786e+004 +7.413549786e+004 +7.408055786e+004 +7.408055786e+004 -4.9304e+000 -6.2297e+000 -2.2505e+000 +8.0678e-001 +1.2861e+000 -3.7016e-001 -9.9892e+000 -2.1269e+000 -3.3041e-002 +8.6372e+000 +3.6612e+000 +1.6278e+000 +5.1074e+000 +2.4684e+000 -1.3670e+000 +2.6518e+000 -4.8790e-001 -1.9085e+000 +4.5480e+000 -2.2398e+000
1958 +6.115078099e+004 +6.115078099e+004 +6.109584099e+004 +6.109584099e+004 -5.4116e+000 -6.7278e+000 -1.7330e+000 +1.3523e+000 +1.1125e+000 -3.2171e-001 -1.0008e+001 -2.1798e+000 -1.7115e-001 +9.0263e+000 +3.8433e+000 +1.7297e+000 +5.3588e+000 +2.3271e+000 -1.1715e+000 +2.5787e+000 -6.4156e-001 -2.2432e+000 +5.1503e+000 -2.2044e+000
2618 +3.915327935e+004 +3.915327935e+004 +3.909833935e+004 +3.909833935e+004 -5.9249e+000 -6.3133e+000 -7.5135e-001 +1.8580e+000 +2.7901e+000 +1.9543e+000 -1.0559e+001 -2.1575e+000 -5.2042e-001 +8.5971e+000 +2.5817e+000 +1.2225e+000 +6.4720e+000 +1.5632e+000 -8.4274e-001 +3.2317e+000 -1.0367e+000 -3.0748e+000 +7.3773e+000 -1.4324e+000
4224 +2.440292326e+004 +2.440292326e+004 +2.434798326e+004 +2.434798326e+004 -5.4331e+000 -5.5561e+000 -7.0419e-001 +1.8405e+000 +3.2446e+000 +3.6509e+000 -9.5932e+000 -2.5493e+000 -9.6069e-001 +7.1635e+000 +1.8066e+000 +7.8040e-001 +6.2840e+000 +1.3081e+000 -1.0949e+000 +3.1961e+000 -5.1468e-001 -2.6449e+000 +7.5653e+000 +7.7620e-002
6159 +1.533565206e+004 +1.533565206e+004 +1.528071206e+004 +1.528071206e+004 -4.9765e+000 -4.9317e+000 -5.5008e-001 +1.7348e+000 +2.7929e+000 +3.6509e+000 -7.7885e+000 -2.8170e+000 -1.0258e+000 +5.9651e+000 +2.1984e+000 -1.3198e-002 +4.3922e+000 +1.3685e+000 -1.0776e+000 +3.3956e+000 +6.6237e-001 -1.4333e+000 +6.2269e+000 +1.0058e+000
9888 +9.961728719e+003 +9.961728719e+003 +9.906788719e+003 +9.906788719e+003 -4.8966e+000 -3.2735e+000 -6.8920e-001 +2.9738e+000 +2.5246e+000 +1.5559e+000 -3.8909e+000 -5.5463e+000 -1.6675e+000 +4.2631e+000 +2.6810e+000 -1.9512e+000 +1.7767e+000 +9.5581e-001 -6.6503e-001 +5.0803e+000 +2.8347e+000 -6.7035e-001 +4.9993e+000 +1.4538e+000
12859 +6.254469849e+003 +6.254469849e+003 +6.199529849e+003 +6.199529849e+003 -4.7727e+000 -3.2687e+000 -5.5343e-001 +2.9761e+000 +2.3661e+000 +1.8493e+000 -4.3669e+000 -4.9885e+000 -1.8581e+000 +4.5633e+000 +2.8244e+000 -2.0648e+000 +1.5904e+000 +9.1258e-001 -6.3059e-001 +5.5877e+000 +2.9671e+000 -4.0327e-001 +5.0116e+000 +1.4449e+000
20674 +3.966458334e+003 +3.966458334e+003 +3.911518334e+003 +3.911518334e+003 -5.0954e+000 -3.1359e+000 -6.8809e-002 +3.4394e+000 +2.1778e+000 +1.4797e+000 -3.6005e+000 -5.4755e+000 -2.3409e+000 +4.3640e+000 +2.8943e+000 -2.2544e+000 +1.1903e+000 +4.0899e-001 -2.1014e-001 +5.1844e+000 +2.9135e+000 -8.1537e-001 +4.9736e+000 +1.7350e+000
30122 +2.511797997e+003 +2.511797997e+003 +2.456857997e+003 +2.456857997e+003 -5.4865e+000 -3.2860e+000 -1.0044e-002 +3.5000e+000 +2.3656e+000 +1.0489e+000 -3.8408e+000 -5.3696e+000 -2.3887e+000 +4.3691e+000 +3.4529e+000 -2.0781e+000 +1.4723e+000 -7.5815e-001 -3.2098e-002 +4.5568e+000 +2.5575e+000 -2.0751e+000 +4.5800e+000 +1.7320e+000
39827 +1.579506864e+003 +1.579506864e+003 +1.524566864e+003 +1.524566864e+003 -5.8370e+000 -3.5021e+000 -2.7123e-001 +3.4632e+000 +2.2977e+000 +9.5027e-001 -4.7488e+000 -5.4317e+000 -2.6870e+000 +4.1225e+000 +4.6757e+000 -1.8683e+000 +1.0736e+000 -1.7705e+000 -2.1010e-001 +2.7061e+000 +2.3830e+000 -3.6718e+000 +3.4794e+000 +1.7442e+000
64504 +9.953548906e+002 +9.953548906e+002 +9.404148906e+002 +9.404148906e+002 -5.5427e+000 -3.7981e+000 -5.5050e-001 +3.4558e+000 +2.1254e+000 +2.6146e+000 -6.0650e+000 -5.2626e+000 -3.2308e+000 +3.6111e+000 +6.3602e+000 -1.9910e+000 +7.2036e-001 -1.8783e+000 +2.7090e-001 +2.0830e+000 +2.2859e+000 -3.7945e+000 +3.1208e+000 +1.7478e+000
90582 +6.306485037e+002 +6.306485037e+002 +5.757085037e+002 +5.757085037e+002 -5.4964e+000 -3.6167e+000 -6.7481e-001 +3.4456e+000 +2.2003e+000 +3.6969e+000 -6.4913e+000 -4.8320e+000 -3.3501e+000 +3.2111e+000 +6.7527e+000 -1.8291e+000 +6.9098e-001 -1.9203e+000 +2.8014e-001 +1.7758e+000 +2.5414e+000 -4.0759e+000 +2.4844e+000 +1.7539e+000
116504 +3.976082418e+002 +3.976082418e+002 +3.426682418e+002 +3.426682418e+002 -4.9542e+000 -3.1109e+000 -9.0545e-001 +3.4493e+000 +2.0599e+000 +4.5709e+000 -6.5508e+000 -3.7733e+000 -3.3898e+000 +3.1287e+000 +6.2201e+000 -1.7423e+000 +7.2934e-001 -1.7809e+000 +4.3278e-001 +2.1370e+000 +2.8988e+000 -3.3617e+000 +2.3575e+000 +1.6675e+000
126074 +2.490143383e+002 +2.490143383e+002 +1.940743383e+002 +1.940743383e+002 -4.4838e+000 -2.5770e+000 -1.2154e+000 +3.4593e+000 +2.7627e+000 +6.1075e+000 -6.6238e+000 -2.6416e+000 -3.4960e+000 +2.2822e+000 +4.9973e+000 -1.5668e+000 +1.2827e+000 -1.6889e+000 +5.0615e-001 +2.3858e+000 +2.8574e+000 -3.2400e+000 +2.5078e+000 +1.7165e+000
165027 +1.584882674e+002 +1.584882674e+002 +1.035482674e+002 +1.035482674e+002 -4.1941e+000 -2.6135e+000 -1.2031e+000 +3.4593e+000 +2.8434e+000 +7.0716e+000 -6.4577e+000 -2.5956e+000 -3.5323e+000 +1.8928e+000 +5.0337e+000 -1.6316e+000 +1.3322e+000 -1.8685e+000 +4.6635e-001 +2.5582e+000 +2.8079e+000 -3.2179e+000 +2.0826e+000 +2.3170e+000
226104 +9.999149902e+001 +9.999149902e+001 +4.505149902e+001 +4.505149902e+001 -3.6570e+000 -2.0690e+000 -1.2568e+000 +3.4551e+000 +2.5218e+000 +6.7744e+000 -6.0341e+000 -1.6084e+000 -3.5200e+000 +2.4442e+000 +4.0444e+000 -1.4673e+000 +1.2425e+000 -1.9007e+000 +4.3473e-001 +3.0220e+000 +3.2220e+000 -2.4806e+000 +2.0676e+000 +2.2607e+000
304815 +6.309507166e+001 +6.309507166e+001 +8.155071656e+000 +8.155071656e+000 -3.2059e+000 -2.0397e+000 -1.1756e+000 +3.4544e+000 +2.5555e+000 +6.5580e+000 -5.1771e+000 -1.5174e+000 -3.6312e+000 +2.4772e+000 +3.7158e+000 -1.2153e+000 +1.2463e+000 -2.0834e+000 +4.3762e-001 +3.4233e+000 +3.1559e+000 -2.2839e+000 +1.8843e+000 +2.6083e+000
750437 +3.980138924e+001 +3.980138924e+001 -1.513861076e+001 -1.513861076e+001 -1.3877e+000 -1.9550e+000 -8.2647e-001 +2.5306e+000 +2.3325e+000 +3.6518e+000 -1.3252e+000 +1.8422e-001 -2.8810e+000 +3.6411e+000 +3.6832e-001 +7.7967e-002 +2.5350e+000 -3.7056e+000 +3.7034e-001 +4.7656e+000 +2.0338e+000 -5.6204e-001 +2.7761e+000 +4.1460e+000
844945 +2.511787308e+001 +2.511787308e+001 -2.982212692e+001 -2.982212692e+001 -1.2301e+000 -1.8609e+000 -9.7472e-001 +2.5861e+000 +2.4586e+000 +3.7613e+000 -1.4799e+000 +5.2672e-001 -3.1441e+000 +3.5756e+000 +4.8902e-001 +3.8145e-001 +2.5165e+000 -3.7168e+000 +5.0913e-001 +4.5814e+000 +2.0600e+000 -7.6950e-001 +2.6426e+000 +3.8575e+000
880705 +1.584675346e+001 +1.584675346e+001 -3.909324654e+001 -3.909324654e+001 -1.1903e+000 -1.7968e+000 -1.0326e+000 +2.6206e+000 +2.5031e+000 +3.7089e+000 -1.4613e+000 +6.3304e-001 -3.1895e+000 +3.5722e+000 +4.1052e-001 +4.5995e-001 +2.5181e+000 -3.6548e+000 +5.4486e-001 +4.6092e+000 +2.1046e+000 -7.6985e-001 +2.6323e+000 +3.7329e+000
3222013 +9.948024035e+000 +9.948024035e+000 -4.499197597e+001 -4.499197597e+001 -1.6338e+000 -1.4942e+000 -1.1184e+000 +3.4162e+000 +2.4146e+000 +3.8432e+000 -1.7068e+000 +3.6958e-001 -3.7116e+000 +3.3081e+000 +8.8114e-001 +3.5174e-001 +2.1024e+000 -3.1678e+000 +1.0659e+000 +4.4328e+000 +2.4930e+000 -1.1155e+000 +2.4252e+000 +2.8812e+000
3257401 +6.308478291e+000 +6.308478291e+000 -4.863152171e+001 -4.863152171e+001 -1.6338e+000 -1.4377e+000 -1.1538e+000 +3.3976e+000 +2.4538e+000 +3.8787e+000 -1.7212e+000 +4.8582e-001 -3.6718e+000 +3.2694e+000 +7.4798e-001 +3.5957e-001 +2.1660e+000 -3.1698e+000 +1.0723e+000 +4.4331e+000 +2.4992e+000 -1.0904e+000 +2.4656e+000 +2.8523e+000
3311636 +3.979392897e+000 +3.979392897e+000 -5.096060710e+001 -5.096060710e+001 -1.6404e+000 -1.4482e+000 -1.1799e+000 +3.3346e+000 +2.5078e+000 +3.9223e+000 -1.7352e+000 +5.6549e-001 -3.6112e+000 +3.1830e+000 +6.6521e-001 +3.6657e-001 +2.2751e+000 -3.2565e+000 +1.0843e+000 +4.3624e+000 +2.4098e+000 -1.1082e+000 +2.5308e+000 +2.9003e+000
3458905 +2.511871548e+000 +2.511871548e+000 -5.242812845e+001 -5.242812845e+001 -1.6781e+000 -1.4760e+000 -1.2229e+000 +3.3104e+000 +2.5777e+000 +3.9288e+000 -1.8371e+000 +5.8652e-001 -3.6164e+000 +3.1251e+000 +7.2397e-001 +4.1065e-001 +2.3246e+000 -3.2758e+000 +1.0984e+000 +4.2642e+000 +2.3583e+000 -1.2200e+000 +2.5436e+000 +2.8315e+000
3674473 +1.584370460e+000 +1.584370460e+000 -5.335562954e+001 -5.335562954e+001 -1.6691e+000 -1.4753e+000 -1.2762e+000 +3.2747e+000 +2.6713e+000 +4.0130e+000 -1.9209e+000 +6.8997e-001 -3.6216e+000 +3.0469e+000 +7.0836e-001 +4.7979e-001 +2.4046e+000 -3.3162e+000 +1.1044e+000 +4.1832e+000 +2.3087e+000 -1.3227e+000 +2.5313e+000 +2.7969e+000
% function evaluation | noise-free fitness - Fopt (5.913000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.727509061e+007 +2.727509061e+007 +2.727514974e+007 +2.727514974e+007 -3.0876e+000 +2.0300e+000 +4.8684e+000 +2.0976e-001 +2.7782e+000 -3.7857e+000 -7.1117e-001 +1.2997e+000 -9.4213e-001 -3.3285e+000 -2.2212e+000 -5.6904e-002 -3.5392e+000 -6.0310e-001 +4.7332e+000 -2.7256e+000 -3.9967e-003 -3.8081e+000 -2.6891e+000 -3.0679e+000
4 +4.262453387e+006 +4.262453387e+006 +4.262512517e+006 +4.262512517e+006 +1.5417e+000 +2.2482e-001 -2.7152e+000 +1.3411e+000 +3.9232e-001 +4.7176e+000 +3.7275e+000 +8.2113e-001 +2.0080e+000 -3.8074e-002 -6.2493e-001 -2.5424e+000 +2.3930e+000 +3.0348e+000 -1.4130e+000 -2.3651e+000 +3.9526e+000 +4.9788e+000 +1.3605e+000 -4.5257e+000
63 +3.837362538e+006 +3.837362538e+006 +3.837421668e+006 +3.837421668e+006 -8.4732e-001 -3.9724e+000 -2.3786e+000 +1.2377e+000 +4.2080e+000 -3.8835e+000 +9.5270e-001 +3.6167e+000 +8.4747e-001 -5.7466e+000 +2.8934e+000 +2.4847e+000 +2.1566e+000 +1.6740e+000 -3.9561e+000 -2.9809e+000 +5.4457e+000 -3.4616e+000 +6.6707e-001 -1.1561e+000
74 +2.062267087e+006 +2.062267087e+006 +2.062326217e+006 +2.062326217e+006 +2.7326e+000 +2.8680e+000 -1.9974e+000 +3.8737e+000 -7.1927e+000 -4.7077e+000 -3.3868e+000 -8.2552e-002 +2.4006e+000 -1.8301e+000 +9.5058e-001 +2.3943e+000 -2.1167e+000 -6.9374e-001 +1.5185e+000 -3.8703e+000 +2.4220e+000 +1.5396e+000 -4.7958e+000 +1.8046e+000
159 +1.396972428e+006 +1.396972428e+006 +1.397031558e+006 +1.397031558e+006 -2.9905e+000 -4.5340e+000 -3.7023e+000 +2.7677e+000 -5.3825e+000 -1.5903e+000 +2.3777e+000 +4.1085e+000 +7.4906e-001 -3.2146e+000 -1.3026e+000 -3.8536e+000 -3.6451e+000 +1.4617e+000 +3.8782e+000 -9.5882e-001 +8.6877e-001 +3.9367e-001 +4.0269e+000 -9.8481e-001
173 +9.962889484e+005 +9.962889484e+005 +9.963480784e+005 +9.963480784e+005 -2.3278e+000 -5.0600e+000 -4.7159e+000 +2.5730e+000 -8.4772e+000 -3.6298e+000 -2.8687e-001 +3.5127e+000 +1.8005e+000 -1.1787e+000 -3.6683e-001 -3.8007e+000 -2.3412e+000 +1.9333e+000 +3.5863e+000 -3.3294e+000 +1.1946e+000 +2.0391e+000 +2.6389e+000 -3.5779e-002
758 +4.798097594e+005 +4.798097594e+005 +4.798688894e+005 +4.798688894e+005 -1.3326e+000 -3.2866e+000 -2.6128e+000 +8.3307e-001 -6.7189e+000 -3.4376e+000 -2.2778e-001 +3.7554e+000 +2.3479e+000 -9.9472e-001 -1.2407e+000 -2.4590e+000 -9.4715e-001 +2.1634e+000 +2.0626e+000 -3.5329e+000 +2.4497e+000 +2.3088e+000 +2.6765e+000 -1.9400e-001
904 +2.221424181e+005 +2.221424181e+005 +2.222015481e+005 +2.222015481e+005 +1.1956e+000 -5.6516e-001 +1.6085e+000 -7.4052e-001 -4.9067e+000 -3.6516e+000 -1.6698e+000 +2.8849e+000 +3.1707e+000 -1.3394e+000 -9.9242e-002 +1.3136e+000 +7.3702e-001 +3.4951e+000 -9.7016e-001 -2.6314e+000 +4.7731e+000 +2.7334e+000 +2.4021e+000 -1.9955e-002
