% function evaluation | noise-free fitness - Fopt (-5.465000000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.890006512e+005 +2.890006512e+005 +2.884541512e+005 +2.884541512e+005 +2.4883e-001 -4.7840e+000 +1.8198e+000 -2.2347e+000 +1.4227e+000 -1.7281e+000 -2.0749e+000 -3.6410e+000 -2.5111e+000 -2.5529e+000 -2.2029e+000 +3.7245e+000 +2.4636e-002 +2.8444e+000 -1.9076e+000 +7.7207e-001 +2.6289e+000 +4.0657e+000 +3.0114e+000 -1.6958e+000
3 +1.694399106e+005 +1.694399106e+005 +1.688934106e+005 +1.688934106e+005 +1.2560e+000 -4.9750e+000 +3.8896e+000 -2.8834e+000 +2.0192e+000 -2.3528e+000 +1.7051e+000 +4.5988e+000 +4.7481e+000 -4.0171e+000 -3.5838e+000 -1.8660e+000 +1.5574e+000 -8.3668e-001 -2.0838e+000 -9.1002e-002 +4.4895e+000 +3.0077e+000 -2.9459e-001 -7.3767e-001
6 +1.459117032e+005 +1.459117032e+005 +1.453652032e+005 +1.453652032e+005 +8.6760e-002 +2.8161e-001 +1.2540e+000 -4.7085e+000 -2.5174e+000 +2.7732e+000 -1.2104e+000 +4.1091e+000 +4.7416e+000 -3.5498e-002 -3.5633e+000 +3.0430e+000 -1.3685e+000 -4.3709e+000 -2.3588e+000 +3.3065e+000 +1.4737e+000 -1.2586e+000 +2.0675e+000 +2.7583e-001
12 +6.763311566e+004 +6.763311566e+004 +6.708661566e+004 +6.708661566e+004 -2.1113e+000 -6.7612e-001 +2.1753e-001 +1.2734e-001 -2.8529e+000 +2.5833e+000 +1.5412e+000 -3.0465e+000 +3.7226e+000 -7.5731e-001 +9.6799e-001 -1.4080e+000 +2.5144e+000 +2.3942e+000 +9.1886e-001 +7.5755e-001 +3.0393e+000 -4.0013e-001 -4.2911e+000 +1.3287e+000
17 +5.507611247e+004 +5.507611247e+004 +5.452961247e+004 +5.452961247e+004 -6.5395e-001 -4.1228e+000 -3.7889e+000 -3.8516e+000 +4.0451e+000 +1.0576e+000 -3.3666e+000 +1.2285e+000 -4.4869e+000 +1.1746e+000 +2.3228e+000 -1.9327e+000 +1.4855e+000 -8.9891e-001 +1.9998e+000 -1.3861e+000 -4.5965e-001 +2.7785e-001 +1.2935e+000 +4.3394e+000
83 +6.499916985e+003 +6.499916985e+003 +5.953416985e+003 +5.953416985e+003 -3.7830e+000 -5.9243e-001 +8.2381e-001 +6.1691e-001 +1.6957e-001 -3.1937e+000 -5.8134e-001 +2.7953e+000 +1.3634e+000 -1.3353e+000 +2.6918e-001 +1.4333e+000 +3.2435e+000 -8.4917e-001 +2.0853e+000 +4.2130e-001 +2.3348e+000 -1.4194e+000 -2.6038e+000 +1.8036e+000
481 +5.085485103e+003 +5.085485103e+003 +4.538985103e+003 +4.538985103e+003 -2.8773e+000 +4.0212e-001 +1.5615e+000 +6.8668e-001 -1.1327e+000 -2.7061e+000 -3.3289e-001 +3.7592e+000 +3.0332e-001 -1.4131e+000 +8.2875e-001 +2.3280e+000 +1.9912e+000 -1.1854e+000 +1.4677e+000 -1.4045e-001 +1.9923e+000 -1.4266e+000 -3.0415e+000 +1.7831e+000
508 +2.127032989e+003 +2.127032989e+003 +1.580532989e+003 +1.580532989e+003 -1.5129e+000 +9.0763e-001 +1.8977e+000 +6.8390e-001 -7.3891e-001 -2.6111e+000 -2.6878e-001 +4.1275e+000 +5.0712e-001 -2.3402e-001 +1.0348e+000 +1.9068e+000 +1.1081e+000 -1.1442e+000 +1.0273e+000 -7.2854e-001 +1.6315e+000 -1.0649e+000 -2.8365e+000 +1.2333e+000
670 +1.375368293e+003 +1.375368293e+003 +8.288682934e+002 +8.288682934e+002 -2.1072e+000 +1.7331e+000 +1.0269e+000 +2.5215e-001 -2.2581e-001 -3.8042e+000 -2.1760e-001 +3.3012e+000 +3.8105e-001 -6.8547e-001 +2.4411e+000 +2.2802e+000 +2.3191e+000 -4.8709e-001 +1.4860e+000 -2.0823e+000 +1.3170e+000 -2.0439e+000 -1.8941e+000 +1.3691e+000
683 +7.535527053e+002 +7.535527053e+002 +2.070527053e+002 +2.070527053e+002 -6.3415e-001 +2.0402e+000 +5.7609e-001 +5.4984e-001 -2.0123e-001 -3.3909e+000 -4.3543e-001 +3.2566e+000 -1.4996e+000 -3.6613e-001 +3.1637e+000 +1.9756e+000 +1.8070e+000 -4.0593e-001 +1.5700e+000 -2.5168e+000 +2.6109e-001 -1.9610e+000 -2.0049e+000 +3.9717e-001
