% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.230188155e+003 +7.230188155e+003 +7.213248155e+003 +7.213248155e+003 +1.2236e+001 +6.7162e+000 +8.1562e+000 +1.1647e+001 +7.9403e+000 +7.9011e+000 +1.1068e+001 +1.1181e+001 +7.5048e+000 +6.1925e+000 +1.3236e+001 +1.0096e+001 +6.5055e+000 +1.1281e+001 +1.2586e+001 +7.1848e+000 +5.5243e+000 +5.8632e+000 +1.4795e+001 +9.8671e+000
15 +4.383850075e+003 +4.383850075e+003 +4.366910075e+003 +4.366910075e+003 +1.2922e+001 +1.2467e+001 +7.4330e+000 +7.0481e+000 +5.2821e+000 +7.5487e+000 +1.1642e+001 +1.0535e+001 +8.8067e+000 +7.2091e+000 +6.2730e+000 +6.6121e+000 +1.1783e+001 +6.0860e+000 +7.2101e+000 +6.0969e+000 +6.4026e+000 +1.0845e+001 +1.0864e+001 +6.5137e+000
38 +3.547694638e+003 +3.547694638e+003 +3.530754638e+003 +3.530754638e+003 +7.2814e+000 +8.6225e+000 +1.0012e+001 +8.0640e+000 +5.8992e+000 +5.4298e+000 +7.7791e+000 +5.0869e+000 +5.8761e+000 +1.3305e+001 +6.3283e+000 +8.1697e+000 +6.5336e+000 +9.7561e+000 +9.6887e+000 +1.2172e+001 +1.0579e+001 +1.1744e+001 +6.5999e+000 +5.7219e+000
570 +2.355522839e+003 +2.355522839e+003 +2.338582839e+003 +2.338582839e+003 -9.6473e-001 +1.2433e+001 -1.8505e+000 +4.2708e+000 +7.0890e+000 +1.1403e+001 +1.1499e+001 +5.4474e+000 +7.1364e+000 +7.3896e+000 +5.3228e+000 +1.8975e+000 +9.7238e+000 +3.4686e+000 +4.1183e+000 +7.7116e+000 +5.5987e+000 +1.0331e+001 +6.6461e+000 +6.2347e+000
709 +1.123116885e+003 +1.123116885e+003 +1.106176885e+003 +1.106176885e+003 +4.9409e+000 +3.8854e+000 +4.2107e+000 +7.4954e+000 +2.4173e+000 +1.0192e+001 +6.5050e+000 +3.2004e+000 +4.2547e+000 +8.1578e+000 +8.3985e+000 +7.5803e+000 +6.3680e+000 +4.6501e+000 +2.2115e+000 +3.6005e+000 +9.7936e+000 +8.0637e+000 +9.4592e-001 +6.4453e+000
853 +8.095136979e+002 +8.095136979e+002 +7.925736979e+002 +7.925736979e+002 -2.0697e+000 +8.1067e+000 -1.2545e+000 +3.7983e+000 +4.0417e+000 +1.0290e+001 +7.2630e+000 +4.0703e+000 +4.8601e+000 +7.5920e+000 +5.8501e+000 +2.2000e+000 +7.0959e+000 -1.0252e-001 +9.9600e-001 +4.9387e+000 +6.3728e+000 +8.2307e+000 +4.9040e+000 +6.1620e+000
1006 +6.292467269e+002 +6.292467269e+002 +6.123067269e+002 +6.123067269e+002 -1.8901e+000 +6.2768e+000 -1.7048e+000 +4.5239e+000 +2.9413e+000 +1.0585e+001 +6.8794e+000 +3.7311e+000 +4.8950e+000 +7.0798e+000 +6.1364e+000 +2.8990e+000 +7.0499e+000 -1.4270e+000 +2.6717e-001 +3.8232e+000 +6.2633e+000 +7.0323e+000 +4.2403e+000 +6.1741e+000
1131 +3.958071117e+002 +3.958071117e+002 +3.788671117e+002 +3.788671117e+002 -4.7314e+000 +5.1500e+000 -3.2112e+000 +5.1951e+000 +2.6507e+000 +9.4956e+000 +6.1850e+000 +2.9463e+000 +4.3405e+000 +6.9508e+000 +5.3350e+000 +4.5561e+000 +6.1074e+000 -3.4768e+000 -1.0878e+000 +2.0601e+000 +5.2049e+000 +6.7075e+000 +2.9915e+000 +3.8475e+000
1442 +2.118372198e+002 +2.118372198e+002 +1.948972198e+002 +1.948972198e+002 -6.8537e+000 +2.6876e+000 -9.7421e-001 +2.8805e+000 +2.6422e+000 +7.9054e+000 +5.8917e+000 +2.9460e+000 +4.1969e+000 +6.3322e+000 +4.9861e+000 +2.6805e+000 +5.5716e+000 -4.0789e+000 -3.4539e-001 +1.8691e+000 +3.4629e+000 +5.9897e+000 +2.1494e+000 +3.6127e+000
1474 +1.526708116e+002 +1.526708116e+002 +1.357308116e+002 +1.357308116e+002 -3.8337e+000 +4.8815e+000 -3.0251e-001 +2.6252e+000 +2.8578e+000 +7.1914e+000 +5.2981e+000 +5.4849e+000 +4.6345e+000 +5.6845e+000 +4.0439e+000 +3.7287e+000 +3.3436e+000 -2.3144e+000 +8.2915e-001 +3.2568e+000 +5.8110e+000 +6.5876e+000 +3.3761e+000 +5.3265e+000
