% function evaluation | noise-free fitness - Fopt (7.627000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.301962161e+007 +1.301962161e+007 +1.301969788e+007 +1.301969788e+007 +5.6196e+000 +1.2812e+001 +7.2782e+000 +1.2348e+001 +1.3002e+001 +7.5053e+000 +1.1539e+001 +6.1446e+000 +6.0141e+000 +9.0019e+000 +8.8842e+000 +8.7887e+000 +7.1948e+000 +6.3625e+000 +1.2295e+001 +6.6804e+000 +1.2459e+001 +7.7662e+000 +1.4662e+001 +8.2973e+000
16 +2.254090984e+005 +2.254090984e+005 +2.254853684e+005 +2.254853684e+005 +1.1884e+001 +1.3296e+001 +1.3767e+001 +1.1128e+001 +9.3624e+000 +1.4817e+001 +1.0595e+001 +1.0032e+001 +1.4604e+001 +1.2331e+001 +7.3807e+000 +6.8366e+000 +5.5357e+000 +7.3540e+000 +1.1007e+001 +9.6782e+000 +1.2367e+001 +7.3833e+000 +9.0891e+000 +8.3925e+000
30 +2.165057188e+004 +2.165057188e+004 +2.172684188e+004 +2.172684188e+004 +8.8979e+000 +1.3091e+001 +1.3911e+001 +9.1716e+000 +1.1802e+001 +5.7074e+000 +9.6642e+000 +9.9998e+000 +1.4879e+001 +1.2586e+001 +7.1496e+000 +5.7014e+000 +5.2829e+000 +8.8002e+000 +1.3521e+001 +6.4075e+000 +6.3937e+000 +5.7558e+000 +9.2007e+000 +1.4927e+001
468 +9.766840772e+003 +9.766840772e+003 +9.843110772e+003 +9.843110772e+003 +0.0000e+000 -6.6480e+000 -6.8834e+000 +7.6910e-001 -4.6812e+000 +1.2577e+001 +0.0000e+000 +5.6971e+000 -2.4386e+000 +1.3494e+001 +0.0000e+000 -3.4183e+000 -2.7679e+000 +8.7828e-001 +1.4274e+001 +3.9154e+000 -6.1834e+000 +0.0000e+000 +0.0000e+000 -3.8993e+000
527 +1.971573480e+003 +1.971573480e+003 +2.047843480e+003 +2.047843480e+003 +6.5516e+000 +7.3930e-001 +6.4390e+000 +1.2967e+001 +9.9609e+000 +6.8279e+000 +8.3719e+000 +6.5522e+000 +1.2891e+001 +7.8732e+000 +3.4222e+000 +4.3443e+000 -2.8981e+000 +6.2334e+000 +1.0765e+001 -1.7774e+000 +1.3171e+001 +6.0876e+000 -3.4623e+000 +7.5712e+000
664 +4.688980213e+002 +4.688980213e+002 +5.451680213e+002 +5.451680213e+002 +2.1332e+000 +3.4780e+000 +7.7168e-001 +0.0000e+000 +4.7238e+000 -1.0519e+000 +7.1960e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +9.9132e-001 -1.1193e+000 +4.7251e+000 +6.6854e-001 +0.0000e+000 +2.0976e+000 +0.0000e+000 +8.3705e-001 +1.1877e+000
1067 +2.252064861e+002 +2.252064861e+002 +3.014764861e+002 +3.014764861e+002 -3.8135e-001 -1.8211e+000 +0.0000e+000 +2.7560e-002 +3.8978e-001 +0.0000e+000 -6.9481e-001 +0.0000e+000 +1.0731e+000 +0.0000e+000 +0.0000e+000 -7.4978e-001 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +4.4779e+000 -2.3666e+000 -3.1275e-001 +0.0000e+000
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.925479082e+008 +2.925479082e+008 +2.925478857e+008 +2.925478857e+008 +1.4386e+001 +7.4221e+000 +7.4624e+000 +6.8242e+000 +5.8550e+000 +1.4542e+001 +9.9975e+000 +8.9904e+000 +9.5206e+000 +1.3890e+001 +5.9640e+000 +1.0030e+001 +5.7646e+000 +1.4388e+001 +1.1112e+001 +1.4073e+001 +1.2774e+001 +6.3403e+000 +1.4887e+001 +9.1602e+000
4 +1.164077585e+008 +1.164077585e+008 +1.164077360e+008 +1.164077360e+008 +9.1776e+000 +1.2643e+001 +1.3532e+001 +8.1437e+000 +1.0456e+001 +5.7323e+000 +1.2204e+001 +1.3473e+001 +1.0780e+001 +5.1887e+000 +6.1968e+000 +1.2599e+001 +5.1200e+000 +1.1784e+001 +1.1757e+001 +1.4884e+001 +1.0824e+001 +6.4699e+000 +1.1703e+001 +7.1194e+000
5 +7.317836292e+007 +7.317836292e+007 +7.317834037e+007 +7.317834037e+007 +6.7224e+000 +1.2368e+001 +1.2192e+001 +1.2557e+001 +1.2612e+001 +6.6297e+000 +1.1101e+001 +1.4427e+001 +5.5479e+000 +1.2371e+001 +6.2462e+000 +1.3691e+001 +8.8837e+000 +1.3471e+001 +5.8848e+000 +6.4937e+000 +1.2692e+001 +1.3551e+001 +5.2406e+000 +1.0482e+001
54 +1.986910607e+005 +1.986910607e+005 +1.986685107e+005 +1.986685107e+005 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
