% function evaluation | noise-free fitness - Fopt (7.948000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.896567367e+002 +2.896567367e+002 +3.691367367e+002 +3.691367367e+002 +1.5417e+000 +3.5069e+000 +3.5898e+000 +3.2542e+000 +4.3145e+000 -4.8975e+000 +3.5477e+000 -2.7915e+000 -2.6859e+000 +4.8158e+000 +1.9913e+000 +2.0113e+000 +1.4337e-001 +9.6011e-001 +5.5837e-001 -2.4702e+000 -2.1740e+000 -2.2935e+000 +3.5683e+000 +2.1438e+000
6 +2.426488311e+002 +2.426488311e+002 +3.221288311e+002 +3.221288311e+002 -6.7585e-001 -1.3486e+000 -4.2777e+000 +2.9393e+000 +1.1608e+000 -4.5543e+000 +1.9306e+000 +2.1915e+000 -1.3857e+000 -4.2676e+000 -3.4663e+000 +1.1359e+000 -3.7260e+000 +3.9291e+000 +1.7698e+000 +1.1218e+000 +4.8010e+000 +3.1542e+000 -4.2111e+000 -2.3589e+000
38 +1.471808779e+002 +1.471808779e+002 +2.266608779e+002 +2.266608779e+002 -3.3085e+000 +1.8671e+000 -1.2252e+000 +2.5241e+000 +2.1837e+000 -5.2645e-001 -1.0430e+000 +3.2855e+000 -7.9553e-001 -2.4046e+000 -3.7899e+000 +1.2887e+000 -1.0361e+000 -3.0723e+000 -1.2295e+000 +4.8508e+000 -1.0780e+000 +1.6516e+000 +4.0662e+000 -2.0612e+000
322 +6.717651206e+001 +6.717651206e+001 +1.466565121e+002 +1.466565121e+002 -2.2176e+000 -2.9160e+000 -2.3931e+000 +3.4007e+000 -3.7644e-001 -1.9840e+000 -1.2392e-001 +1.8604e+000 -1.2381e+000 -2.0941e+000 -3.1666e+000 +3.4505e+000 -8.2805e-001 -3.3940e+000 +4.1684e+000 +4.4605e+000 -4.2424e-003 -6.8594e+000 -6.7910e-001 +1.1126e+000
640 +6.026844038e+001 +6.026844038e+001 +1.397484404e+002 +1.397484404e+002 -1.8572e+000 -3.8235e-001 -1.6937e+000 +3.4078e+000 -1.4684e+000 +2.5647e+000 +7.6438e-001 +3.3729e+000 +3.2341e-002 -9.5423e-001 -4.4524e+000 +2.4823e+000 +2.0103e+000 -2.4434e+000 +1.7798e+000 +6.3487e-001 +1.1535e+000 -5.1092e+000 +1.2873e+000 -1.4206e+000
975 +3.959389349e+001 +3.959389349e+001 +1.190738935e+002 +1.190738935e+002 +1.2745e-001 -2.2015e+000 -1.1939e+000 +2.7800e+000 -1.7773e+000 -1.0812e+000 -1.0383e+000 -2.3809e+000 +3.6462e-001 -2.9069e+000 -1.9918e+000 +2.6222e+000 +2.1442e+000 +6.7029e-001 +4.8877e+000 +2.4615e+000 -7.2670e-001 -2.8391e-001 +3.4280e+000 +2.4715e-001
1490 +2.479033970e+001 +2.479033970e+001 +1.042703397e+002 +1.042703397e+002 +5.3783e-001 -3.8235e-001 +2.0101e-001 +2.4865e+000 -3.5969e+000 +6.2448e-001 -8.0136e-001 +3.3729e+000 -2.5057e+000 -9.5423e-001 -5.4904e+000 +1.8998e+000 +2.0103e+000 -1.4843e-001 +2.8787e+000 +3.3480e+000 +7.0811e-001 -4.5526e+000 +2.5720e+000 +7.2246e-001
1884 +1.533597790e+001 +1.533597790e+001 +9.481597790e+001 +9.481597790e+001 -1.2377e-001 -1.8247e+000 -4.7642e-001 +1.3276e+000 -3.5199e+000 +1.2784e+000 -4.5785e-001 -1.8456e+000 -2.1132e+000 -2.8430e+000 -2.2657e+000 +1.1022e+000 +2.0744e+000 -1.1253e-001 +3.4573e+000 +2.2481e+000 -1.2351e+000 -3.6033e+000 +3.2409e+000 +2.6830e+000
2041 +5.484565903e+000 +5.484565903e+000 +8.496456590e+001 +8.496456590e+001 +2.4951e-001 -7.2794e-001 -9.7393e-001 +1.9045e+000 -3.3178e+000 -7.5620e-001 +6.3502e-002 +8.7713e-001 -1.8251e+000 -3.7040e+000 -3.8473e+000 +2.6459e+000 +4.6098e-001 +2.6904e-001 +2.9468e+000 +2.4199e+000 -6.6775e-001 -4.3264e+000 +2.5544e+000 +9.0942e-001
3072 +3.400761056e+000 +3.400761056e+000 +8.288076106e+001 +8.288076106e+001 +2.8073e-001 -1.0725e+000 -1.4381e+000 +2.6219e+000 -2.0249e+000 +4.4379e-001 -3.4821e-001 +8.0233e-002 -1.7876e+000 -2.9895e+000 -4.0866e+000 +2.1240e+000 +1.0969e+000 +7.2022e-001 +3.7975e+000 +2.2730e+000 +4.4425e-001 -3.7698e+000 +2.8309e+000 +9.3922e-001
3443 +2.296566782e+000 +2.296566782e+000 +8.177656678e+001 +8.177656678e+001 +4.8759e-001 -8.8271e-001 -1.0810e+000 +1.7497e+000 -2.8887e+000 -3.7043e-002 -7.3912e-002 -1.2175e-001 -1.9073e+000 -2.3935e+000 -4.0235e+000 +2.4976e+000 +8.9302e-001 -2.4194e-001 +4.1323e+000 +3.3631e+000 +1.3856e-001 -4.2074e+000 +2.8688e+000 +1.2957e+000
% function evaluation | noise-free fitness - Fopt (3.944800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.029360691e+002 +2.029360691e+002 +5.974160691e+002 +5.974160691e+002 -3.0233e+000 +3.6366e-001 +1.3607e+000 +2.9820e+000 -2.1245e+000 +1.5505e+000 +3.6004e+000 +2.9932e+000 -1.9516e+000 -2.0041e+000 +1.7326e+000 -3.1892e+000 +4.6210e+000 +3.8191e+000 +5.2386e-001 +3.4160e+000 +2.3812e+000 +3.4271e+000 -2.3353e+000 +4.8781e+000
16 +1.350429160e+002 +1.350429160e+002 +5.295229160e+002 +5.295229160e+002 -2.2092e+000 -4.5959e+000 -4.2474e+000 +8.6644e-001 -1.7891e+000 +9.9415e-001 +2.2510e+000 -1.9443e-001 +1.5553e+000 -4.5625e+000 +6.2441e-001 -1.1709e-001 +8.3768e-001 -3.0735e-001 +1.9227e+000 +2.3623e+000 +1.7529e+000 -4.6179e+000 -4.7291e-001 -4.5376e-001
