% function evaluation | noise-free fitness - Fopt (-5.235000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.164084356e+002 +1.164084356e+002 +6.405843559e+001 +6.405843559e+001 -1.3260e+000 -3.1248e+000 -3.1451e-001 -2.6387e+000 -4.5860e+000 -1.4063e-001 +3.3954e+000 +3.6327e+000 +1.0325e+000 +1.1279e+000 -3.5803e+000 -2.9861e+000 -2.6148e+000 +1.3362e+000 +3.7723e+000 -4.4590e+000 +2.1581e-001 +2.7945e+000 +4.3020e+000 +2.8949e+000
10 +9.160164774e+001 +9.160164774e+001 +3.925164774e+001 +3.925164774e+001 -2.5282e+000 +4.5020e+000 -2.6482e+000 +5.7398e-001 +3.0873e+000 +1.1516e+000 -3.7974e+000 -1.5976e+000 +2.3082e-002 +4.6517e+000 +2.4697e+000 -7.8956e-001 +2.0901e+000 -1.7454e-001 -7.7183e-001 +2.6348e+000 -3.8332e+000 -3.5791e+000 -2.2613e+000 -2.1255e+000
56 +3.666478496e+001 +3.666478496e+001 -1.568521504e+001 -1.568521504e+001 +1.4820e+000 -1.4585e+000 +1.3724e+000 -2.8221e+000 -2.7027e+000 -1.3337e+000 +2.0915e+000 +1.1994e+000 +1.1457e+000 +1.8135e+000 +2.3007e+000 +1.8909e-001 -3.3312e+000 -2.1919e+000 +3.0846e+000 -3.2464e+000 +2.5781e+000 +8.9594e-001 +3.2499e+000 -3.5292e+000
560 +2.398594146e+001 +2.398594146e+001 -2.836405854e+001 -2.836405854e+001 +3.7362e+000 -1.7686e+000 +2.9695e+000 -2.2549e+000 -1.4553e+000 -3.6921e+000 +2.3002e+000 -2.5703e+000 +3.2200e+000 -1.4317e-001 +6.0325e-001 -5.5434e-001 -5.8048e-001 -3.6083e+000 +5.3638e-001 -1.5594e+000 +3.6275e+000 +2.8625e+000 +4.0177e+000 -6.3554e+000
1099 +1.559475102e+001 +1.559475102e+001 -3.675524898e+001 -3.675524898e+001 +4.5320e+000 -1.8233e+000 +2.6742e+000 -1.2167e+000 -2.6182e+000 -1.8653e+000 -3.7692e-001 -2.6611e+000 +1.9383e+000 -1.1945e+000 -1.1600e+000 -3.1216e+000 +1.8141e+000 -3.1500e+000 -2.2891e-001 -3.6160e-001 +1.0855e+000 +2.2280e+000 +6.2042e+000 -5.7458e+000
1651 +9.467611115e+000 +9.467611115e+000 -4.288238888e+001 -4.288238888e+001 +1.0598e+000 -1.1990e+000 +3.0310e+000 -1.2915e+000 -2.2772e+000 +2.5110e+000 -3.5120e+000 -1.1784e+000 +9.3619e-001 -2.1548e+000 -4.9517e-002 -2.0827e+000 +3.4944e+000 -2.5457e+000 -1.6387e+000 +2.0946e+000 -2.3764e+000 +1.4905e+000 +5.1059e+000 -3.9286e+000
2193 +6.206332325e+000 +6.206332325e+000 -4.614366767e+001 -4.614366767e+001 +1.6756e+000 -1.0569e+000 +2.9593e+000 -3.3347e+000 -2.8503e+000 +1.8005e+000 -3.1850e+000 -1.5411e+000 +1.4259e+000 -2.4974e-001 +1.1138e+000 -1.1293e+000 +2.2549e+000 -1.8596e+000 -2.9257e+000 +4.9660e-001 -1.9079e+000 +1.3512e+000 +4.6186e+000 -3.8540e+000
2720 +3.095754798e+000 +3.095754798e+000 -4.925424520e+001 -4.925424520e+001 -9.6783e-001 -7.4761e-001 +2.6156e+000 -3.2158e+000 -2.8837e+000 +4.5627e+000 -3.6299e+000 -7.6228e-001 +2.5596e+000 -1.8017e+000 +2.2184e+000 -7.4802e-001 +3.6620e+000 -1.3387e+000 -1.8740e+000 +2.2293e+000 -6.6447e-001 +1.4790e+000 +2.8202e+000 -5.0633e+000
3101 +2.290241920e+000 +2.290241920e+000 -5.005975808e+001 -5.005975808e+001 -1.8140e-001 -6.4606e-001 +2.6962e+000 -2.7834e+000 -2.9389e+000 +4.3997e+000 -3.8977e+000 -7.8595e-001 +1.9577e+000 -2.2820e+000 +2.5063e+000 -1.8483e-001 +3.8865e+000 -9.6043e-001 -1.8877e+000 +1.9856e+000 -7.5979e-001 +2.4328e+000 +2.8913e+000 -4.4810e+000
3441 +1.388783041e+000 +1.388783041e+000 -5.096121696e+001 -5.096121696e+001 -9.8370e-001 -1.0433e+000 +2.8287e+000 -2.5288e+000 -2.4625e+000 +3.8773e+000 -3.8606e+000 -7.0759e-001 +2.1185e+000 -2.5963e+000 +2.6851e+000 -6.9847e-001 +3.3416e+000 -4.0113e-001 -1.6311e+000 +9.7487e-001 -7.5288e-001 +2.1252e+000 +2.9564e+000 -4.0421e+000
