% function evaluation | noise-free fitness - Fopt (9.294000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.168162749e+003 +4.168162749e+003 +4.261102749e+003 +4.261102749e+003
2 +3.425348978e+003 +3.425348978e+003 +3.518288978e+003 +3.518288978e+003
12 +1.518627761e+003 +1.518627761e+003 +1.611567761e+003 +1.611567761e+003
% function evaluation | noise-free fitness - Fopt (3.535000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.429595860e+003 +4.429595860e+003 +4.464945860e+003 +4.464945860e+003
3 +3.522942237e+003 +3.522942237e+003 +3.558292237e+003 +3.558292237e+003
35 +2.409241965e+003 +2.409241965e+003 +2.444591965e+003 +2.444591965e+003
% function evaluation | noise-free fitness - Fopt (3.820000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.909918059e+003 +3.909918059e+003 +3.913738059e+003 +3.913738059e+003
30 +2.074558735e+003 +2.074558735e+003 +2.078378735e+003 +2.078378735e+003
36 +1.535830399e+003 +1.535830399e+003 +1.539650399e+003 +1.539650399e+003
% function evaluation | noise-free fitness - Fopt (2.175000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.040901255e+003 +5.040901255e+003 +5.062651255e+003 +5.062651255e+003
6 +2.575208790e+003 +2.575208790e+003 +2.596958790e+003 +2.596958790e+003
7 +1.951000718e+003 +1.951000718e+003 +1.972750718e+003 +1.972750718e+003
% function evaluation | noise-free fitness - Fopt (6.479000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.457273280e+003 +5.457273280e+003 +5.522063280e+003 +5.522063280e+003
3 +3.043122567e+003 +3.043122567e+003 +3.107912567e+003 +3.107912567e+003
24 +1.468168079e+003 +1.468168079e+003 +1.532958079e+003 +1.532958079e+003
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.042113885e+003 +4.042113885e+003 +3.042113885e+003 +3.042113885e+003
2 +2.971336577e+003 +2.971336577e+003 +1.971336577e+003 +1.971336577e+003
10 +1.834270256e+003 +1.834270256e+003 +8.342702564e+002 +8.342702564e+002
% function evaluation | noise-free fitness - Fopt (6.750100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.341909918e+003 +3.341909918e+003 +4.016919918e+003 +4.016919918e+003
23 +2.395952295e+003 +2.395952295e+003 +3.070962295e+003 +3.070962295e+003
% function evaluation | noise-free fitness - Fopt (-3.580600000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.138927404e+003 +4.138927404e+003 +3.780867404e+003 +3.780867404e+003
3 +2.510030447e+003 +2.510030447e+003 +2.151970447e+003 +2.151970447e+003
% function evaluation | noise-free fitness - Fopt (-4.797000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.823010891e+003 +3.823010891e+003 +3.775040891e+003 +3.775040891e+003
15 +2.438210720e+003 +2.438210720e+003 +2.390240720e+003 +2.390240720e+003
% function evaluation | noise-free fitness - Fopt (-8.294100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.106031889e+003 +4.106031889e+003 +3.276621889e+003 +3.276621889e+003
6 +2.234820909e+003 +2.234820909e+003 +1.405410909e+003 +1.405410909e+003
% function evaluation | noise-free fitness - Fopt (5.681000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.015906860e+003 +4.015906860e+003 +4.072716860e+003 +4.072716860e+003
2 +3.905348524e+003 +3.905348524e+003 +3.962158524e+003 +3.962158524e+003
6 +2.438552436e+003 +2.438552436e+003 +2.495362436e+003 +2.495362436e+003
% function evaluation | noise-free fitness - Fopt (4.209000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.728220981e+003 +2.728220981e+003 +2.770310981e+003 +2.770310981e+003
31 +2.323066175e+003 +2.323066175e+003 +2.365156175e+003 +2.365156175e+003
% function evaluation | noise-free fitness - Fopt (4.579000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.526501596e+003 +6.526501596e+003 +6.572291596e+003 +6.572291596e+003
2 +1.884794451e+003 +1.884794451e+003 +1.930584451e+003 +1.930584451e+003
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.159617788e+003 +7.159617788e+003 +6.159617788e+003 +6.159617788e+003
2 +4.103419152e+003 +4.103419152e+003 +3.103419152e+003 +3.103419152e+003
4 +2.530009567e+003 +2.530009567e+003 +1.530009567e+003 +1.530009567e+003
58 +2.262978571e+003 +2.262978571e+003 +1.262978571e+003 +1.262978571e+003
% function evaluation | noise-free fitness - Fopt (1.575000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.235398692e+003 +6.235398692e+003 +6.251148692e+003 +6.251148692e+003
2 +3.695484077e+003 +3.695484077e+003 +3.711234077e+003 +3.711234077e+003
28 +2.360902680e+003 +2.360902680e+003 +2.376652680e+003 +2.376652680e+003
143 +1.180049509e+003 +1.180049509e+003 +1.195799509e+003 +1.195799509e+003
