% function evaluation | noise-free fitness - Fopt (9.294000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.939600072e+003 +2.939600072e+003 +3.032540072e+003 +3.032540072e+003 +1.6480e+000 +3.7230e+000 +7.6344e-001 +4.3769e+000 +1.9181e+000 -1.4040e+000 +2.9624e+000 -2.4646e+000 +5.8253e-001 +4.3923e+000 +2.9453e-001 +6.1653e-001 -3.9254e-001 +2.6734e+000 +2.9114e+000 -4.4202e+000 -4.8918e+000 +9.4535e-001 +3.2481e+000 -1.2817e+000
2 +7.079154191e+002 +7.079154191e+002 +8.008554191e+002 +8.008554191e+002 -1.3037e+000 -1.9219e+000 -2.8441e+000 +3.2776e+000 -3.4948e+000 +1.0950e+000 -2.5407e+000 +3.8185e+000 +4.8911e+000 +3.2904e+000 -3.1096e+000 -3.8920e-002 -1.2678e+000 -4.3651e+000 +2.5565e+000 -1.3170e+000 +4.2342e+000 -3.0076e+000 +3.3683e+000 +2.4371e+000
% function evaluation | noise-free fitness - Fopt (3.535000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.624464259e+003 +2.624464259e+003 +2.659814259e+003 +2.659814259e+003 +1.8107e+000 +1.9345e+000 +1.6081e+000 -1.7851e+000 +4.1207e+000 -1.2612e+000 -4.8449e+000 +2.9866e+000 -3.3146e-001 -2.2014e+000 -2.1099e-002 -3.1954e+000 +3.3728e+000 +9.9488e-001 +4.3991e+000 -4.5309e+000 -2.4057e+000 +1.1004e+000 +1.3303e+000 -2.6596e+000
2 +1.976436565e+003 +1.976436565e+003 +2.011786565e+003 +2.011786565e+003 +1.3915e+000 -2.6566e-001 -4.4544e+000 +3.4984e+000 -4.6856e+000 +3.7966e-001 +4.2144e+000 -2.8918e+000 -4.7180e-001 -7.2754e-001 -2.9166e+000 -1.8944e+000 +1.2235e+000 +2.2514e-001 -8.8088e-001 +2.1022e+000 +4.5136e+000 +4.2582e+000 -1.0459e+000 +1.7518e+000
41 +1.358807976e+003 +1.358807976e+003 +1.394157976e+003 +1.394157976e+003 +4.2065e+000 -4.1208e+000 -1.3895e+000 -3.1306e-001 -2.5781e+000 +1.4013e-001 -3.6722e+000 +1.8195e+000 -1.3249e+000 -2.4477e+000 +7.4378e-001 -2.3305e+000 +3.6055e+000 +2.3461e+000 -3.2117e+000 -1.9821e+000 +1.0321e-001 -1.6824e+000 +3.8857e+000 +2.7487e+000
54 +9.551700765e+002 +9.551700765e+002 +9.905200765e+002 +9.905200765e+002 -2.0114e+000 +2.1942e+000 +4.8510e+000 +3.4323e+000 -3.2294e+000 -2.1766e+000 -1.1643e+000 +3.6474e+000 +3.7239e+000 +2.3359e+000 +4.3058e+000 -3.8988e+000 -2.2471e+000 +1.3425e+000 -3.6080e+000 -2.9933e+000 +1.7112e+000 +8.7917e-001 +3.3672e+000 +1.8032e+000
% function evaluation | noise-free fitness - Fopt (3.820000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.684475495e+003 +1.684475495e+003 +1.688295495e+003 +1.688295495e+003 +3.3746e+000 -4.9151e+000 +1.0086e+000 -3.2220e+000 -4.5171e+000 -1.4046e-001 +1.3779e+000 -6.8784e-001 -2.1576e+000 +2.6135e+000 +2.0675e+000 +4.9900e+000 -4.3538e+000 -2.2631e-001 +3.8444e+000 -1.4667e+000 -1.6077e+000 +4.6668e+000 +1.7059e-001 +7.8094e-001
8 +1.052818897e+003 +1.052818897e+003 +1.056638897e+003 +1.056638897e+003 +3.7838e+000 +3.9105e+000 +1.7801e+000 -3.9870e+000 +3.7538e+000 +2.8544e-001 -2.7330e+000 -3.0286e+000 +2.9608e+000 +2.6927e+000 +2.0673e+000 +1.7301e+000 +3.9986e+000 -4.8855e+000 -1.4892e+000 +3.2486e+000 -2.9165e+000 +2.4068e+000 -7.5365e-001 +2.6764e+000
