% function evaluation | noise-free fitness - Fopt (6.870000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.005620439e+001 +1.005620439e+001 +1.692620439e+001 +1.692620439e+001 -7.6665e-001 +3.7260e+000 -1.1492e+000 +4.0004e+000 +1.1547e+000 -3.7363e+000 +4.8335e-001 +1.6869e+000 +4.0930e+000 -3.3240e-001 -2.5691e+000 +1.0596e+000 -3.6939e+000 +3.6589e+000 +1.7010e+000 +3.7520e+000 -2.1119e+000 -8.5226e-001 +8.4199e-001 +3.4984e+000
3 +6.735234497e+000 +6.735234497e+000 +1.360523450e+001 +1.360523450e+001 -3.9839e-001 -2.4731e+000 +7.2348e-001 +4.4255e+000 +4.7649e+000 -3.1093e+000 +2.8850e+000 -4.5087e+000 +2.2147e+000 -8.9678e-001 -3.7790e+000 +5.2677e-001 +3.4983e+000 +4.9716e+000 -2.5721e+000 -2.5490e+000 +4.1335e+000 +2.1709e+000 -4.1429e+000 +3.4001e+000
11 +6.275411854e+000 +6.275411854e+000 +1.314541185e+001 +1.314541185e+001 +4.9756e+000 +2.3035e+000 +1.2410e+000 +3.0510e-001 -1.8506e-001 -2.3269e+000 +1.3414e+000 +3.5352e+000 -3.7126e-002 +1.2355e+000 +1.5168e+000 +4.1178e+000 -2.0642e+000 +4.5547e+000 +2.7267e+000 -2.7731e+000 -2.5157e+000 -1.0723e+000 -1.9201e+000 +2.9549e+000
% function evaluation | noise-free fitness - Fopt (1.000000000000e-002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.645123300e+000 +7.645123300e+000 +7.655123300e+000 +7.655123300e+000 +4.3438e+000 -1.5237e+000 +3.6559e+000 -2.3332e+000 -7.3340e-001 -1.5159e+000 -5.5688e-001 +3.6247e+000 -3.1818e+000 -4.3013e+000 -2.8300e+000 -1.8780e+000 +3.4808e+000 +2.0202e+000 +1.1524e-001 -4.7519e-001 -4.2973e+000 +2.8212e+000 +3.4290e+000 -2.5455e+000
8 +4.983534578e+000 +4.983534578e+000 +4.993534578e+000 +4.993534578e+000 +4.0652e+000 +3.1207e+000 -6.9674e-001 +2.8984e-001 -2.8649e+000 -2.3082e+000 -4.3148e+000 +3.0038e+000 +1.9316e+000 +4.6330e+000 +3.6293e+000 -2.6818e+000 -1.8230e+000 -3.2244e+000 -3.0665e+000 -8.4741e-001 +3.1542e+000 +4.9081e+000 -1.9757e+000 -5.2025e-001
3944 +3.117711499e+000 +3.117711499e+000 +3.127711499e+000 +3.127711499e+000 -4.3397e+000 -2.3088e+000 +1.2101e+000 +7.2344e-001 +3.5703e+000 -1.4844e+000 +1.8768e+000 -3.2551e+000 -3.0822e+000 -4.0247e+000 +1.4291e+000 -1.4012e+000 +4.7280e+000 -1.4231e+000 -1.2763e-001 -3.4360e+000 -4.6306e+000 -1.0159e+000 +2.3740e-003 +2.2838e+000
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.816446785e+001 +1.816446785e+001 -1.124455321e+002 -1.124455321e+002 +1.6360e+000 +1.5579e+000 +9.2444e-001 -2.8833e+000 -7.8212e-001 -1.5366e+000 +2.7966e+000 +8.6970e-001 +1.0293e+000 +2.9404e+000 -5.5320e-001 -4.9474e+000 +4.6479e+000 -1.3973e-001 -1.7376e+000 +1.2878e+000 -2.5538e+000 +2.7611e+000 -2.6491e+000 -1.5834e+000
3 +8.051193629e+000 +8.051193629e+000 -1.225588064e+002 -1.225588064e+002 +1.1436e+000 -3.7001e+000 -1.1641e+000 -1.1278e+000 +2.1748e+000 -9.9161e-002 -2.1504e+000 +4.5903e+000 +3.5051e-001 +8.4863e-001 +2.9826e+000 -1.7489e+000 -3.8127e+000 -3.8233e-001 -4.2395e+000 +3.4411e-001 -4.5050e+000 -2.4182e+000 +3.8350e+000 -4.9433e+000
