% function evaluation | noise-free fitness - Fopt (-1.025500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.165182175e+004 +1.165182175e+004 +1.154927175e+004 +1.154927175e+004 +9.3808e+000 +1.4879e+001 +1.1681e+001 +1.3294e+001 +1.4256e+001 +1.2029e+001 +1.1603e+001 +1.3204e+001 +1.1804e+001 +7.6348e+000 +1.2953e+001 +6.6477e+000 +8.4073e+000 +1.3299e+001 +1.1332e+001 +6.2910e+000 +1.4742e+001 +8.3281e+000 +1.1682e+001 +1.2489e+001
3 +7.448764990e+003 +7.448764990e+003 +7.346214990e+003 +7.346214990e+003 +1.3504e+001 +1.2579e+001 +5.9622e+000 +1.4334e+001 +1.3797e+001 +1.3576e+001 +6.0036e+000 +1.4584e+001 +1.1788e+001 +9.8217e+000 +5.8737e+000 +8.0252e+000 +7.4389e+000 +9.8779e+000 +7.2932e+000 +6.4387e+000 +1.2651e+001 +5.7070e+000 +6.3909e+000 +6.8553e+000
5 +5.154036429e+003 +5.154036429e+003 +5.051486429e+003 +5.051486429e+003 +1.2301e+001 +1.2137e+001 +8.6552e+000 +1.1972e+001 +5.9744e+000 +6.6298e+000 +8.3971e+000 +1.2019e+001 +9.4107e+000 +9.8055e+000 +6.2111e+000 +1.0929e+001 +1.2738e+001 +6.1566e+000 +8.7405e+000 +1.0007e+001 +7.8408e+000 +9.9144e+000 +1.3888e+001 +1.0441e+001
10 +3.132526872e+003 +3.132526872e+003 +3.029976872e+003 +3.029976872e+003 +7.0128e+000 +8.0610e+000 +1.3487e+001 +1.2073e+001 +8.1442e+000 +5.8228e+000 +6.5812e+000 +5.3356e+000 +8.9654e+000 +1.1737e+001 +1.1284e+001 +6.8312e+000 +1.0946e+001 +9.7044e+000 +1.0792e+001 +1.1269e+001 +7.3737e+000 +5.7855e+000 +5.3483e+000 +7.9897e+000
240 +2.153621341e+003 +2.153621341e+003 +2.051071341e+003 +2.051071341e+003 +6.7743e+000 +9.8974e+000 +6.9890e+000 +9.5822e+000 +6.1016e+000 +4.6473e+000 +1.0589e+001 +2.9375e+000 +5.6751e+000 +6.9735e+000 +7.9300e+000 +1.2048e+001 +8.0244e+000 +6.8967e+000 +9.3599e+000 +1.2460e+001 +8.6581e+000 +1.1833e+001 +1.0525e+001 -3.9330e-001
376 +1.563518573e+003 +1.563518573e+003 +1.460968573e+003 +1.460968573e+003 +1.3394e+001 +6.8064e+000 +9.2734e+000 +9.7458e+000 +5.3396e+000 +3.7810e+000 +2.8881e+000 +4.3426e+000 +4.5334e+000 +7.3249e+000 +1.1219e+001 +3.5752e+000 +1.0249e+001 +6.1071e+000 +9.0015e+000 +7.4449e+000 +1.0525e+001 +4.5380e+000 +5.3716e+000 +2.8389e+000
774 +9.011913311e+002 +9.011913311e+002 +7.986413311e+002 +7.986413311e+002 +5.0082e+000 +7.8885e+000 +1.0553e+001 +8.3492e+000 +5.4426e+000 +6.5787e+000 +4.8514e+000 +4.2870e+000 +3.9649e+000 +4.3473e+000 +5.7274e+000 +8.9506e+000 +6.6545e+000 +7.4888e+000 +6.8954e+000 +5.1766e+000 +7.2173e+000 +3.0167e+000 +7.6005e+000 -2.9567e+000
956 +5.948257062e+002 +5.948257062e+002 +4.922757062e+002 +4.922757062e+002 +3.7430e+000 +8.0825e+000 +9.2734e+000 +4.7447e+000 +6.5907e+000 +5.3530e+000 +7.4926e+000 +1.4945e+000 -2.3633e-001 +4.9922e+000 +6.5669e+000 +3.5752e+000 +6.7305e+000 +6.1071e+000 +7.2262e+000 +4.5771e+000 +2.8156e+000 -8.9901e-001 +5.3716e+000 +3.5214e+000
1162 +3.661368768e+002 +3.661368768e+002 +2.635868768e+002 +2.635868768e+002 +7.0203e+000 +6.2881e+000 +5.5585e+000 +6.1311e+000 +4.7767e+000 +1.6268e+000 +1.2382e+000 +2.0215e+000 -3.0846e+000 +4.2541e+000 +7.6169e+000 +9.0202e+000 +9.8350e+000 +1.0571e+000 +7.4813e+000 +1.1093e+000 +5.6232e+000 -6.0613e-001 +4.2672e+000 +5.1410e+000
1258 +2.483721008e+002 +2.483721008e+002 +1.458221008e+002 +1.458221008e+002 +5.0091e+000 +5.4815e+000 +8.7868e+000 +5.8515e+000 +3.1225e+000 +3.2677e+000 +3.6327e+000 +2.0012e+000 -1.5039e+000 +1.0322e+000 +6.3687e+000 +8.4034e+000 +7.8577e+000 +3.8442e+000 +6.0893e+000 +1.9055e+000 +4.7827e+000 -2.2937e+000 +4.5249e+000 +1.6652e+000
