% function evaluation | noise-free fitness - Fopt (4.078000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.303913595e+002 +8.303913595e+002 +8.711713595e+002 +8.711713595e+002 +1.3936e+001 +1.4931e+001 +6.3482e+000 +1.4992e+001 +1.0762e+001 +5.5715e+000 +1.2342e+001 +6.1190e+000 +1.4013e+001 +1.0510e+001 +9.5801e+000 +1.3451e+001 +9.8887e+000 +6.9085e+000 +1.2434e+001 +6.4836e+000 +1.2276e+001 +8.0797e+000 +9.8016e+000 +5.7400e+000
11 +6.229876416e+002 +6.229876416e+002 +6.637676416e+002 +6.637676416e+002 +7.2533e+000 +5.3666e+000 +6.4647e+000 +9.3261e+000 +1.3374e+001 +8.7316e+000 +8.9937e+000 +6.1886e+000 +1.1803e+001 +1.3785e+001 +8.0859e+000 +7.0202e+000 +1.1884e+001 +8.9949e+000 +6.9118e+000 +1.4439e+001 +7.1675e+000 +7.9675e+000 +1.4566e+001 +8.2819e+000
332 +2.838060662e+002 +2.838060662e+002 +3.245860662e+002 +3.245860662e+002 +7.4229e+000 +9.2229e+000 +8.6513e+000 +6.7349e+000 +7.5628e+000 +1.4595e+000 +7.9131e+000 +4.4380e+000 +9.8279e+000 +4.4154e+000 +6.5393e+000 +1.2364e+001 +1.0735e+001 +5.7384e+000 +6.6446e+000 +2.3209e+000 +5.3710e+000 +7.4566e+000 +4.7023e+000 +9.4638e+000
672 +2.316015369e+002 +2.316015369e+002 +2.723815369e+002 +2.723815369e+002 +7.4638e+000 +1.1732e+001 -1.9844e+000 +5.1766e+000 +1.0608e+001 +3.1474e+000 +2.1083e+000 +6.2262e+000 +8.6363e+000 +1.1194e+000 +8.1437e+000 +6.3104e+000 +5.6454e+000 +4.5556e+000 +5.5134e+000 +3.1993e-001 +6.8330e+000 +1.0137e+001 +7.3277e+000 +3.3120e+000
959 +1.531346128e+002 +1.531346128e+002 +1.939146128e+002 +1.939146128e+002 +6.0190e+000 +8.9427e+000 -2.0027e-001 +4.0159e+000 +8.6789e+000 +6.0860e+000 -8.6826e-001 +6.0808e+000 +8.1799e+000 -3.2631e+000 +7.7834e+000 +8.4066e+000 +6.5683e+000 -2.9099e+000 +2.6124e+000 +1.5364e+000 +5.5293e+000 +6.3789e+000 +4.9623e+000 -2.2094e+000
1553 +9.948489052e+001 +9.948489052e+001 +1.402648905e+002 +1.402648905e+002 +5.7503e+000 +7.4800e+000 -1.1733e+000 +9.5656e-001 +5.7529e+000 +5.4889e+000 -2.5454e+000 +5.2304e+000 +6.3667e+000 -4.7884e+000 +5.2321e+000 +5.5867e+000 +4.1705e+000 -6.5596e+000 +1.2111e+000 +2.0111e+000 +2.5541e+000 +5.8705e+000 +4.2755e+000 -4.4051e+000
2936 +6.306444878e+001 +6.306444878e+001 +1.038444488e+002 +1.038444488e+002 +1.7552e+000 +4.5555e+000 -1.2646e+000 -2.4765e+000 -6.1049e-002 +4.8437e+000 -1.2076e+000 -2.3969e+000 +5.3885e+000 -6.3015e-003 +3.6862e+000 +4.4173e+000 +2.2808e+000 -3.6573e+000 +3.4407e+000 +9.9730e-001 -9.9352e-001 +2.2437e+000 +3.7607e+000 -3.0521e+000
3457 +3.865934189e+001 +3.865934189e+001 +7.943934189e+001 +7.943934189e+001 +8.6294e-001 +4.1694e+000 -2.9061e+000 -1.2328e+000 -4.1663e-001 +4.5778e+000 -1.1506e+000 -2.6905e+000 +5.3826e+000 +5.1735e-001 +3.0429e+000 +4.1499e+000 +6.5872e-001 -3.9600e+000 +2.7767e+000 +3.4918e-001 -9.3070e-001 +1.0530e+000 +3.4081e+000 -2.8193e+000
4314 +2.464384700e+001 +2.464384700e+001 +6.542384700e+001 +6.542384700e+001 +6.4406e-001 +3.8187e+000 -3.5299e+000 -1.1663e+000 -9.1870e-001 +4.4230e+000 -7.9938e-001 -2.6800e+000 +5.1090e+000 +9.0886e-001 +3.0369e+000 +4.2785e+000 -5.3266e-001 -3.7318e+000 +2.6222e+000 -4.9574e-001 -9.3089e-001 +2.3952e-001 +2.3276e+000 -3.5974e+000
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.542259499e+002 +5.542259499e+002 +5.526259499e+002 +5.526259499e+002 +1.4365e+001 +7.9999e+000 +1.2692e+001 +7.1214e+000 +5.8852e+000 +5.8894e+000 +6.9725e+000 +8.2149e+000 +5.1045e+000 +1.0306e+001 +1.3290e+001 +5.5739e+000 +1.0013e+001 +6.8200e+000 +1.1183e+001 +1.3408e+001 +5.6584e+000 +5.5866e+000 +6.6867e+000 +1.2298e+001
206 +3.084309073e+002 +3.084309073e+002 +3.068309073e+002 +3.068309073e+002 +1.0282e+000 +5.7436e+000 +4.3422e-001 +7.3885e+000 +6.7473e+000 +2.9240e+000 +8.8400e+000 +7.1332e+000 +1.0102e+001 +8.1006e+000 +5.9700e+000 +1.2081e+001 +7.1364e+000 +6.9507e+000 +5.2808e+000 +8.5329e+000 +6.8955e+000 +7.4282e+000 +1.2748e+001 +9.0122e+000
557 +2.369533632e+002 +2.369533632e+002 +2.353533632e+002 +2.353533632e+002 +6.4523e+000 +6.0133e+000 +5.4817e+000 +6.0140e+000 +7.1221e+000 +3.0811e+000 +6.6352e+000 +7.4816e+000 +1.2414e+001 +7.3055e+000 +7.1958e+000 +4.3561e+000 +8.9731e+000 +3.1367e+000 +5.3037e+000 +6.5266e+000 +1.1322e+001 +5.8953e+000 +5.1234e-001 +7.9275e+000
