% function evaluation | noise-free fitness - Fopt (7.135000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.504258915e+001 +3.504258915e+001 +1.063925892e+002 +1.063925892e+002 -4.2464e+000 +2.8229e+000 -3.9084e+000 -4.0334e+000 +4.0481e+000 +2.5619e+000 -1.2060e+000 +5.6608e-001 -4.4989e+000 -5.0337e-001 -2.3062e+000 +2.4572e-001 -3.2911e+000 +1.2311e+000 -3.7438e+000 -3.7018e+000 +1.1131e+000 +4.0362e+000 +3.6280e+000 +4.3974e+000
5300 +2.295542623e+001 +2.295542623e+001 +9.430542623e+001 +9.430542623e+001 +2.8527e+000 -2.3431e+000 -1.3804e-002 +1.7057e+000 -4.3046e+000 -3.0647e-001 +6.2738e-002 +3.4308e+000 -2.7089e+000 -1.0510e+000 +6.0417e-001 -2.1013e+000 +4.3188e+000 +1.4285e+000 -3.5833e+000 -5.5447e+000 +6.8510e-001 -4.8111e-001 +1.5042e+000 -3.2267e+000
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.885688352e+001 +4.885688352e+001 -3.063631165e+002 -3.063631165e+002 +1.0091e+000 -3.3058e+000 +5.6587e-001 -1.4269e+000 +3.8398e+000 +2.9721e+000 -4.8678e+000 +7.3698e-001 +4.1458e+000 -2.7862e+000 +4.5211e+000 +3.9174e-002 -2.1797e+000 -4.1374e+000 -6.0281e-002 -2.8227e+000 +4.9803e+000 +1.1561e+000 +1.3239e+000 +2.0581e+000
30 +2.814938780e+001 +2.814938780e+001 -3.270706122e+002 -3.270706122e+002 +1.5104e+000 +7.8337e-001 -3.8965e+000 +4.7579e+000 +2.1240e+000 -1.1155e+000 +2.1556e+000 -1.5090e+000 -1.9148e+000 -4.4011e+000 -2.4645e+000 +2.9568e+000 -1.1640e+000 -2.4013e+000 +2.2100e+000 -2.2110e+000 +1.0577e+000 -8.6802e-001 -1.9470e+000 -1.7837e+000
% function evaluation | noise-free fitness - Fopt (9.917000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.094310724e+002 +1.094310724e+002 +2.086010724e+002 +2.086010724e+002 +4.2318e+000 +2.0077e-001 +3.5408e-001 +2.4391e+000 +2.4933e+000 -2.3225e+000 +1.5207e+000 +4.5927e-001 +4.7938e+000 +2.7884e+000 +3.4487e+000 -3.0163e+000 +1.6003e+000 -4.4270e+000 -2.3388e+000 -4.7301e+000 +2.2761e+000 -3.4890e+000 -3.7468e+000 +1.0396e+000
3 +5.572906979e+001 +5.572906979e+001 +1.548990698e+002 +1.548990698e+002 -2.6787e+000 -1.0476e+000 -2.2419e-001 +2.3659e+000 +3.8482e+000 -3.7707e+000 +1.6852e+000 +2.6412e+000 +1.8743e+000 +3.5381e+000 -2.2285e+000 +1.4808e+000 +4.8751e+000 +1.3554e+000 -4.5907e+000 +3.2380e+000 +2.7349e+000 +4.8258e-002 -3.1718e+000 -1.5572e+000
676 +3.549784193e+001 +3.549784193e+001 +1.346678419e+002 +1.346678419e+002 +1.3213e-001 +3.7531e+000 +5.1705e-002 -4.9205e+000 +1.0917e+000 +4.5213e+000 +2.2044e+000 +3.8461e+000 +2.1035e+000 +1.6747e+000 -3.5326e-001 -1.4787e+000 -2.5923e+000 +4.4605e-001 +6.3474e+000 -3.6185e+000 +2.8577e+000 -6.1650e+000 -1.1250e+000 -4.2428e+000
7793 +2.117093247e+001 +2.117093247e+001 +1.203409325e+002 +1.203409325e+002 -3.3350e+000 -5.1367e+000 +9.8175e-001 -9.2865e-001 +1.5028e-001 -6.4724e-001 -1.8635e+000 -5.4488e+000 -1.3165e+000 -4.0308e-001 +3.7432e+000 -3.9286e+000 -1.0117e+000 -3.4076e-001 +4.2003e+000 +2.6682e+000 -6.8173e-001 -4.5739e+000 +4.4430e+000 +2.3948e+000
