% function evaluation | noise-free fitness - Fopt (4.078000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.467291398e+001 +8.467291398e+001 +1.254529140e+002 +1.254529140e+002 +1.4367e+000 +4.9797e+000 +2.2133e+000 -4.6147e+000 +3.5833e+000 +1.6978e+000 +2.0787e+000 +5.0600e-001 +2.8161e+000 -4.9250e+000 +4.7070e+000 +2.9790e+000 +1.1324e+000 -4.4138e+000 +5.8502e-002 -4.4842e+000 -5.4805e-001 -3.9300e+000 -1.1110e+000 -3.6725e+000
27 +2.609537854e+001 +2.609537854e+001 +6.687537854e+001 +6.687537854e+001 -2.8031e+000 -4.3110e+000 +2.6806e+000 -1.7949e+000 -1.7723e+000 +5.4596e-001 -4.5802e+000 -2.7388e+000 +3.8274e+000 -1.8438e+000 -9.9875e-001 -6.2299e-001 +3.4194e+000 +4.2896e+000 +1.9459e+000 +1.0231e+000 +3.8917e+000 +4.0395e-001 +2.6396e+000 +2.1797e+000
1693 +2.304698265e+001 +2.304698265e+001 +6.382698265e+001 +6.382698265e+001 -3.0703e+000 -1.4031e+000 +2.9473e+000 +5.3813e+000 -5.1514e+000 +4.9792e+000 +4.7878e+000 +1.0985e+000 -3.3353e+000 -2.1541e+000 -2.9265e+000 -1.9176e-001 -1.6807e+000 +5.7992e+000 +2.2540e+000 +3.9639e-001 -3.7082e+000 -3.6508e+000 -4.3686e+000 +4.1235e+000
2190 +1.567981305e+001 +1.567981305e+001 +5.645981305e+001 +5.645981305e+001 -3.6588e+000 -3.7423e-001 +2.9685e+000 +5.5525e+000 -5.4159e+000 +4.2601e+000 +5.4735e+000 +7.5598e-001 -5.1849e+000 -2.0486e+000 -2.9052e+000 +3.5026e-001 -1.1083e+000 +3.5483e+000 +2.8424e+000 +6.8058e-001 -3.6765e+000 -2.7177e+000 -4.3202e+000 +4.0426e+000
2825 +9.665594214e+000 +9.665594214e+000 +5.044559421e+001 +5.044559421e+001 -3.5303e+000 -5.5651e-001 +2.9022e+000 +4.4034e+000 -4.9839e+000 +3.5881e+000 +5.0891e+000 +3.3190e-001 -4.5240e+000 -1.7847e+000 -3.0400e+000 -2.5657e-001 -8.8911e-001 +3.7452e+000 +2.0572e+000 +3.6918e-001 -4.4040e+000 -2.2662e+000 -4.5203e+000 +3.8981e+000
78937 +6.286817799e+000 +6.286817799e+000 +4.706681780e+001 +4.706681780e+001 -1.6667e+000 +1.8091e+000 -2.1795e+000 +1.8640e+000 +7.9560e-001 +1.7778e-001 +1.9148e+000 -1.7711e+000 -4.1250e+000 +2.1339e+000 +1.0846e+000 -2.3020e+000 +1.3740e+000 +1.3247e+000 +4.4092e-001 -2.2297e+000 +2.4766e+000 +4.9294e-001 -3.9554e+000 +2.0869e+000
79791 +3.911301512e+000 +3.911301512e+000 +4.469130151e+001 +4.469130151e+001 -1.2500e+000 +2.0241e+000 -1.9920e+000 +1.9965e+000 +8.1473e-001 -3.6095e-002 +9.7737e-001 -2.3175e+000 -3.3414e+000 +2.2524e+000 +1.1229e+000 -2.0919e+000 +1.7588e+000 +1.6653e+000 +1.9240e+000 -2.2388e+000 +2.5499e+000 +5.0760e-001 -3.9752e+000 +2.3260e+000
81243 +2.493756393e+000 +2.493756393e+000 +4.327375639e+001 +4.327375639e+001 -4.1445e-001 +1.9756e+000 -2.1332e+000 +1.8196e+000 +9.3440e-001 -2.2621e-001 +5.9066e-001 -2.5136e+000 -3.6013e+000 +3.0435e+000 +6.0804e-001 -1.9603e+000 +1.9927e+000 +1.2474e+000 +3.1067e+000 -2.1970e+000 +2.9014e+000 +3.1498e-001 -3.4655e+000 +2.2537e+000
149983 +1.434598697e+000 +1.434598697e+000 +4.221459870e+001 +4.221459870e+001 -1.5755e+000 -2.5043e+000 +4.3787e+000 -2.1796e+000 -3.7529e+000 +1.3776e+000 -3.0252e+000 -3.5097e+000 +2.2342e+000 -3.3508e+000 +6.0934e-001 -2.1391e+000 +1.0501e-001 +3.8542e-001 -3.4688e-001 -9.1649e-001 +2.1451e+000 +9.6448e-001 +1.7547e+000 +2.0937e+000
150240 +9.897833522e-001 +9.897833522e-001 +4.176978335e+001 +4.176978335e+001 -1.3911e+000 -2.4856e+000 +4.2722e+000 -1.9479e+000 -3.9567e+000 +1.4168e+000 -3.1071e+000 -3.3873e+000 +2.4305e+000 -3.1778e+000 +8.4734e-001 -2.1258e+000 +6.1189e-002 +5.6384e-001 -3.7917e-001 -8.3601e-001 +2.3147e+000 +7.1079e-001 +1.4675e+000 +2.0579e+000
